Date,area (km2),GranD_ID
2022-12-01,17.3176,309
2022-12-15,11.91,309
2023-01-01,9.342,309
2023-01-15,9.342,309
2023-02-01,9.342,309
2023-02-15,9.342,309
2023-03-01,9.342,309
2019-04-15,17.689,374
2019-05-01,20.177500000000002,374
2019-05-15,26.314666666666668,374
2019-06-01,28.4665,374
2019-06-15,28.247,374
2019-07-01,27.45,374
2019-07-15,23.582250000000002,374
2019-08-01,23.77,374
2019-08-15,27.4092,374
2019-09-01,26.175,374
2019-09-15,25.924799999999998,374
2019-10-01,25.513666666666666,374
2019-10-15,27.35975,374
2019-11-01,29.782,374
2019-11-15,28.296,374
2019-12-01,28.94725,374
2019-12-15,31.5775,374
2020-01-01,28.6095,374
2020-01-15,26.907,374
2020-02-01,29.472,374
2020-02-15,28.353749999999998,374
2020-03-01,27.6625,374
2020-03-15,26.57075,374
2020-04-01,24.416666666666668,374
2020-04-15,25.6405,374
2020-05-01,26.5825,374
2020-05-15,26.4345,374
2020-06-01,28.81025,374
2020-06-15,27.748666666666665,374
2020-07-01,29.81525,374
2020-07-15,25.6774,374
2020-08-01,25.819999999999997,374
2020-08-15,23.320999999999998,374
2020-09-01,24.50933333333333,374
2020-09-15,24.534750000000003,374
2020-10-01,25.533666666666665,374
2020-10-15,31.9065,374
2020-11-01,31.383249999999997,374
2020-11-15,27.967,374
2020-12-01,30.669333333333338,374
2020-12-15,26.062,374
2021-01-01,24.204250000000002,374
2021-01-15,27.04525,374
2021-02-01,23.813,374
2021-02-15,25.278000000000002,374
2021-03-01,25.6415,374
2021-03-15,26.71825,374
2021-04-01,25.783,374
2021-04-15,26.86025,374
2021-05-01,27.283666666666665,374
2021-05-15,27.63975,374
2021-06-01,30.12375,374
2021-06-15,28.60275,374
2021-07-01,27.198666666666668,374
2021-07-15,21.4974,374
2021-08-01,17.5235,374
2021-08-15,19.259800000000002,374
2021-09-01,22.538,374
2021-09-15,25.06125,374
2021-10-01,25.7825,374
2021-10-15,25.754333333333335,374
2021-11-01,25.7305,374
2021-11-15,26.45075,374
2021-12-01,25.881,374
2021-12-15,23.4024,374
2022-01-01,22.661333333333335,374
2022-01-15,24.567833333333336,374
2022-02-01,24.70925,374
2022-02-15,23.954,374
2022-03-01,24.5816,374
2022-03-15,25.59075,374
2022-04-01,25.560399999999998,374
2022-04-15,24.2024,374
2022-05-01,24.349999999999998,374
2022-05-15,26.198833333333337,374
2022-06-01,28.569,374
2022-06-15,30.45575,374
2022-07-01,30.5336,374
2022-07-15,28.330000000000002,374
2022-08-01,25.20975,374
2022-08-15,24.014833333333332,374
2022-09-01,26.041,374
2022-09-15,24.956200000000003,374
2022-10-01,23.134999999999998,374
2022-10-15,23.0718,374
2022-11-01,22.06275,374
2022-11-15,20.369500000000002,374
2022-12-01,18.3498,374
2022-12-15,16.3814,374
2023-01-01,16.8495,374
2023-01-15,20.3404,374
2023-02-01,21.70675,374
2023-02-15,20.2206,374
2023-03-01,,374
2023-03-15,15.59,374
2019-05-01,2.952666666666667,323
2019-05-15,2.49325,323
2019-06-01,3.1946666666666665,323
2019-06-15,3.59125,323
2019-07-01,3.77475,323
2019-07-15,3.9695,323
2019-08-01,4.102,323
2019-08-15,3.8114999999999997,323
2019-09-01,3.5666666666666664,323
2019-09-15,3.8956000000000004,323
2019-10-01,3.9973333333333336,323
2019-10-15,4.3347999999999995,323
2019-11-01,4.192333333333333,323
2019-11-15,3.57675,323
2019-12-01,3.3345000000000002,323
2019-12-15,2.511,323
2020-01-01,2.335,323
2020-01-15,2.3866666666666667,323
2020-02-01,2.6174999999999997,323
2020-02-15,2.9495,323
2020-03-01,3.132,323
2020-03-15,3.181,323
2020-04-01,3.39,323
2020-04-15,4.103333333333333,323
2020-05-01,4.15175,323
2020-05-15,3.8922499999999998,323
2020-06-01,3.4465,323
2020-06-15,3.527,323
2020-07-01,3.646666666666667,323
2020-07-15,3.2314,323
2020-08-01,3.299,323
2020-08-15,3.3689999999999998,323
2020-09-01,3.46975,323
2020-09-15,3.4313333333333333,323
2020-10-01,3.7359999999999998,323
2020-10-15,3.7115,323
2020-11-01,3.548,323
2020-11-15,3.2567500000000003,323
2020-12-01,3.3226666666666667,323
2020-12-15,2.9690000000000003,323
2021-01-01,2.5595,323
2021-01-15,2.2474999999999996,323
2021-02-01,2.61,323
2021-02-15,2.8834999999999997,323
2021-03-01,3.3633333333333333,323
2021-03-15,3.78425,323
2021-04-01,4.1027499999999995,323
2021-04-15,3.8129999999999997,323
2021-05-01,3.572,323
2021-05-15,3.606666666666667,323
2021-06-01,3.641,323
2021-06-15,3.46375,323
2021-07-01,3.48375,323
2021-07-15,3.4730000000000003,323
2021-08-01,3.3825000000000003,323
2021-08-15,3.2567999999999997,323
2021-09-01,3.36675,323
2021-09-15,3.25025,323
2021-10-01,3.39375,323
2021-10-15,3.049,323
2021-11-01,2.5044999999999997,323
2021-11-15,2.64675,323
2021-12-01,2.779666666666667,323
2021-12-15,2.9812,323
2022-01-01,3.2326,323
2022-01-15,3.503,323
2022-02-01,3.7354,323
2022-02-15,4.0607500000000005,323
2022-03-01,4.3366,323
2022-03-15,4.8148,323
2022-04-01,5.302,323
2022-04-15,5.1046,323
2022-05-01,5.4586,323
2022-05-15,5.2387500000000005,323
2022-06-01,5.0022,323
2022-06-15,4.754,323
