date,avg water temperature (C),min_temp(C),max_temp(C),inflow(m3/d),outflow(m3/d)
1996-05-25,14.522458400000005,,16.911366400000006,3130094.6712576,2838022.9632
1996-05-26,15.6446896,,17.566927200000002,2860555.8868992003,2642297.2416
1996-05-27,15.411354400000008,,17.016922800000003,2470498.9894656,2219040.36864
1996-05-28,13.566895200000005,,15.078018400000005,2079585.792,2079585.792
1996-05-29,13.094669200000006,,14.772460400000007,1915665.50016,1915665.50016
1996-05-30,13.816897200000003,,15.839135600000006,1823038.3024128,1808016.35328
1996-05-31,14.266900800000002,,16.778032000000003,1633967.2553472,1648989.20448
1996-06-01,16.722476000000007,,19.1780512,1401885.48096,1401885.48096
1996-06-02,17.983597200000006,,20.1836148,1310970.8832768002,1428797.76768
1996-06-03,17.900263200000005,,19.483609200000004,1118327.841792,1499748.34176
1996-06-04,16.833588000000006,,18.828048400000007,1001773.1745792,1497301.77024
1996-06-05,16.139138000000003,,18.8724932,946969.9725312,1428797.76768
1996-06-06,16.822476800000004,,19.766944800000005,926883.620352,1289343.19104
1996-06-07,18.683602800000003,,21.14473360000001,761886.8370432,1149888.6144
1996-06-08,17.516926800000007,,19.744722400000008,669797.8850303999,1171907.75808
1996-06-09,16.633586400000006,,18.939160400000006,836409.4055424,1066705.18272
1996-06-10,17.2058132,,20.055836,569243.7955584,939483.46368
1996-06-11,17.255813600000003,,19.966946400000005,534013.1656704,944376.60672
1996-06-12,16.916922000000007,,19.68361080000001,571127.6556288,995754.60864
1996-06-13,17.350258800000006,,19.922501600000004,472971.20624639996,966395.7504
1996-06-14,17.572482800000003,,20.361394000000004,521657.9794944,954162.8928
1996-06-15,17.328036400000002,,19.31138560000001,439428.71070720005,927250.6060799999
1996-06-16,16.4891408,,18.811381600000004,426584.2102272,954162.8928
1996-06-17,14.166900000000005,,16.822476800000004,465264.50595839997,946823.17824
1996-06-18,13.183558800000004,,16.100248800000003,382227.8685696,890552.03328
1996-06-19,14.789127200000003,,18.00026400000001,412173.9039744,890552.03328
1996-06-20,15.878024800000006,,18.700269600000006,448211.902464,853853.46048
1996-06-21,15.200241600000005,,17.344703200000005,384870.1658112,858746.60352
1996-06-22,16.394695600000006,,19.400275200000003,376576.28835839994,807368.6015999999
1996-06-23,14.966906400000006,,17.3224808,314629.097472,875872.60416
1996-06-24,14.4113464,,17.128034800000002,421030.4928768,915017.74848
1996-06-25,15.805802000000007,,17.628038800000006,427636.23598079995,770670.0288
1996-06-26,20.99473240000001,,344.3250968,443538.9508608,719292.02688
1996-06-27,17.183590800000005,,18.939160400000006,492519.3126912,702166.02624
1996-06-28,16.922477600000008,,19.483609200000004,535652.3685888,680146.8825599999
1996-06-29,18.5891576,,21.994740400000005,463723.16590079997,621429.16608
1996-06-30,20.672507600000003,,23.611420000000003,368771.72520959994,552925.16352
1996-07-01,21.716960400000005,,24.355870400000008,253122.2894592,589623.73632
1996-07-02,20.428061200000002,,22.628078800000004,285955.27925759996,814708.31616
1996-07-03,19.528054000000004,,22.150297200000004,252877.6323072,856300.032
1996-07-04,16.622475200000004,,19.922501600000004,261220.4411904,856300.032
1996-07-05,15.855802400000002,,19.333608000000005,259336.58112,866086.31808
1996-07-06,16.700253600000003,,20.072502800000002,228974.62855680002,824494.60224
1996-07-07,17.516926800000007,,20.750286000000003,246785.6692224,804922.0300799999
1996-07-08,18.383600400000006,,21.516958800000005,358227.00195839995,773116.60032
1996-07-09,18.655824800000005,,21.10028880000001,182465.3039616,741311.17056
1996-07-10,17.7891512,,20.705841200000002,189242.307072,743757.74208
1996-07-11,18.04470880000001,,21.166956,198514.8131328,748650.88512
1996-07-12,18.52249040000001,,21.4947364,175859.56085759998,733971.456
1996-07-13,18.883604400000003,,22.10585240000001,173779.9750656,726631.74144
1996-07-14,19.0669392,,21.361402000000005,162941.663232,702166.02624
1996-07-15,19.411386400000005,,22.344743200000003,139894.95951359998,694826.31168
1996-07-16,18.2391548,,20.644729600000005,133631.7364224,699719.45472
1996-07-17,16.861366000000004,,18.722492000000003,153277.705728,709505.7408
1996-07-18,16.016914800000002,,18.372489200000004,228729.9714048,694826.31168
1996-07-19,16.822476800000004,,19.98916880000001,155112.634368,636108.5952
1996-07-20,17.9558192,,20.705841200000002,165216.9747456,623875.7376
1996-07-21,18.805826000000003,,21.822516800000002,152714.9942784,628768.88064
1996-07-22,19.32805240000001,,22.278076,135980.4450816,609196.30848
1996-07-23,19.6558328,,22.41141040000001,98645.7636864,645894.88128
1996-07-24,18.3947116,,20.839175600000004,79538.0401152,751097.45664
1996-07-25,17.96693040000001,,21.316957200000004,96321.5207424,814708.31616
1996-07-26,18.011375200000003,,21.278068000000005,110731.8269952,792689.17248
1996-07-27,17.694706000000004,,19.8558344,100113.70659840001,792689.17248
1996-07-28,17.84470720000001,,20.400283200000004,120469.1816448,775563.17184
1996-07-29,17.666928000000006,,19.811389600000005,87734.0547072,758437.1712
1996-07-30,17.944708000000006,,20.205837200000005,134781.62503680002,765776.88576
1996-07-31,17.983597200000006,,20.905842800000002,108456.5154816,716845.45536
1996-08-01,16.161360400000007,,19.333608000000005,382912.9085952,704612.59776
1996-08-02,19.166940000000004,,337.975046,-197878.7045376,741311.17056
1996-08-03,15.550244400000004,,18.089153600000003,109263.88408319998,743757.74208
1996-08-04,15.916914000000006,,18.961382800000003,91599.63770879999,709505.7408
1996-08-05,15.528022000000007,,17.544704800000005,113692.1785344,707059.16928
1996-08-06,16.228027600000004,,19.68361080000001,90058.2976512,680146.8825599999
1996-08-07,16.961366800000008,,20.139170000000007,109043.6926464,711952.31232
1996-08-08,17.7891512,,20.644729600000005,91844.2948608,672807.168
1996-08-09,18.32248880000001,,21.211400800000007,98425.5722496,665467.45344
1996-08-10,18.450267600000004,,21.189178400000003,77409.5228928,658127.73888
1996-08-11,18.2335992,,20.316949200000003,87000.0832512,655681.16736
1996-08-12,16.9669224,,19.616943600000006,64687.350988800004,645894.88128
1996-08-13,16.344695200000004,,18.350266800000007,90718.8719616,677700.31104
1996-08-14,18.194710000000008,,21.14473360000001,98205.3808128,663020.88192
1996-08-15,21.344735200000002,,343.4306452,107477.8868736,648341.4528
1996-08-16,17.350258800000006,,19.83361200000001,71757.94268159999,628768.88064
1996-08-17,16.005803600000007,,17.9558192,49714.3332864,628768.88064
1996-08-18,15.822468800000003,,18.961382800000003,80443.27157760001,638555.16672
1996-08-19,16.344695200000004,,19.1780512,104395.2067584,633662.02368
1996-08-20,16.889144,,18.8724932,88614.82045439999,621429.16608
1996-08-21,16.672475600000006,,19.439164400000003,81054.91445760001,628768.88064
1996-08-22,16.7558096,,19.505831600000008,86290.5775104,648341.4528
1996-08-23,17.144701600000005,,19.878056800000003,99110.6122752,638555.16672
1996-08-24,16.989144800000005,,19.116939600000002,68088.0854016,631215.45216
1996-08-25,17.616927600000004,,19.811389600000005,90327.4205184,641001.73824
1996-08-26,17.094701200000003,,18.961382800000003,87464.93184,650788.02432
1996-08-27,16.555808000000006,,17.583594000000005,138206.82516480002,672807.168
1996-08-28,17.3113696,,19.728055600000005,96517.24646400001,653234.59584
1996-08-29,17.661372400000005,,20.272504400000003,92040.02058239999,660574.3104
1996-08-30,18.383600400000006,,20.705841200000002,115649.4357504,623875.7376
1996-08-31,17.5613716,,19.811389600000005,95954.5350144,560264.8780799999
1996-09-01,16.750254000000005,,18.722492000000003,72883.3655808,557818.3065599999
1996-09-02,16.322472800000007,,18.483601200000003,81030.4487424,555371.7350399999
1996-09-03,17.061367600000004,,19.15582880000001,97128.88934400001,557818.3065599999
1996-09-04,16.4113624,,17.828040400000006,97764.9979392,565158.02112
1996-09-05,15.150241200000004,,17.455815200000004,105496.16394239999,584730.59328
1996-09-06,15.461354800000002,,17.544704800000005,107893.804032,567604.59264
1996-09-07,15.628022800000004,,17.016922800000003,371218.29672959994,565158.02112
1996-09-08,17.766928800000002,,20.033613600000002,-182391.906816,548032.02048
1996-09-09,17.8669296,,20.16139240000001,217010.893824,530906.01984
1996-09-10,18.389156,,21.2947348,118683.18443519999,315607.72608
1996-09-11,18.616935600000005,,21.211400800000007,142121.3395968,315607.72608
1996-09-12,18.933604800000005,,21.189178400000003,102413.48382719999,291142.01088
1996-09-13,18.089153600000003,,20.578062400000007,140873.58812159998,269122.8672
1996-09-14,18.050264400000003,,20.378060800000007,126194.1590016,247103.72352
1996-09-15,17.489148800000002,,19.505831600000008,196704.35020800002,271569.43872
1996-09-16,15.989136800000004,,18.328044400000003,145106.1568512,242210.58048
1996-09-17,16.000248,,19.15582880000001,152812.8571392,234870.86592
1996-09-18,15.300242400000002,,17.500260000000004,116114.2843392,198172.29312
1996-09-19,15.711356800000004,,18.0669312,183248.206848,212851.72224
1996-09-20,14.705793200000002,,16.583586000000004,143418.02250239998,210405.15072
1996-09-21,14.166900000000005,,16.994700400000006,138060.0308736,212851.72224
1996-09-22,13.639118000000003,,16.628030800000005,133117.9564032,200618.86463999999
1996-09-23,12.461330800000002,,14.528014000000006,-17737.64352,344966.58432
1996-09-24,13.716896400000003,,15.4057988,168128.3948544,594516.87936
1996-09-25,13.333560000000006,,15.578022400000002,135907.047936,601856.59392
1996-09-26,13.739118800000004,,15.533577600000008,145668.8683008,601856.59392
1996-09-27,15.589133600000004,,17.978041600000005,119490.5530368,599410.0224
1996-09-28,16.678031200000007,,18.67804720000001,177425.36663039998,582284.02176
1996-09-29,16.700253600000003,,18.483601200000003,134096.5850112,550478.592
1996-09-30,15.9613588,,17.9113744,152519.2685568,543138.87744
1996-10-01,15.161352400000006,,16.711364800000005,137008.00512,540692.30592
1996-10-02,14.344679200000002,,15.861358000000003,132261.6563712,557818.3065599999
1996-10-03,14.966906400000006,,17.061367600000004,138524.8794624,594516.87936
1996-10-04,15.689134400000007,,17.216924400000003,150121.6284672,596963.45088
1996-10-05,16.778032000000003,,18.133598400000004,175174.52083199998,594516.87936
1996-10-06,15.916914000000006,13.833564000000003,17.566927200000002,165510.56332800002,570051.16416
1996-10-07,15.728023600000007,,17.605816400000002,165657.3576192,567604.59264
1996-10-08,15.878024800000006,,17.672483600000007,172776.8807424,562711.4495999999
1996-10-09,15.800246400000006,,17.300258400000004,143687.14536959998,518673.16224
1996-10-10,15.533577600000008,,16.889144,180018.7324416,518673.16224
1996-10-11,15.061351600000002,,16.361362000000007,130475.6591616,518673.16224
1996-10-12,15.072462800000004,,16.339139600000003,156507.1801344,521119.73376
1996-10-13,14.705793200000002,,15.972470000000001,199811.49603840002,530906.01984
1996-10-14,12.672443600000005,,13.655784800000003,245317.72631039997,543138.87744
1996-10-15,12.444664000000003,,13.894675600000003,184667.2183296,552925.16352
1996-10-16,10.789095200000006,,12.344663200000003,161938.5689088,552925.16352
1996-10-17,9.4113064,,11.016874800000004,331265.78380800004,552925.16352
1996-10-18,11.422433600000005,,12.783555600000003,94021.7435136,577390.87872
1996-10-19,10.239090800000003,,11.7557696,231934.98009599998,609196.30848
1996-10-20,9.227971600000004,,11.0390972,248180.2149888,609196.30848
1996-10-21,8.961302800000006,,10.3835364,233990.1001728,587177.1648
1996-10-22,10.616871600000003,,11.627990800000003,240644.7747072,589623.73632
1996-10-23,10.277980000000003,,11.300210400000005,262443.7269504,609196.30848
1996-10-24,11.466878400000002,,13.155780800000002,316708.683264,660574.3104
1996-10-25,10.239090800000003,,11.627990800000003,370680.0509952,704612.59776
1996-10-26,9.950199600000001,,11.344655200000005,383353.2914688,726631.74144
1996-10-27,9.477973600000006,,11.016874800000004,318935.06334720005,692379.74016
1996-10-28,9.811309600000001,,11.144653600000005,359181.1648512,672807.168
1996-10-29,10.794650800000003,,11.344655200000005,391157.8546176,702166.02624
1996-10-30,9.905754800000004,,10.816873200000003,360918.2306304,687486.5971199999
1996-10-31,8.811301600000004,,10.144645600000004,340489.35843839997,675253.73952
1996-11-01,8.077962400000004,,9.422417600000003,328819.212288,665467.45344
1996-11-02,7.950183600000006,,9.266860800000003,353358.3246336,655681.16736
1996-11-03,8.122407200000001,,9.400195200000006,329993.5666176,650788.02432
1996-11-04,8.511299200000003,,9.839087600000003,285979.7449728,648341.4528
1996-11-05,7.983517200000001,,9.072414800000004,324708.9721344,648341.4528
1996-11-06,8.266852800000006,,9.527974000000004,329161.7323008,641001.73824
1996-11-07,7.927961200000006,,9.222416000000003,430376.3960832,645894.88128
1996-11-08,8.861302000000006,,10.405758800000001,391500.37463040004,357199.44192
1996-11-09,8.072406800000003,,9.244638400000003,332929.45244160003,308268.01152
1996-11-10,7.361290000000004,,8.6557448,352110.57315839996,298481.72544
1996-11-11,7.416846000000003,,9.161304400000006,315778.9860864,291142.01088
1996-11-12,7.044620800000004,,8.483521200000006,325222.7521536,286248.86784
1996-11-13,7.822404800000001,,9.466862400000004,332660.3295744,288695.43936
1996-11-14,7.850182800000006,,9.027970000000003,325467.4093056,291142.01088
1996-11-15,7.427957200000002,,8.611300000000004,345602.69291519996,305821.44
1996-11-16,7.233511200000006,,8.372409200000003,379952.55705600005,320500.86912
1996-11-17,7.3390676000000035,,8.677967200000001,372417.1167744,337626.86976
1996-11-18,6.933508800000002,,7.872405200000003,601587.4710528,433043.15904
1996-11-19,5.722388000000002,,6.4501716000000044,1710789.6010752,973735.46496
1996-11-20,6.355726400000002,,7.150177200000002,4257548.2248192,3253940.1215999997
1996-11-21,5.2668288000000025,,6.255725600000002,2864935.24992,2280204.65664
1996-11-22,5.283495600000002,,5.950167600000004,2197853.0592768,1741958.92224
1996-11-23,5.2612732000000015,,5.9279452000000035,2036990.9818368,1641649.48992
1996-11-24,4.3779328000000035,,5.361274000000002,1911188.2742783998,1541340.0576
1996-11-25,4.711268800000003,,6.122391200000006,1988597.7971712,1587824.91648
1996-11-26,5.2723844000000035,,5.905722800000003,2077848.7262207998,1700367.2064
1996-11-27,5.244606400000002,,6.739062800000006,1921096.8889344,1551126.34368
1996-11-28,6.800174400000003,,7.522402400000004,2301245.171712,1859394.3551999999
1996-11-29,6.127946800000004,,6.977953600000003,3007203.383808,2519968.6656
1996-11-30,6.577950400000006,,7.5668472000000015,2720245.0102271996,2277758.08512
1996-12-01,6.472394000000001,,7.589069600000002,2468835.320832,2069799.50592
1996-12-02,4.739046800000004,,5.555720000000004,2429788.0393728,2020868.07552
1996-12-03,4.5112672000000025,,5.383496400000002,2235701.5206911997,1893646.35648
1996-12-04,3.5279260000000043,,4.794602800000003,1957746.530304,1619630.3462399999
1996-12-05,4.394599599999999,,5.189050400000006,2451929.5116288,2067352.9344
1996-12-06,4.955715200000004,,5.883500400000006,2349222.4392192,1935238.07232
1996-12-07,5.200161600000001,,6.1668360000000035,2137447.208448,1759084.92288
1996-12-08,6.316837200000002,,7.000176000000003,3461287.05792,2911420.1088
1996-12-09,6.472394000000001,,7.0612876000000036,5509067.42016,4526157.312
1996-12-10,6.555728000000002,,7.411290400000006,6650221.774233599,5553717.3504
1996-12-11,5.677943200000001,,6.650173200000001,7030590.248448,6091963.0848
1996-12-12,6.027946000000004,,6.605728400000004,5154950.658355201,4379363.0208
1996-12-13,5.855722400000001,,6.427949200000004,4122668.7369215996,3547528.704
1996-12-14,4.9112704000000065,,5.622387200000002,3634504.321536,3131611.5456
1996-12-15,4.477933600000004,,5.2723844000000035,2977208.4169728,2568900.096
1996-12-16,5.0334936000000035,,5.755721600000001,2720758.7902463996,2309563.51488
1996-12-17,2.800142400000002,,4.205709200000005,2456308.8746496,2072246.07744
1996-12-18,2.1279148000000028,,2.7723644000000043,2198807.2221696,1832482.06848
1996-12-19,2.222360000000002,,2.8723652000000044,1967532.816384,1636756.34688
1996-12-20,3.400147200000003,,4.861270000000005,1817827.1050751999,1521767.48544
1996-12-21,4.5223784000000045,,5.2723844000000035,1810511.8562304,1504641.4848
1996-12-22,3.605704400000004,,4.7723804000000065,1700171.4806783998,1423904.62464
1996-12-23,3.877928800000003,,4.639046000000004,1519859.1596544,1316255.47776
1996-12-24,30.439252400000008,,334.58057440000005,1621024.8920064,1304022.62016
1996-12-25,2.989032800000004,,4.9001592000000045,3328462.6900992002,2544434.3808
1996-12-26,0.9501276000000018,,2.7612532000000023,4225351.343615999,3376268.6976
1996-12-27,0.9723500000000023,,2.7168084000000015,3903896.3116032,3058214.4
1996-12-28,2.3001384000000016,,3.089033600000004,3857191.2612864,3009282.9696
1996-12-29,0.5279020000000045,,1.716800400000004,4382078.715187199,3131611.5456
1996-12-30,3.5279260000000043,,5.2612732000000015,11243464.077312,8538534.6048
1996-12-31,5.389052000000003,,6.322392800000003,18667927.8747648,15976112.0256
1997-01-01,6.277948000000002,,6.300170400000006,26336070.1956096,26422972.416
1997-01-02,6.405726800000004,,7.022398400000004,25491146.721177597,20746926.4896
1997-01-03,5.689054400000003,,6.650173200000001,14110992.6930432,13456143.36
1997-01-04,4.583490000000005,,5.472386000000004,9588138.252595201,9468231.782399999
1997-01-05,3.772372400000002,,4.705713200000002,7129211.5464192,6923797.4015999995
1997-01-06,6.711284800000001,,323.4138184,5319727.2502272,4526157.312
1997-01-07,5.216828400000004,,6.233503200000001,4308828.3638784,3694322.9952
1997-01-08,8.316853200000004,,325.55272440000005,3870207.0217728,3156077.2608
1997-01-09,5.461274800000002,,6.4501716000000044,3252349.8501119995,2764625.8176
1997-01-10,6.439060400000006,,7.5668472000000015,2756894.6515968,2544434.3808
1997-01-11,6.372393200000001,,7.411290400000006,3183723.5189759997,2642297.2416
1997-01-12,2.977921600000002,,5.450163600000003,3374091.2489472,2886954.3936
1997-01-13,0.7334592000000022,,1.8890240000000027,3039522.5935871997,2617831.5264
1997-01-14,0.2834555999999999,,1.0390172,2660646.528,2316903.22944
1997-01-15,0.20567720000000023,,1.150129200000002,2390153.5807488,2062459.79136
1997-01-16,0.25567760000000206,,1.433464800000003,2088907.2294911998,1800676.63872
1997-01-17,1.5945771999999998,,2.533473600000004,1960902.6075648,1683241.20576
1997-01-18,2.7279196,,3.594593200000002,1937488.9181183998,1646542.63296
1997-01-19,3.316813200000002,,4.094597200000003,1901279.6596224,1619630.3462399999
1997-01-20,3.7223720000000036,,4.205709200000005,1824555.1767552,1582931.77344
1997-01-21,4.039041200000003,,5.077938400000004,1886600.2305024,1604950.9171199999
1997-01-22,4.422377600000004,,5.316829200000004,1901817.9053568,1626970.0607999999
1997-01-23,2.977921600000002,,3.9612628000000036,1791893.4469631999,1587824.91648
1997-01-24,2.9001432000000023,,3.6557048000000023,1716343.3184256,1482622.34112
1997-01-25,1.9056908000000021,,3.3723692000000014,1644022.6642944,1399438.90944
1997-01-26,1.066795200000005,,1.955691200000004,1578307.7532672,1362740.3366399999
1997-01-27,0.3223448000000033,,1.7390228000000043,1378006.9429248,1191480.33024
1997-01-28,0.7279036000000048,,1.9779136000000044,1395377.6007168,1189033.75872
1997-01-29,1.6223552000000048,,2.616807600000005,1457055.6687359998,1189033.75872
1997-01-30,3.0056996,,4.266820800000001,2553266.5039871996,2189681.5104
1997-01-31,3.3057020000000037,,4.727935600000002,12045548.084428798,10544723.2512
1997-02-01,4.683490800000001,,5.905722800000003,20160214.1733888,18080163.5328
1997-02-02,4.627934800000002,,5.494608400000004,13205785.6963584,12477514.752
1997-02-03,4.027930000000001,,5.055716000000004,8855487.945216,8587466.0352
1997-02-04,3.6001487999999995,,4.466822400000002,6563417.416703999,6238757.376
1997-02-05,3.3779248000000024,,4.072374800000002,5216971.2463872,4746348.7488
1997-02-06,2.5445848000000026,,3.5501484000000048,4235553.5468544,3792185.856
1997-02-07,2.3168052000000046,,2.8723652000000044,3672034.7286528,3229474.4063999997
1997-02-08,2.294582800000004,,2.983477200000003,3164322.2068223995,2715694.3871999998
1997-02-09,2.605696400000003,,3.222368000000003,2797972.5874176,2392746.94656
1997-02-10,3.116811600000002,,4.1168195999999995,2518427.3255423997,2160322.65216
1997-02-11,3.0112552000000044,,3.7001495999999996,2371168.1857535997,2008635.21792
1997-02-12,3.3834804000000034,,4.444600000000001,2346726.9362688,2040440.64768
1997-02-13,4.111264000000002,,5.861278000000002,2213144.1312768,1954810.64448
1997-02-14,6.272392400000001,,7.194622000000006,2627666.7439103997,2035547.50464
1997-02-15,6.411282400000001,,7.239066800000003,4237657.5983616,3449665.8432
1997-02-16,6.2946148000000015,,7.655736800000003,4726604.9166336,3963445.8624
1997-02-17,6.972398000000002,,7.783515600000001,4878732.7337472,4159171.584
1997-02-18,5.744610400000006,,6.605728400000004,5173813.7247744,4403828.736
1997-02-19,6.239058800000002,,7.172399600000002,5205594.6888192,4428294.4512
1997-02-20,5.344607200000002,,6.344615200000003,5630123.7789696,4819745.8944
1997-02-21,4.811269600000003,,5.861278000000002,4980338.8489728,4208103.0144
1997-02-22,5.000160000000005,,6.277948000000002,4123745.2283904,3620925.8496
1997-02-23,4.844603200000002,,6.189058400000004,3592570.0856832,3278405.8368
1997-02-24,5.000160000000005,,6.427949200000004,3136284.4972032,2886954.3936
1997-02-25,5.550164400000003,,7.3279564000000015,2906820.5543424,2617831.5264
1997-02-26,6.4501716000000044,,7.477957600000003,2729835.5705856,2309563.51488
1997-02-27,5.100160800000001,,6.389060000000004,2647288.2475008,2248399.22688
1997-02-28,4.972382000000003,,6.233503200000001,2469079.977984,2121177.50784
1997-03-01,4.989048800000003,,5.861278000000002,2420393.204736,2006188.6464
1997-03-02,5.155716800000004,,5.7779440000000015,3060318.4515071996,2617831.5264
1997-03-03,4.711268800000003,,5.644609600000003,3404624.4615168,2862488.6784
1997-03-04,4.594601200000003,,5.7779440000000015,3094545.987072,2593365.8112
1997-03-05,5.077938400000004,,6.4501716000000044,2855442.5524223996,2363388.08832
1997-03-06,6.255725600000002,,7.389068000000002,2694066.6949632,2226380.0831999998
1997-03-07,7.011287200000002,,7.894627600000003,2933928.566784,2617831.5264
1997-03-08,5.950167600000004,,7.305734000000001,3804516.5764607997,3914514.432
1997-03-09,6.405726800000004,,7.105732400000004,3835563.5690496,3890048.7168
1997-03-10,5.9223896000000025,,6.777952000000006,9789955.93728,9321437.4912
1997-03-11,5.600164800000002,,6.800174400000003,12892233.0903552,12501980.4672
1997-03-12,5.994612400000001,,7.083510000000004,10182043.4890752,10348997.5296
1997-03-13,5.605720400000006,,6.716840400000006,7988276.2042368,8391740.3136
1997-03-14,5.011271200000003,,6.061279600000002,6346675.645747201,6483414.528
1997-03-15,5.077938400000004,,6.277948000000002,5339299.8223872,5504785.92
1997-03-16,6.889064000000001,,8.200185600000001,5070739.6666368,4795280.1792
1997-03-17,7.727959600000002,,8.633522400000004,7822472.0523264,7657768.8576
1997-03-18,7.400179200000004,,8.066851200000006,9757832.4532224,9688423.2192
1997-03-19,7.655736800000003,,8.327964400000006,11638683.240652801,11498886.144
1997-03-20,7.250178000000002,,8.089073600000006,14343416.9874432,13994389.0944
1997-03-21,6.372393200000001,,7.916850000000004,13982816.811110402,13578471.936
1997-03-22,6.722396000000003,,8.155740800000004,10277459.7783552,9590560.3584
1997-03-23,7.427957200000002,,8.722412000000006,8466483.073536001,7462043.136
1997-03-24,7.494624400000003,,8.877968800000001,7269008.643072,6336620.2368
1997-03-25,8.111296000000003,,10.272424400000006,6506705.888870399,5773908.7872
1997-03-26,8.372409200000003,,9.900199200000003,6706468.4534784,6312154.5216
1997-03-27,7.150177200000002,,8.505743600000006,8000044.2132480005,7853494.5792
1997-03-28,7.083510000000004,,8.372409200000003,7025672.639692799,6997194.5472
1997-03-29,7.116843600000003,,9.161304400000006,5684878.0495872,5480320.2047999995
1997-03-30,7.733515200000003,,8.633522400000004,4804087.836672,4599554.4576
1997-03-31,7.272400400000006,,8.677967200000001,4280203.4770944,4134705.8688
1997-04-01,6.455727200000002,,8.222408000000001,3844885.0065408,3669857.28
1997-04-02,6.816841200000006,,8.961302800000006,3425077.799424,3278405.8368
1997-04-03,7.833516000000003,,9.422417600000003,3118204.3336704,3058214.4
1997-04-04,7.139066000000003,,8.222408000000001,3033748.6848,3033748.6848
1997-04-05,7.161288400000004,,9.139082000000005,2838022.9632,2838022.9632
1997-04-06,7.800182400000004,,10.183534800000004,2666762.9568,2666762.9568
1997-04-07,8.444632000000006,,9.855754400000006,2607286.8031488,2593365.8112
1997-04-08,9.189082400000004,,11.061319600000001,2617831.5264,2617831.5264
1997-04-09,9.255749600000001,,11.211320800000003,2804089.0162176,2789091.5328
1997-04-10,8.5168548,,9.922421600000003,2999814.7378176004,2984817.2544
1997-04-11,7.439068400000004,,9.422417600000003,2960351.5392,2960351.5392
1997-04-12,8.155740800000004,,10.489092800000005,2828554.7314176,2813557.248
1997-04-13,8.489076800000003,,9.989088800000001,2819086.4996352,2789091.5328
1997-04-14,8.544632800000006,,10.055756000000006,3278405.8368,3278405.8368
1997-04-15,9.750198000000001,,11.9335488,5186731.6224,5186731.6224
1997-04-16,10.261313200000004,,11.627990800000003,6487867.2881664,6458948.8127999995
1997-04-17,9.594641200000005,,11.0390972,6978258.083635201,6948263.1168
1997-04-18,9.1724156,,10.3835364,6732010.6601472,6777003.1104
1997-04-19,9.655752800000005,,10.183534800000004,7955859.1315968,8073686.016
1997-04-20,9.683530800000003,,10.905762800000005,11606217.2365824,11621214.72
1997-04-21,8.311297600000003,,9.705753200000004,12037131.8784,12037131.8784
1997-04-22,9.4113064,,10.972430000000003,9139730.6244096,9345903.2064
1997-04-23,9.0335256,,10.427981200000005,10686453.139353601,10569188.9664
1997-04-24,8.739078800000001,,10.644649600000001,11264211.0038016,11205297.5616
1997-04-25,9.466862400000004,,11.561323600000005,9106261.526016,9150177.4848
1997-04-26,11.077986400000004,,13.239114800000003,7468086.1676544,7364180.2752
1997-04-27,11.400211200000005,,13.044668800000004,7906267.1268864,8098151.7312
1997-04-28,9.233527200000001,,10.533537600000002,7217385.984,7217385.984
1997-04-29,9.683530800000003,,11.427989200000003,6082592.7158784,5920703.0784
1997-04-30,9.694642000000005,,11.255765600000004,5672620.726272,5553717.3504
1997-05-01,9.161304400000006,,10.972430000000003,5410862.039347201,5455854.4896
1997-05-02,9.483529200000003,,11.561323600000005,4769786.9039616,4917608.7552
1997-05-03,10.594649200000003,,11.427989200000003,4325416.118784,4281500.16
1997-05-04,11.294654800000004,,13.961342800000004,4057883.5230719997,3938980.1472
1997-05-05,12.2113288,,13.461338800000004,4061308.7232,4061308.7232
1997-05-06,12.377996800000005,,13.722452000000004,4061308.7232,4061308.7232
1997-05-07,11.633546400000004,,13.833564000000003,3920043.6836352,3890048.7168
1997-05-08,15.605800400000007,,331.79721880000005,3561449.6959488,3547528.704
1997-05-09,13.350226800000005,,15.228019600000003,3449665.8432,3449665.8432
1997-05-10,13.950231600000002,,15.883580400000007,3474131.5584,3474131.5584
1997-05-11,13.955787200000003,,15.689134400000007,3484676.2816512,3498597.2736
1997-05-12,14.378012800000008,,16.666920000000005,3356255.7425663997,3327337.2672
1997-05-13,15.572466800000008,,17.039145200000007,3278405.8368,3278405.8368
1997-05-14,14.566903200000006,,16.322472800000007,3214452.4572671996,3229474.4063999997
1997-05-15,15.239130800000005,,17.605816400000002,2999839.2035328,2984817.2544
1997-05-16,16.166916000000008,,17.805818000000002,2838022.9632,2838022.9632
1997-05-17,15.905802800000004,,17.172479600000003,2558918.0841984,2617831.5264
1997-05-18,14.800238400000005,,16.4502516,2319031.7466624,2334029.23008
1997-05-19,14.733571200000007,,17.039145200000007,1940449.2696576,1925451.78624
1997-05-20,14.872461200000004,,16.7558096,1732808.7447551999,1702813.77792
1997-05-21,14.9280172,,17.344703200000005,1521767.48544,1521767.48544
1997-05-22,15.022462400000002,,16.144693600000004,1413996.0099840001,1370080.0511999999
1997-05-23,14.678015200000004,,15.750246000000004,1297319.0141952,1267324.04736
1997-05-24,14.516902800000004,,16.583586000000004,1218392.61696,1218392.61696
1997-05-25,13.878008800000003,,15.100240800000002,1142230.8455424,1157228.32896
