date,avg discharge (cfs),outflow(m3/d)
2012-04-03 00:00:00+00:00,-27.6,-67525.37395200001
2012-04-04 00:00:00+00:00,16.1,39389.80147200001
2012-04-05 00:00:00+00:00,50.8,124285.83321599998
2012-04-06 00:00:00+00:00,42.5,103979.2896
2012-04-07 00:00:00+00:00,-0.19,-464.84858879999996
2012-04-08 00:00:00+00:00,-94.7,-231690.32294399999
2012-04-09 00:00:00+00:00,-108.0,-264229.72416
2012-04-10 00:00:00+00:00,-94.2,-230467.03718400002
2012-04-11 00:00:00+00:00,-97.0,-237317.43744
2012-04-12 00:00:00+00:00,-99.3,-242944.55193599997
2012-04-13 00:00:00+00:00,-130.0,-318054.2976
2012-04-14 00:00:00+00:00,-146.0,-357199.44191999995
2012-04-15 00:00:00+00:00,-146.0,-357199.44191999995
2012-04-16 00:00:00+00:00,-146.0,-357199.44191999995
2012-04-17 00:00:00+00:00,-139.0,-340073.44128
2012-04-18 00:00:00+00:00,-164.0,-401237.72927999997
2012-04-19 00:00:00+00:00,-148.0,-362092.58496
2012-04-20 00:00:00+00:00,-129.0,-315607.72608
2012-04-21 00:00:00+00:00,-80.3,-196459.693056
2012-04-22 00:00:00+00:00,-78.9,-193034.49292800002
2012-04-23 00:00:00+00:00,-68.2,-166856.17766400002
2012-04-24 00:00:00+00:00,-135.0,-330287.1552
2012-04-25 00:00:00+00:00,-85.4,-208937.207808
2012-04-26 00:00:00+00:00,-104.0,-254443.43808000002
2012-04-27 00:00:00+00:00,-108.0,-264229.72416
2012-04-28 00:00:00+00:00,-128.0,-313161.15456
2012-04-29 00:00:00+00:00,-122.0,-298481.72543999995
2012-04-30 00:00:00+00:00,-87.9,-215053.636608
2012-05-01 00:00:00+00:00,-83.7,-204778.036224
2012-05-02 00:00:00+00:00,-42.0,-102756.00383999999
2012-05-03 00:00:00+00:00,-28.0,-68504.00256
2012-05-04 00:00:00+00:00,-6.36,-15560.1948672
2012-05-05 00:00:00+00:00,-32.3,-79024.26009599998
2012-05-06 00:00:00+00:00,-11.2,-27401.601023999996
2012-05-07 00:00:00+00:00,87.6,214319.66515199997
2012-05-08 00:00:00+00:00,175.0,428150.016
2012-05-09 00:00:00+00:00,240.0,587177.1648
2012-05-10 00:00:00+00:00,328.0,802475.4585599999
2012-05-11 00:00:00+00:00,347.0,848960.31744
2012-05-12 00:00:00+00:00,337.0,824494.60224
2012-05-13 00:00:00+00:00,326.0,797582.31552
2012-05-14 00:00:00+00:00,295.0,721738.5984
2012-05-15 00:00:00+00:00,282.0,689933.16864
2012-05-16 00:00:00+00:00,306.0,748650.88512
2012-05-17 00:00:00+00:00,276.0,675253.73952
2012-05-18 00:00:00+00:00,283.0,692379.74016
2012-05-19 00:00:00+00:00,232.0,567604.59264
2012-05-20 00:00:00+00:00,177.0,433043.15904
2012-05-21 00:00:00+00:00,129.0,315607.72608
2012-05-22 00:00:00+00:00,165.0,403684.30079999997
2012-05-23 00:00:00+00:00,167.0,408577.44384
2012-05-24 00:00:00+00:00,151.0,369432.29951999994
2012-05-25 00:00:00+00:00,61.9,151442.777088
2012-05-26 00:00:00+00:00,24.0,58717.716479999995
2012-05-27 00:00:00+00:00,-26.6,-65078.802432000004
2012-05-28 00:00:00+00:00,-21.3,-52111.973376
2012-05-29 00:00:00+00:00,125.0,305821.44
2012-05-30 00:00:00+00:00,229.0,560264.8780799999
2012-05-31 00:00:00+00:00,284.0,694826.31168
2012-06-01 00:00:00+00:00,297.0,726631.7414399999
2012-06-02 00:00:00+00:00,261.0,638555.16672
2012-06-03 00:00:00+00:00,236.0,577390.87872
2012-06-04 00:00:00+00:00,40.8,99820.118016
2012-06-05 00:00:00+00:00,-65.1,-159271.805952
2012-06-06 00:00:00+00:00,-69.9,-171015.349248
2012-06-07 00:00:00+00:00,-103.0,-251996.86656
2012-06-08 00:00:00+00:00,-104.0,-254443.43808000002
2012-06-09 00:00:00+00:00,-106.0,-259336.58112000002
2012-06-10 00:00:00+00:00,-61.3,-149974.834176
2012-06-11 00:00:00+00:00,-4.5,-11009.57184
2012-06-12 00:00:00+00:00,155.0,379218.5856
2012-06-13 00:00:00+00:00,220.0,538245.7344
2012-06-14 00:00:00+00:00,247.0,604303.16544
2012-06-15 00:00:00+00:00,296.0,724185.16992
2012-06-16 00:00:00+00:00,335.0,819601.4591999999
2012-06-17 00:00:00+00:00,274.0,670360.59648
2012-06-18 00:00:00+00:00,258.0,631215.45216
2012-06-19 00:00:00+00:00,277.0,677700.3110400001
2012-06-20 00:00:00+00:00,290.0,709505.7407999999
2012-06-21 00:00:00+00:00,276.0,675253.73952
2012-06-22 00:00:00+00:00,256.0,626322.30912
2012-06-23 00:00:00+00:00,207.0,506440.30463999993
2012-06-24 00:00:00+00:00,197.0,481974.58943999995
2012-06-25 00:00:00+00:00,215.0,526012.8768
2012-06-26 00:00:00+00:00,252.0,616536.02304
2012-06-27 00:00:00+00:00,262.0,641001.73824
2012-06-28 00:00:00+00:00,235.0,574944.3071999999
2012-06-29 00:00:00+00:00,240.0,587177.1648
2012-06-30 00:00:00+00:00,249.0,609196.30848
2012-07-01 00:00:00+00:00,193.0,472188.30335999996
2012-07-02 00:00:00+00:00,190.0,464848.5888
2012-07-03 00:00:00+00:00,270.0,660574.3104
2012-07-04 00:00:00+00:00,333.0,814708.3161599999
2012-07-05 00:00:00+00:00,330.0,807368.6015999999
2012-07-06 00:00:00+00:00,339.0,829387.74528
2012-07-07 00:00:00+00:00,342.0,836727.45984
2012-07-08 00:00:00+00:00,364.0,890552.03328
2012-07-09 00:00:00+00:00,374.0,915017.74848
2012-07-10 00:00:00+00:00,416.0,1017773.7523200001
2012-07-11 00:00:00+00:00,398.0,973735.46496
2012-07-12 00:00:00+00:00,312.0,763330.3142400001
2012-07-13 00:00:00+00:00,272.0,665467.45344
2012-07-14 00:00:00+00:00,235.0,574944.3071999999
2012-07-15 00:00:00+00:00,174.0,425703.44447999995
2012-07-16 00:00:00+00:00,163.0,398791.15776
2012-07-17 00:00:00+00:00,167.0,408577.44384
2012-07-18 00:00:00+00:00,141.0,344966.58432
2012-07-19 00:00:00+00:00,120.0,293588.5824
2012-07-20 00:00:00+00:00,71.2,174195.892224
2012-07-21 00:00:00+00:00,57.3,140188.54809599998
2012-07-22 00:00:00+00:00,38.4,93948.34636799998
2012-07-23 00:00:00+00:00,71.8,175663.83513599998
2012-07-24 00:00:00+00:00,80.7,197438.321664
2012-07-25 00:00:00+00:00,133.0,325394.01216
2012-07-26 00:00:00+00:00,174.0,425703.44447999995
2012-07-27 00:00:00+00:00,66.1,161718.37747199996
2012-07-28 00:00:00+00:00,-19.2,-46974.17318399999
2012-07-29 00:00:00+00:00,-43.0,-105202.57536
2012-07-30 00:00:00+00:00,56.9,139209.91948799998
2012-07-31 00:00:00+00:00,163.0,398791.15776
2012-08-01 00:00:00+00:00,161.0,393898.01472000004
2012-08-02 00:00:00+00:00,214.0,523566.30528
2012-08-03 00:00:00+00:00,146.0,357199.44191999995
2012-08-04 00:00:00+00:00,118.0,288695.43936
2012-08-05 00:00:00+00:00,183.0,447722.58816
2012-08-06 00:00:00+00:00,163.0,398791.15776
2012-08-07 00:00:00+00:00,156.0,381665.15712000005
2012-08-08 00:00:00+00:00,154.0,376772.01408
2012-08-09 00:00:00+00:00,141.0,344966.58432
2012-08-10 00:00:00+00:00,150.0,366985.728
2012-08-11 00:00:00+00:00,135.0,330287.1552
2012-08-12 00:00:00+00:00,90.2,220680.751104
2012-08-13 00:00:00+00:00,125.0,305821.44
2012-08-14 00:00:00+00:00,125.0,305821.44
2012-08-15 00:00:00+00:00,23.0,56271.144960000005
2012-08-16 00:00:00+00:00,-44.3,-108383.118336
2012-08-17 00:00:00+00:00,-43.7,-106915.17542400002
2012-08-18 00:00:00+00:00,-44.8,-109606.40409599998
2012-08-19 00:00:00+00:00,-90.5,-221414.72256
2012-08-20 00:00:00+00:00,-96.6,-236338.80883199998
2012-08-21 00:00:00+00:00,-82.3,-201352.83609599998
2012-08-22 00:00:00+00:00,-73.1,-178844.37811199998
2012-08-23 00:00:00+00:00,-33.2,-81226.174464
2012-08-24 00:00:00+00:00,-32.8,-80247.545856
2012-08-25 00:00:00+00:00,-22.0,-53824.57344
2012-08-26 00:00:00+00:00,-40.7,-99575.46086400001
2012-08-27 00:00:00+00:00,-43.9,-107404.48972799999
2012-08-28 00:00:00+00:00,-40.4,-98841.489408
2012-08-29 00:00:00+00:00,-26.2,-64100.17382399999
2012-08-30 00:00:00+00:00,-20.7,-50644.030463999996
2012-08-31 00:00:00+00:00,-0.94,-2299.7772287999996
2012-09-01 00:00:00+00:00,-15.2,-37187.887103999994
2012-09-02 00:00:00+00:00,-59.3,-145081.691136
2012-09-03 00:00:00+00:00,-68.3,-167100.834816
2012-09-04 00:00:00+00:00,-62.0,-151687.43424
2012-09-05 00:00:00+00:00,3.81,9321.4374912
2012-09-06 00:00:00+00:00,53.6,131136.23347200002
2012-09-07 00:00:00+00:00,23.1,56515.802112000005
2012-09-08 00:00:00+00:00,-41.8,-102266.68953599999
2012-09-09 00:00:00+00:00,-46.9,-114744.204288
2012-09-10 00:00:00+00:00,-50.8,-124285.83321599998
2012-09-11 00:00:00+00:00,-140.0,-342520.01279999997
2012-09-12 00:00:00+00:00,-171.0,-418363.72992
2012-09-13 00:00:00+00:00,-27.1,-66302.08819200001
2012-09-14 00:00:00+00:00,-87.6,-214319.66515199997
2012-09-15 00:00:00+00:00,-129.0,-315607.72608
2012-09-16 00:00:00+00:00,-138.0,-337626.86976
2012-09-17 00:00:00+00:00,-138.0,-337626.86976
2012-09-18 00:00:00+00:00,-158.0,-386558.30016
2012-09-19 00:00:00+00:00,-139.0,-340073.44128
2012-09-20 00:00:00+00:00,-139.0,-340073.44128
2012-09-21 00:00:00+00:00,-127.0,-310714.58304
2012-09-22 00:00:00+00:00,-138.0,-337626.86976
2012-09-23 00:00:00+00:00,-145.0,-354752.87039999996
2012-09-24 00:00:00+00:00,-163.0,-398791.15776
2012-09-25 00:00:00+00:00,-125.0,-305821.44
2012-09-26 00:00:00+00:00,-99.9,-244412.494848
2012-09-27 00:00:00+00:00,-111.0,-271569.43872000003
2012-09-28 00:00:00+00:00,-102.0,-249550.29504
2012-09-29 00:00:00+00:00,-103.0,-251996.86656
2012-09-30 00:00:00+00:00,-109.0,-266676.29568
2012-10-01 00:00:00+00:00,-136.0,-332733.72672
2012-10-02 00:00:00+00:00,-150.0,-366985.728
2012-10-03 00:00:00+00:00,-137.0,-335180.29824
2012-10-04 00:00:00+00:00,-139.0,-340073.44128
2012-10-05 00:00:00+00:00,-147.0,-359646.01344
2012-10-06 00:00:00+00:00,-130.0,-318054.2976
2012-10-07 00:00:00+00:00,-128.0,-313161.15456
2012-10-08 00:00:00+00:00,-139.0,-340073.44128
2012-10-09 00:00:00+00:00,-148.0,-362092.58496
2012-10-10 00:00:00+00:00,-128.0,-313161.15456
2012-10-11 00:00:00+00:00,-124.0,-303374.86848
2012-10-12 00:00:00+00:00,-146.0,-357199.44191999995
2012-10-13 00:00:00+00:00,-139.0,-340073.44128
2012-10-14 00:00:00+00:00,-157.0,-384111.72864
2012-10-15 00:00:00+00:00,-157.0,-384111.72864
2012-10-16 00:00:00+00:00,-172.0,-420810.30144
2012-10-17 00:00:00+00:00,-125.0,-305821.44
2012-10-18 00:00:00+00:00,-124.0,-303374.86848
2012-10-19 00:00:00+00:00,-258.0,-631215.45216
2012-10-20 00:00:00+00:00,-84.7,-207224.607744
2012-10-21 00:00:00+00:00,2.06,5039.9373312
2012-10-22 00:00:00+00:00,14.4,35230.629888
2012-10-23 00:00:00+00:00,-25.9,-63366.20236799999
2012-10-24 00:00:00+00:00,-26.3,-64344.830976000005
2012-10-25 00:00:00+00:00,-35.6,-87097.946112
2012-10-26 00:00:00+00:00,-38.0,-92969.71776
2012-10-27 00:00:00+00:00,-15.9,-38900.487168
2012-10-28 00:00:00+00:00,22.8,55781.830656000006
2012-10-29 00:00:00+00:00,-4.36,-10667.0518272
2012-10-30 00:00:00+00:00,37.4,91501.774848
2012-10-31 00:00:00+00:00,69.1,169058.092032
2012-11-01 00:00:00+00:00,53.8,131625.547776
2012-11-02 00:00:00+00:00,0.69,1688.1343487999998
2012-11-03 00:00:00+00:00,-33.2,-81226.174464
2012-11-04 00:00:00+00:00,59.9,146549.634048
2012-11-05 00:00:00+00:00,75.5,184716.14975999997
2012-11-06 00:00:00+00:00,67.8,165877.549056
2012-11-07 00:00:00+00:00,44.9,109851.061248
2012-11-08 00:00:00+00:00,19.8,48442.116096000005
2012-11-09 00:00:00+00:00,5.37,13138.0890624
2012-11-10 00:00:00+00:00,-21.3,-52111.973376
2012-11-11 00:00:00+00:00,-11.1,-27156.943872
2012-11-12 00:00:00+00:00,-33.5,-81960.14592000001
2012-11-13 00:00:00+00:00,-49.4,-120860.633088
2012-11-14 00:00:00+00:00,-63.5,-155357.29152
2012-11-15 00:00:00+00:00,-31.0,-75843.71712
2012-11-16 00:00:00+00:00,-44.0,-107649.14688
2012-11-17 00:00:00+00:00,-42.4,-103734.632448
2012-11-18 00:00:00+00:00,-55.0,-134561.4336
2012-11-19 00:00:00+00:00,-28.9,-70705.916928
2012-11-20 00:00:00+00:00,-40.2,-98352.17510400001
2012-11-21 00:00:00+00:00,-66.5,-162697.00608
2012-11-22 00:00:00+00:00,-57.9,-141656.49100799998
2012-11-23 00:00:00+00:00,-63.3,-154867.977216
2012-11-24 00:00:00+00:00,-73.5,-179823.00672
2012-11-25 00:00:00+00:00,-67.6,-165388.234752
2012-11-26 00:00:00+00:00,-61.1,-149485.519872
2012-11-27 00:00:00+00:00,-67.6,-165388.234752
2012-11-28 00:00:00+00:00,-51.7,-126487.74758400001
2012-11-29 00:00:00+00:00,-45.8,-112052.97561599998
2012-11-30 00:00:00+00:00,-102.0,-249550.29504
2012-12-01 00:00:00+00:00,-93.9,-229733.06572800002
2012-12-02 00:00:00+00:00,-207.0,-506440.30463999993
2012-12-03 00:00:00+00:00,-373.0,-912571.1769600001
2012-12-04 00:00:00+00:00,-492.0,-1203713.18784
2012-12-05 00:00:00+00:00,-271.0,-663020.88192
2012-12-06 00:00:00+00:00,-209.0,-511333.44768
2012-12-07 00:00:00+00:00,-167.0,-408577.44384
2012-12-08 00:00:00+00:00,-141.0,-344966.58432
2012-12-09 00:00:00+00:00,-120.0,-293588.5824
2012-12-10 00:00:00+00:00,-110.0,-269122.8672
2012-12-11 00:00:00+00:00,-111.0,-271569.43872000003
2012-12-12 00:00:00+00:00,-152.0,-371878.87104
2012-12-13 00:00:00+00:00,-207.0,-506440.30463999993
2012-12-14 00:00:00+00:00,-161.0,-393898.01472000004
2012-12-15 00:00:00+00:00,-108.0,-264229.72416
2012-12-16 00:00:00+00:00,-106.0,-259336.58112000002
2012-12-17 00:00:00+00:00,-122.0,-298481.72543999995
2012-12-18 00:00:00+00:00,-105.0,-256890.0096
2012-12-19 00:00:00+00:00,-103.0,-251996.86656
2012-12-20 00:00:00+00:00,-96.0,-234870.86591999998
2012-12-21 00:00:00+00:00,-116.0,-283802.29632
2012-12-22 00:00:00+00:00,-109.0,-266676.29568
2012-12-23 00:00:00+00:00,-109.0,-266676.29568
2012-12-24 00:00:00+00:00,-104.0,-254443.43808000002
2012-12-25 00:00:00+00:00,-93.2,-228020.46566400002
2012-12-26 00:00:00+00:00,-104.0,-254443.43808000002
2012-12-27 00:00:00+00:00,-106.0,-259336.58112000002
2012-12-28 00:00:00+00:00,-96.4,-235849.49452800004
2012-12-29 00:00:00+00:00,-95.3,-233158.26585599998
2012-12-30 00:00:00+00:00,-115.0,-281355.72479999997
2012-12-31 00:00:00+00:00,-93.6,-228999.094272
2013-01-01 00:00:00+00:00,-92.1,-225329.23699199996
2013-01-02 00:00:00+00:00,-92.9,-227286.49420800002
2013-01-03 00:00:00+00:00,-97.3,-238051.40889599998
2013-01-04 00:00:00+00:00,-94.2,-230467.03718400002
2013-01-05 00:00:00+00:00,-97.7,-239030.037504
2013-01-06 00:00:00+00:00,-100.0,-244657.152
2013-01-07 00:00:00+00:00,-105.0,-256890.0096
2013-01-08 00:00:00+00:00,-104.0,-254443.43808000002
2013-01-09 00:00:00+00:00,-102.0,-249550.29504
2013-01-10 00:00:00+00:00,-103.0,-251996.86656
2013-01-11 00:00:00+00:00,-110.0,-269122.8672
2013-01-12 00:00:00+00:00,-98.9,-241965.92332800003
2013-01-13 00:00:00+00:00,-93.0,-227531.15136
2013-01-14 00:00:00+00:00,-97.4,-238296.066048
2013-01-15 00:00:00+00:00,-92.1,-225329.23699199996
2013-01-16 00:00:00+00:00,-96.0,-234870.86591999998
2013-01-17 00:00:00+00:00,-92.0,-225084.57984000002
2013-01-18 00:00:00+00:00,-91.5,-223861.29408
2013-01-19 00:00:00+00:00,-88.7,-217010.89382400003
2013-01-20 00:00:00+00:00,-90.2,-220680.751104
2013-01-21 00:00:00+00:00,-89.4,-218723.49388800003
2013-01-22 00:00:00+00:00,-85.7,-209671.17926399998
2013-01-23 00:00:00+00:00,-86.8,-212362.407936
2013-01-24 00:00:00+00:00,-95.0,-232424.2944
2013-01-25 00:00:00+00:00,-195.0,-477081.4464
2013-01-26 00:00:00+00:00,-351.0,-858746.60352
2013-01-27 00:00:00+00:00,-483.0,-1181694.0441599998
2013-01-28 00:00:00+00:00,-467.0,-1142548.89984
2013-01-29 00:00:00+00:00,-330.0,-807368.6015999999
2013-01-30 00:00:00+00:00,-240.0,-587177.1648
2013-01-31 00:00:00+00:00,-220.0,-538245.7344
2013-02-01 00:00:00+00:00,-192.0,-469741.73183999996
2013-02-02 00:00:00+00:00,-162.0,-396344.58624000003
2013-02-03 00:00:00+00:00,-156.0,-381665.15712000005
2013-02-04 00:00:00+00:00,-144.0,-352306.29888
2013-02-05 00:00:00+00:00,-156.0,-381665.15712000005
2013-02-06 00:00:00+00:00,-172.0,-420810.30144
2013-02-07 00:00:00+00:00,-203.0,-496654.01856
2013-02-08 00:00:00+00:00,-175.0,-428150.016
2013-02-09 00:00:00+00:00,-142.0,-347413.15584
2013-02-10 00:00:00+00:00,-133.0,-325394.01216
2013-02-11 00:00:00+00:00,-123.0,-300928.29696
2013-02-12 00:00:00+00:00,-109.0,-266676.29568
2013-02-13 00:00:00+00:00,-114.0,-278909.15327999997
2013-02-14 00:00:00+00:00,-114.0,-278909.15327999997
2013-02-15 00:00:00+00:00,-106.0,-259336.58112000002
2013-02-16 00:00:00+00:00,-109.0,-266676.29568
2013-02-17 00:00:00+00:00,-126.0,-308268.01152
2013-02-18 00:00:00+00:00,-133.0,-325394.01216
2013-02-19 00:00:00+00:00,-118.0,-288695.43936
2013-02-20 00:00:00+00:00,-116.0,-283802.29632
2013-02-21 00:00:00+00:00,-112.0,-274016.01024
2013-02-22 00:00:00+00:00,-103.0,-251996.86656
2013-02-23 00:00:00+00:00,-115.0,-281355.72479999997
2013-02-24 00:00:00+00:00,-109.0,-266676.29568
2013-02-25 00:00:00+00:00,-113.0,-276462.58176000003
2013-02-26 00:00:00+00:00,-105.0,-256890.0096
2013-02-27 00:00:00+00:00,-97.8,-239274.69465599998
2013-02-28 00:00:00+00:00,-103.0,-251996.86656
2013-03-01 00:00:00+00:00,-100.0,-244657.152
2013-03-02 00:00:00+00:00,-107.0,-261783.15264
2013-03-03 00:00:00+00:00,-115.0,-281355.72479999997
2013-03-04 00:00:00+00:00,-98.4,-240742.637568
2013-03-05 00:00:00+00:00,-87.6,-214319.66515199997
2013-03-06 00:00:00+00:00,-107.0,-261783.15264
2013-03-07 00:00:00+00:00,-90.8,-222148.69401599996
2013-03-08 00:00:00+00:00,-108.0,-264229.72416
2013-03-09 00:00:00+00:00,-102.0,-249550.29504
2013-03-10 00:00:00+00:00,-101.0,-247103.72351999997
2013-03-11 00:00:00+00:00,-106.0,-259336.58112000002
2013-03-12 00:00:00+00:00,-101.0,-247103.72351999997
2013-03-13 00:00:00+00:00,-104.0,-254443.43808000002
2013-03-14 00:00:00+00:00,-98.0,-239764.00896
2013-03-15 00:00:00+00:00,-99.2,-242699.894784
2013-03-16 00:00:00+00:00,-70.0,-171260.00639999998
2013-03-17 00:00:00+00:00,-69.7,-170526.034944
2013-03-18 00:00:00+00:00,-60.8,-148751.54841599998
2013-03-19 00:00:00+00:00,-49.3,-120615.97593599999
2013-03-20 00:00:00+00:00,-69.8,-170770.69209599998
2013-03-21 00:00:00+00:00,-74.0,-181046.29248
2013-03-22 00:00:00+00:00,-57.8,-141411.833856
2013-03-23 00:00:00+00:00,-44.7,-109361.74694400001
2013-03-24 00:00:00+00:00,-59.7,-146060.319744
2013-03-25 00:00:00+00:00,-66.2,-161963.034624
2013-03-26 00:00:00+00:00,-90.2,-220680.751104
2013-03-27 00:00:00+00:00,-66.0,-161473.72032
2013-03-28 00:00:00+00:00,-43.6,-106670.518272
2013-03-29 00:00:00+00:00,-31.0,-75843.71712
2013-03-30 00:00:00+00:00,-22.3,-54558.544896
2013-03-31 00:00:00+00:00,-19.3,-47218.830336000006
2013-04-01 00:00:00+00:00,-52.9,-129423.633408
2013-04-02 00:00:00+00:00,-38.0,-92969.71776
2013-04-03 00:00:00+00:00,13.1,32050.086911999995
2013-04-04 00:00:00+00:00,5.72,13994.389094399998
2013-04-05 00:00:00+00:00,-27.1,-66302.08819200001
2013-04-06 00:00:00+00:00,-0.03,-73.3971456
2013-04-07 00:00:00+00:00,-0.71,-1737.0657791999997
2013-04-08 00:00:00+00:00,6.26,15315.5377152
2013-04-09 00:00:00+00:00,-33.3,-81470.831616
2013-04-10 00:00:00+00:00,8.41,20575.666483200002
2013-04-11 00:00:00+00:00,-12.7,-31071.458303999996
2013-04-12 00:00:00+00:00,1.4,3425.2001279999995
2013-04-13 00:00:00+00:00,-4.58,-11205.2975616
2013-04-14 00:00:00+00:00,-78.3,-191566.550016
2013-04-15 00:00:00+00:00,-15.7,-38411.172864
2013-04-16 00:00:00+00:00,38.7,94682.317824
2013-04-17 00:00:00+00:00,25.4,62142.91660799999
2013-04-18 00:00:00+00:00,57.8,141411.833856
2013-04-19 00:00:00+00:00,71.8,175663.83513599998
2013-04-20 00:00:00+00:00,41.6,101777.37523199999
2013-04-21 00:00:00+00:00,68.4,167345.49196800002
2013-04-22 00:00:00+00:00,-3.14,-7682.2345728
2013-04-23 00:00:00+00:00,18.4,45016.915967999994
2013-04-24 00:00:00+00:00,97.8,239274.69465599998
2013-04-25 00:00:00+00:00,111.0,271569.43872000003
2013-04-26 00:00:00+00:00,162.0,396344.58624000003
2013-04-27 00:00:00+00:00,156.0,381665.15712000005
2013-04-28 00:00:00+00:00,119.0,291142.01088
2013-04-29 00:00:00+00:00,98.5,240987.29471999998
2013-04-30 00:00:00+00:00,141.0,344966.58432
2013-05-01 00:00:00+00:00,187.0,457508.87424
2013-05-02 00:00:00+00:00,176.0,430596.58752
2013-05-03 00:00:00+00:00,193.0,472188.30335999996
2013-05-04 00:00:00+00:00,191.0,467295.16031999997
2013-05-05 00:00:00+00:00,171.0,418363.72992
2013-05-06 00:00:00+00:00,120.0,293588.5824
2013-05-07 00:00:00+00:00,108.0,264229.72416
2013-05-08 00:00:00+00:00,83.5,204288.72192
2013-05-09 00:00:00+00:00,-12.6,-30826.801152
2013-05-10 00:00:00+00:00,37.3,91257.11769599999
2013-05-11 00:00:00+00:00,28.3,69237.974016
2013-05-12 00:00:00+00:00,45.4,111074.34700799998
2013-05-13 00:00:00+00:00,48.0,117435.43295999999
2013-05-14 00:00:00+00:00,120.0,293588.5824
2013-05-15 00:00:00+00:00,163.0,398791.15776
2013-05-16 00:00:00+00:00,83.5,204288.72192
2013-05-17 00:00:00+00:00,11.2,27401.601023999996
2013-05-18 00:00:00+00:00,-21.6,-52845.944832
2013-05-19 00:00:00+00:00,-22.4,-54803.20204799999
2013-05-20 00:00:00+00:00,7.06,17272.7949312
2013-05-21 00:00:00+00:00,-9.84,-24074.2637568
2013-05-22 00:00:00+00:00,-59.3,-145081.691136
2013-05-23 00:00:00+00:00,-79.7,-194991.75014400002
2013-05-24 00:00:00+00:00,-71.1,-173951.23507199998
2013-05-25 00:00:00+00:00,-8.62,-21089.4465024
2013-05-26 00:00:00+00:00,29.1,71195.231232
2013-05-27 00:00:00+00:00,-18.9,-46240.20172799999
2013-05-28 00:00:00+00:00,-65.4,-160005.77740800002
2013-05-29 00:00:00+00:00,-12.2,-29848.172543999997
2013-05-30 00:00:00+00:00,9.45,23120.100863999996
2013-05-31 00:00:00+00:00,87.8,214808.97945599997
2013-06-01 00:00:00+00:00,136.0,332733.72672
2013-06-02 00:00:00+00:00,148.0,362092.58496
2013-06-03 00:00:00+00:00,148.0,362092.58496
2013-06-04 00:00:00+00:00,201.0,491760.87552
2013-06-05 00:00:00+00:00,273.0,667914.0249600001
2013-06-06 00:00:00+00:00,266.0,650788.02432
2013-06-07 00:00:00+00:00,224.0,548032.02048
2013-06-08 00:00:00+00:00,198.0,484421.16096
2013-06-09 00:00:00+00:00,193.0,472188.30335999996
2013-06-10 00:00:00+00:00,193.0,472188.30335999996
2013-06-11 00:00:00+00:00,217.0,530906.01984
2013-06-12 00:00:00+00:00,190.0,464848.5888
2013-06-13 00:00:00+00:00,169.0,413470.58687999996
2013-06-14 00:00:00+00:00,164.0,401237.72927999997
2013-06-15 00:00:00+00:00,137.0,335180.29824
2013-06-16 00:00:00+00:00,108.0,264229.72416
2013-06-17 00:00:00+00:00,181.0,442829.44512
2013-06-18 00:00:00+00:00,176.0,430596.58752
2013-06-19 00:00:00+00:00,113.0,276462.58176000003
2013-06-20 00:00:00+00:00,104.0,254443.43808000002
2013-06-21 00:00:00+00:00,136.0,332733.72672
