loss,mse,val_loss,val_mse,epoch
109.04186248779297,109.04186248779297,38.23097229003906,38.23097229003906,1
15.13996410369873,15.13996410369873,21.46532440185547,21.46532440185547,2
13.943551063537598,13.943551063537598,21.34347915649414,21.34347915649414,3
13.732661247253418,13.732661247253418,21.85162925720215,21.85162925720215,4
13.58731746673584,13.58731746673584,20.137910842895508,20.137910842895508,5
13.331253051757812,13.331253051757812,20.177343368530273,20.177343368530273,6
13.150404930114746,13.150404930114746,19.06987190246582,19.06987190246582,7
12.96789836883545,12.96789836883545,19.16970443725586,19.16970443725586,8
12.753419876098633,12.753419876098633,17.5255069732666,17.5255069732666,9
12.63923454284668,12.63923454284668,17.392986297607422,17.392986297607422,10
12.493891716003418,12.493891716003418,17.050416946411133,17.050416946411133,11
12.315777778625488,12.315777778625488,18.737382888793945,18.737382888793945,12
12.212692260742188,12.212692260742188,15.700532913208008,15.700532913208008,13
12.040753364562988,12.040753364562988,16.172664642333984,16.172664642333984,14
11.937682151794434,11.937682151794434,15.976802825927734,15.976802825927734,15
11.911782264709473,11.911782264709473,15.67885971069336,15.67885971069336,16
11.73629093170166,11.73629093170166,18.47324562072754,18.47324562072754,17
11.677961349487305,11.677961349487305,14.709094047546387,14.709094047546387,18
11.575563430786133,11.575563430786133,14.891072273254395,14.891072273254395,19
11.458986282348633,11.458986282348633,15.363726615905762,15.363726615905762,20
11.375937461853027,11.375937461853027,15.377620697021484,15.377620697021484,21
11.285737991333008,11.285737991333008,16.085472106933594,16.085472106933594,22
11.195817947387695,11.195817947387695,13.935857772827148,13.935857772827148,23
11.050012588500977,11.050012588500977,15.58460807800293,15.58460807800293,24
10.952710151672363,10.952710151672363,17.166988372802734,17.166988372802734,25
10.938680648803711,10.938680648803711,13.682540893554688,13.682540893554688,26
10.72913932800293,10.72913932800293,14.547929763793945,14.547929763793945,27
10.606557846069336,10.606557846069336,15.24551773071289,15.24551773071289,28
10.560391426086426,10.560391426086426,13.261771202087402,13.261771202087402,29
10.431818008422852,10.431818008422852,14.74975872039795,14.74975872039795,30
10.352921485900879,10.352921485900879,13.670019149780273,13.670019149780273,31
10.13498306274414,10.13498306274414,16.839906692504883,16.839906692504883,32
10.057404518127441,10.057404518127441,13.361637115478516,13.361637115478516,33
9.798452377319336,9.798452377319336,16.04776382446289,16.04776382446289,34
9.774259567260742,9.774259567260742,14.401039123535156,14.401039123535156,35
9.617487907409668,9.617487907409668,13.26155948638916,13.26155948638916,36
9.466385841369629,9.466385841369629,15.264070510864258,15.264070510864258,37
9.349616050720215,9.349616050720215,13.589770317077637,13.589770317077637,38
9.238133430480957,9.238133430480957,13.590170860290527,13.590170860290527,39
9.058669090270996,9.058669090270996,13.197427749633789,13.197427749633789,40
8.944869995117188,8.944869995117188,12.682534217834473,12.682534217834473,41
8.795183181762695,8.795183181762695,13.114474296569824,13.114474296569824,42
8.704730033874512,8.704730033874512,12.427470207214355,12.427470207214355,43
8.583693504333496,8.583693504333496,12.397500991821289,12.397500991821289,44
8.442960739135742,8.442960739135742,12.988504409790039,12.988504409790039,45
8.301494598388672,8.301494598388672,11.188920974731445,11.188920974731445,46
8.204071998596191,8.204071998596191,12.866986274719238,12.866986274719238,47
8.121880531311035,8.121880531311035,11.670272827148438,11.670272827148438,48
8.044506072998047,8.044506072998047,11.658164024353027,11.658164024353027,49
8.015205383300781,8.015205383300781,11.522001266479492,11.522001266479492,50
7.935018062591553,7.935018062591553,12.463054656982422,12.463054656982422,51
7.841813564300537,7.841813564300537,12.744379043579102,12.744379043579102,52
7.750168323516846,7.750168323516846,11.646162986755371,11.646162986755371,53
7.6318278312683105,7.6318278312683105,11.818787574768066,11.818787574768066,54
7.592368125915527,7.592368125915527,11.140982627868652,11.140982627868652,55
7.485565185546875,7.485565185546875,11.368539810180664,11.368539810180664,56
7.439837455749512,7.439837455749512,10.476789474487305,10.476789474487305,57
7.3594794273376465,7.3594794273376465,12.077447891235352,12.077447891235352,58
7.3230977058410645,7.3230977058410645,10.467731475830078,10.467731475830078,59
7.24293327331543,7.24293327331543,12.005292892456055,12.005292892456055,60
7.240904808044434,7.240904808044434,10.881113052368164,10.881113052368164,61
7.169399261474609,7.169399261474609,10.934706687927246,10.934706687927246,62
7.169490814208984,7.169490814208984,10.0833101272583,10.0833101272583,63
7.132728576660156,7.132728576660156,10.113639831542969,10.113639831542969,64
7.114429473876953,7.114429473876953,10.190478324890137,10.190478324890137,65
7.053766250610352,7.053766250610352,11.922320365905762,11.922320365905762,66
7.02379846572876,7.02379846572876,10.507001876831055,10.507001876831055,67
7.017272472381592,7.017272472381592,10.249134063720703,10.249134063720703,68
6.937490940093994,6.937490940093994,10.891607284545898,10.891607284545898,69
6.997777938842773,6.997777938842773,10.581099510192871,10.581099510192871,70
6.88017463684082,6.88017463684082,11.07960319519043,11.07960319519043,71
6.889892101287842,6.889892101287842,10.652274131774902,10.652274131774902,72
6.860719203948975,6.860719203948975,9.925434112548828,9.925434112548828,73
6.871739387512207,6.871739387512207,10.699936866760254,10.699936866760254,74
6.88417911529541,6.88417911529541,9.901955604553223,9.901955604553223,75
6.834545135498047,6.834545135498047,10.355379104614258,10.355379104614258,76
6.769288063049316,6.769288063049316,10.097953796386719,10.097953796386719,77
6.7467570304870605,6.7467570304870605,9.932710647583008,9.932710647583008,78
6.686975955963135,6.686975955963135,10.497422218322754,10.497422218322754,79
6.7355637550354,6.7355637550354,10.300395011901855,10.300395011901855,80
6.680301189422607,6.680301189422607,9.852676391601562,9.852676391601562,81
6.635302543640137,6.635302543640137,10.382408142089844,10.382408142089844,82
6.637002468109131,6.637002468109131,10.120074272155762,10.120074272155762,83
6.583117961883545,6.583117961883545,10.559054374694824,10.559054374694824,84
6.598081111907959,6.598081111907959,10.210284233093262,10.210284233093262,85
6.6359782218933105,6.6359782218933105,10.657869338989258,10.657869338989258,86
6.534717559814453,6.534717559814453,10.517066955566406,10.517066955566406,87
6.508273601531982,6.508273601531982,10.806955337524414,10.806955337524414,88
6.533869743347168,6.533869743347168,9.879413604736328,9.879413604736328,89
6.548710823059082,6.548710823059082,10.365450859069824,10.365450859069824,90
6.524533271789551,6.524533271789551,10.331487655639648,10.331487655639648,91
6.515806198120117,6.515806198120117,10.185544967651367,10.185544967651367,92
6.518664836883545,6.518664836883545,10.61915397644043,10.61915397644043,93
