loss,mse,val_loss,val_mse,epoch
30.364450454711914,30.364450454711914,19.533245086669922,19.533245086669922,1
13.406291961669922,13.406291961669922,14.805312156677246,14.805312156677246,2
11.313414573669434,11.313414573669434,21.157716751098633,21.157716751098633,3
11.986787796020508,11.986787796020508,11.430556297302246,11.430556297302246,4
8.315291404724121,8.315291404724121,12.020805358886719,12.020805358886719,5
6.6424994468688965,6.6424994468688965,12.990294456481934,12.990294456481934,6
9.077980995178223,9.077980995178223,12.227592468261719,12.227592468261719,7
6.636160850524902,6.636160850524902,13.02041244506836,13.02041244506836,8
6.420952320098877,6.420952320098877,11.853028297424316,11.853028297424316,9
6.166988372802734,6.166988372802734,13.597959518432617,13.597959518432617,10
5.7783894538879395,5.7783894538879395,17.7281551361084,17.7281551361084,11
6.997256755828857,6.997256755828857,13.089016914367676,13.089016914367676,12
5.696710586547852,5.696710586547852,19.500425338745117,19.500425338745117,13
6.679692268371582,6.679692268371582,15.422945022583008,15.422945022583008,14
6.587700843811035,6.587700843811035,18.630868911743164,18.630868911743164,15
6.875495433807373,6.875495433807373,13.103046417236328,13.103046417236328,16
6.328197002410889,6.328197002410889,14.448424339294434,14.448424339294434,17
6.64252233505249,6.64252233505249,16.173006057739258,16.173006057739258,18
