date,temp(C)
2021-11-13,8.21514975083698
2021-11-18,
2021-11-23,
2022-01-15,-1.3895073274091165
2022-01-31,
2022-03-04,
2022-03-20,3.3244972490234455
2022-04-05,
2022-04-21,
2022-05-07,10.377515784630198
2022-05-23,16.670244884501635
2022-06-08,9.96821358632252
2022-06-24,23.223594044052554
2022-07-10,28.96739336925325
2022-07-26,29.41332072656275
2022-08-11,23.37011592263626
2022-08-27,27.61598067057842
2022-09-12,
2022-09-28,16.215886135458344
2022-10-14,17.900943386063926
2022-10-30,9.860715834926598
2022-11-15,2.90963076492276
2022-12-01,
2022-12-17,-5.526185157392662
2023-01-02,-1.3985090814276027
2023-01-18,-3.035382926292767
2023-02-19,
2023-03-07,-0.6952068327883595
2023-03-23,
2023-04-08,8.43976056915595
2023-04-24,7.715506482255055
2023-05-10,13.332346453977951
2023-05-26,13.715019888260985
2023-06-11,20.472873150240574
2023-06-27,19.701846878890706
2023-07-13,29.176252757684114
2023-07-29,23.948508599019487
2023-08-14,29.625432140669695
2023-08-30,24.07707708726224
2023-09-15,23.117431405062266
2023-10-17,16.013117977312664
2023-11-02,
