date,temp(C)
2013-03-20,5.896198156420918
2013-04-14,7.126866737377672
2013-04-30,8.329240859648463
2013-05-16,14.820235877984532
2013-06-01,10.82435468083959
2013-06-17,17.691600714080682
2013-07-03,20.997683299150815
2013-07-19,20.823862692549156
2013-08-04,22.694957156477436
2013-08-20,22.668827436304976
2013-09-05,
2013-09-21,20.540737610647817
2013-10-07,
2013-10-23,14.87170565325818
2013-11-08,
2013-11-24,10.331774005842432
2013-12-10,
2013-12-26,2.385912785358899
2014-01-11,
2014-01-27,
2014-02-12,5.233889890910994
2014-02-28,6.035161603183876
2014-03-16,
2014-04-01,
2014-05-03,
2014-05-19,14.356734491905824
2014-06-04,16.46455570938966
2014-06-20,16.508676091062274
2014-07-06,21.562474778865507
2014-07-22,
2014-08-07,23.217492137973053
2014-08-23,22.967069041592378
2014-09-08,
2014-10-10,15.464291021453578
2014-10-26,
2014-11-11,12.475776193603263
2014-12-13,
2014-12-29,7.05523306912502
2015-01-14,5.851767463721727
2015-01-30,6.497335701811822
2015-02-15,3.759083407344625
2015-03-19,
2015-04-04,9.026488544400586
2015-04-20,13.419683580682054
2015-05-06,10.605556857748294
2015-06-07,20.738366041463205
2015-06-23,20.19703554861032
2015-07-09,24.76876333832078
2015-08-10,18.0525932807065
2015-08-26,21.824862885158677
2015-09-11,21.56121436568082
2015-09-27,18.419684322886265
2015-10-13,16.68883714506724
2015-10-29,12.553840106193949
2015-11-30,7.939398553239891
2015-12-16,
2016-01-01,6.109402577595571
2016-02-02,5.631333612241228
2016-02-18,
2016-03-05,6.309359385295057
2016-04-06,2.051071916341797
2016-04-22,
2016-05-08,13.745866032788198
2016-05-24,
2016-06-25,18.953454381474646
2016-07-11,15.025133675428586
2016-07-27,21.562281972814
2016-08-12,22.924837605630113
2016-08-28,21.726836578640118
2016-09-13,20.035396685663557
2016-09-29,14.04722715417154
2016-10-31,
2016-11-16,
2016-12-18,
2017-01-03,4.682788908530503
2017-01-19,
2017-03-24,
2017-04-09,
2017-05-11,
2017-05-27,18.03177632969301
2017-06-12,
2017-06-28,18.725383074925478
2017-07-14,21.117436774491765
2017-07-30,22.62207077191746
2017-08-15,22.473061475758495
2017-08-31,21.923821923633188
2017-09-16,
2017-10-02,17.884368326061324
2017-11-03,
2017-11-19,
2017-12-05,8.491972320642631
2017-12-21,1.812180644267496
2018-01-22,
2018-02-07,2.437285413371095
2018-02-23,
2018-03-11,7.505197434403667
2018-03-27,
2018-04-12,
2018-04-28,
2018-05-14,16.030140991873985
2018-05-30,
2018-06-15,13.707633452000028
2018-07-01,19.90059779351197
2018-07-17,22.602229026589413
2018-08-02,
2018-08-18,22.962484302289372
2018-09-03,20.334564480798573
2018-09-19,19.2432263360169
2018-10-21,15.553877007327783
2018-11-06,
2018-12-08,7.970513247054727
2018-12-24,
2019-01-25,
2019-02-10,2.1463538919728005
2019-02-26,4.017894012235505
2019-03-14,
2019-03-30,9.143624648049508
2019-04-15,4.424368491762057
2019-05-01,10.213361016329737
2019-05-17,11.936820686358022
2019-06-02,16.54643680892253
2019-06-18,
2019-07-04,
2019-07-20,21.258666734483295
2019-08-05,24.830469758564465
2019-08-21,
2019-09-06,23.433027966415047
2019-10-08,
2019-10-24,14.259847000947333
2019-11-25,
2020-02-13,
2020-02-29,
2020-03-16,7.099491701713753
2020-04-01,7.841082750120233
2020-04-17,11.961772332262907
2020-05-03,11.339963921298619
2020-06-04,14.417606825129953
2020-07-06,18.70349249506924
2020-07-22,19.965401852001275
2020-08-07,23.220367169129872
2020-08-23,22.243876961703815
2020-09-08,20.415487639492877
2020-09-24,18.186366288948047
2020-10-10,16.012291018292093
2020-10-26,12.668685191604661
2020-11-11,10.78483916538474
2020-11-27,4.714240962221441
2021-01-14,6.554370772227871
2021-03-03,5.882849456094069
2021-03-19,
2021-04-04,
2021-04-20,13.362677706829682
2021-05-06,
2021-05-22,13.097447886961794
2021-06-07,
2021-06-23,18.94002083157551
2021-07-09,21.617951487620683
2021-07-25,22.40500774686758
2021-08-10,21.33303148210624
2021-08-26,10.410611360000019
2021-09-11,17.868453576288136
2021-10-13,13.756083370997194
2021-10-29,11.830355834180645
2021-11-04,
2021-11-09,10.606941896465417
2021-11-14,
2021-11-24,
2021-12-08,7.555433031327863
2021-12-16,
2022-01-01,2.8834034574684244
2022-01-09,5.9279100181781255
2022-01-17,4.779047900268219
2022-01-25,5.388442413928412
2022-02-10,
2022-02-18,6.170414591857318
2022-02-26,
2022-03-06,6.194303522751963
2022-03-22,7.849636204730284
2022-03-30,8.025658296573825
2022-04-07,8.5099797112289
2022-04-15,7.31412857838134
2022-04-23,6.819821944008347
2022-05-01,10.355417443510657
2022-05-09,9.284167143751613
2022-05-17,10.62246130831057
2022-05-25,10.980564140571587
2022-06-02,
2022-06-18,
2022-06-26,19.780518685876235
2022-07-04,17.70655583688164
2022-07-12,21.85335351188792
2022-07-20,21.38037337790552
2022-07-28,23.46399562896947
2022-08-05,23.072743062424557
2022-08-13,
2022-08-21,22.44618745705385
2022-08-29,23.334743588189426
2022-09-06,22.74298259378374
2022-09-14,
2022-09-22,17.92426747424087
2022-09-30,19.807931881329665
2022-10-08,19.307299414352137
2022-10-16,19.207935298515924
2022-10-24,
2022-11-01,
2022-11-09,12.246483115639595
2022-11-17,11.010936323141491
2022-11-25,
2022-12-03,7.94524549992654
2023-01-04,
2023-01-20,
2023-02-13,
2023-02-21,
2023-03-01,4.345081135308134
2023-03-17,3.4012066734169517
2023-03-25,4.593026605461
2023-04-02,
2023-04-18,
