date,temp(C)
2013-03-25,
2013-03-30,15.964065974385448
2013-04-23,16.294860574286297
2013-05-25,21.517263129832212
2013-06-10,28.130191983753253
2013-07-12,28.968114767365485
2013-07-28,30.037562685171434
2013-08-13,29.208263074698703
2013-08-29,27.61292670830417
2013-09-14,
2013-09-30,14.626950015575511
2013-10-16,13.830864173628472
2013-11-01,11.507295515383149
2013-11-17,10.8647303465462
2013-12-03,
2013-12-19,3.825382192954208
2014-01-04,4.178731697926428
2014-01-20,
2014-02-05,
2014-02-21,7.919751375552098
2014-03-09,
2014-03-25,
2014-04-10,18.089321099480117
2014-04-26,15.120148116239532
2014-05-12,20.827084628623346
2014-05-28,21.01833726647696
2014-06-29,26.761693235806753
2014-07-15,33.17745805055197
2014-07-31,32.587960582585666
2014-08-16,27.34302972702674
2014-09-01,25.175732281953536
2014-09-17,21.479269621963034
2014-10-03,19.061823813905292
2014-10-19,16.041281413563425
2014-11-04,
2014-12-06,6.527403391394157
2014-12-22,8.279472653390483
2015-01-07,5.331272568664083
2015-01-23,
2015-02-08,
2015-02-24,8.265126332536303
2015-03-12,12.013491131825049
2015-03-28,10.463421910106213
2015-04-13,11.757237040644178
2015-04-29,
2015-05-15,
2015-05-31,
2015-06-16,22.385909616167293
2015-07-02,35.663038240961185
2015-07-18,30.04507269697724
2015-08-03,
2015-08-19,29.199785186694246
2015-09-04,20.955149152024863
2015-09-20,24.131968007094386
2015-10-06,13.441328999036047
2015-10-22,16.21009874311531
2015-11-07,7.553980303414644
2015-11-23,
2015-12-09,5.689421810696286
2015-12-25,
2016-01-10,
2016-01-26,
2016-02-27,
2016-03-14,
2016-03-30,14.976827839744546
2016-04-15,9.34125938857144
2016-05-01,22.347724621391993
2016-05-17,24.186015091980863
2016-06-02,
2016-06-18,
2016-07-04,29.31107246701052
2016-07-20,30.27731870427565
2016-08-05,30.934715051125764
2016-08-21,30.98950636230978
2016-09-22,19.381399670081958
2016-10-08,18.066976160000024
2016-10-24,
2016-11-09,12.812347615229564
2016-11-25,
2016-12-27,5.095512228690709
2017-01-12,
2017-01-28,
2017-02-13,4.665795457292281
2017-03-01,4.993220663563703
2017-04-02,12.676648211080714
2017-04-18,12.101018899252882
2017-05-04,24.215258275061206
2017-05-20,24.04268787533558
2017-06-05,24.98356799406832
2017-06-21,28.306207435274448
2017-07-07,35.584609768164455
2017-07-23,30.6277804692237
2017-08-08,31.747707319810203
2017-08-24,26.907856529700993
2017-09-09,25.205373374510668
2017-09-25,
2017-10-11,
2017-10-27,12.979311341245367
2017-11-12,
2017-12-14,
2017-12-30,5.870099225530716
2018-01-15,
2018-01-31,
2018-02-16,7.898687512755354
2018-03-04,
2018-03-20,11.689108388684764
2018-04-21,17.56240806626588
2018-05-07,24.09372412398167
2018-05-23,29.056940865192924
2018-06-08,28.29382272892768
2018-06-24,29.26367487677679
2018-07-10,30.411942907640952
2018-07-26,34.1349520698365
2018-08-11,29.50634878331731
2018-08-27,23.487462300566396
2018-09-12,19.815990636260864
2018-09-28,20.536251372163406
2018-10-14,13.805464329393333
2018-10-30,11.980733471170268
2018-11-15,9.977832972464459
2018-12-01,
2018-12-17,3.924614480739945
2019-01-02,3.704140248191289
2019-01-18,
2019-02-19,
2019-03-07,2.8830097591398927
2019-03-23,
2019-04-24,19.952700372151195
2019-05-10,23.618311775301112
2019-05-26,
2019-06-11,30.43441767389906
2019-06-27,21.851175368019927
2019-07-13,30.94311251756269
2019-07-29,30.85428144155172
2019-08-14,30.409084260893934
2019-08-30,29.376791806731315
2019-09-15,
2019-10-01,13.779492950242282
2019-10-17,
2019-11-02,8.836033780810803
2019-11-18,
2019-12-04,
2020-01-05,6.546187403436625
2020-01-21,4.279540533866049
2020-02-06,7.462234505279551
2020-02-22,8.70280483334786
2020-03-09,10.88841374935926
2020-03-25,10.394072979988724
2020-04-10,20.144768151924122
2020-04-26,18.051313827108423
2020-05-12,
2020-05-28,27.109684759988085
2020-06-13,
2020-06-29,28.10656041350002
2020-07-15,30.599891313556256
2020-07-31,35.7353582989151
2020-08-16,
2020-09-01,27.76329468073281
2020-09-17,
2020-10-03,21.021660965771723
2020-10-19,13.920160528858572
2020-11-20,7.325469284950715
2020-12-06,5.791705246945087
2020-12-22,6.644526742274662
2021-01-07,
2021-01-23,3.4478993931220105
2021-02-08,
2021-02-24,7.379430764034391
2021-03-12,10.619029692489752
2021-03-28,
2021-04-13,14.540994580039637
2021-04-29,
2021-05-15,25.892120021648264
2021-05-31,30.644703734568967
2021-06-16,26.128331492737193
2021-07-02,35.084436709566255
2021-07-18,32.373072246832336
2021-08-03,36.011467944077594
2021-08-19,
2021-09-04,24.243151792642305
2021-09-20,20.424047830954205
2021-10-06,17.32031369611679
2021-10-22,
2021-11-04,
2021-11-07,9.70900210445384
2021-11-09,
2021-11-16,6.274411555833346
2021-11-23,7.711303230431806
2021-12-09,6.288352325631094
2021-12-17,5.171757935558559
2021-12-25,
2022-01-02,
2022-01-18,-1.1713778879809862
2022-01-26,
2022-02-03,
2022-02-11,8.245518661477231
2022-02-19,
2022-02-27,
2022-03-07,
2022-03-15,11.321217861368448
2022-03-23,
2022-03-31,10.311808131411205
2022-04-08,16.779400320105797
2022-04-16,10.824313904545127
2022-04-24,16.46002018950957
2022-05-02,8.819068101789128
2022-05-10,19.859614952037045
2022-05-18,
2022-05-26,
2022-06-19,
2022-06-27,33.24123375270127
2022-07-05,
2022-07-13,32.04107484343879
2022-07-21,34.05916093892494
2022-07-29,35.82463531856899
2022-08-06,30.44676610020978
