date,temp(C)
2021-11-13,7.47282999006306
2021-11-18,
2021-11-23,
2021-12-21,-10.702322896923038
2022-01-15,
2022-01-22,
2022-01-31,
2022-02-07,
2022-02-16,
2022-02-23,
2022-03-04,
2022-03-11,
2022-03-20,4.63880041453445
2022-03-27,
2022-04-05,6.4280783002874395
2022-04-21,
2022-05-07,11.899087287422448
2022-05-23,
2022-06-08,
2022-06-15,
2022-06-24,20.058020075399448
2022-07-01,
2022-07-10,25.624451278303876
2022-07-17,
2022-07-26,27.985305452907173
2022-08-02,
2022-08-11,20.86723364412604
2022-08-18,
2022-08-27,
2022-09-03,
2022-09-12,
2022-09-19,
2022-09-28,19.015759944584307
2022-10-05,
2022-10-14,15.707587267552645
2022-10-21,
2022-10-30,
2022-11-06,
2022-11-15,1.4219045217366157
2022-11-22,
2022-12-08,
2022-12-17,
2022-12-24,
2023-01-02,
2023-01-18,-8.492748250000005
2023-01-25,
2023-02-03,
2023-02-19,
2023-03-07,
2023-03-14,
2023-03-23,
2023-04-08,3.9869383829000244
2023-04-15,
2023-04-24,7.410445247948146
2023-05-01,29.85572714
2023-05-10,
2023-05-26,17.75794251515925
2023-06-11,21.975533504001326
2023-06-18,
2023-06-27,
2023-07-04,26.520634305340465
2023-07-13,24.578350377601925
2023-07-20,31.23891619243439
2023-07-29,
2023-08-05,27.553780422810252
2023-08-14,26.539068025328334
2023-08-21,
2023-08-30,22.046930615701925
2023-09-06,26.36726850030877
2023-09-15,22.407979270273515
2023-09-22,
2023-10-08,20.04036104225735
2023-10-17,15.707846004583683
2023-10-24,13.002609762491355
2023-11-02,
