date,temp(C)
2021-11-04,
2021-11-09,11.61375403106158
2021-11-24,
2021-12-08,7.79429694652199
2022-01-09,6.304819689635859
2022-01-25,5.7604859921623754
2022-02-10,5.930735283149168
2022-02-26,
2022-03-30,6.479516476254407
2022-04-15,6.458863536373177
2022-05-01,
2022-05-17,
2022-06-02,
2022-06-18,
2022-07-04,18.551994056482243
2022-07-20,23.188293031406705
2022-08-05,23.74302603292726
2022-08-21,23.813474707951908
2022-09-06,23.071994036715196
2022-09-22,
2022-10-08,20.324225468238723
2022-10-24,
2022-11-09,12.645664684018675
2022-11-25,
2023-02-13,
2023-03-01,-1.152550299999973
2023-03-17,0.48932978720001985
2023-04-02,
2023-04-18,
2023-05-20,
2023-06-05,18.858262037703156
2023-06-21,18.64135009159366
2023-07-07,
2023-07-23,23.378336550192277
2023-08-08,22.655171540430782
2023-08-24,23.07151889820673
2023-09-09,21.839852174544685
2023-10-27,14.658670482213708
