date,temp(C)
2021-11-01,
2021-11-06,
2021-12-05,3.422953101696822
2021-12-12,1.6481277580281821
2021-12-21,
2021-12-28,
2022-01-13,-1.1793742775998182
2022-01-22,-0.5996058055306158
2022-01-29,
2022-02-07,-1.086828858077748
2022-02-14,
2022-02-23,1.5817761577616922
2022-03-02,
2022-03-11,
2022-03-27,
2022-04-03,
2022-04-12,
2022-04-19,
2022-04-28,12.149110559424978
2022-05-14,
2022-05-21,16.952942440737942
2022-06-06,16.980557839485794
2022-06-15,19.64141745408785
2022-06-22,23.749599556067764
2022-07-01,24.784298308904365
2022-07-08,25.462800018906425
2022-07-17,26.64326005191344
2022-07-24,25.83572700886152
2022-08-02,
2022-08-09,
2022-08-18,
2022-08-25,28.332845501547002
2022-09-03,15.38497822072072
2022-09-10,21.22835578990798
2022-09-19,21.281234248776535
2022-09-26,20.541139423308927
2022-10-05,19.435276433209456
2022-10-12,18.360163566527973
2022-10-21,16.535468030525646
2022-10-28,
2022-11-06,7.811627256686538
2022-11-13,5.1093177335188145
2022-11-22,
2022-11-29,-0.7072324372274351
2022-12-08,-2.9363526344473843
2022-12-15,0.27255084231469606
2022-12-24,
2023-01-16,1.621775776363847
2023-01-25,-1.4440096784912873
2023-02-01,-1.8479611710726063
2023-02-10,0.7952461696973399
2023-02-17,1.3750017109389738
2023-03-05,
2023-03-14,
2023-03-21,6.883111305732704
2023-04-06,
2023-04-15,
2023-04-22,
2023-05-01,15.521317087523432
2023-05-08,13.706170687675089
2023-05-17,
2023-05-24,19.681830178957572
2023-06-02,21.10179918104974
2023-06-18,22.171962930625973
2023-06-25,21.1835403023044
2023-07-04,23.767347188047964
2023-07-11,25.91064492001178
2023-07-20,28.08225632413915
2023-07-27,26.4311837172197
2023-08-05,26.022421864041508
2023-08-12,25.116606598873723
2023-08-21,
2023-08-28,26.177037502168957
2023-09-06,17.6343737156522
2023-09-13,22.744543430305917
2023-09-22,19.326667485669905
2023-09-29,14.939833212502212
2023-10-08,17.200908728792378
2023-10-15,
2023-10-24,13.796278700668633
2023-10-31,6.4547206423895505
