date,temp(C)
2021-11-03,8.411085162952444
2021-11-08,
2021-11-13,6.644426031745717
2021-12-07,
2022-01-08,-1.5170528435827242
2022-02-09,-4.006596999999999
2022-02-25,-2.626098074314187
2022-03-29,
2022-04-14,4.215020960744823
2022-04-30,3.391549044618034
2022-05-16,12.017252913967557
2022-06-01,15.194955958204936
2022-06-17,17.014692495392605
2022-07-03,21.548831179901477
2022-07-19,22.10890134238696
2022-08-04,24.627473055212672
2022-08-20,19.687959831334265
2022-09-05,23.569727509173664
2022-09-21,16.739761860784462
2022-10-07,16.257002847582534
2022-10-23,7.651695428803361
2022-11-24,-2.6422636444564507
2022-12-26,
2023-01-11,0.6006400253634095
2023-02-12,0.9423155547211232
2023-03-16,0.44344170870958705
2023-04-17,
2023-05-03,12.5427299168671
2023-05-19,17.414033945100076
2023-06-04,18.64752678676346
2023-06-20,
2023-07-06,22.441537286748524
2023-07-22,25.552276132503316
2023-08-07,18.540541103364493
2023-08-23,22.61236383499386
2023-09-08,20.890095821187195
2023-09-24,11.244833220095922
2023-10-10,13.835928348448334
2023-10-26,
