date,temp(C)
2019-08-30,21.008212173148976
2019-09-06,21.90036053814456
2019-09-15,
2019-10-01,12.084366437941938
2019-10-08,
2019-10-17,
2019-10-24,10.513658221090735
2019-11-02,8.210116857368453
2019-11-09,5.935934891428587
2019-11-18,
2019-11-25,
2019-12-04,
2020-01-05,
2020-01-21,-0.9928376920498431
2020-02-06,
2020-02-13,0.19603178793308634
2020-02-22,0.5624493734964677
2020-02-29,
2020-03-09,3.75282390742302
2020-03-16,2.5412384413485274
2020-03-25,
2020-04-01,
2020-04-10,8.047611340142677
2020-04-17,10.164855573460795
2020-04-26,5.574223749858476
2020-05-03,8.457542657472844
2020-05-12,
2020-05-28,4.979397623746501
2020-06-04,7.331343737273998
2020-06-13,
2020-06-29,17.68161680008575
2020-07-06,19.325040896203465
2020-07-15,21.91285573253897
2020-07-22,23.12857822185694
2020-07-31,24.39053538387918
2020-08-07,21.395328513866104
2020-08-16,23.32299348611372
2020-08-23,22.8504910031486
2020-09-01,22.02747313975388
2020-09-08,17.77982348734052
2020-09-17,
2020-09-24,
2020-10-03,16.346518657978343
2020-10-10,
2020-10-19,8.458562367378434
2020-10-26,9.403184539955294
2020-11-11,
2020-11-20,3.833492164147578
2020-11-27,2.2505749185316515
2020-12-06,
2020-12-22,-1.448821693962243
2020-12-29,
2021-01-07,
2021-01-14,1.6851423220318684
2021-01-23,-0.05252837462220373
2021-02-08,
2021-02-15,
2021-02-24,-0.6251749854730414
2021-03-03,0.562543931141888
2021-03-12,1.1636870403926698
2021-03-19,0.8510951340574081
2021-03-28,1.2430347596745845
2021-04-04,
2021-04-13,5.734157337509431
2021-04-20,8.314596905531724
2021-04-29,7.987235180000027
2021-05-06,
2021-05-15,17.043951661093693
2021-05-22,10.521994740531124
2021-05-31,18.965862325083066
2021-06-07,
2021-06-16,17.144142274735437
2021-06-23,22.27306761075478
2021-07-02,24.219072442659105
2021-07-09,24.47298838680507
2021-07-18,23.96595974259564
2021-07-25,24.324618101841974
2021-08-03,25.80074283937437
2021-08-10,23.855570146943435
2021-08-19,21.710378122646627
2021-08-26,
2021-09-04,
2021-09-11,17.551292515037936
2021-09-20,15.655345859418226
2021-10-06,12.654251244759978
2021-10-13,
2021-10-22,
2021-10-29,
2021-11-04,
2021-11-07,4.971846724298991
2021-11-09,
2021-11-14,7.390169556995935
2021-11-23,
2021-11-30,
2021-12-08,
2021-12-09,
2021-12-16,0.2477497975803713
2021-12-17,
2021-12-25,
2022-01-01,-4.329169361833348
2022-01-02,
2022-01-09,-0.4595140267361878
2022-01-17,
2022-01-18,
2022-01-25,-0.4805396299893852
2022-01-26,-1.775659060976663
2022-02-03,-0.0425493047788618
2022-02-10,1.8232120655147688
2022-02-11,2.4146389800553982
2022-02-18,2.219431576828384
2022-02-19,1.8483704166305737
2022-02-26,
2022-02-27,
2022-03-06,2.2359774633062446
2022-03-07,0.1250813467296257
2022-03-15,
2022-03-22,7.4433244294880625
2022-03-23,
2022-03-30,
2022-03-31,
2022-04-07,6.234125364662478
2022-04-08,5.0647772342244135
2022-04-15,4.577101257521256
2022-04-16,3.2425509464430546
2022-04-23,6.080885914424569
2022-04-24,8.320807642343098
2022-05-01,8.833609846599224
2022-05-02,
2022-05-09,
2022-05-10,
2022-05-17,4.201499530788222
2022-05-18,
2022-05-25,
2022-05-26,
2022-06-02,
2022-06-18,
2022-06-19,
2022-06-26,19.15219346048679
2022-06-27,20.86836664495589
2022-07-04,18.515579534662223
2022-07-05,19.38603973920429
2022-07-12,25.516013979957048
2022-07-13,21.467442968094726
2022-07-20,22.642085154184603
2022-07-21,23.649811576151304
2022-07-28,28.283356197775877
2022-07-29,26.940724117011456
2022-08-05,22.42986012341979
2022-08-06,22.892214474764806
2022-08-13,22.56191195617729
2022-08-14,22.303254819610512
2022-08-21,23.11161708426624
2022-08-22,23.796033594734862
2022-08-29,20.581149227217196
2022-08-30,22.438073593100214
2022-09-06,21.190328433080023
2022-09-07,22.097103205669153
2022-09-14,
2022-09-15,
2022-09-22,
2022-09-23,17.0425456282019
2022-09-30,17.049083264719357
2022-10-01,16.322827359352715
2022-10-08,16.94174413401716
2022-10-09,17.260150533350433
2022-10-16,15.703860987694222
2022-10-17,15.461519688857914
2022-10-24,
2022-10-25,
2022-11-01,
2022-11-02,
2022-11-09,7.127754021311658
2022-11-10,5.509251364514131
2022-11-17,
2022-11-18,4.97598771879727
2022-11-25,3.003107093925337
2022-11-26,2.030814250044057
2022-12-03,1.5561339718917087
2022-12-11,
2022-12-12,-1.415168169999987
2022-12-19,
2022-12-20,
2022-12-28,-2.2719518499999936
2023-01-04,
2023-01-05,
2023-01-13,
2023-01-20,-1.96100704985707
2023-01-21,
2023-01-29,-3.9263248136377316
2023-02-05,
2023-02-06,
2023-02-13,
2023-02-14,
2023-02-21,
2023-02-22,
2023-03-01,-1.2996721945261671
2023-03-02,
2023-03-10,
2023-03-17,-0.5986565799214496
2023-03-18,4.113184960932808
2023-03-25,
2023-03-26,
2023-04-02,
2023-04-03,
2023-04-11,
2023-04-18,2.4590520713662074
2023-04-19,
2023-04-26,1.280877570476173
2023-04-27,2.049223371279302
2023-05-12,9.215265024792416
2023-05-13,10.806852253218016
2023-05-20,21.763586499050938
2023-05-21,16.614167945564585
2023-05-28,17.51257549209739
2023-05-29,17.28311130331344
2023-06-05,20.497572900260344
2023-06-06,19.361888844327144
2023-06-13,
2023-06-14,
2023-06-21,17.108108760516675
2023-06-22,18.139376044528
2023-06-29,23.21208313656347
2023-06-30,21.987760076687653
2023-07-07,23.22446738968571
2023-07-08,22.766961827039225
2023-07-15,25.85218251883945
2023-07-16,24.02538572680067
2023-07-23,24.2073330848936
2023-07-24,
2023-07-31,22.694329875406424
2023-08-01,22.387717979371477
2023-08-08,17.759899212514867
2023-08-09,20.58110276065209
2023-08-16,25.806559826545545
2023-08-24,19.800841438534388
2023-08-25,21.314115805292424
2023-09-01,
2023-09-02,18.37806392932754
2023-09-09,18.718269141688975
2023-09-10,13.183146872989072
2023-09-17,14.187483679860566
2023-09-18,
2023-09-26,
2023-10-03,11.153767785384638
2023-10-04,14.764719381955551
2023-10-12,12.410800366755266
2023-10-19,14.467845050535832
2023-10-20,
2023-10-27,
2023-10-28,9.26557437788666
