date,temp(C)
2021-11-01,9.36297164785952
2021-11-06,
2021-12-03,
2021-12-12,
2022-01-04,
2022-01-13,
2022-01-29,-3.5060423843373263
2022-02-05,2.1301793942900624
2022-02-14,
2022-02-21,-7.3686421841596825
2022-03-09,2.8617178809590285
2022-03-25,-2.9060692138392956
2022-04-03,
2022-04-10,2.8549219345244903
2022-04-19,2.141933701348104
2022-04-26,
2022-05-05,
2022-05-12,0.47461603684648085
2022-05-21,7.194606157542503
2022-05-28,8.728338303003063
2022-06-06,12.391675750761355
2022-06-22,15.959834621591456
2022-06-29,14.524085314680189
2022-07-08,21.200747235625887
2022-07-15,19.845207538062308
2022-07-24,23.768183088765824
2022-07-31,25.320187692442996
2022-08-09,23.769973213833573
2022-08-16,23.30819497563843
2022-08-25,23.238635698889524
2022-09-01,22.906432474667028
2022-09-10,19.92848073644501
2022-09-17,16.156949641687028
2022-09-26,17.4785818152555
2022-10-03,17.8931913206499
2022-10-12,16.32756881798172
2022-10-19,14.932351898794646
2022-10-28,4.0013828251613015
2022-11-13,-5.5163456718918695
2022-11-20,
2022-11-29,
2022-12-15,
2022-12-22,0.17092110853647022
2023-01-07,
2023-01-16,
2023-01-23,
2023-02-01,
2023-02-08,1.927196282617035
2023-02-17,
2023-02-24,-2.864852161171873
2023-03-05,
2023-03-12,2.9624980717803906
2023-03-21,3.812845491543838
2023-03-28,-0.5225565840855597
2023-04-06,2.0913878395099417
2023-04-13,5.568541091275497
2023-04-22,6.347432460860813
2023-04-29,10.356770959768879
2023-05-08,10.233817061233967
2023-05-15,16.67319537443923
2023-05-24,15.605536742952943
2023-05-31,13.295477142476154
2023-06-09,
2023-06-16,18.663715673837753
2023-06-25,21.030972269190485
2023-07-02,19.886820675757793
2023-07-11,
2023-07-18,21.744480562170395
2023-07-27,22.36574581809758
2023-08-03,23.93720756661183
2023-08-12,16.289898888389274
2023-08-19,21.646333375901456
2023-08-28,21.500795121940754
2023-09-04,18.060015808022875
2023-09-13,19.68439423575512
2023-09-20,19.069090978896696
2023-09-29,11.795353371621726
2023-10-06,15.344449447129929
2023-10-15,14.798144613733093
2023-10-22,10.385147294477907
2023-10-31,8.061450615619222
