date,temp(C)
2021-11-04,
2021-11-09,3.6554929835000207
2021-12-17,
2022-01-02,
2022-01-18,
2022-02-03,-0.48133314528458526
2022-02-19,1.0997185897291808
2022-03-07,4.364369295972306
2022-03-23,8.323174829454226
2022-04-08,9.112476555077787
2022-04-24,11.202657191757378
2022-05-10,11.94505425790325
2022-05-26,
2022-06-11,
2022-06-27,25.432903458877057
2022-07-13,26.817540406986776
2022-07-29,30.777421424682586
2022-08-14,26.6563002507825
2022-08-30,26.558604877648737
2022-09-15,18.227536998071024
2022-10-01,15.98589590162914
2022-10-17,15.414963318421217
2022-11-18,
2022-12-04,
2023-01-05,
2023-01-21,-1.6523057890336894
2023-02-06,
2023-02-22,
2023-03-26,0.4334002891350527
2023-04-11,-0.38387951377943297
2023-04-27,11.989515610006947
2023-05-13,16.600381117165643
2023-05-29,20.998334688866382
2023-06-14,
2023-06-30,25.14070483044268
2023-07-16,27.215045774751278
2023-08-01,26.998295262882337
2023-08-17,
2023-09-02,19.402622593434593
2023-09-18,
2023-10-04,15.461120647476545
2023-10-20,
