date,temp(C)
2021-11-01,7.261087635084399
2021-11-18,
2021-11-23,
2021-12-05,0.9799990128156782
2021-12-12,
2021-12-21,-2.609953939132363
2021-12-30,
2022-01-13,-0.7414592430248678
2022-01-15,
2022-01-22,
2022-01-29,-9.321618099999966
2022-01-31,
2022-02-07,-11.386197695266917
2022-02-14,
2022-02-16,-6.334268619999989
2022-02-23,-23.028901528917185
2022-03-04,
2022-03-11,
2022-03-20,
2022-03-27,
2022-04-05,
2022-04-12,
2022-04-21,
2022-04-28,
2022-05-07,
2022-05-14,
2022-05-23,
2022-05-30,7.2624437962599675
2022-06-06,
2022-06-08,
2022-06-15,
2022-06-24,
2022-07-01,18.368942922780846
2022-07-08,19.750348545708054
2022-07-10,
2022-07-17,23.41147206909998
2022-07-24,22.629675695658975
2022-07-26,13.331879119999996
2022-08-02,22.789651596706598
2022-08-09,22.624993212062424
2022-08-11,23.06552447106461
2022-08-18,23.206322287405182
2022-08-25,
2022-08-27,17.115968708185388
2022-09-03,20.50017309606808
2022-09-10,18.33174043414859
2022-09-12,
2022-09-19,
2022-09-26,16.135437091585647
2022-09-28,16.3609335531428
2022-10-05,15.365979967869633
2022-10-12,14.999234025398264
2022-10-14,13.598731850702624
2022-10-28,
2022-10-30,
2022-11-06,5.188668074562207
2022-11-13,
2022-11-15,
2022-11-22,
2022-11-29,
2022-12-15,
2022-12-17,
2022-12-24,
2023-01-02,
2023-01-09,-7.261983319119984
2023-01-16,
2023-01-18,
2023-01-25,
2023-02-03,
2023-02-10,
2023-02-19,
2023-03-07,
2023-03-14,-0.7218411340452141
2023-03-23,
2023-03-30,
2023-04-08,2.533269637741121
2023-04-15,1.9429938951206076
2023-04-24,
2023-05-01,7.313604968804231
2023-05-10,8.257035556858169
2023-05-17,
2023-06-02,
2023-06-11,10.89405976249408
2023-06-18,16.064592113121126
2023-06-25,17.552707527425717
2023-06-27,
2023-07-04,19.81714758771643
2023-07-11,
2023-07-13,18.287411676997408
2023-07-20,22.593811352458207
2023-07-27,21.2365581416092
2023-07-29,24.017923384059745
2023-08-05,20.83928767105763
2023-08-12,
2023-08-14,21.90184610496461
2023-08-21,
2023-08-28,21.526392638726907
2023-08-30,
2023-09-06,17.654990678488748
2023-09-13,16.688676837181703
2023-09-15,18.121308604356432
2023-09-29,
2023-10-08,13.312986698591718
2023-10-15,
2023-10-17,
2023-10-24,
2023-10-31,
