date,temp(C)
2021-11-04,
2021-11-09,
2021-12-17,-0.42633293678868567
2022-01-02,
2022-01-09,-0.6419580461343863
2022-01-18,
2022-02-03,1.5850794548235634
2022-02-19,3.557209955614153
2022-02-26,
2022-03-07,6.25228040907277
2022-03-23,
2022-04-08,7.392837520194335
2022-04-24,11.169682838162359
2022-05-10,7.424289842310027
2022-05-26,
2022-06-02,
2022-06-18,
2022-06-27,24.544911913926367
2022-07-04,21.749608453172545
2022-07-13,22.580819569826474
2022-07-20,23.59146704948849
2022-07-29,28.439166741871844
2022-08-14,23.01022096070794
2022-08-30,
2022-09-06,21.981619057265416
2022-09-15,17.57306574406892
2022-09-22,16.307940803490467
2022-10-01,16.207817937689907
2022-10-08,17.74463674645758
2022-10-17,15.970144019600902
2022-11-02,5.258614953043494
2022-11-09,6.231041009584846
2022-11-18,3.391260252069383
2022-11-25,
2022-12-11,
2022-12-20,1.355442716585387
2023-01-05,
2023-01-21,
2023-02-06,
2023-02-22,-1.97437574742401
2023-03-10,
2023-03-26,
2023-04-11,
2023-04-27,10.799176881304028
2023-05-13,14.588661154189248
2023-05-29,17.702689103884733
2023-06-14,17.478356777967633
2023-06-21,18.124657205433948
2023-06-30,24.41692145875675
2023-07-16,24.233162113960496
2023-07-23,25.53324085643924
2023-08-01,23.21399059992264
2023-08-08,22.667044097203643
2023-08-24,20.99455719546786
2023-09-02,18.40534925322635
2023-09-09,21.234166444356173
2023-09-18,
2023-10-04,15.64846341619151
2023-10-20,
2023-10-27,
