date,temp(C)
2021-12-16,
2022-01-01,-8.628553630371306
2022-01-17,-13.094780360865537
2022-02-02,-23.438693919364162
2022-02-18,-2.287874821219489
2022-03-06,
2022-03-22,-2.281918384793871
2022-04-07,0.1348621040576853
2022-04-23,
2022-05-09,
2022-05-25,5.624590853112859
2022-06-10,7.660976268379103
2022-06-26,15.072298590421827
2022-07-12,20.322770517271685
2022-07-28,21.840774262843134
2022-08-13,16.5035985610794
2022-08-29,17.27315118881899
2022-09-14,
2022-09-30,13.931943077437717
2022-10-16,11.452502883796368
2022-11-01,2.9799615087550655
2022-11-17,
2022-12-03,-1.1540642412466615
2022-12-19,-5.757412013846131
2023-01-04,-10.457587776807767
2023-01-20,-17.251341944669544
2023-02-05,
2023-03-09,-6.5923291299999836
2023-03-25,
2023-04-10,
2023-04-26,2.9194576521281266
2023-05-12,2.167820399251227
2023-05-28,
2023-06-13,15.406617796856395
2023-06-29,17.018631674087842
2023-07-15,19.73313324968726
2023-07-31,18.944805042893968
2023-08-16,21.058089217041854
2023-09-01,
2023-09-17,16.23619283927602
2023-10-19,10.105270724892963
