date,temp(C)
2013-03-20,
2013-04-14,8.590237423758234
2013-04-21,
2013-04-30,
2013-05-16,
2013-05-23,
2013-06-01,14.34388481715579
2013-06-08,18.636674628474744
2013-06-17,21.0268601426215
2013-06-24,
2013-07-03,21.29730759187165
2013-07-10,20.12818438313011
2013-07-19,
2013-07-26,21.37652769826359
2013-08-04,21.832511729310532
2013-08-11,
2013-08-20,22.27293041846102
2013-08-27,14.162226592492473
2013-09-05,
2013-09-12,20.805877071913763
2013-09-21,18.89417177964171
2013-10-07,
2013-10-14,11.868414870410323
2013-10-23,11.834716072384294
2013-10-30,11.161574040178008
2013-11-08,
2013-11-24,8.74608243426763
2013-12-10,
2013-12-26,3.837745446737409
2014-01-02,
2014-01-11,
2014-01-18,3.0089513466626787
2014-01-27,
2014-02-03,3.4293422421270483
2014-02-12,3.2208736287092607
2014-02-19,
2014-02-28,7.827807595041348
2014-03-07,6.469090794654571
2014-03-16,
2014-03-23,8.286386276441851
2014-04-01,
2014-04-08,
2014-04-24,
2014-05-03,
2014-05-10,
2014-05-19,15.162796956349318
2014-05-26,14.582850875886047
2014-06-04,
2014-06-11,13.975763009908274
2014-06-20,15.385287060080543
2014-06-27,
2014-07-06,23.163824811530965
2014-07-13,
2014-07-22,
2014-07-29,22.777004757292488
2014-08-07,20.98237488303933
2014-08-14,
2014-08-23,21.67776198900946
2014-09-08,11.570022637810617
2014-09-15,18.55133607399942
2014-10-01,13.262763054507383
2014-10-10,13.17688976499028
2014-10-26,
2014-11-11,10.671376816195007
2014-11-18,
2014-12-13,
2014-12-29,5.872481154349817
2015-01-14,6.029371072953909
2015-01-21,
2015-01-30,6.536388813818782
2015-02-15,5.479658248399438
2015-02-22,7.997123860387096
2015-03-10,
2015-03-19,
2015-03-26,11.120723807765113
2015-04-04,11.214984429166929
2015-04-11,
2015-04-20,15.883852045027435
2015-04-27,13.026853869039671
2015-05-06,
2015-05-29,15.799776604886556
2015-06-07,22.47850149423437
2015-06-14,19.328257172646396
2015-06-23,21.15366909916316
2015-06-30,22.706587661081116
2015-07-09,21.00647336000001
2015-07-16,
2015-08-01,22.066650871896808
2015-08-10,18.156900739208663
2015-08-17,20.86945518675797
2015-08-26,20.369694380540487
2015-09-02,
2015-09-11,19.925476731526953
2015-09-18,
2015-09-27,15.580320990749254
2015-10-04,12.730730392222112
2015-10-13,13.816059283522328
2015-10-20,10.564178179226113
2015-10-29,
2015-11-05,
2015-11-21,7.751847582353776
2015-11-30,
2015-12-16,
2015-12-23,
2016-01-01,5.767331333514237
2016-01-08,5.263939716360909
2016-01-24,5.123977856386302
2016-02-02,5.8412850522690425
2016-02-09,7.118686216365863
2016-02-18,
2016-02-25,7.420041268226538
2016-03-05,7.73426140628305
2016-03-12,
2016-03-28,8.061592474129448
2016-04-06,5.734442880251474
2016-04-13,
2016-04-22,
2016-04-29,
2016-05-08,14.243545506991481
2016-05-24,15.305131803374437
2016-05-31,17.404936966915113
2016-06-16,15.562085981244229
2016-06-25,18.64697398336487
2016-07-02,
2016-07-11,
2016-07-18,
2016-07-27,20.23574747494643
2016-08-03,18.98706575194629
2016-08-12,22.47239099740952
2016-08-19,23.164677091141083
2016-08-28,20.17142451699111
2016-09-04,15.345652914576291
2016-09-13,18.32962947734514
2016-09-20,16.739704002655287
2016-09-29,8.669186810918783
2016-10-22,11.303304995737822
2016-10-31,
2016-11-07,
2016-11-16,8.166183780325033
2016-11-23,
2016-12-18,
2016-12-25,5.64972002648994
2017-01-03,4.045321952178929
2017-01-10,
2017-01-19,
2017-01-26,
2017-02-11,4.170400385516005
2017-03-24,
2017-03-31,9.289831887636225
2017-04-09,
2017-04-16,
2017-05-02,
2017-05-11,
2017-05-18,
2017-05-27,19.21171996303501
2017-06-03,
2017-06-12,
2017-06-19,
2017-06-28,
2017-07-05,21.19384333868804
2017-07-14,21.712950537235304
2017-07-21,21.19209685630062
2017-07-30,21.555107576708036
2017-08-06,
2017-08-15,
2017-08-22,22.09810399180788
2017-08-31,20.958195185250105
2017-09-07,
2017-09-16,
2017-09-23,15.544657757543048
2017-10-02,14.994071266200237
2017-10-09,12.035381563839884
2017-10-25,
2017-11-03,
2017-11-10,
2017-11-19,
2017-12-05,7.279042298552838
2017-12-12,3.511669309307239
2017-12-21,2.8449480013349557
2018-01-13,3.88168103685895
2018-01-22,
2018-02-07,
2018-02-14,
2018-02-23,
2018-03-02,
2018-03-11,8.57302155360823
2018-03-18,
2018-03-27,
2018-04-03,
2018-04-12,
2018-04-19,11.553334045735747
2018-04-28,8.793292828906303
2018-05-05,
2018-05-14,18.358790772926497
2018-05-21,
