date,temp(C)
2021-11-04,
2021-11-09,
2021-12-08,
2021-12-17,-1.1184405757372229
2022-01-02,
2022-01-09,2.389169274392376
2022-01-18,
2022-01-25,3.872562121207055
2022-02-03,
2022-02-10,5.337306619269871
2022-02-19,3.2607612017810115
2022-02-26,
2022-03-07,4.929163074125148
2022-03-23,
2022-03-30,
2022-04-08,4.945430758321482
2022-04-15,3.56667696962283
2022-04-24,8.69505382284846
2022-05-01,8.996689168416573
2022-05-10,8.204966647325312
2022-05-17,
2022-05-26,
2022-06-02,
2022-06-18,
2022-06-27,24.073813852366865
2022-07-04,17.206591852667927
2022-07-13,20.407129636783708
2022-07-20,23.054285065436453
2022-07-29,25.634619198903923
2022-08-05,20.779636025266964
2022-08-14,19.907814371463722
2022-08-21,21.88228016982822
2022-08-30,22.535436246382655
2022-09-06,21.756887173604685
2022-09-15,
2022-09-22,
2022-10-01,12.8756319903359
2022-10-08,17.12482789067274
2022-10-17,13.160967194469777
2022-11-02,
2022-11-09,3.891264748337533
2022-11-18,3.4332942606449115
2022-11-25,
2022-12-11,
2022-12-20,
2023-01-05,
2023-01-21,
2023-02-06,
2023-02-13,
2023-02-22,
2023-03-01,0.050151705161314813
2023-03-10,
2023-03-17,4.357480105175726
2023-03-26,
2023-04-11,3.344646914911265
2023-04-18,
2023-04-27,10.92303717412809
2023-05-13,14.911649005596407
2023-05-20,19.44206182080224
2023-05-29,18.382279705749472
2023-06-05,22.203576767948086
2023-06-14,13.303648332215547
2023-06-21,16.02330858731076
2023-06-30,22.037840645136047
2023-07-07,18.722737890713613
2023-07-16,
2023-07-23,21.73400439100873
2023-08-01,20.298409059910146
2023-08-08,22.152083204188493
2023-08-24,17.711807773233282
2023-09-02,
2023-09-09,18.323315631043762
2023-09-18,
2023-10-04,12.47737537801903
2023-10-20,
2023-10-27,5.32817787454093
