date,temp(C)
2013-03-20,1.4665606548638388
2013-03-25,
2013-03-30,4.959393090134001
2013-04-14,3.3766128151291563
2013-04-23,
2013-04-30,3.872622966384475
2013-05-16,14.128855109709589
2013-05-25,
2013-06-01,13.958814476997857
2013-06-10,15.578779702036275
2013-06-17,13.980752173990536
2013-07-03,21.18075736421568
2013-07-12,
2013-07-19,22.27451822100186
2013-07-28,20.870311498236497
2013-08-04,23.30599060013408
2013-08-13,22.559918056446747
2013-08-20,21.267708616628923
2013-08-29,
2013-09-05,16.317270501135898
2013-09-14,20.223550398033833
2013-09-21,18.259970695473477
2013-09-30,
2013-10-07,
2013-10-16,11.469032874256772
2013-10-23,11.482181949457589
2013-11-01,5.924477218415395
2013-11-08,
2013-11-17,
2013-11-24,4.316411221359253
2013-12-03,1.7474129455105214
2013-12-10,
2013-12-19,
2013-12-26,
2014-01-04,2.6866995589144302
2014-01-11,
2014-01-20,
2014-01-27,
2014-02-05,0.851152068734331
2014-02-12,
2014-02-21,
2014-02-28,
2014-03-09,
2014-03-25,
2014-04-01,-1.9965565064682005
2014-04-10,-0.2327347603350625
2014-04-17,
2014-04-26,4.092499909992643
2014-05-03,7.267288584640188
2014-05-12,10.537321028851837
2014-05-19,11.640571323477758
2014-05-28,
2014-06-04,16.406060185808226
2014-06-20,13.34213318000002
2014-06-29,
2014-07-06,20.535009335659694
2014-07-15,23.405491542433623
2014-07-31,20.150372268033504
2014-08-07,22.09094741688808
2014-08-16,21.414247252023685
2014-08-23,21.74406062817056
2014-09-01,19.30976592380459
2014-09-08,16.17520991869976
2014-09-17,
2014-10-03,9.170777678879606
2014-10-10,15.430583127672431
2014-10-19,
2014-10-26,
2014-11-04,
2014-11-11,6.08510678357622
2014-11-20,
2014-11-27,
2014-12-06,
2014-12-13,4.0119143798712535
2014-12-22,2.956068900019377
2014-12-29,
2015-01-07,-0.1368355433832327
2015-01-14,
2015-01-30,
2015-02-08,
2015-02-15,3.590786813004166
2015-02-24,4.198028673610762
2015-03-12,
2015-03-19,
2015-03-28,
2015-04-04,5.617623578881446
2015-04-13,
2015-04-20,13.021251832660129
2015-04-29,7.930765536339345
2015-05-06,8.76676076476757
2015-05-15,11.260947949772886
2015-05-22,
2015-05-31,
2015-06-07,20.52705503998232
2015-06-16,20.5039453933044
2015-06-23,20.293426800143315
2015-07-02,26.72637993198161
2015-07-09,26.46120496295764
2015-07-18,24.00315759618981
2015-07-25,
2015-08-03,
2015-08-10,
2015-08-19,22.42132733102572
2015-08-26,12.92349827670148
2015-09-04,
2015-09-11,19.07031831584952
2015-09-20,
2015-09-27,14.506052768597934
2015-10-06,
2015-10-13,12.63774360850514
2015-10-22,11.796682880548703
2015-10-29,
2015-11-07,
2015-11-23,3.625981767650536
2015-11-30,-0.903889344999982
2015-12-09,
2015-12-16,2.5681050940462953
2015-12-25,
2016-01-01,-0.9312891559775271
2016-01-10,
2016-02-02,-0.2541570487052667
2016-02-18,
2016-02-27,
2016-03-05,3.616896715183199
2016-03-14,
2016-03-30,6.14471746589038
2016-04-06,-5.0114948799999866
2016-04-15,
2016-04-22,
2016-05-01,11.929704735386764
2016-05-08,11.902929059275047
2016-05-17,8.579196100550675
2016-05-24,12.256911830000016
2016-06-02,
2016-06-09,
2016-06-25,
2016-07-04,15.25372170270777
2016-07-11,16.996553685409268
2016-07-20,19.53991735194734
2016-07-27,22.250342070614124
2016-08-05,22.25809607401072
2016-08-12,23.387188030742667
2016-08-21,21.895423215863083
2016-08-28,
2016-09-06,16.114156432500415
2016-09-13,17.600680966654952
