date,temp(C)
2021-12-03,
2021-12-10,
2021-12-26,
2022-01-04,
2022-01-27,
2022-02-05,
2022-02-21,
2022-03-09,1.8275830672160351
2022-03-25,
2022-04-01,
2022-04-10,4.767497963727635
2022-04-17,9.441831967165312
2022-05-03,15.322332489542553
2022-05-12,
2022-05-19,
2022-05-28,13.435789173647668
2022-06-20,17.29135748616513
2022-06-29,15.736641089512977
2022-07-06,
2022-07-15,24.865361596837136
2022-07-22,19.25532935965708
2022-07-31,28.6409699130708
2022-08-07,27.285955730747787
2022-08-16,26.25202664477156
2022-08-23,27.696353314696996
2022-09-01,27.84529708997632
2022-09-08,24.315909428828398
2022-09-17,15.558718674245531
2022-09-24,19.424431099917644
2022-10-03,18.83272871300807
2022-10-10,
2022-10-19,13.329584012626263
2022-10-26,
2022-11-11,
2022-11-20,
2022-11-27,0.3171320467621407
2022-12-13,
2022-12-22,-13.660020558087496
2023-01-07,
2023-01-23,
2023-01-30,-3.673929886415891
2023-02-08,0.9877752878348237
2023-02-15,-0.4284108851522329
2023-02-24,-2.0053449488762256
2023-03-03,
2023-03-12,-0.41810325249998925
2023-03-19,3.2591557268200377
2023-03-28,7.2214064793347505
2023-04-04,6.307173170115707
2023-04-13,6.5387864487325285
2023-04-20,9.207234194355172
2023-04-29,15.57608855068153
2023-05-15,20.215351971952476
2023-05-31,20.237260595199523
2023-06-07,20.527849519447877
2023-06-16,
2023-06-23,22.403036471305903
2023-07-02,24.551747592759476
2023-07-09,28.351466241199596
2023-07-18,26.195824321292918
2023-07-25,23.363118101092567
2023-08-03,28.183796869773314
2023-08-10,23.917912216916225
2023-08-19,
2023-08-26,25.28621317807574
2023-09-04,16.994386623043496
2023-09-11,
2023-09-20,16.50724996932256
2023-10-06,15.604575163021767
2023-10-13,
2023-10-22,
2023-10-29,7.496005800030772
