date,temp(C)
2021-11-01,
2021-11-23,
2021-12-05,6.263207250512882
2021-12-21,2.0646566674019993
2022-01-22,2.6828510032001023
2022-02-07,2.732065901759646
2022-02-23,3.3715051358634955
2022-03-11,
2022-03-27,
2022-04-12,8.101940328921248
2022-04-28,16.06983952107311
2022-05-14,
2022-06-15,22.041633603781268
2022-07-01,27.94486918814918
2022-07-17,
2022-08-02,
2022-08-18,30.35543850332049
2022-09-03,27.19749164172039
2022-09-19,22.191223816375715
2022-10-05,20.182953034827612
2022-10-21,17.150860648684368
2022-11-06,9.16836670575502
2022-11-22,
2022-12-08,3.703646724222417
2022-12-24,
2023-01-25,-1.0337592780120033
2023-02-10,4.493644407382018
2023-03-14,
2023-04-15,10.54647423241657
2023-05-01,21.753442192307713
2023-05-17,
2023-06-02,24.70820379865665
2023-06-18,
2023-07-04,26.915842811264124
2023-07-20,30.140428180520555
2023-08-05,29.459745898484705
2023-08-21,
2023-09-06,24.097031435550832
2023-09-22,18.046002060032325
2023-10-08,18.550176083149832
2023-10-24,16.005338839913918
