date,temp(C)
2021-11-03,7.745437563593186
2021-11-08,
2021-11-13,5.9900407795585515
2021-11-18,
2021-12-07,
2021-12-23,
2022-01-08,-1.5851348293655927
2022-01-15,
2022-01-31,
2022-02-09,
2022-02-16,
2022-02-25,
2022-03-04,
2022-03-20,0.7510135024595792
2022-03-29,6.68159260114582
2022-04-05,7.372493027332336
2022-04-14,
2022-04-21,
2022-04-30,5.857126710915587
2022-05-07,11.291143643911905
2022-05-16,15.323744104572128
2022-05-23,8.972525716925409
2022-06-01,12.838879523339205
2022-06-08,
2022-06-17,18.661887407798986
2022-06-24,22.748800951764064
2022-07-03,22.703425619365724
2022-07-10,25.92763994661301
2022-07-19,
2022-07-26,26.61882344465576
2022-08-04,23.969655718773677
2022-08-11,29.164071654297075
2022-08-20,23.240047922174263
2022-08-27,25.216976144561286
2022-09-05,23.914993765738224
2022-09-12,20.110902884774987
2022-09-21,19.65476288692598
2022-09-28,19.813469350575602
2022-10-07,17.440335529897546
2022-10-14,15.96251062651648
2022-10-23,9.098378178537132
2022-10-30,7.820568465457277
2022-11-15,1.6388863039614125
2022-11-24,-1.0804241724975554
2022-12-17,-4.864879811578924
2022-12-26,
2023-01-02,-4.052642467603224
2023-01-11,-0.2554112015900146
2023-01-18,
2023-02-03,
2023-02-12,-1.1812293855704559
2023-02-19,
2023-03-07,
2023-03-16,1.4871362772967547
2023-03-23,
2023-04-01,
2023-04-08,5.405222487627326
2023-04-17,
2023-04-24,6.426798009382968
2023-05-03,11.376311966007394
2023-05-10,
2023-05-19,19.73034307210953
2023-05-26,21.644356578354085
2023-06-04,20.363014028717007
2023-06-11,23.404565620556124
2023-06-20,12.99687957024537
2023-06-27,
2023-07-06,21.39894350237114
2023-07-13,25.634590266852086
2023-07-22,28.52206486571316
2023-07-29,28.46034090072917
2023-08-07,24.162929137936054
2023-08-14,25.356293207343832
2023-08-23,24.446594105444074
2023-08-30,22.507426427229856
2023-09-08,21.6284601464753
2023-09-15,22.109771273845027
2023-09-24,
2023-10-10,14.789736684937951
2023-10-17,13.856567718939115
2023-10-26,10.305475360119608
2023-11-02,
