date,temp(C)
2021-11-09,
2021-11-14,
2021-11-24,
2021-12-08,
2022-01-09,
2022-01-25,
2022-02-10,
2022-02-26,
2022-03-30,
2022-04-15,11.933249297187585
2022-05-01,13.564205740681254
2022-05-17,14.356341220224591
2022-06-02,
2022-06-18,15.631537312332572
2022-07-04,22.091306332006067
2022-07-20,26.35539281126389
2022-08-05,25.04536621523252
2022-08-21,19.94674459583984
2022-09-06,23.371672296591907
2022-09-22,
2022-10-08,
2022-11-09,7.633517744815263
2022-11-25,
2022-12-11,
2023-01-28,6.369690971283901
2023-02-13,6.010536982712092
2023-03-01,6.418355407709879
2023-03-17,9.694078386289112
2023-04-02,6.4120874012520215
2023-04-18,
2023-05-20,22.575574194336546
2023-06-05,20.67510609278359
2023-06-21,20.55770438067669
2023-07-07,
2023-07-23,26.64748099354341
2023-08-08,25.591423478746147
2023-08-24,22.108611573184103
2023-09-09,22.800090882299582
2023-10-27,
