date,temp(C)
2013-03-20,2.6557949187288985
2013-04-14,
2013-04-30,13.889544080557002
2013-05-16,
2013-06-01,9.825446336000027
2013-06-08,22.946512276816385
2013-06-17,17.659434777759593
2013-07-03,26.576075110564258
2013-07-10,25.838238950497416
2013-07-19,25.338448183568836
2013-07-26,27.34634027333124
2013-08-04,26.429132884220397
2013-08-20,25.51134725838792
2013-08-27,
2013-09-05,
2013-09-12,24.998089202423397
2013-09-21,18.00540565284575
2013-10-07,14.75329090840908
2013-10-14,16.262130030364823
2013-10-23,16.325555305447132
2013-10-30,13.454382925619178
2013-11-08,
2013-11-24,9.369856373816427
2013-12-10,
2013-12-26,2.955978859743689
2014-01-02,
2014-01-11,
2014-01-18,
2014-01-27,
2014-02-03,4.65598166675469
2014-02-12,3.328426969458707
2014-02-19,
2014-02-28,
2014-03-07,7.544821915331026
2014-03-16,
2014-03-23,11.139799718555192
2014-04-01,
2014-04-08,11.983587822066282
2014-04-24,
2014-05-03,
2014-05-10,13.595126401545794
2014-05-19,
2014-05-26,19.865227220701225
2014-06-04,20.15827871286593
2014-06-11,21.127538200206317
2014-06-20,19.067254488676454
2014-06-27,
2014-07-06,26.590319050665656
2014-07-13,
2014-07-22,23.053078566153864
2014-07-29,27.4831047123525
2014-08-07,26.387430962652942
2014-08-14,24.320074914901117
2014-08-23,25.947839103161886
2014-09-08,
2014-09-15,24.097374237292982
2014-10-01,
2014-10-10,19.185348982867385
2014-10-26,15.357916832939633
2014-11-11,12.02978767749811
2014-11-18,
2014-12-13,
2014-12-29,6.486618614495155
2015-01-14,
2015-01-21,4.331051589201628
2015-01-30,7.6442905452388725
2015-02-15,
2015-02-22,9.059350369904479
2015-03-10,
2015-03-19,
2015-03-26,14.953130713739673
2015-04-04,
2015-04-11,13.188053096387875
2015-04-20,17.406446587590768
2015-04-27,15.501322604783558
2015-05-06,16.9200489882918
2015-05-29,20.095198731369656
2015-06-07,24.891686163288924
2015-06-14,23.46691603404842
2015-06-23,24.762382312123446
2015-06-30,27.587344815149198
2015-07-09,27.562722457580247
2015-07-16,21.817988760785397
2015-08-01,28.117908202911696
2015-08-10,26.279785660032083
2015-08-17,25.718036413169216
2015-08-26,25.530917935555365
2015-09-02,22.85223144270553
2015-09-11,25.812072042068635
2015-09-18,20.63412862174384
2015-09-27,19.623400340542094
2015-10-04,19.072372950989482
2015-10-13,19.34100469751329
2015-10-20,
2015-10-29,13.006597550000027
2015-11-14,
2015-11-21,9.536072590934609
2015-11-30,
2015-12-16,
2015-12-23,4.709967615137769
2016-01-01,5.3659689332508
2016-01-08,4.448911386312062
2016-01-24,
2016-02-02,
2016-02-09,8.75334678606543
2016-02-18,
2016-02-25,
2016-03-05,
2016-03-28,9.737552514500791
