date,temp(C)
2013-03-20,
2013-03-25,7.803916504882771
2013-03-30,6.938306960123805
2013-04-14,4.839096500506949
2013-04-23,6.1401409136252765
2013-04-30,7.7317440064940675
2013-05-16,10.82394799505296
2013-05-25,14.222355850181907
2013-06-01,10.068276266326595
2013-06-10,15.840330025262222
2013-06-17,13.95218274794384
2013-06-26,
2013-07-03,17.614847006852642
2013-07-12,
2013-07-19,20.523682308337893
2013-07-28,20.596380809230475
2013-08-04,21.230719911787773
2013-08-13,19.94736021180067
2013-08-20,19.33769220131312
2013-08-29,21.580792712579875
2013-09-05,
2013-09-14,18.73200699659979
2013-09-21,18.475857183988502
2013-09-30,14.72846535814034
2013-10-07,14.163487152547864
2013-10-16,14.949540208042167
2013-10-23,14.754394661448885
2013-11-01,10.914261788612675
2013-11-08,11.492883517744142
2013-11-17,
2013-11-24,6.027640568250719
2013-12-03,7.88463978621932
2013-12-10,
2013-12-19,
2013-12-26,
2014-01-04,5.666599367089553
2014-01-11,
2014-01-20,1.5525069195360313
2014-01-27,
2014-02-05,2.6816529628690944
2014-02-12,5.3829161731641
2014-02-21,3.921558111544945
2014-02-28,
2014-03-09,5.043417589678786
2014-03-25,
2014-04-01,4.692577263087841
2014-04-10,3.090231156203444
2014-04-17,
2014-04-26,9.796537220199014
2014-05-03,9.101868634652051
2014-05-12,13.107604471202196
2014-05-19,11.175181249010125
2014-05-28,12.185243079207389
2014-06-04,13.254145167438578
2014-06-20,11.825713401331855
2014-06-29,16.816950215283597
2014-07-06,16.79364320453708
2014-07-15,21.881261655492345
2014-07-22,
2014-07-31,21.170691160720022
2014-08-07,19.51594761952411
2014-08-16,20.59886162526632
2014-08-23,18.716581952885452
2014-09-01,19.95748607929056
2014-09-08,15.06861146989273
2014-09-17,13.39105840751897
2014-10-03,11.056690393362784
2014-10-10,15.508835087044195
2014-10-19,12.046852892827607
2014-10-26,13.87956331488609
2014-11-04,
2014-11-11,3.938604039513108
2014-11-20,8.730269339282009
2014-11-27,9.329962002140679
2014-12-06,0.054924488118836684
2014-12-13,8.545070764564281
2014-12-22,7.199660553121375
2014-12-29,-0.99923065669842
2015-01-07,4.451665923628248
2015-01-14,
2015-01-30,4.081254387063562
2015-02-08,3.0163928868298147
2015-02-15,6.692036930935311
2015-02-24,6.393467698988668
2015-03-12,6.604315381275377
2015-03-19,
2015-03-28,6.460321305451549
2015-04-04,8.105083135639168
2015-04-13,
2015-04-20,10.735713985848442
2015-04-29,10.907143149284076
2015-05-06,8.039926326820897
2015-05-15,13.900238579937149
2015-05-22,9.45977220335768
2015-05-31,12.727263166978297
2015-06-07,18.728608120181725
2015-06-16,21.27551788154216
2015-06-23,17.33296827709949
2015-07-02,23.6797015049345
2015-07-09,23.880166376554453
2015-07-18,23.440898131752757
2015-07-25,11.546556256079574
2015-08-03,
2015-08-10,19.844641264864553
2015-08-19,22.792718173364374
2015-08-26,
2015-09-04,12.406555144210547
2015-09-11,18.97115465742437
2015-09-20,18.98099945160538
2015-09-27,16.21814187285837
2015-10-06,
2015-10-13,15.67093422891934
2015-10-22,15.508057404751344
2015-10-29,12.7665351478512
2015-11-07,
2015-11-23,
2015-11-30,
2015-12-09,7.42040805490838
2015-12-16,6.887544229265601
2015-12-25,4.117409004377007
2016-01-01,-3.504337949999981
2016-01-10,
2016-02-02,
2016-02-18,4.969271334258397
2016-02-27,6.828392053868194
2016-03-05,6.174276531268967
2016-03-14,4.669708786136057
2016-03-21,
2016-03-30,7.165235539166098
2016-04-06,
2016-04-15,9.375665885164814
2016-04-22,
2016-05-01,13.67315158911879
2016-05-08,10.988070451101526
2016-05-17,4.981770972046965
2016-05-24,12.205885135533313
2016-06-02,11.050625969195876
2016-06-09,11.759806768426632
2016-06-25,
2016-07-04,12.59783215369293
2016-07-11,16.163312257585893
2016-07-20,20.442258243008396
2016-07-27,19.606474744429818
2016-08-05,23.37221223477464
2016-08-12,20.70167022907944
2016-08-21,22.916264020247624
2016-08-28,
2016-09-06,19.27477042044947
2016-09-13,18.273242250493922
2016-09-22,17.40578590652349
2016-09-29,12.996013553008236
2016-10-08,
2016-10-24,
2016-10-31,9.587326665194484
2016-11-09,12.617203667632646
2016-11-16,10.467515598393769
2016-11-25,
2016-12-11,-1.7633705799999801
2016-12-18,
2016-12-27,2.8587595040338374
2017-01-03,3.6274025369680944
2017-01-12,1.863739522990908
2017-01-19,
2017-02-04,1.4747340840095855
2017-02-13,-1.6765476269564983
2017-02-20,
2017-03-01,4.265020112718779
2017-03-08,4.3965531565021765
2017-03-17,
2017-03-24,
2017-04-02,7.1276298213408165
2017-04-09,7.085808464781123
2017-04-18,12.015585416149646
2017-04-25,8.801650519771808
2017-05-04,10.644825238977322
2017-05-20,13.162681500277833
2017-05-27,13.203104443584882
2017-06-05,14.183445759907276
2017-06-12,13.01156263641566
2017-06-21,14.857499592136904
2017-06-28,14.524549220768003
2017-07-07,18.047065708743933
2017-07-14,18.307223714108307
2017-07-23,20.851470847822615
2017-07-30,18.23226644124704
2017-08-08,22.673204393248117
2017-08-15,19.179140765679612
2017-08-24,20.96781660070215
2017-08-31,20.090341682410585
2017-09-09,
2017-09-16,12.782194808485821
2017-09-25,
2017-10-02,16.00390810564766
2017-10-11,10.98483377022069
2017-10-27,13.14246171737996
2017-11-03,7.755801690383947
2017-11-12,
2017-11-19,
2017-12-05,7.161888760142443
2017-12-14,
2017-12-21,
2017-12-30,3.838616151228068
2018-01-06,
2018-01-15,
2018-01-22,4.392918685552023
2018-01-31,1.4889894512207662
2018-02-07,
