date,temp(C)
2021-11-04,
2021-11-09,7.544935663112484
2021-11-16,10.093215718821066
2021-12-17,5.184753818203649
2022-01-02,
2022-01-18,
2022-02-03,
2022-02-19,
2022-03-07,6.598149096048397
2022-03-23,14.344114729154096
2022-04-08,13.91674039241808
2022-04-24,12.75701522424108
2022-05-10,16.969464819516975
2022-05-26,
2022-06-27,28.795896471913057
2022-07-13,29.000818159553784
2022-07-29,33.04364078357092
2022-08-14,27.859254256843418
2022-08-30,27.442730737911813
2022-09-15,18.767399161455362
2022-10-01,20.03611684116443
2022-10-17,17.13159308526142
2022-11-02,
2022-11-18,7.34038862093818
2022-12-20,6.025678815331482
2023-01-05,
2023-01-21,2.090747862616224
2023-02-06,
2023-02-22,
2023-03-10,
2023-03-26,8.942482147045867
2023-04-11,7.640032118930111
2023-04-27,18.126493934008625
2023-05-13,21.88423539316547
2023-05-29,25.31450714948516
2023-06-14,24.689861556501114
2023-06-30,30.207911389170416
2023-07-16,31.650923192090108
2023-08-01,28.350362974564696
2023-09-02,
2023-09-18,22.202071579940124
2023-10-04,18.49516217337631
2023-10-20,12.48752541639843
