date,temp(C)
2013-03-20,
2013-03-25,5.175423833192702
2013-04-14,2.9895517545619876
2013-04-30,8.002816741847308
2013-05-16,12.867354277363917
2013-06-01,
2013-06-17,13.993437386443752
2013-07-03,22.48162548349076
2013-07-19,21.63353355602683
2013-08-04,23.398184456272016
2013-08-20,22.985853939209587
2013-09-05,
2013-09-21,
2013-10-07,
2013-10-23,13.770971744787206
2013-11-08,
2013-11-24,8.078515470413665
2013-12-10,
2013-12-26,3.3435417048331484
2014-01-11,
2014-01-27,
2014-02-12,
2014-02-28,5.101294007389531
2014-03-16,
2014-04-01,
2014-05-03,
2014-05-19,
2014-06-04,
2014-06-20,16.904838410349203
2014-07-06,22.3924361368566
2014-07-22,
2014-08-07,23.691695856746367
2014-08-23,22.797093762416388
2014-09-08,
2014-10-10,14.872721195459645
2014-10-26,
2014-11-11,10.377751815434513
2014-12-13,
2014-12-29,1.447491205527435
2015-01-14,2.9050810863834817
2015-01-30,5.827972702116944
2015-02-15,2.8173503760906344
2015-03-19,
2015-04-04,8.930335560245917
2015-04-20,14.185098156559995
2015-05-06,12.060702237161667
2015-06-07,21.878464451867405
2015-06-23,21.36308319579918
2015-07-09,23.853348373608046
2015-08-10,18.696412255140732
2015-08-26,22.74249899794651
2015-09-11,18.903185899328356
2015-09-27,17.858489294180107
2015-10-13,16.843733021904725
2015-10-29,12.217888561992888
2015-11-30,3.2593815804251993
2015-12-16,
2016-01-01,4.2171300609226225
2016-02-02,4.720006350119552
2016-02-18,
2016-03-05,
2016-04-06,
2016-04-22,
2016-05-08,13.53616056528468
2016-05-24,13.98033739720224
2016-06-25,19.38034846252064
2016-07-11,
2016-07-27,21.239246592230327
2016-08-12,23.74030771856138
2016-08-28,21.630450475734836
2016-09-13,19.2323032018501
2016-09-29,
2016-10-31,
2016-11-16,
2016-12-18,0.24499743163114016
2017-01-03,2.964934269028185
2017-01-19,
2017-03-24,
2017-04-09,
2017-05-11,
2017-05-27,17.60396021788327
2017-06-12,
2017-06-28,
2017-07-14,22.20634592258609
2017-07-30,23.081619962127945
2017-08-15,22.626993076616277
2017-08-31,21.143164502881532
2017-09-16,
2017-10-02,16.286420102973274
2017-11-03,
2017-11-19,
2017-12-05,6.90916095545725
2017-12-21,3.087957409846886
2018-01-22,
2018-02-07,1.035821559114531
2018-02-23,
2018-03-11,6.264285317690931
2018-03-27,
2018-04-12,
2018-04-28,
2018-05-14,17.93911585445568
2018-05-30,
2018-06-15,
2018-07-01,19.114354508569
2018-07-17,23.321521693305392
2018-08-02,
2018-08-18,22.254345776101946
2018-09-03,19.23694545406202
2018-09-19,
2018-10-21,14.489666042252527
2018-11-06,
2018-12-08,
2018-12-24,
2019-01-25,
2019-02-10,-0.7348849292682716
2019-02-26,3.2550404758265525
2019-03-14,
2019-03-30,8.797717402024182
2019-04-15,
2019-05-01,8.772475947707106
2019-05-17,9.92394617302532
2019-06-02,17.544362475720465
2019-06-18,19.385686681110187
2019-07-04,
2019-07-20,21.553252201359506
2019-08-05,25.961720602179323
2019-08-21,
2019-09-06,22.17155806192309
2019-10-08,
2019-10-24,12.688332526133047
2019-11-25,
2020-02-13,
2020-02-29,
2020-03-16,6.636839084472796
2020-04-01,
2020-04-17,12.217482350065538
2020-05-03,9.46991969924747
2020-06-04,15.08399487694832
2020-07-06,17.086315149090925
2020-07-22,19.974720197107295
2020-08-07,22.278202814343008
2020-08-23,22.397721132137338
2020-09-08,18.52522552009761
2020-09-24,
2020-10-10,
2020-10-26,11.381555429566669
2020-11-11,
2020-11-27,1.6258203902892931
2021-01-14,5.938017940319278
2021-03-03,5.6528565287562484
2021-03-19,
2021-04-04,
2021-04-20,12.38671405625703
2021-05-06,10.149014441698611
2021-05-22,
2021-06-07,
2021-06-23,20.927368878737646
2021-07-09,19.437084942049847
2021-07-25,23.019878872942535
2021-08-10,17.716776801293143
2021-08-26,
2021-09-11,17.784694329910167
2021-10-13,
2021-10-29,11.296866627248605
2021-11-04,
2021-11-09,8.31479352913157
2021-11-14,
2021-12-08,6.948072624453427
2021-12-16,
2022-01-01,-3.6989751999999876
2022-01-09,5.056077474035219
2022-01-17,3.6287832818278045
2022-01-25,5.068887708770047
2022-02-10,5.312434991094214
2022-02-18,5.483909807224225
2022-02-26,
2022-03-06,5.986446811545754
2022-03-22,8.006339143907482
2022-03-30,6.047624312084449
2022-04-07,8.780224531290811
2022-04-15,5.417301930434302
2022-04-23,8.752540041236953
2022-05-01,
2022-05-09,
2022-05-17,6.975365022068636
2022-05-25,12.390166468733636
2022-06-02,
2022-06-18,
2022-06-26,17.27037375960368
2022-07-04,
2022-07-12,23.09111279901088
2022-07-20,23.369854426560742
2022-07-28,21.720558310506348
2022-08-05,23.389037277357136
2022-08-13,21.570253843675598
2022-08-21,24.04298432721301
2022-08-29,23.58969536506079
2022-09-06,22.35239490980696
2022-09-14,
2022-09-22,
2022-09-30,18.427389643240893
2022-10-08,18.64342036133782
2022-10-16,17.23919057470629
2022-10-24,
2022-11-01,
2022-11-09,10.096558142530716
2022-11-17,7.917851653355739
2022-11-25,
2022-12-03,5.5000847937351836
2023-01-04,
2023-01-20,
2023-02-13,
2023-02-21,
2023-03-01,0.380524282291476
2023-03-17,1.19210365633549
2023-03-25,
2023-04-02,
2023-04-18,
2023-04-26,7.796187433316404
2023-05-12,15.252134465269389
2023-05-20,14.93027403621862
2023-05-28,
2023-06-05,17.83017309559487
2023-06-13,
2023-06-21,18.31473798326257
2023-06-29,21.52299285698968
2023-07-07,
2023-07-15,24.198688532261308
2023-07-23,23.168710508855824
2023-07-31,22.450912777227025
2023-08-08,21.3389608971891
2023-08-16,25.85892785300344
2023-08-24,21.88883344869275
2023-09-01,21.99811090322876
2023-09-09,20.729040217596527
2023-09-17,15.677638130845416
2023-10-03,
2023-10-19,15.374753159725739
2023-10-27,11.784694157617944
