date,temp(C)
2013-03-20,
2013-03-25,
2013-04-14,5.732508335735747
2013-04-30,
2013-05-16,12.453225068748615
2013-06-01,7.722441662803294
2013-06-17,14.387479542239186
2013-07-03,19.168759600595415
2013-07-19,19.609004196043905
2013-08-04,22.283762155998147
2013-08-20,21.64574181768584
2013-09-05,
2013-09-21,17.16344042128027
2013-10-07,
2013-10-23,11.690897245414586
2013-11-08,
2013-11-24,3.9121047038097054
2013-12-10,
2013-12-26,-0.6444416213868359
2014-01-11,
2014-01-27,
2014-02-12,3.135805928002257
2014-02-28,7.1456103282120855
2014-03-16,
2014-04-01,
2014-05-03,
2014-05-19,10.877889036915256
2014-06-04,14.011250120921659
2014-06-20,14.607261253659237
2014-07-06,19.5443500694406
2014-07-22,
2014-08-07,21.60859235282885
2014-08-23,22.027381216574703
2014-09-08,
2014-10-10,15.313395135261894
2014-10-26,
2014-11-11,5.561848269561815
2014-12-13,
2014-12-29,3.228472331509725
2015-01-14,4.65198190384276
2015-01-30,4.976461409918728
2015-02-15,4.12023270048351
2015-03-19,
2015-04-04,7.547949171144925
2015-04-20,15.919783714173008
2015-05-06,10.254035932419574
2015-06-07,22.05255907417772
2015-06-23,20.246344058267844
2015-07-09,24.993226342513484
2015-08-10,21.535909949692464
2015-08-26,21.675052737066007
2015-09-11,23.5970364125598
2015-09-27,17.85765504538411
2015-10-13,
2015-10-29,
2015-11-30,0.8672545023821598
2015-12-16,
2016-01-01,2.049079491395712
2016-02-02,4.059242575009092
2016-02-18,
2016-03-05,6.472676427106014
2016-04-06,4.037383852959075
2016-04-22,
2016-05-08,11.511025209521067
2016-05-24,
2016-06-25,17.68018946011644
2016-07-11,
2016-07-27,22.753064516632918
2016-08-12,24.257150693670848
2016-08-28,21.466283475900788
2016-09-13,18.284389410258367
2016-09-29,9.917530516889588
2016-10-31,
2016-11-16,
2016-12-18,
2017-01-03,-1.0699175499753213
2017-01-19,
2017-03-24,
2017-04-09,
2017-05-11,
2017-05-27,15.68285814578257
2017-06-12,
2017-06-28,
2017-07-14,19.689294501269796
2017-07-30,21.91944538228396
2017-08-15,18.465941479206464
2017-08-31,20.618669560184056
2017-09-16,
2017-10-02,12.393420973095761
2017-11-03,
2017-11-19,
2017-12-05,3.6121446981565657
2017-12-21,
2018-01-22,
2018-02-07,2.816855834117469
2018-02-23,
2018-03-11,8.172949213312112
2018-03-27,
2018-04-12,
2018-04-28,
2018-05-14,16.095828788238748
2018-05-30,
2018-06-15,
2018-07-01,16.80802048783353
2018-07-17,23.084254132138238
2018-08-02,
2018-08-18,21.406104603625916
2018-09-03,18.62815146868781
2018-09-19,16.312932315824888
2018-10-21,11.213556484243593
2018-11-06,6.511239616786947
2018-12-08,2.144504260785361
2018-12-24,
2019-01-25,
2019-02-10,
2019-02-26,2.2580420521714926
2019-03-14,
2019-03-30,9.970850390322502
2019-04-15,3.848730819371329
2019-05-01,9.76839396059698
2019-05-17,9.27051868351252
2019-06-02,16.065366886910788
2019-06-18,16.878976071047656
2019-07-04,
2019-07-20,21.287419537654824
2019-08-05,26.375521684811606
2019-08-21,
2019-09-06,22.458002351316207
2019-10-08,
2019-10-24,8.800371352919617
2019-11-25,
2020-02-13,
2020-02-29,
2020-03-16,6.481031796117112
2020-04-01,4.4870113185256315
2020-04-17,12.54488295394464
2020-05-03,5.356615034364713
2020-06-04,
2020-07-06,17.53087189610752
2020-07-22,20.49890751801226
2020-08-07,21.688180183843553
2020-08-23,21.76936275030983
2020-09-08,18.255357053651448
2020-09-24,
2020-10-10,
2020-10-26,4.771086360023126
2020-11-11,3.577764859741124
2020-11-27,2.8722861424119976
2021-01-14,5.185414343801466
2021-03-03,6.13058676993004
2021-03-19,
2021-04-04,
2021-04-20,12.377675191645347
2021-05-06,
2021-05-22,10.642677905677958
2021-06-07,
2021-06-23,16.26716098244677
2021-07-09,20.50859684251332
2021-07-25,22.384920700470467
2021-08-10,18.40765640852169
2021-08-26,19.05331173892848
2021-09-11,18.983943154180988
2021-10-13,
2021-10-29,
2021-11-04,
2021-11-09,6.060718354604144
2021-11-14,
2021-12-08,
2021-12-16,
2022-01-01,
2022-01-09,2.677217096617837
2022-01-17,2.8296720361585477
2022-01-25,3.6218765671928974
2022-02-10,4.9904595195458405
2022-02-18,6.422810291922615
2022-02-26,
2022-03-06,5.479136844541456
2022-03-22,8.365105325817474
2022-03-30,7.269614318513299
2022-04-07,9.42755703689126
2022-04-15,
2022-04-23,9.463101191056879
2022-05-01,
2022-05-09,
2022-05-17,8.50691724047331
2022-05-25,8.938450248220615
2022-06-02,
2022-06-18,
2022-06-26,18.400880269516655
2022-07-04,14.040655381475052
2022-07-12,20.379295597454824
2022-07-20,20.252538082661847
2022-07-28,26.399093837064797
2022-08-05,20.146168746794416
2022-08-13,18.581482210792498
2022-08-21,23.484100978964268
2022-08-29,23.031087174747938
2022-09-06,21.97491128806745
2022-09-14,
2022-09-22,
2022-09-30,16.970667349970828
2022-10-08,17.637896660207296
2022-10-16,17.160452862411123
2022-10-24,
2022-11-01,
2022-11-09,4.098400939054248
2022-11-17,4.336249063212555
2022-11-25,
2022-12-03,2.2592710303228567
2023-01-04,
2023-01-20,
2023-02-13,
2023-02-21,
2023-03-01,2.263788684560604
2023-03-17,3.768703613151835
2023-03-25,
2023-04-02,
2023-04-18,
2023-04-26,6.130676120111227
2023-05-12,15.192833174451236
2023-05-20,9.65116947781944
2023-05-28,
2023-06-05,15.737954288140896
2023-06-13,
2023-06-21,16.871409305583107
2023-06-29,20.37129092222913
2023-07-07,
