date,temp(C)
2021-11-03,10.655821121984125
2021-11-08,
2021-12-07,
2021-12-16,
2022-01-01,
2022-01-08,-2.0386840177839507
2022-01-17,-2.3086431796725275
2022-02-02,-15.508678459959718
2022-02-09,
2022-02-18,
2022-02-25,
2022-03-06,-1.2171318533313513
2022-03-22,4.885065456820458
2022-03-29,
2022-04-07,11.097974292097364
2022-04-14,
2022-04-23,
2022-04-30,9.828525985188984
2022-05-09,8.610656657168123
2022-05-16,
2022-05-25,
2022-06-01,15.598004498167318
2022-06-10,23.4358493261222
2022-06-17,22.733934731412234
2022-06-26,24.864680189457843
2022-07-03,27.085234198010582
2022-07-12,29.49125654190172
2022-07-19,27.719555758357632
2022-07-28,31.052560339505902
2022-08-04,30.47224727052227
2022-08-13,19.74208354279137
2022-08-20,29.616054318042416
2022-08-29,27.417575454492983
2022-09-05,26.90120005658122
2022-09-14,
2022-09-21,22.432278565843216
2022-09-30,17.383503430188437
2022-10-07,20.05705179095951
2022-10-16,17.134657450637338
2022-10-23,
2022-11-01,
2022-11-17,
2022-11-24,-0.6760306863321605
2022-12-03,-2.0122002331205517
2022-12-19,
2022-12-26,
2023-01-04,
2023-01-11,-1.2342647129153586
2023-01-20,-8.491465703570775
2023-02-12,-9.601387498057774
2023-03-09,
2023-03-16,
2023-03-25,
2023-04-10,0.39502939056529296
2023-04-17,5.841878936554008
2023-04-26,9.035759388711906
2023-05-03,18.987592515545604
2023-05-12,16.553560383836313
2023-05-19,21.853803167134
2023-05-28,17.05544163254005
2023-06-04,23.07260091069873
2023-06-13,
2023-06-20,16.07453755104178
2023-06-29,24.51227512085728
2023-07-06,26.060347183891835
2023-07-15,27.63867649186042
2023-07-22,30.968135770667626
2023-07-31,26.95272655755211
2023-08-07,24.567792757271743
2023-08-16,29.51193936921695
2023-08-23,23.898166169840685
2023-09-01,
2023-09-08,24.337083947049774
2023-09-17,24.044423005436578
2023-09-24,18.441002504083656
2023-10-10,16.51613096203361
2023-10-19,16.49359271975757
2023-10-26,
