date,temp(C)
2021-11-04,
2021-11-09,
2021-12-08,
2022-01-02,
2022-01-09,6.003616584426479
2022-01-18,
2022-01-25,
2022-02-03,
2022-02-10,5.997467974715801
2022-02-19,5.419905724756523
2022-02-26,
2022-03-07,9.751995438932012
2022-03-23,
2022-03-30,
2022-04-08,9.918390934653075
2022-04-15,8.811451671297474
2022-04-24,11.896176775354505
2022-05-01,8.830698581758817
2022-05-10,
2022-05-17,
2022-05-26,
2022-06-02,
2022-06-18,
2022-06-27,22.99078151600961
2022-07-04,20.61535680464659
2022-07-20,24.376187519553206
2022-07-29,27.0984391688651
2022-08-05,23.86701384853197
2022-08-14,23.197054318790567
2022-08-21,24.07502747250283
2022-08-30,25.723536208858903
2022-09-06,22.297291178959107
2022-09-22,
2022-10-01,
2022-10-08,17.947875422223618
2022-10-17,11.787194831179626
2022-11-09,8.355413097811882
2022-11-18,8.251542903056317
2022-11-25,
2022-12-11,
2023-01-05,
2023-02-06,
2023-02-13,0.9159508611684578
2023-02-22,
2023-03-01,3.8757964808044245
2023-03-10,
2023-03-17,6.141365664442746
2023-03-26,3.263916426481278
2023-04-11,
2023-04-18,3.2301588062803868
2023-04-27,12.39662959258303
2023-05-13,16.499875766234787
2023-05-20,
2023-05-29,18.82716281664768
2023-06-05,19.725804687887287
2023-06-14,16.855390482584273
2023-06-21,19.26325743101254
2023-06-30,23.869477688339163
2023-07-07,21.128811169543415
2023-07-16,25.113688534081277
2023-07-23,23.724026687403168
2023-08-08,23.577077216230933
2023-08-24,20.27470562934256
2023-09-09,19.65991141457562
2023-09-18,
2023-10-20,13.616714119999983
2023-10-27,
