date,temp(C)
2021-11-13,6.174286607052058
2021-11-18,
2021-11-23,
2022-01-15,
2022-01-31,
2022-02-16,
2022-03-04,
2022-03-20,-0.8893627599999832
2022-04-05,2.7061532161113777
2022-04-21,
2022-05-07,10.508924492591698
2022-05-23,
2022-06-08,
2022-06-24,21.23608702071894
2022-07-10,25.528360749489014
2022-07-26,26.9401871064968
2022-08-11,25.626747728310566
2022-08-27,
2022-09-12,22.002019908003923
2022-09-28,20.972323082862502
2022-10-14,15.947196534144597
2022-10-30,
2022-11-15,0.3520126119348108
2022-12-17,
2023-01-02,-17.44689203652369
2023-01-18,
2023-02-03,
2023-02-19,
2023-03-07,
2023-03-23,
2023-04-08,
2023-04-24,
2023-05-10,
2023-05-26,16.34533476454855
2023-06-11,18.541376201556893
2023-06-27,
2023-07-13,25.57730218954712
2023-07-29,25.705587075388312
2023-08-14,26.740488109039628
2023-08-30,22.241115104539777
2023-09-15,21.547318879823294
2023-10-17,15.28116522288924
2023-11-02,
