date,temp(C)
2021-11-04,
2021-11-09,
2021-12-08,
2021-12-17,
2022-01-02,
2022-01-09,5.28982050223333
2022-01-18,
2022-01-25,5.274279901029254
2022-02-03,
2022-02-10,6.879999485810389
2022-02-19,5.0389825880854735
2022-02-26,
2022-03-07,7.613541582816413
2022-03-23,
2022-03-30,
2022-04-08,
2022-04-15,9.370522655922752
2022-04-24,13.914398078927059
2022-05-01,11.731174345085499
2022-05-10,9.78842034278181
2022-05-17,
2022-05-26,
2022-06-02,
2022-06-18,13.39811540290269
2022-06-27,23.483621627544913
2022-07-04,20.46228010777547
2022-07-13,21.38299797892655
2022-07-20,24.84932990910788
2022-07-29,26.95037192635136
2022-08-05,24.497430884428965
2022-08-14,24.53461640765024
2022-08-21,25.39642972768587
2022-08-30,24.81851181440363
2022-09-06,24.163732027724905
2022-09-15,
2022-09-22,17.540315432792298
2022-10-01,21.258263340006945
2022-10-08,19.98557149522601
2022-10-17,18.6610181309834
2022-11-02,
2022-11-09,11.909469464974666
2022-11-18,10.748804343746404
2022-11-25,
2022-12-11,
2022-12-20,
2023-01-05,
2023-01-21,
2023-02-06,
2023-02-13,
2023-02-22,
2023-03-01,2.6019966911406316
2023-03-10,
2023-03-17,6.8498587417942485
2023-03-26,2.1399223086923285
2023-04-11,4.114945461043497
2023-04-18,
2023-04-27,14.188529211253384
2023-05-13,19.68885424488965
2023-05-20,
2023-05-29,20.08122122544558
2023-06-05,20.599417064688957
2023-06-14,19.367392776932306
2023-06-21,20.311158365102123
2023-06-30,23.98408585496814
2023-07-07,22.70852869357928
2023-07-16,26.311907806863243
2023-07-23,25.57437218862293
2023-08-01,25.349734646647594
2023-08-08,26.11275793708166
2023-08-24,23.181949820882654
2023-09-02,23.433777306805638
2023-09-09,23.040566645523334
2023-09-18,
2023-10-04,19.263370961100577
2023-10-20,
2023-10-27,11.980151743406893
