date,temp(C)
2021-11-18,
2021-11-23,
2021-12-05,9.37402577681666
2021-12-21,5.946799121656402
2022-01-15,2.6463094688893762
2022-01-22,
2022-01-31,5.798013205000366
2022-02-07,6.508472166457056
2022-02-16,3.865890467520163
2022-02-23,
2022-03-04,
2022-03-11,
2022-03-20,11.088844827669027
2022-03-27,
2022-04-05,12.511032854616351
2022-04-12,
2022-04-21,
2022-04-28,16.811841884578868
2022-05-07,16.140232304822483
2022-05-14,18.500873098574594
2022-05-23,
2022-06-08,
2022-06-15,22.079562708649778
2022-06-24,24.83262310092457
2022-07-01,27.96466981452392
2022-07-10,28.21585747612209
2022-07-17,
2022-07-26,29.2293179613676
2022-08-02,
2022-08-11,23.106914207907614
2022-08-18,
2022-08-27,26.054055194667182
2022-09-03,27.929729291180006
2022-09-12,
2022-09-19,21.773431299177815
2022-09-28,20.736975549422333
2022-10-05,20.098441299232157
2022-10-14,17.44810883634836
2022-10-21,17.426624586935834
2022-10-30,8.041938867841877
2022-11-06,10.60610390950021
2022-11-15,6.657313795369403
2022-11-22,4.9982419320249205
2022-12-08,5.616990347172157
2022-12-17,5.947795208745565
2022-12-24,2.26648503895197
2023-01-02,7.422296272149358
2023-01-18,5.046045761625314
2023-01-25,6.181957724147254
2023-02-03,
2023-02-10,8.425602690018945
2023-02-19,7.794442754711429
2023-03-07,
2023-03-14,
2023-03-23,
2023-04-08,16.65455352675435
2023-04-15,16.00039579245123
2023-04-24,17.239944689591557
2023-05-01,26.270752210181072
2023-05-10,19.131896654783908
2023-05-17,
2023-05-26,
2023-06-02,27.502475541658182
2023-06-11,25.403806577584266
2023-06-18,
2023-06-27,
2023-07-04,28.91180421152198
2023-07-13,29.046992859084426
2023-07-20,31.438191273124005
2023-07-29,
2023-08-05,29.343348744653454
2023-08-14,27.981326234413594
2023-08-21,
2023-08-30,23.915294340096153
2023-09-06,24.469194335108142
2023-09-15,23.555925914137784
2023-09-22,
2023-10-08,20.10974813224298
2023-10-17,18.543643825803418
2023-10-24,16.490108653851795
2023-11-02,
