date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-03-04 00:00:00+00:00,,,,3.3,8073.686016
1999-03-05 00:00:00+00:00,,,,3.2,7829.028864
1999-03-06 00:00:00+00:00,,,,3.4,8318.343168
1999-03-07 00:00:00+00:00,,,,3.6,8807.657472
1999-03-08 00:00:00+00:00,,,,3.5,8563.00032
1999-03-09 00:00:00+00:00,,,,3.6,8807.657472
1999-03-10 00:00:00+00:00,,,,3.3,8073.686016
1999-03-11 00:00:00+00:00,,,,3.4,8318.343168
1999-03-12 00:00:00+00:00,,,,2.8,6850.400255999999
1999-03-13 00:00:00+00:00,,,,2.8,6850.400255999999
1999-03-14 00:00:00+00:00,,,,3.0,7339.714559999999
1999-03-15 00:00:00+00:00,,,,3.1,7584.371712
1999-03-16 00:00:00+00:00,,,,3.3,8073.686016
1999-03-17 00:00:00+00:00,,,,3.2,7829.028864
1999-03-18 00:00:00+00:00,,,,3.3,8073.686016
1999-03-19 00:00:00+00:00,,,,3.7,9052.314624
1999-03-20 00:00:00+00:00,,,,4.4,10764.914688
1999-03-21 00:00:00+00:00,,,,5.1,12477.514752
1999-03-22 00:00:00+00:00,,,,5.9,14434.771968000001
1999-03-23 00:00:00+00:00,,,,5.9,14434.771968000001
1999-03-24 00:00:00+00:00,,,,6.0,14679.429119999999
1999-03-25 00:00:00+00:00,,,,6.9,16881.343488000002
1999-03-26 00:00:00+00:00,,,,8.3,20306.543616
1999-03-27 00:00:00+00:00,,,,7.7,18838.600704
1999-03-28 00:00:00+00:00,,,,6.5,15902.714880000001
1999-03-29 00:00:00+00:00,,,,6.7,16392.029184000003
1999-03-30 00:00:00+00:00,,,,5.7,13945.457664000001
1999-03-31 00:00:00+00:00,,,,5.2,12722.171903999999
1999-04-01 00:00:00+00:00,,,,4.7,11498.886144
1999-04-02 00:00:00+00:00,,,,5.0,12232.8576
1999-04-03 00:00:00+00:00,,,,3.8,9296.971775999998
1999-04-04 00:00:00+00:00,,,,4.0,9786.28608
1999-04-05 00:00:00+00:00,,,,3.9,9541.628928
1999-04-06 00:00:00+00:00,,,,4.0,9786.28608
1999-04-07 00:00:00+00:00,,,,3.5,8563.00032
1999-04-08 00:00:00+00:00,,,,3.7,9052.314624
1999-04-09 00:00:00+00:00,,,,3.3,8073.686016
1999-04-10 00:00:00+00:00,,,,3.2,7829.028864
1999-04-11 00:00:00+00:00,,,,4.1,10030.943232
1999-04-12 00:00:00+00:00,,,,4.3,10520.257536
1999-04-13 00:00:00+00:00,,,,5.2,12722.171903999999
1999-04-14 00:00:00+00:00,,,,6.0,14679.429119999999
1999-04-15 00:00:00+00:00,,,,4.8,11743.543295999998
1999-04-16 00:00:00+00:00,,,,5.3,12966.829056
1999-04-17 00:00:00+00:00,,,,5.8,14190.114816
1999-04-18 00:00:00+00:00,,,,7.2,17615.314944
1999-04-19 00:00:00+00:00,,,,12.0,29358.858239999998
1999-04-20 00:00:00+00:00,,,,17.0,41591.71584
1999-04-21 00:00:00+00:00,,,,17.0,41591.71584
1999-04-22 00:00:00+00:00,,,,14.0,34252.00128
1999-04-23 00:00:00+00:00,,,,14.0,34252.00128
1999-04-24 00:00:00+00:00,,,,13.0,31805.429760000003
1999-04-25 00:00:00+00:00,,,,15.0,36698.5728
1999-04-26 00:00:00+00:00,,,,19.0,46484.85888
1999-04-27 00:00:00+00:00,,,,27.0,66057.43104
1999-04-28 00:00:00+00:00,,,,35.0,85630.00319999999
1999-04-29 00:00:00+00:00,,,,32.0,78290.28864
1999-04-30 00:00:00+00:00,,,,27.0,66057.43104
1999-05-01 00:00:00+00:00,,,,24.0,58717.716479999995
1999-05-02 00:00:00+00:00,,,,28.0,68504.00256
1999-05-03 00:00:00+00:00,,,,35.0,85630.00319999999
1999-05-04 00:00:00+00:00,,,,42.0,102756.00383999999
1999-05-05 00:00:00+00:00,,,,40.0,97862.8608
1999-05-06 00:00:00+00:00,,,,37.0,90523.14624
1999-05-07 00:00:00+00:00,,,,40.0,97862.8608
1999-05-08 00:00:00+00:00,,,,50.0,122328.576
1999-05-09 00:00:00+00:00,,,,61.0,149240.86271999998
