date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-02 00:00:00+00:00,,,,308.0,753544.02816
1999-01-03 00:00:00+00:00,,,,309.0,755990.59968
1999-01-04 00:00:00+00:00,,,,309.0,755990.59968
1999-01-05 00:00:00+00:00,,,,308.0,753544.02816
1999-01-06 00:00:00+00:00,,,,306.0,748650.88512
1999-01-07 00:00:00+00:00,,,,305.0,746204.3136
1999-01-08 00:00:00+00:00,,,,304.0,743757.74208
1999-01-09 00:00:00+00:00,,,,305.0,746204.3136
1999-01-10 00:00:00+00:00,,,,304.0,743757.74208
1999-01-11 00:00:00+00:00,,,,304.0,743757.74208
1999-01-12 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-13 00:00:00+00:00,,,,305.0,746204.3136
1999-01-14 00:00:00+00:00,,,,309.0,755990.59968
1999-01-15 00:00:00+00:00,,,,310.0,758437.1712
1999-01-16 00:00:00+00:00,,,,308.0,753544.02816
1999-01-17 00:00:00+00:00,,,,309.0,755990.59968
1999-01-18 00:00:00+00:00,,,,308.0,753544.02816
1999-01-19 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-20 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-21 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-22 00:00:00+00:00,,,,308.0,753544.02816
1999-01-23 00:00:00+00:00,,,,307.0,751097.4566399999
1999-01-24 00:00:00+00:00,,,,309.0,755990.59968
1999-01-25 00:00:00+00:00,,,,312.0,763330.3142400001
1999-01-26 00:00:00+00:00,,,,319.0,780456.3148800001
1999-01-27 00:00:00+00:00,,,,311.0,760883.74272
1999-01-28 00:00:00+00:00,,,,306.0,748650.88512
1999-01-29 00:00:00+00:00,,,,305.0,746204.3136
1999-01-30 00:00:00+00:00,,,,304.0,743757.74208
1999-01-31 00:00:00+00:00,,,,304.0,743757.74208
1999-02-01 00:00:00+00:00,,,,305.0,746204.3136
1999-02-02 00:00:00+00:00,,,,306.0,748650.88512
1999-02-03 00:00:00+00:00,,,,305.0,746204.3136
1999-02-04 00:00:00+00:00,,,,306.0,748650.88512
1999-02-05 00:00:00+00:00,,,,306.0,748650.88512
1999-02-06 00:00:00+00:00,,,,306.0,748650.88512
1999-02-07 00:00:00+00:00,,,,307.0,751097.4566399999
1999-02-08 00:00:00+00:00,,,,308.0,753544.02816
1999-02-09 00:00:00+00:00,,,,308.0,753544.02816
1999-02-10 00:00:00+00:00,,,,310.0,758437.1712
1999-02-11 00:00:00+00:00,,,,309.0,755990.59968
1999-02-12 00:00:00+00:00,,,,591.0,1445923.7683199998
1999-02-13 00:00:00+00:00,,,,608.0,1487515.48416
1999-02-14 00:00:00+00:00,,,,606.0,1482622.34112
1999-02-15 00:00:00+00:00,,,,607.0,1485068.9126399998
1999-02-16 00:00:00+00:00,,,,871.0,2130963.79392
1999-02-17 00:00:00+00:00,,,,1170.0,2862488.6784
1999-02-18 00:00:00+00:00,,,,1470.0,3596460.1344
1999-02-19 00:00:00+00:00,,,,1640.0,4012377.2928
1999-02-20 00:00:00+00:00,,,,1660.0,4061308.7232
1999-02-21 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-02-22 00:00:00+00:00,,,,1680.0,4110240.1536
1999-02-23 00:00:00+00:00,,,,1680.0,4110240.1536
1999-02-24 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-02-25 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-02-26 00:00:00+00:00,,,,1660.0,4061308.7232
1999-02-27 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-02-28 00:00:00+00:00,,,,1680.0,4110240.1536
1999-03-01 00:00:00+00:00,,,,1680.0,4110240.1536
1999-03-02 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-03-03 00:00:00+00:00,,,,1680.0,4110240.1536
1999-03-04 00:00:00+00:00,,,,1680.0,4110240.1536
1999-03-05 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-03-06 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-03-07 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-03-08 00:00:00+00:00,,,,2250.0,5504785.92
1999-03-09 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-10 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-11 00:00:00+00:00,,,,2670.0,6532345.9584
1999-03-12 00:00:00+00:00,,,,2670.0,6532345.9584
1999-03-13 00:00:00+00:00,,,,2660.0,6507880.2432
1999-03-14 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-15 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-16 00:00:00+00:00,,,,2670.0,6532345.9584
1999-03-17 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-18 00:00:00+00:00,,,,2700.0,6605743.104
1999-03-19 00:00:00+00:00,,,,2690.0,6581277.3888
1999-03-20 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-21 00:00:00+00:00,,,,2690.0,6581277.3888
1999-03-22 00:00:00+00:00,,,,2690.0,6581277.3888
1999-03-23 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-24 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-25 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-26 00:00:00+00:00,,,,2690.0,6581277.3888
1999-03-27 00:00:00+00:00,,,,2670.0,6532345.9584
1999-03-28 00:00:00+00:00,,,,2700.0,6605743.104
1999-03-29 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-03-30 00:00:00+00:00,,,,2690.0,6581277.3888
1999-03-31 00:00:00+00:00,,,,2680.0,6556811.673599999
1999-04-01 00:00:00+00:00,,,,2670.0,6532345.9584
1999-04-02 00:00:00+00:00,,,,2700.0,6605743.104
1999-04-03 00:00:00+00:00,,,,2660.0,6507880.2432
1999-04-04 00:00:00+00:00,,,,2640.0,6458948.8127999995
1999-04-05 00:00:00+00:00,,,,2170.0,5309060.1984
1999-04-06 00:00:00+00:00,,,,2170.0,5309060.1984
1999-04-07 00:00:00+00:00,,,,2160.0,5284594.4832
1999-04-08 00:00:00+00:00,,,,2160.0,5284594.4832
1999-04-09 00:00:00+00:00,,,,2190.0,5357991.6288
1999-04-10 00:00:00+00:00,,,,2190.0,5357991.6288
1999-04-11 00:00:00+00:00,,,,2180.0,5333525.9136
1999-04-12 00:00:00+00:00,,,,2180.0,5333525.9136
1999-04-13 00:00:00+00:00,,,,2210.0,5406923.0592
1999-04-14 00:00:00+00:00,,,,1740.0,4257034.4448
1999-04-15 00:00:00+00:00,,,,1620.0,3963445.8624
1999-04-16 00:00:00+00:00,,,,1850.0,4526157.312
1999-04-17 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-04-18 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-04-19 00:00:00+00:00,,,,1680.0,4110240.1536
1999-04-20 00:00:00+00:00,,,,1700.0,4159171.584
1999-04-21 00:00:00+00:00,,,,1700.0,4159171.584
1999-04-22 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-04-23 00:00:00+00:00,,,,1640.0,4012377.2928
1999-04-24 00:00:00+00:00,,,,1640.0,4012377.2928
1999-04-25 00:00:00+00:00,,,,1650.0,4036843.0080000004
1999-04-26 00:00:00+00:00,,,,1650.0,4036843.0080000004
1999-04-27 00:00:00+00:00,,,,1650.0,4036843.0080000004
1999-04-28 00:00:00+00:00,,,,1660.0,4061308.7232
1999-04-29 00:00:00+00:00,,,,1660.0,4061308.7232
1999-04-30 00:00:00+00:00,,,,1660.0,4061308.7232
1999-05-01 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-02 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-03 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-04 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-05 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-06 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-07 00:00:00+00:00,,,,1690.0,4134705.8688000003
1999-05-08 00:00:00+00:00,,,,1710.0,4183637.2992000002
1999-05-09 00:00:00+00:00,,,,1700.0,4159171.584
1999-05-10 00:00:00+00:00,,,,1700.0,4159171.584
1999-05-11 00:00:00+00:00,,,,1690.0,4134705.8688000003
1999-05-12 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-13 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-14 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-15 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-16 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-17 00:00:00+00:00,,,,1660.0,4061308.7232
1999-05-18 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-19 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-20 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-21 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-22 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-23 00:00:00+00:00,,,,1650.0,4036843.0080000004
1999-05-24 00:00:00+00:00,,,,1650.0,4036843.0080000004
1999-05-25 00:00:00+00:00,,,,1660.0,4061308.7232
1999-05-26 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-27 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-28 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-29 00:00:00+00:00,,,,1670.0,4085774.4384000003
1999-05-30 00:00:00+00:00,,,,1680.0,4110240.1536
1999-05-31 00:00:00+00:00,,,,1680.0,4110240.1536
1999-06-01 00:00:00+00:00,,,,1720.0,4208103.0144
1999-06-02 00:00:00+00:00,,,,1720.0,4208103.0144
1999-06-03 00:00:00+00:00,,,,1710.0,4183637.2992000002
1999-06-04 00:00:00+00:00,,,,1700.0,4159171.584
1999-06-05 00:00:00+00:00,,,,1700.0,4159171.584
1999-06-06 00:00:00+00:00,,,,1710.0,4183637.2992000002
1999-06-07 00:00:00+00:00,,,,2060.0,5039937.3312
1999-06-08 00:00:00+00:00,,,,2100.0,5137800.192
1999-06-09 00:00:00+00:00,,,,2490.0,6091963.0848
1999-06-10 00:00:00+00:00,,,,2500.0,6116428.8
1999-06-11 00:00:00+00:00,,,,2510.0,6140894.5152
1999-06-12 00:00:00+00:00,,,,2490.0,6091963.0848
1999-06-13 00:00:00+00:00,,,,2470.0,6043031.6544
1999-06-14 00:00:00+00:00,,,,2500.0,6116428.8
1999-06-15 00:00:00+00:00,,,,2510.0,6140894.5152
1999-06-16 00:00:00+00:00,,,,2990.0,7315248.8448
1999-06-17 00:00:00+00:00,,,,3020.0,7388645.9904
1999-06-18 00:00:00+00:00,,,,3880.0,9492697.4976
1999-06-19 00:00:00+00:00,,,,4020.0,9835217.5104
1999-06-20 00:00:00+00:00,,,,4010.0,9810751.7952
1999-06-21 00:00:00+00:00,,,,4010.0,9810751.7952
1999-06-22 00:00:00+00:00,,,,3810.0,9321437.4912
1999-06-23 00:00:00+00:00,,,,3190.0,7804563.1488
1999-06-24 00:00:00+00:00,,,,2930.0,7168454.553599999
1999-06-25 00:00:00+00:00,,,,2890.0,7070591.692799999
1999-06-26 00:00:00+00:00,,,,2900.0,7095057.408
1999-06-27 00:00:00+00:00,,,,2350.0,5749443.072
1999-06-28 00:00:00+00:00,,,,1790.0,4379363.0208
1999-06-29 00:00:00+00:00,,,,1720.0,4208103.0144
1999-06-30 00:00:00+00:00,,,,1860.0,4550623.027199999
1999-07-01 00:00:00+00:00,,,,1890.0,4624020.1728
1999-07-02 00:00:00+00:00,,,,1780.0,4354897.3056
1999-07-03 00:00:00+00:00,,,,1700.0,4159171.584
1999-07-04 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-07-05 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-07-06 00:00:00+00:00,,,,1500.0,3669857.2800000003
1999-07-07 00:00:00+00:00,,,,1540.0,3767720.1408
1999-07-08 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-07-09 00:00:00+00:00,,,,1490.0,3645391.5648
1999-07-10 00:00:00+00:00,,,,1440.0,3523062.9888
1999-07-11 00:00:00+00:00,,,,1430.0,3498597.2736
1999-07-12 00:00:00+00:00,,,,1490.0,3645391.5648
1999-07-13 00:00:00+00:00,,,,1480.0,3620925.8496000003
1999-07-14 00:00:00+00:00,,,,1520.0,3718788.7104
1999-07-15 00:00:00+00:00,,,,1560.0,3816651.5712
1999-07-16 00:00:00+00:00,,,,1540.0,3767720.1408
1999-07-17 00:00:00+00:00,,,,1510.0,3694322.9952
1999-07-18 00:00:00+00:00,,,,1500.0,3669857.2800000003
1999-07-19 00:00:00+00:00,,,,1490.0,3645391.5648
1999-07-20 00:00:00+00:00,,,,1490.0,3645391.5648
1999-07-21 00:00:00+00:00,,,,1520.0,3718788.7104
1999-07-22 00:00:00+00:00,,,,1520.0,3718788.7104
1999-07-23 00:00:00+00:00,,,,1490.0,3645391.5648
1999-07-24 00:00:00+00:00,,,,1530.0,3743254.4255999997
1999-07-25 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-07-26 00:00:00+00:00,,,,1510.0,3694322.9952
1999-07-27 00:00:00+00:00,,,,1500.0,3669857.2800000003
1999-07-28 00:00:00+00:00,,,,1510.0,3694322.9952
1999-07-29 00:00:00+00:00,,,,1500.0,3669857.2800000003
1999-07-30 00:00:00+00:00,,,,1530.0,3743254.4255999997
1999-07-31 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-08-01 00:00:00+00:00,,,,1540.0,3767720.1408
1999-08-02 00:00:00+00:00,,,,1490.0,3645391.5648
1999-08-03 00:00:00+00:00,,,,1530.0,3743254.4255999997
1999-08-04 00:00:00+00:00,,,,1530.0,3743254.4255999997
1999-08-05 00:00:00+00:00,,,,1520.0,3718788.7104
1999-08-06 00:00:00+00:00,,,,1500.0,3669857.2800000003
1999-08-07 00:00:00+00:00,,,,1560.0,3816651.5712
1999-08-08 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-08-09 00:00:00+00:00,,,,1550.0,3792185.8559999997
1999-08-10 00:00:00+00:00,,,,1600.0,3914514.432
1999-08-11 00:00:00+00:00,,,,1580.0,3865583.0016
1999-08-12 00:00:00+00:00,,,,1590.0,3890048.7167999996
1999-08-13 00:00:00+00:00,,,,1590.0,3890048.7167999996
1999-08-14 00:00:00+00:00,,,,1590.0,3890048.7167999996
1999-08-15 00:00:00+00:00,,,,1590.0,3890048.7167999996
1999-08-16 00:00:00+00:00,,,,1380.0,3376268.6976
1999-08-17 00:00:00+00:00,,,,1170.0,2862488.6784
1999-08-18 00:00:00+00:00,,,,976.0,2387853.8035199996
1999-08-19 00:00:00+00:00,,,,765.0,1871627.2127999999
1999-08-20 00:00:00+00:00,,,,594.0,1453263.4828799998
1999-08-21 00:00:00+00:00,,,,593.0,1450816.91136
1999-08-22 00:00:00+00:00,,,,595.0,1455710.0544
1999-08-23 00:00:00+00:00,,,,595.0,1455710.0544
1999-08-24 00:00:00+00:00,,,,596.0,1458156.62592
1999-08-25 00:00:00+00:00,,,,595.0,1455710.0544
1999-08-26 00:00:00+00:00,,,,597.0,1460603.1974399998
1999-08-27 00:00:00+00:00,,,,594.0,1453263.4828799998
1999-08-28 00:00:00+00:00,,,,595.0,1455710.0544
1999-08-29 00:00:00+00:00,,,,596.0,1458156.62592
1999-08-30 00:00:00+00:00,,,,595.0,1455710.0544
1999-08-31 00:00:00+00:00,,,,601.0,1470389.48352
1999-09-01 00:00:00+00:00,,,,601.0,1470389.48352
1999-09-02 00:00:00+00:00,,,,564.0,1379866.33728
1999-09-03 00:00:00+00:00,,,,588.0,1438584.05376
1999-09-04 00:00:00+00:00,,,,597.0,1460603.1974399998
1999-09-05 00:00:00+00:00,,,,596.0,1458156.62592
1999-09-06 00:00:00+00:00,,,,598.0,1463049.76896
1999-09-07 00:00:00+00:00,,,,590.0,1443477.1968
1999-09-08 00:00:00+00:00,,,,591.0,1445923.7683199998
1999-09-09 00:00:00+00:00,,,,595.0,1455710.0544
1999-09-10 00:00:00+00:00,,,,599.0,1465496.34048
1999-09-11 00:00:00+00:00,,,,598.0,1463049.76896
1999-09-12 00:00:00+00:00,,,,597.0,1460603.1974399998
1999-09-13 00:00:00+00:00,,,,605.0,1480175.7696
1999-09-14 00:00:00+00:00,,,,598.0,1463049.76896
1999-09-15 00:00:00+00:00,,,,597.0,1460603.1974399998
1999-09-16 00:00:00+00:00,,,,483.0,1181694.0441599998
1999-09-17 00:00:00+00:00,,,,322.0,787796.0294400001
1999-09-18 00:00:00+00:00,,,,311.0,760883.74272
1999-09-19 00:00:00+00:00,,,,314.0,768223.45728
1999-09-20 00:00:00+00:00,,,,309.0,755990.59968
1999-09-21 00:00:00+00:00,,,,308.0,753544.02816
1999-09-22 00:00:00+00:00,,,,311.0,760883.74272
1999-09-23 00:00:00+00:00,,,,312.0,763330.3142400001
1999-09-24 00:00:00+00:00,,,,313.0,765776.88576
1999-09-25 00:00:00+00:00,,,,317.0,775563.1718400001
1999-09-26 00:00:00+00:00,,,,319.0,780456.3148800001
1999-09-27 00:00:00+00:00,,,,322.0,787796.0294400001
1999-09-28 00:00:00+00:00,,,,316.0,773116.60032
1999-09-29 00:00:00+00:00,,,,317.0,775563.1718400001
