date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,6520.0,15951646.310400002
1999-01-02 00:00:00+00:00,,,,6520.0,15951646.310400002
1999-01-03 00:00:00+00:00,,,,6520.0,15951646.310400002
1999-01-04 00:00:00+00:00,,,,6520.0,15951646.310400002
1999-01-05 00:00:00+00:00,,,,6510.0,15927180.5952
1999-01-06 00:00:00+00:00,,,,6380.0,15609126.2976
1999-01-07 00:00:00+00:00,,,,6370.0,15584660.5824
1999-01-08 00:00:00+00:00,,,,6370.0,15584660.5824
1999-01-09 00:00:00+00:00,,,,6220.0,15217674.8544
1999-01-10 00:00:00+00:00,,,,5910.0,14459237.683199998
1999-01-11 00:00:00+00:00,,,,5870.0,14361374.8224
1999-01-12 00:00:00+00:00,,,,5720.0,13994389.0944
1999-01-13 00:00:00+00:00,,,,5570.0,13627403.366399998
1999-01-14 00:00:00+00:00,,,,5580.0,13651869.081600001
1999-01-15 00:00:00+00:00,,,,5290.0,12942363.3408
1999-01-16 00:00:00+00:00,,,,5830.0,14263511.961599998
1999-01-17 00:00:00+00:00,,,,6030.0,14752826.2656
1999-01-18 00:00:00+00:00,,,,6040.0,14777291.9808
1999-01-19 00:00:00+00:00,,,,6350.0,15535729.151999999
1999-01-20 00:00:00+00:00,,,,6360.0,15560194.867199998
1999-01-21 00:00:00+00:00,,,,6370.0,15584660.5824
1999-01-22 00:00:00+00:00,,,,6360.0,15560194.867199998
1999-01-23 00:00:00+00:00,,,,6360.0,15560194.867199998
1999-01-24 00:00:00+00:00,,,,6490.0,15878249.1648
1999-01-25 00:00:00+00:00,,,,6510.0,15927180.5952
1999-01-26 00:00:00+00:00,,,,6360.0,15560194.867199998
1999-01-27 00:00:00+00:00,,,,6370.0,15584660.5824
1999-01-28 00:00:00+00:00,,,,6200.0,15168743.423999999
1999-01-29 00:00:00+00:00,,,,6190.0,15144277.7088
1999-01-30 00:00:00+00:00,,,,6190.0,15144277.7088
1999-01-31 00:00:00+00:00,,,,6190.0,15144277.7088
