date,avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,167.0,408577.44384
1999-01-02 00:00:00+00:00,166.0,406130.87232
1999-01-03 00:00:00+00:00,160.0,391451.4432
1999-01-04 00:00:00+00:00,156.0,381665.15712000005
1999-01-05 00:00:00+00:00,167.0,408577.44384
1999-01-06 00:00:00+00:00,166.0,406130.87232
1999-01-07 00:00:00+00:00,163.0,398791.15776
1999-01-08 00:00:00+00:00,162.0,396344.58624000003
1999-01-09 00:00:00+00:00,159.0,389004.87168
1999-01-10 00:00:00+00:00,157.0,384111.72864
1999-01-11 00:00:00+00:00,156.0,381665.15712000005
1999-01-12 00:00:00+00:00,160.0,391451.4432
1999-01-13 00:00:00+00:00,160.0,391451.4432
1999-01-14 00:00:00+00:00,156.0,381665.15712000005
1999-01-15 00:00:00+00:00,159.0,389004.87168
1999-01-16 00:00:00+00:00,165.0,403684.30079999997
1999-01-17 00:00:00+00:00,167.0,408577.44384
1999-01-18 00:00:00+00:00,168.0,411024.01535999996
1999-01-19 00:00:00+00:00,168.0,411024.01535999996
1999-01-20 00:00:00+00:00,172.0,420810.30144
1999-01-21 00:00:00+00:00,170.0,415917.1584
1999-01-22 00:00:00+00:00,166.0,406130.87232
1999-01-25 00:00:00+00:00,133.0,325394.01216
1999-01-26 00:00:00+00:00,168.0,411024.01535999996
1999-01-27 00:00:00+00:00,167.0,408577.44384
1999-01-28 00:00:00+00:00,164.0,401237.72927999997
1999-01-29 00:00:00+00:00,158.0,386558.30016
1999-01-30 00:00:00+00:00,156.0,381665.15712000005
1999-01-31 00:00:00+00:00,144.0,352306.29888
1999-02-01 00:00:00+00:00,142.0,347413.15584
1999-02-02 00:00:00+00:00,147.0,359646.01344
1999-02-03 00:00:00+00:00,144.0,352306.29888
1999-02-04 00:00:00+00:00,147.0,359646.01344
1999-02-05 00:00:00+00:00,145.0,354752.87039999996
1999-02-06 00:00:00+00:00,145.0,354752.87039999996
1999-02-07 00:00:00+00:00,146.0,357199.44191999995
1999-02-08 00:00:00+00:00,150.0,366985.728
1999-02-09 00:00:00+00:00,149.0,364539.15648
1999-02-10 00:00:00+00:00,144.0,352306.29888
1999-02-11 00:00:00+00:00,134.0,327840.58368000004
1999-02-12 00:00:00+00:00,121.0,296035.15392
1999-02-13 00:00:00+00:00,139.0,340073.44128
1999-02-14 00:00:00+00:00,148.0,362092.58496
1999-02-15 00:00:00+00:00,140.0,342520.01279999997
1999-02-16 00:00:00+00:00,133.0,325394.01216
1999-02-17 00:00:00+00:00,134.0,327840.58368000004
1999-02-18 00:00:00+00:00,135.0,330287.1552
1999-02-19 00:00:00+00:00,133.0,325394.01216
1999-02-20 00:00:00+00:00,137.0,335180.29824
1999-02-21 00:00:00+00:00,136.0,332733.72672
1999-02-22 00:00:00+00:00,134.0,327840.58368000004
1999-02-23 00:00:00+00:00,135.0,330287.1552
1999-02-24 00:00:00+00:00,137.0,335180.29824
1999-02-25 00:00:00+00:00,142.0,347413.15584
1999-02-26 00:00:00+00:00,149.0,364539.15648
1999-02-27 00:00:00+00:00,153.0,374325.44256
1999-02-28 00:00:00+00:00,146.0,357199.44191999995
1999-03-01 00:00:00+00:00,158.0,386558.30016
1999-03-02 00:00:00+00:00,161.0,393898.01472000004
1999-03-03 00:00:00+00:00,156.0,381665.15712000005
1999-03-04 00:00:00+00:00,156.0,381665.15712000005
1999-03-05 00:00:00+00:00,153.0,374325.44256
1999-03-06 00:00:00+00:00,157.0,384111.72864
1999-03-07 00:00:00+00:00,150.0,366985.728
1999-03-08 00:00:00+00:00,148.0,362092.58496
1999-03-09 00:00:00+00:00,143.0,349859.72736
1999-03-10 00:00:00+00:00,147.0,359646.01344
1999-03-11 00:00:00+00:00,148.0,362092.58496
1999-03-12 00:00:00+00:00,145.0,354752.87039999996
1999-03-13 00:00:00+00:00,136.0,332733.72672
1999-03-14 00:00:00+00:00,117.0,286248.86783999996
1999-03-15 00:00:00+00:00,97.0,237317.43744
1999-03-16 00:00:00+00:00,102.0,249550.29504
1999-03-17 00:00:00+00:00,108.0,264229.72416
1999-03-18 00:00:00+00:00,109.0,266676.29568
1999-03-19 00:00:00+00:00,114.0,278909.15327999997
1999-03-20 00:00:00+00:00,126.0,308268.01152
1999-03-21 00:00:00+00:00,147.0,359646.01344
1999-03-22 00:00:00+00:00,175.0,428150.016
1999-03-23 00:00:00+00:00,206.0,503993.73312
1999-03-24 00:00:00+00:00,243.0,594516.87936
1999-03-25 00:00:00+00:00,300.0,733971.456
1999-03-26 00:00:00+00:00,366.0,895445.17632
1999-03-27 00:00:00+00:00,445.0,1088724.3264
1999-03-28 00:00:00+00:00,501.0,1225732.33152
