date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,9580.0,23438155.1616
1999-01-02 00:00:00+00:00,,,,10000.0,24465715.2
1999-01-03 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-04 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-05 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-06 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-07 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-08 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-09 00:00:00+00:00,,,,10100.0,24710372.352
1999-01-10 00:00:00+00:00,,,,7120.0,17419589.2224
1999-01-11 00:00:00+00:00,,,,4720.0,11547817.5744
1999-01-12 00:00:00+00:00,,,,2950.0,7217385.984
1999-01-13 00:00:00+00:00,,,,2780.0,6801468.8256
1999-01-14 00:00:00+00:00,,,,2780.0,6801468.8256
1999-01-15 00:00:00+00:00,,,,3110.0,7608837.4272
1999-01-16 00:00:00+00:00,,,,5410.0,13235951.923199998
1999-01-17 00:00:00+00:00,,,,5670.0,13872060.518399999
1999-01-18 00:00:00+00:00,,,,3270.0,8000288.870399999
1999-01-19 00:00:00+00:00,,,,6650.0,16269700.608
1999-01-20 00:00:00+00:00,,,,7980.0,19523640.7296
1999-01-21 00:00:00+00:00,,,,7130.0,17444054.9376
1999-01-22 00:00:00+00:00,,,,6540.0,16000577.740799999
1999-01-23 00:00:00+00:00,,,,5080.0,12428583.3216
1999-01-24 00:00:00+00:00,,,,5020.0,12281789.0304
1999-01-25 00:00:00+00:00,,,,6240.0,15266606.2848
1999-01-26 00:00:00+00:00,,,,7100.0,17370657.792
1999-01-27 00:00:00+00:00,,,,7070.0,17297260.646399997
1999-01-28 00:00:00+00:00,,,,6970.0,17052603.494400002
1999-01-29 00:00:00+00:00,,,,5360.0,13113623.347199999
1999-01-30 00:00:00+00:00,,,,5370.0,13138089.0624
1999-01-31 00:00:00+00:00,,,,3000.0,7339714.5600000005
1999-02-01 00:00:00+00:00,,,,2930.0,7168454.553599999
1999-02-02 00:00:00+00:00,,,,2220.0,5431388.7743999995
1999-02-03 00:00:00+00:00,,,,1520.0,3718788.7104
1999-02-04 00:00:00+00:00,,,,1110.0,2715694.3871999998
1999-02-05 00:00:00+00:00,,,,967.0,2365834.65984
1999-02-06 00:00:00+00:00,,,,959.0,2346262.08768
1999-02-07 00:00:00+00:00,,,,1060.0,2593365.8112
1999-02-08 00:00:00+00:00,,,,967.0,2365834.65984
1999-02-09 00:00:00+00:00,,,,971.0,2375620.94592
1999-02-10 00:00:00+00:00,,,,962.0,2353601.80224
1999-02-11 00:00:00+00:00,,,,937.0,2292437.51424
1999-02-12 00:00:00+00:00,,,,957.0,2341368.94464
1999-02-13 00:00:00+00:00,,,,930.0,2275311.5135999997
1999-02-14 00:00:00+00:00,,,,942.0,2304670.37184
1999-02-15 00:00:00+00:00,,,,943.0,2307116.94336
1999-02-16 00:00:00+00:00,,,,967.0,2365834.65984
1999-02-17 00:00:00+00:00,,,,1000.0,2446571.52
1999-02-18 00:00:00+00:00,,,,1040.0,2544434.3808
1999-02-19 00:00:00+00:00,,,,1010.0,2471037.2352
1999-02-20 00:00:00+00:00,,,,1010.0,2471037.2352
1999-02-21 00:00:00+00:00,,,,1010.0,2471037.2352
1999-02-22 00:00:00+00:00,,,,997.0,2439231.8054400003
1999-02-23 00:00:00+00:00,,,,1010.0,2471037.2352
1999-02-24 00:00:00+00:00,,,,1010.0,2471037.2352
1999-02-25 00:00:00+00:00,,,,1570.0,3841117.2863999996
1999-02-26 00:00:00+00:00,,,,3110.0,7608837.4272
1999-02-27 00:00:00+00:00,,,,3130.0,7657768.857600001
1999-02-28 00:00:00+00:00,,,,2720.0,6654674.5344
1999-03-01 00:00:00+00:00,,,,5110.0,12501980.4672
1999-03-02 00:00:00+00:00,,,,6730.0,16465426.329599999
1999-03-03 00:00:00+00:00,,,,7120.0,17419589.2224
1999-03-04 00:00:00+00:00,,,,7130.0,17444054.9376
1999-03-05 00:00:00+00:00,,,,5160.0,12624309.0432
1999-03-06 00:00:00+00:00,,,,3170.0,7755631.718400001
1999-03-07 00:00:00+00:00,,,,1150.0,2813557.248
1999-03-08 00:00:00+00:00,,,,1010.0,2471037.2352
1999-03-09 00:00:00+00:00,,,,1010.0,2471037.2352
1999-03-10 00:00:00+00:00,,,,1000.0,2446571.52
1999-03-11 00:00:00+00:00,,,,1950.0,4770814.464
1999-03-12 00:00:00+00:00,,,,1970.0,4819745.8944
1999-03-13 00:00:00+00:00,,,,1030.0,2519968.6656
1999-03-14 00:00:00+00:00,,,,990.0,2422105.8048
1999-03-15 00:00:00+00:00,,,,992.0,2426998.94784
1999-03-16 00:00:00+00:00,,,,1000.0,2446571.52
1999-03-17 00:00:00+00:00,,,,978.0,2392746.94656
1999-03-18 00:00:00+00:00,,,,996.0,2436785.23392
1999-03-19 00:00:00+00:00,,,,1000.0,2446571.52
1999-03-20 00:00:00+00:00,,,,1070.0,2617831.5264
1999-03-21 00:00:00+00:00,,,,994.0,2431892.09088
1999-03-22 00:00:00+00:00,,,,1240.0,3033748.6848
1999-03-23 00:00:00+00:00,,,,1780.0,4354897.3056
1999-03-24 00:00:00+00:00,,,,2300.0,5627114.496
1999-03-25 00:00:00+00:00,,,,2570.0,6287688.8064
1999-03-26 00:00:00+00:00,,,,2550.0,6238757.376
1999-03-27 00:00:00+00:00,,,,2590.0,6336620.2368
1999-03-28 00:00:00+00:00,,,,2010.0,4917608.7552
1999-03-29 00:00:00+00:00,,,,2040.0,4991005.9008
1999-03-30 00:00:00+00:00,,,,1480.0,3620925.8496000003
1999-03-31 00:00:00+00:00,,,,1220.0,2984817.2544
1999-04-01 00:00:00+00:00,,,,981.0,2400086.66112
1999-04-02 00:00:00+00:00,,,,988.0,2417212.66176
1999-04-03 00:00:00+00:00,,,,1000.0,2446571.52
1999-04-04 00:00:00+00:00,,,,995.0,2434338.6624
1999-04-05 00:00:00+00:00,,,,958.0,2343815.51616
1999-04-06 00:00:00+00:00,,,,973.0,2380514.0889600003
1999-04-07 00:00:00+00:00,,,,1940.0,4746348.7488
1999-04-08 00:00:00+00:00,,,,1940.0,4746348.7488
1999-04-09 00:00:00+00:00,,,,1440.0,3523062.9888
1999-04-10 00:00:00+00:00,,,,984.0,2407426.37568
1999-04-11 00:00:00+00:00,,,,975.0,2385407.232
1999-04-12 00:00:00+00:00,,,,1000.0,2446571.52
1999-04-13 00:00:00+00:00,,,,1030.0,2519968.6656
1999-04-14 00:00:00+00:00,,,,1030.0,2519968.6656
1999-04-15 00:00:00+00:00,,,,1000.0,2446571.52
1999-04-16 00:00:00+00:00,,,,1010.0,2471037.2352
1999-04-17 00:00:00+00:00,,,,1000.0,2446571.52
1999-04-18 00:00:00+00:00,,,,1020.0,2495502.9504
1999-04-19 00:00:00+00:00,,,,1330.0,3253940.1216
1999-04-20 00:00:00+00:00,,,,2260.0,5529251.635199999
1999-04-21 00:00:00+00:00,,,,2570.0,6287688.8064
1999-04-22 00:00:00+00:00,,,,2740.0,6703605.9648
1999-04-23 00:00:00+00:00,,,,3020.0,7388645.9904
1999-04-24 00:00:00+00:00,,,,3210.0,7853494.5792000005
1999-04-25 00:00:00+00:00,,,,3180.0,7780097.433599999
1999-04-26 00:00:00+00:00,,,,3180.0,7780097.433599999
1999-04-27 00:00:00+00:00,,,,3990.0,9761820.3648
1999-04-28 00:00:00+00:00,,,,3690.0,9027848.9088
1999-04-29 00:00:00+00:00,,,,3000.0,7339714.5600000005
1999-04-30 00:00:00+00:00,,,,2380.0,5822840.2176
1999-05-01 00:00:00+00:00,,,,2020.0,4942074.4704
1999-05-02 00:00:00+00:00,,,,2030.0,4966540.1855999995
1999-05-03 00:00:00+00:00,,,,2040.0,4991005.9008
1999-05-04 00:00:00+00:00,,,,2570.0,6287688.8064
1999-05-05 00:00:00+00:00,,,,2800.0,6850400.256
