date,unregulated flow (m3/d),total avg discharge (m3/d),elevation (m),avg air temperature (C),max air temperature (C),min air temperature (C),discharge (m3/d),storage (m3)
1990-02-12,669186.2421504,39145.14432,806.16552,2.183470800000002,7.183510800000004,-1.855450399999997,39145.14432,528868895.3724
1990-02-13,630726.137856,36698.5728,806.18076,-1.8332279999999983,0.5890136000000048,-3.8665775999999976,36698.5728,529462927.0056
1990-02-14,921256.505856,36698.5728,806.202096,-4.405470799999998,0.2834555999999999,-9.2832876,36698.5728,530347480.18320006
1990-02-15,909341.7025536,36698.5728,806.2234320000001,-1.4054467999999964,4.300154400000004,-8.0610556,36698.5728,531220130.2788
1990-02-16,909317.2368384,36698.5728,806.244768,2.572362800000004,4.9112704000000065,-0.28321559999999835,36698.5728,532092743.37
1990-02-17,291215.4080256,36698.5728,806.250864,1.161240400000004,5.222384000000002,-2.8610139999999973,36698.5728,532347259.63320005
1990-02-18,1036636.8187391999,36698.5728,806.2752480000001,-2.599900799999997,5.350162800000003,-9.455511199999998,36698.5728,533347192.53000003
1990-02-19,800224.6127616,36698.5728,806.2935360000001,-0.644329599999999,7.794626800000003,-5.916593999999996,36698.5728,534110716.65000004
1990-02-20,1033113.7557503999,51378.00192,806.3179200000001,0.33345600000000175,4.605712400000002,-3.033237599999998,51378.00192,535092455.7168
1990-02-21,548178.8147712,39145.14432,806.3301120000001,2.8223648000000026,10.594649200000003,-1.8998951999999978,39145.14432,535601488.24320006
1990-02-22,784517.6236032001,39145.14432,806.3484000000001,3.4779256000000025,12.778000000000002,-4.522138399999998,39145.14432,536346867.8724
1990-02-23,802720.115712,39145.14432,806.3666880000001,3.1501452000000043,11.422433600000005,-4.299914399999997,39145.14432,537110428.9968
1990-02-24,1039034.4588288,39145.14432,806.391072,6.839063600000003,14.044676800000005,1.4223536000000045,39145.14432,538110312.5544001
1990-02-25,657271.4388479999,39145.14432,806.4063120000001,4.966826400000002,14.739126800000001,-2.905458799999998,39145.14432,538728446.3867999
1990-02-26,1166305.1092992,39145.14432,806.433744,4.8834924000000015,15.394687600000005,-2.249897999999998,39145.14432,539855612.7456
1990-02-27,1166280.643584,39145.14432,806.461176,4.689046400000002,13.211336800000005,-2.816569199999998,39145.14432,540982742.1
1990-02-28,1911946.7114496,36698.5728,806.506896,4.272376400000002,12.861334000000003,-4.872141199999998,36698.5728,542857977.0744001
1990-03-01,2962455.5907071996,39145.14432,806.577,5.883500400000006,9.105748400000003,1.0723508000000024,39145.14432,545781287.67
1990-03-02,3075218.072064,41591.71584,806.6501519999999,5.4001632000000015,10.111312000000005,0.4612348000000033,41591.71584,548814920.7168
1990-03-03,2817838.74816,41591.71584,806.717208,8.277964000000004,14.655792800000008,3.6501492000000013,41591.71584,551591175.8268
1990-03-04,4981146.2175744,41591.71584,806.83608,4.905714800000002,8.800190400000005,-0.0665471999999987,41591.71584,556530720.4956
1990-03-05,14514285.5424,41591.71584,807.180504,8.066851200000006,13.211336800000005,4.1279308000000015,41591.71584,571003412.7012
1990-03-06,8950121.3316096,44038.28736,807.3908160000001,7.183510800000004,14.961350800000005,-0.0665471999999987,44038.28736,579909483.6755999
1990-03-07,6284165.7434112,44038.28736,807.5371200000001,10.427981200000005,17.578038400000004,3.911262400000002,44038.28736,586149621.9912
1990-03-08,4365295.23456,198172.29312,807.634656,6.483505200000003,10.289091200000005,-1.5943371999999982,198172.29312,590316736.8144001
1990-03-09,5139365.9977728,315607.72608,807.7474320000001,4.094597200000003,13.516894800000003,-5.261033199999998,315607.72608,595140494.7156
1990-03-10,5847085.741363199,313161.15456,807.8754480000001,5.900167200000002,9.977977600000003,2.422361600000002,313161.15456,600674428.7268
1990-03-11,4121274.1911552,310714.58304,807.9638400000001,2.8056979999999996,6.750174000000001,-0.46099479999999815,310714.58304,604484993.8212
1990-03-12,4402825.641676799,310714.58304,808.0583280000001,2.2612492000000017,7.5779584000000035,-2.8610139999999973,310714.58304,608577100.7256
1990-03-13,4021723.1960063996,310714.58304,808.143672,4.9001592000000045,10.461314800000004,-1.5498923999999974,310714.58304,612288099.3144001
1990-03-14,3093958.8099072,310714.58304,808.20768,7.405734800000001,12.861334000000003,2.6445856000000028,310714.58304,615071335.9212
1990-03-15,2862048.2955263997,310714.58304,808.2655920000001,6.750174000000001,14.700237600000001,-0.3721052,310714.58304,617622665.9532
1990-03-16,2146866.5088,310714.58304,808.308264,8.911302400000004,17.189146400000006,0.06678720000000027,310714.58304,619458824.2812
1990-03-17,2313624.8236032,310714.58304,808.353984,12.161328400000006,18.6724916,7.100176800000003,310714.58304,621461724.4355999
1990-03-18,2207296.825344,310714.58304,808.396656,13.039113200000003,21.07251080000001,6.572394800000001,310714.58304,623358310.9488
1990-03-19,3263090.2990848,310714.58304,808.4637120000001,14.139122000000004,24.4392044,4.739046800000004,310714.58304,626310682.3332001
1990-03-20,5413846.8566016,310714.58304,808.5795360000001,13.444672000000004,17.711372800000007,6.794618800000002,310714.58304,631413823.4544001
1990-03-21,7051190.3806464,310714.58304,808.7319360000001,11.389100000000003,20.855842400000007,2.7279196,310714.58304,638154298.2624
1990-03-22,8548247.493734399,310714.58304,808.917864,15.055796000000008,22.516966800000006,6.705729200000004,310714.58304,646391823.0768
1990-03-23,6737637.7746431995,310714.58304,809.0611200000001,11.4779896,15.9224696,5.044604800000002,310714.58304,652818747.2688
1990-03-24,7167182.3364095995,310714.58304,809.21352,5.816833200000001,12.383552400000003,-0.8054419999999958,310714.58304,659675206.2011999
1990-03-25,6219943.2410112,310714.58304,809.344584,7.672403600000006,17.144701600000005,-2.7276795999999983,310714.58304,665584426.5024
1990-03-26,5329880.5220352,332733.72672,809.4543120000001,10.827984400000005,17.889152000000003,2.7279196,332733.72672,670581562.3524001
1990-03-27,4255370.7761664,386558.30016,809.539656,11.427989200000003,17.84470720000001,2.9056987999999997,386558.30016,674450372.3724
1990-03-28,3715363.5102719995,391451.4432,809.6128080000001,12.500220000000002,17.272480400000006,6.794618800000002,391451.4432,677774292.6024001
1990-03-29,3336732.1018367996,415917.1584,809.676816,10.327980400000005,18.628046800000007,1.027906000000005,415917.1584,680695086.8988001
1990-03-30,3226514.0548608,447722.58816,809.737776,12.583554000000003,21.250290000000007,5.611276000000004,447722.58816,683473895.3124
1990-03-31,2546709.6923136003,457508.87424,809.783496,14.933572800000007,24.178091200000004,7.755737600000003,457508.87424,685563102.0624
1990-04-01,1580387.3390592001,464848.58879999997,809.8078800000001,15.811357600000008,26.31699720000001,5.222384000000002,464848.58879999997,686678624.37
1990-04-02,589012.09344,467295.16031999997,809.8109280000001,16.544696800000004,26.928113200000006,5.744610400000006,467295.16031999997,686800356.5112
1990-04-03,1678959.7056,1800676.63872,809.8078800000001,17.661372400000005,26.533665600000006,6.966842400000004,469741.73184,686678624.37
1990-04-04,1905756.8855040001,2189681.5104,809.801784,15.589133600000004,25.139210000000006,4.694602000000003,469741.73184,686394689.6088
1990-04-05,1691314.891776,2786644.96128,809.7774000000001,14.122455200000005,23.083638,3.9945964000000025,469741.73184,685299359.3688
1990-04-06,2171968.3325952,3307764.69504,809.7530160000001,14.000232000000004,22.472522000000005,4.566823200000002,469741.73184,684163558.65
1990-04-07,2431916.5565951997,3547528.704,809.7286320000001,15.550244400000004,23.172527600000002,7.272400400000006,469741.73184,683047949.9988
1990-04-08,1804199.7017088002,3589120.41984,809.6890080000001,16.055804000000002,21.994740400000005,10.461314800000004,472188.30336,681263030.4300001
1990-04-09,2040147.0590976,3723681.8534399997,809.6524320000001,12.483553200000003,21.2947348,1.811245600000003,469741.73184,679579490.5824
1990-04-10,1972303.6308479998,3777506.42688,809.6128080000001,13.711340800000002,22.9558592,2.5556960000000046,464848.58879999997,677774292.6024001
1990-04-11,1499772.8074752,3872922.71616,809.560992,17.772484400000003,25.266988800000007,9.894643600000006,464848.58879999997,675401151.0912
1990-04-12,2606626.2288384,3980571.8630399997,809.530512,15.166908,20.4613948,10.022422400000004,464848.58879999997,674027202.3888
1990-04-13,1897829.9937792001,3973232.14848,809.4847920000001,15.705801200000003,25.00587560000001,6.266836800000004,464848.58879999997,671951798.28
1990-04-14,1744503.3566208,3960999.2908799998,809.4360240000001,18.461378800000006,28.06145560000001,6.794618800000002,464848.58879999997,669735308.7288
1990-04-15,1477655.8009344,3956106.1478399998,809.38116,19.466942400000008,28.06145560000001,8.405742800000006,464848.58879999997,667256865.03
1990-04-16,1530942.12864,4029503.29344,809.3262960000001,22.494744400000002,29.32813240000001,13.433560800000002,464848.58879999997,664758303.2724
1990-04-17,1838035.7858304,4034396.43648,809.2775280000001,19.3780528,26.839223600000004,10.722428,472188.30336,662561931.78
1990-04-18,1864214.1010944,3953659.57632,809.231808,16.205805200000007,22.73363520000001,10.633538400000003,477081.4464,660472490.6688001
1990-04-19,2588521.5995904,3943873.29024,809.2013280000001,17.850262800000003,26.27255240000001,7.055732000000006,477081.4464,659117130.51
1990-04-20,1990897.5744,3924300.71808,809.158656,16.233583200000005,21.205845200000006,12.339107600000006,457508.87424,657183724.6188
1990-04-21,2057835.7711872,3811758.42816,809.1190320000001,14.511347200000003,18.583602000000006,10.939096400000004,469741.73184,655429802.4024
1990-04-22,1746240.4224,3679643.56608,809.07636,14.766904800000006,17.972486000000004,11.639102000000005,469741.73184,653496396.5112
1990-04-23,2157827.1492096,3652731.27936,809.0428320000001,13.394671600000002,18.061375600000005,10.200201600000003,477081.4464,652001492.76
1990-04-24,1230307.4202624,3422753.55648,808.994064,12.183550800000003,17.4058148,7.316845200000003,481974.58944,649809056.0688001
1990-04-25,2461153.0862592002,3278405.8368,808.975776,11.866881600000003,20.200281600000004,3.5612595999999996,484421.16096,648991801.5600001
1990-04-26,2723254.2931967997,3121825.25952,808.9666320000001,10.183534800000004,15.222464000000002,3.4279252000000042,489314.304,648593239.5024
1990-04-27,3620779.0553088,3082680.1152,808.978824,10.189090400000005,15.4835772,7.711292800000006,489314.304,649131345.1524
1990-04-28,1861645.2009983999,2957904.96768,808.9544400000001,9.205749200000003,15.439132400000005,4.172375600000002,484421.16096,648035089.8024
1990-04-29,1945073.2898304,2622724.66944,808.9392,8.077962400000004,13.039113200000003,2.9056987999999997,481974.58944,647357440.5600001
1990-04-30,2339460.6188544002,2615384.95488,808.9331040000001,10.972430000000003,16.705809200000004,5.2612732000000015,479528.01792,647081523.4188001
1990-05-01,2564006.95296,2564006.95296,808.9331040000001,12.383552400000003,19.283607600000003,2.9056987999999997,477081.4464,647081523.4188001
1990-05-02,2389395.1435776,2527308.38016,808.930056,16.594697200000006,22.211408800000008,10.289091200000005,477081.4464,646943608.02
1990-05-03,2222025.1858944,2497949.5219199997,808.92396,17.016922800000003,24.611428000000004,7.533513600000006,477081.4464,646667690.8788
1990-05-04,1869498.6955776,2539541.23776,808.90872,19.40583080000001,28.194790000000005,9.105748400000003,477081.4464,645997639.8732
1990-05-05,1757543.5828224,2703461.5296,808.887384,23.422529600000004,31.294814800000005,13.389116000000005,477081.4464,645051721.0655999
1990-05-06,880105.1728896,2771965.53216,808.8447120000001,19.172495600000005,26.011439199999998,10.0668672,477081.4464,643159871.1156
1990-05-07,1753311.0140928,2955458.39616,808.81728,9.361306000000003,15.005795600000006,3.6501492000000013,477081.4464,641957733.8424001
1990-05-08,970114.5391103999,3295531.83744,808.765464,10.816873200000003,17.011367200000002,3.9557072000000026,477081.4464,639632315.6724
1990-05-09,1119648.9904127999,3405627.55584,808.7136480000001,12.783555600000003,21.861406000000002,2.2056932000000025,477081.4464,637346319.5232
1990-05-10,1094180.1808896,3518169.84576,808.658784,15.450243600000007,25.050320400000004,3.777928000000003,477081.4464,634922346.3012
1990-05-11,926320.9089023999,3652731.27936,808.5978240000001,17.5613716,22.339187600000002,12.122439200000002,477081.4464,632195923.7832
1990-05-12,1377468.6971904,3782399.56992,808.54296,14.9280172,20.8113976,9.455751200000005,477081.4464,629790995.4924
1990-05-13,338801.2240896,3819098.14272,808.4637120000001,14.461346800000001,20.63917400000001,8.322408800000002,477081.4464,626310682.3332001
1990-05-14,910760.7140352,3863136.43008,808.396656,14.039121200000007,18.32248880000001,10.0668672,477081.4464,623358310.9488
1990-05-15,905818.6395648,3858243.28704,808.3296,12.539109200000002,19.32805240000001,3.777928000000003,477081.4464,620405902.5600001
1990-05-16,794621.9639808,3848457.00096,808.259496,15.144685600000003,23.69475400000001,3.4279252000000042,477081.4464,617352077.4456
1990-05-17,927446.3318015999,3846010.42944,808.1924400000001,17.266924800000005,25.528102000000004,8.755745600000001,477081.4464,614433503.4132
1990-05-18,2667252.271104,3865583.0016,808.1650080000001,15.472466000000004,22.644745600000007,8.844635200000006,477081.4464,613235177.5932001
1990-05-19,-570589.4098944,3836224.14336,808.064424,16.300250400000003,19.766944800000005,12.205773200000003,477081.4464,608828385.2712001
1990-05-20,675155.8766592,3831331.00032,807.991272,16.2002496,22.300298400000003,9.455751200000005,472188.30336,605672218.3212
1990-05-21,778914.9748224,3804418.7136,807.921168,17.233591200000006,23.172527600000002,10.155756800000002,474634.87488,602646726.2424
1990-05-22,1212765.502464,3721235.28192,807.863256,19.23360720000001,26.79477880000001,10.416870000000003,477081.4464,600138247.3055999
1990-05-23,788211.9465984,3679643.56608,807.7962,17.116923600000007,24.3947596,11.333544000000003,477081.4464,597246809.8332001
1990-05-24,1723976.621568,3562208.13312,807.7535280000001,11.983549200000002,16.9669224,7.839071600000004,477081.4464,595408579.2588
1990-05-25,208447.893504,3349356.41088,807.680376,13.416894000000003,20.244726400000005,3.8223728000000037,477081.4464,592267682.7912
1990-05-26,1109226.5957376,3192775.8336,807.631608,16.889144,22.1225192,10.939096400000004,477081.4464,590184137.7144
1990-05-27,855614.9919744,3185436.11904,807.5767440000001,15.589133600000004,19.500276,12.122439200000002,477081.4464,587854328.3556
1990-05-28,1859565.6152064002,3185436.11904,807.546264,14.828016400000003,18.844715200000003,12.294662800000005,477081.4464,586528448.3688
1990-05-29,998935.151616,2930992.68096,807.5005440000001,17.611372000000003,21.8169612,14.522458400000005,477081.4464,584596399.3055999
1990-05-30,1547334.157824,2608045.24032,807.4761599999999,15.900247200000003,20.422505600000008,12.166884000000003,477081.4464,583535680.5144
1990-05-31,2586515.410944,2453911.23456,807.4792080000001,11.577990400000004,15.4835772,9.022414400000006,474634.87488,583668279.6144
1990-06-01,4196922.1825536005,2245952.6553599997,807.524928,13.578006400000003,20.8113976,5.700165600000002,472188.30336,585619262.5956
1990-06-02,3636559.4416128,2197021.22496,807.558456,18.172487600000004,23.69475400000001,11.594657200000004,477081.4464,587058807.7644
1990-06-03,4145519.7149184,2194574.65344,807.604176,22.22807560000001,30.161472400000008,14.128010800000006,474634.87488,589009753.7412
1990-06-04,3368953.4487552,2194574.65344,807.631608,19.461386800000007,23.389196,14.916906000000004,474634.87488,590184137.7144
1990-06-05,2783170.8297216,2385407.232,807.640752,18.83360400000001,25.266988800000007,9.4113064,477081.4464,590581898.01
1990-06-06,2364904.9626623997,2630064.384,807.634656,18.0391532,25.311433600000008,14.172455600000003,479528.01792,590316736.8144001
1990-06-07,2302297.1974656,2965244.68224,807.6194160000001,17.6835948,25.311433600000008,9.633530400000005,481974.58944,589653778.3188
1990-06-08,1920999.0260736,2962798.1107199998,807.5950320000001,20.528062000000006,28.150345200000004,10.2446464,479528.01792,588611993.4456
1990-06-09,1361052.2022912,3097359.54432,807.546264,12.722444000000003,12.778000000000002,12.0335496,477081.4464,586875672.9888
1990-06-10,1358630.0964864,3094912.9728,807.5005440000001,18.361378000000002,18.628046800000007,15.005795600000006,477081.4464,585139401.8712
1990-06-11,1551884.7808511998,3288192.12288,807.473112,16.194694000000005,22.472522000000005,6.222392000000006,477081.4464,583403081.4144001
1990-06-12,1019094.9009408001,3481471.2729599997,807.4152,15.344687200000003,21.250290000000007,11.555768,474634.87488,580940709.96
1990-06-13,916094.2399488,3616032.70656,807.3511920000001,14.911350400000003,21.161400400000005,6.266836800000004,469741.73184,578240782.5924
1990-06-14,1158182.4918528,3633158.7072,807.29328,16.9280332,23.6058644,11.639102000000005,469741.73184,575765804.9724001
1990-06-15,1402815.1781376,3709002.4243199998,807.238416,17.211368800000002,24.305870000000006,8.322408800000002,469741.73184,573459616.7556
1990-06-16,766143.8714879999,3728574.9964799997,807.168312,19.07805040000001,26.2281076,10.766872800000005,464848.58879999997,570497180.1744001
1990-06-17,1137533.428224,3723681.8534399997,807.107352,19.3502748,27.0614476,13.778008000000003,459955.44576,567911041.3368
1990-06-18,1750032.6082559999,3792185.856,807.058584,20.9836212,29.32813240000001,11.772436400000004,464848.58879999997,565868891.8488001
1990-06-19,916192.1028096001,3868029.57312,806.98848,23.578086400000004,30.422585600000005,15.528022000000007,464848.58879999997,562917063.1956
1990-06-20,922235.134464,3985465.0060799997,806.915328,23.92253360000001,31.778152000000006,13.166892000000004,464848.58879999997,559853826.6288
1990-06-21,934198.8691967999,4127366.15424,806.8391280000001,25.939216400000007,33.3948316,15.700245600000002,464848.58879999997,556660655.2788
1990-06-22,1241757.374976,4288839.87456,806.765976,27.2947828,37.10597240000001,16.705809200000004,464848.58879999997,553613577.3
1990-06-23,975545.9278848,4376916.44928,806.68368,28.400347200000006,35.4892928,19.939168400000007,469741.73184,550212219.1956
1990-06-24,1195003.3932288,4357343.87712,806.60748,27.633674400000004,35.83929560000001,16.272472400000005,450169.15968,547049884.8456
1990-06-25,1229255.3945088,4391595.8784,806.53128,27.655896800000008,36.57819040000001,16.0502484,489314.304,543887550.4956
1990-06-26,856471.2920064,4379363.0208,806.4459360000001,27.522562400000005,36.10040880000001,14.739126800000001,484421.16096,540364657.6068
1990-06-27,483956.3123712,4374469.87776,806.3514480000001,25.700325600000006,31.905930800000007,15.878024800000006,481974.58944,536474138.3388
1990-06-28,731133.4330367999,4367130.1632,806.263056,25.611436000000005,32.389268,15.266908800000003,481974.58944,532838147.6688
1990-06-29,513217.30775040004,4374469.87776,806.168568,27.239226800000004,38.06709120000001,14.433568800000003,481974.58944,528976898.8812
1990-06-30,1023865.7154048,4372023.30624,806.086272,31.028146,38.2837596,20.8113976,484421.16096,525628728.4344
1990-07-01,157363.48016639997,4369576.73472,805.9826400000001,29.339243600000003,36.4504116,20.028058,481974.58944,521416517.5824
1990-07-02,168813.43488,4376916.44928,805.879008,23.928089200000002,32.47260200000001,16.139138000000003,474634.87488,517208414.2188
1990-07-03,672660.3737088,4367130.1632,805.787568,18.29471080000001,26.011439199999998,8.627966800000003,477081.4464,513513956.59679997
1990-07-04,797557.8498048,4367130.1632,805.699176,21.916962000000005,32.561491600000004,9.977977600000003,477081.4464,509944376.49
1990-07-05,675082.4795136,4369576.73472,805.607736,27.128114800000006,33.3948316,17.144701600000005,477081.4464,506249869.5288
1990-07-06,219163.8767616,4352450.73408,805.5041040000001,23.666976,29.067019200000004,14.783571600000002,477081.4464,502116601.3968
1990-07-07,693431.7659136,4340217.87648,805.412664,22.66141240000001,30.028138000000006,12.733555200000005,477081.4464,498469817.7768
1990-07-08,417409.5670272,4310859.01824,805.3151280000001,25.71699240000001,35.228179600000004,13.300226400000003,477081.4464,494576375.1612
1990-07-09,345186.7757568,4315752.16128,805.214544,29.705913200000005,36.57819040000001,22.0780744,477081.4464,490605803.0412
1990-07-10,1112969.8501632,4354897.3056,805.1322480000001,28.600348800000006,37.539309200000005,17.755817600000007,472188.30336,487363872.22679996
1990-07-11,376086.9740544,4350004.16256,805.031664,29.911470400000006,39.289323200000005,17.4058148,469741.73184,483389945.0412
1990-07-12,1231212.6517248,4342664.448,804.9524160000001,33.01705080000001,38.72265200000001,26.1836628,469741.73184,480278491.74120003
1990-07-13,60699.43941119999,4345111.01952,804.8426880000001,32.02815400000001,39.639326000000004,21.161400400000005,469741.73184,475994072.97
1990-07-14,522245.15665920003,4340217.87648,804.745152,30.339251600000004,38.805986000000004,17.539149200000004,469741.73184,472176106.9956
1990-07-15,641882.5039872,4327985.01888,804.650664,30.57814240000001,38.06709120000001,19.194718,462402.01728,468490000.0332
1990-07-16,206123.65056,4332878.16192,804.543984,30.711476800000007,38.767096800000004,18.583602000000006,464848.58879999997,464363244.6756
1990-07-17,695731.5431424,4327985.01888,804.4494960000001,28.472570000000005,36.10040880000001,17.189146400000006,464848.58879999997,460730991.45
1990-07-18,545120.6003712,4325538.44736,804.35196,29.789247200000005,36.57819040000001,22.516966800000006,457508.87424,456950572.60679996
1990-07-19,954652.2071039999,4318198.7328,804.263568,28.267012800000003,35.228179600000004,19.894723600000006,457508.87424,453587020.66440004
1990-07-20,790071.3409536,4288839.87456,804.172128,28.911462400000012,34.7003976,22.994748400000006,457508.87424,450088254.64440006
1990-07-21,627937.0463232001,4261927.58784,804.0776400000001,26.722556000000004,35.311513600000005,16.400251200000007,457508.87424,446454274.54679996
1990-07-22,810671.473152,4259481.01632,803.9862,27.972566,36.667080000000006,17.889152000000003,457508.87424,443005464.4668
1990-07-23,81984.6116352,4259481.01632,803.876472,28.467014400000004,35.9670744,19.678055200000003,457508.87424,438827976.0768
1990-07-24,1031988.3328512,4257034.4448,803.7911280000001,23.81697720000001,27.278116000000004,19.111384000000008,457508.87424,435602919.2688
1990-07-25,400919.6749824,4186083.87072,803.690544,17.805818000000002,22.911414400000005,12.250218000000004,457508.87424,431817763.8624
1990-07-26,977723.3765376,4171404.4416,803.6052000000001,21.55029240000001,28.283679600000006,12.950223600000005,455062.30272,428624086.78559995
1990-07-27,451588.17116160004,3992804.72064,803.510712,24.178091200000004,33.35038680000001,13.605784400000005,445276.01664,425082876.7188
1990-07-28,728858.1215232001,3929193.86112,803.425368,26.139218000000007,34.833732000000005,15.4835772,459955.44576,421882538.85
1990-07-29,302371.7741568,3924300.71808,803.3278320000001,26.689222400000006,36.972638,15.744690400000003,457508.87424,418260622.1868
1990-07-30,556301.4322175999,3948766.43328,803.236392,28.439236400000006,38.19487000000001,15.4835772,457508.87424,414868157.4732
1990-07-31,636426.6494975999,4044182.72256,803.144952,29.317021200000006,35.13929,21.3391796,457508.87424,411460409.94240004
1990-08-01,512458.87057920004,4100453.86752,803.0474160000001,28.244790400000007,35.88374040000001,18.7169364,457508.87424,407872401.64440006
