date,avg gain (m3/d),power discharge (m3/d),computed inflow (m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),elevation (m),storage (m3)
1997-04-10,3607494.1719552,,4219137.0519552,0.6056804000000042,7.711292800000006,-3.427685199999999,1465.923408,313652994.84000003
1997-04-11,3240386.1153792,,3839796.1377792,-0.6776631999999978,5.133494400000004,-4.299914399999997,1465.944744,313957664.4
1997-04-12,3066288.086016,,3658358.3938559997,0.43345680000000186,9.327972400000004,-7.794386799999998,1465.929504,314067444.12
1997-04-13,3092295.1412736,,3681918.8775936,0.9223496000000004,7.011287200000002,-5.044364799999997,1465.929504,314177223.84000003
1997-04-14,3076881.7406976004,,3676291.7630976,3.6501492000000013,7.055732000000006,0.8501268000000017,1465.932552,314287003.56
1997-04-15,3500138.6136576002,,4111781.4936576,5.0334936000000035,14.783571600000002,-1.6832268,1465.938648,314828501.28000003
1997-04-16,3723363.7991424,,4344792.9652224,8.239074800000001,17.622483200000005,-0.8054419999999958,1465.9508400000002,315585858.0
1997-04-17,3676169.4345215997,,4351423.1740416,7.766848800000002,13.911342400000002,2.466806400000003,1465.963032,316341981.24
1997-04-18,7969192.9463808,,8764328.6903808,5.311273600000003,12.511331200000004,-1.155444799999998,1466.036184,321501628.08
1997-04-19,9872576.6575104,,10990659.842150401,6.816841200000006,9.894643600000006,4.783491600000001,1466.1428640000001,328861803.24
1997-04-20,7696595.9476224,,9864258.3143424,6.344615200000003,10.722428,0.41679000000000244,1466.2464960000002,336223211.88
1997-04-21,4289720.6403072,,7861715.0595072005,3.8890400000000014,11.244654400000005,-2.994348399999998,1466.353176,343583387.04
1997-04-22,4957634.665267199,,8896614.8124672,5.477941600000001,12.555776000000005,0.3279004000000043,1466.469,351978451.92
1997-04-23,5425761.659903999,,9413673.237504,2.7890312000000037,5.566831200000006,0.23901080000000263,1466.5939680000001,360890344.92
1997-04-24,6558573.2050944,,10350759.0610944,4.2445984000000045,11.027986000000006,-0.022102399999997857,1466.718936,369804704.88
1997-04-25,5877129.6396288,,9326795.4828288,6.383504400000003,15.178019200000001,-0.7665527999999959,1466.801232,375989373.6
1997-04-26,5335654.430822399,,8565128.8372224,9.233527200000001,20.289171200000006,-0.7665527999999959,1466.8682880000001,380813513.88
1997-04-27,5086764.7100928,,8463033.4076928,7.255733600000003,11.333544000000003,3.5612595999999996,1466.935344,385637654.16
1997-04-28,4880494.2652416,,8476954.3996416,3.6668160000000043,10.461314800000004,-1.7276715999999972,1466.999352,390460560.96
1997-04-29,4759217.7149952,,8282280.7037952,3.9001512000000034,10.939096400000004,0.022342400000002982,1467.0603119999998,395110780.56
1997-04-30,4906770.4433664,,8258573.4257664,0.8223488000000003,4.5223784000000045,-1.988784799999996,1467.121272,399673423.08
1997-05-01,5091290.867404799,,8222902.4130048,1.3334640000000029,8.277964000000004,-3.033237599999998,1467.179184,404236065.6
1997-05-02,4758703.934975999,,7596726.898176,2.533473600000004,9.327972400000004,-5.611035999999999,1467.231,408180734.64
1997-05-03,4716476.1105408,,7285376.2065408,8.100184800000001,17.928041200000003,-2.5554559999999977,1467.279768,411815800.2
1997-05-04,4778154.17856,,7273657.12896,9.127970800000003,14.611348,4.172375600000002,1467.328536,415450865.76
1997-05-05,4581009.4454784,,7272238.1174784005,9.611308000000001,19.850278800000005,1.3779088000000002,1467.374256,419085931.32
1997-05-06,4687043.8551552,,7745258.2551552,8.266852800000006,16.183582800000003,2.3834724000000023,1467.4260720000002,423218089.32
1997-05-07,4541423.9182848,,7991089.761484799,7.083510000000004,16.883588400000008,-2.511011199999997,1467.483984,427598176.8
1997-05-08,4256276.0076288,,7999530.4332288,8.583522000000006,20.028058,-3.2554615999999967,1467.5388480000001,431979497.76
1997-05-09,6782654.6906111995,,10892894.8442112,11.527990000000003,24.350314800000007,-0.633218399999997,1467.6302880000003,439244694.96
1997-05-10,7638196.28544,,12335613.603839999,13.689118400000005,25.572546800000005,1.683466800000005,1467.7400160000002,447950596.8
1997-05-11,6341758.0369919995,,11895475.387392001,14.189122400000002,25.139210000000006,2.339027600000005,1467.849744,456656498.64
1997-05-12,4003594.1010432,,10340214.3378432,14.161344400000004,25.139210000000006,1.7279116000000023,1467.9594720000002,465362400.48
1997-05-13,7020412.510924799,,14139935.634124799,15.261353200000002,25.222544000000006,4.739046800000004,1468.127112,478991121.0
1997-05-14,8628446.10816,,16604269.26336,15.383576400000003,26.533665600000006,3.5168148000000024,1468.319136,495081867.6
1997-05-15,7924273.893273599,,16609602.789273601,16.122471200000007,27.0170028,4.783491600000001,1468.514208,511171380.72
1997-05-16,9319724.891136,,18934750.964736,16.028026000000004,26.1836628,6.750174000000001,1468.727568,529574902.32
1997-05-17,9885470.0894208,,20087673.3278208,15.322464800000006,22.644745600000007,9.716864400000006,1468.950072,549134194.6800001
1997-05-18,9689695.4363904,,20087624.3963904,11.711324800000003,19.32805240000001,3.5612595999999996,1469.172576,568694720.52
1997-05-19,10573886.3837184,,20384638.1789184,11.016874800000004,21.511403200000004,-1.9443399999999968,1469.3889840000002,588254012.88
1997-05-20,8273326.252032,,17570298.028032,12.044660800000003,21.6447376,1.155684800000003,1469.56272,604143702.24
1997-05-21,8013696.0823296,,17017079.2759296,11.455767200000004,20.683618800000005,-0.19432599999999667,1469.7120720000003,618197973.36
1997-05-22,9570938.854809599,,18207336.3204096,12.000216000000005,21.6447376,0.8056820000000045,1469.8614240000002,632252244.48
1997-05-23,8207415.6152832,,16427895.9224832,10.544648800000001,15.833580000000005,5.744610400000006,1469.9802960000002,643534886.04
1997-05-24,7479903.108096001,,15308931.972096,6.505727600000004,12.472442000000004,3.077922400000002,1470.083928,653431096.08
1997-05-25,7967627.140608001,,15307341.700607998,7.105732400000004,12.905778800000004,3.1668120000000037,1470.18756,663327306.12
1997-05-26,8675371.349913599,,15330045.8843136,6.916842000000006,12.861334000000003,2.339027600000005,1470.288144,673223516.16
1997-05-27,6785101.2621312,,12877064.3469312,8.616855600000001,16.183582800000003,1.5501324000000025,1470.3552,680140872.0
1997-05-28,6355752.426086401,,12203058.358886398,10.800206400000004,16.9669224,4.039041200000003,1470.413112,685569417.48
1997-05-29,6082421.455871999,,12198850.255872,12.427997200000004,17.711372800000007,8.889080000000003,1470.4649279999999,690997962.96
1997-05-30,7545104.239103999,,14028518.767104,14.5335696,24.4392044,5.6557208000000045,1470.541128,698233556.64
1997-05-31,8030357.234380799,,14929688.9207808,14.122455200000005,23.478085600000007,7.839071600000004,1470.620376,706370824.2
1997-06-01,6979701.560831999,,14588538.988032,12.500220000000002,18.805826000000003,6.705729200000004,1470.7026720000001,714509325.24
1997-06-02,6706737.5763456,,14193246.4275456,12.894667600000005,20.683618800000005,5.566831200000006,1470.78192,722647826.28
1997-06-03,7491597.719961599,,14635586.5583616,13.855786400000003,21.7725164,6.4446160000000035,1470.8581199999999,730656811.92
1997-06-04,7619651.2733184,,14567914.3901184,10.689094400000005,14.655792800000008,8.889080000000003,1470.937368,738602890.08
1997-06-05,7938512.93952,,14911241.77152,11.194654000000003,18.933604800000005,7.055732000000006,1471.013568,746547734.76
1997-06-06,5964472.2428928,,12741475.3532928,12.027994000000003,18.844715200000003,6.355726400000002,1471.062336,751406412.48
1997-06-07,6121028.3544576,,12384251.4456576,13.400227200000003,22.1225192,2.5556960000000046,1471.092816,754720773.24
1997-06-08,6856247.561932799,,12825882.0707328,15.350242800000004,22.866969600000004,8.711300800000004,1471.1232960000002,758036367.48
1997-06-09,6794202.5081856,,12665974.156185599,15.572466800000008,25.400323200000003,5.527942000000003,1471.1568240000001,761350728.24
1997-06-10,7490472.2970624,,13239915.3690624,12.111328000000004,15.789135200000004,9.239082800000006,1471.1964480000001,765345969.96
1997-06-11,7769087.86176,,13689790.94016,13.394671600000002,21.07251080000001,8.9335248,1471.2360720000001,769681652.16
1997-06-12,8267943.794688,,14433304.025088,10.194646000000006,13.389116000000005,7.489068800000002,1471.28484,774742620.6
1997-06-13,6320693.0562048,,12388190.4258048,12.794666800000005,21.250290000000007,6.400171200000006,1471.31532,777758479.2
1997-06-14,5865214.836326401,,11198740.7499264,14.311345600000003,23.172527600000002,7.489068800000002,1471.33056,779571694.8
1997-06-15,6311909.864448,,11253984.334848,16.044692800000007,24.261425200000005,9.061303600000006,1471.3458,781384910.4
1997-06-16,5502535.0742016,,10273349.5382016,15.505799600000003,23.433640800000006,7.100176800000003,1471.354944,782217509.4
1997-06-17,5750959.946342399,,9127228.643942399,15.350242800000004,25.833660000000002,7.444624000000001,1471.354944,782332223.04
1997-06-18,4885362.942566399,,6974735.020646401,14.461346800000001,21.90585080000001,9.061303600000006,1471.354944,782332223.04
1997-06-19,3411230.2046208,,5275517.7028608,12.839111600000003,20.155836800000003,5.611276000000004,1471.3610400000002,783104381.52
1997-06-20,2979459.2627712,,4846193.3325312,11.777992000000005,19.283607600000003,3.077922400000002,1471.379328,784894161.0
1997-06-21,2656707.5478528,,3848187.8780928003,12.394663600000005,22.38363240000001,0.8945716000000026,1471.394568,786291693.84
1997-06-22,4127708.6742528,,4651274.979532801,11.916882000000005,18.32248880000001,5.872389200000004,1471.4128560000001,788495922.6
1997-06-23,2407010.4585216,,2729957.8991615996,8.861302000000006,17.4058148,0.022342400000002982,1471.428096,789774190.2588
1997-06-24,2041394.8105728,,2361895.6796928,10.189090400000005,19.805834000000004,-0.8054419999999958,1471.443336,791648771.4888
1997-06-25,1542049.5633407999,,1862550.4324607998,13.839119600000004,26.100328800000007,0.7223480000000002,1471.458576,793017934.2888001
1997-06-26,2431427.2422912,,2747034.9683712,16.672475600000006,25.00587560000001,4.955715200000004,1471.4768640000002,795271428.24
1997-06-27,938015.5207679999,,1192458.958848,16.078026400000006,24.96143080000001,8.9335248,1471.48296,795964804.3524001
1997-06-28,1375438.0428288002,,1803588.0588288002,15.144685600000003,25.750326,3.605704400000004,1471.495152,797264892.2724
1997-06-29,1230576.5431296001,,2148040.8631296,14.4113464,21.728071600000007,8.800190400000005,1471.5103920000001,798911662.0811999
1997-06-30,2428540.2878976,,3678738.3346176003,8.405742800000006,12.0335496,5.527942000000003,1471.5408720000003,802090796.4288001
1997-07-01,2599237.5828480003,,4373001.934848,8.389076000000003,15.178019200000001,3.9945964000000025,1471.5774480000002,805959298.0788001
1997-07-02,2102436.7699968,,4255419.707596799,11.550212400000003,19.805834000000004,2.5556960000000046,1471.601832,808671646.59
1997-07-03,1593231.8395392,,3159037.6123392,13.505783600000004,23.300306400000004,2.2501379999999997,1471.607928,809284069.41
1997-07-04,2088760.4352,,2901022.17984,15.994692400000005,27.189226400000003,3.6501492000000013,1471.610976,809634069.36
1997-07-05,1692366.9175296,,2208593.5082496,18.100264800000005,30.5948092,5.483497200000002,1471.607928,809284069.41
1997-07-06,725310.5928191999,,1241537.1835391999,17.166924,23.739198800000004,8.800190400000005,1471.595736,807971646.69
1997-07-07,1320732.7036416,,1949501.5842816,15.944692000000003,25.7058812,4.9112704000000065,1471.5896400000001,807359223.87
1997-07-08,799417.24416,,1508922.98496,17.266924800000005,27.844787200000006,5.9168340000000015,1471.5804960000003,806309298.0288001
1997-07-09,2858011.4525184003,,3606662.3376384,16.105804400000004,23.872533200000007,11.116875600000004,1471.5896400000001,807359223.87
1997-07-10,1115563.2159744,,2549254.1266944,12.189106400000004,17.189146400000006,7.361290000000004,1471.5896400000001,807359223.87
1997-07-11,1452260.3885568,,2244949.5610368,10.805762000000005,19.678055200000003,1.0723508000000024,1471.5804960000003,806309298.0288001
1997-07-12,197218.1302272,,808861.0102272,14.216900400000007,22.6058564,5.833500000000004,1471.5530640000002,803378709.9011999
1997-07-13,419807.2071168,,833277.7939968,15.283575600000006,25.572546800000005,3.5168148000000024,1471.525632,800459519.1288
1997-07-14,1265856.104448,,1517852.971008,18.194710000000008,30.467030400000006,6.355726400000002,1471.5042960000003,798218285.9688001
1997-07-15,202086.80755199998,,417385.10131199996,19.55583200000001,29.200353600000007,8.144629600000002,1471.4738160000002,794924746.3512
1997-07-16,140041.7538048,,330874.33236480004,19.889168000000005,29.678135200000007,9.939088400000003,1471.443336,791648771.4888
1997-07-17,856838.2777344,,1047670.8562944001,18.3169332,25.094765200000005,13.166892000000004,1471.418952,789092544.5411999
1997-07-18,823589.3707776,,1014421.9493376,13.178003200000003,17.666928000000006,9.455751200000005,1471.394568,786536305.2588
1997-07-19,-243115.8119424,,312255.9230976,14.261345200000008,20.422505600000008,6.966842400000004,1471.3640880000003,783276612.3324
1997-07-20,238956.6403584,,1354593.2534784,16.322472800000007,26.79477880000001,6.005723600000003,1471.342752,781044469.92
1997-07-21,393164.043264,,1041505.496064,19.244718400000004,31.99482040000001,6.4446160000000035,1471.318368,778490783.9411999
1997-07-22,343572.0385536,,1055524.3508736,20.155836800000003,29.722580000000008,8.800190400000005,1471.2939840000001,775958905.8888
1997-07-23,-104199.4810368,,722741.6927232001,19.2280516,29.244798400000008,8.450187600000003,1471.266552,773087056.0788001
1997-07-24,-469570.4718336,,352477.55888639996,18.183598800000006,28.761461200000006,6.050168400000004,1471.2360720000001,769849713.8100001
1997-07-25,381518.3628288,,1029859.8156288,17.983597200000006,26.839223600000004,9.105748400000003,1471.211688,767293943.25
1997-07-26,-178428.4609536,,357370.70192639995,17.2835916,27.933676800000008,5.350162800000003,1471.1812080000002,764067850.3188001
1997-07-27,161400.3231744,,692306.3430144001,18.050264400000003,28.89479560000001,6.355726400000002,1471.153776,761182518.5724
1997-07-28,-1048820.7449087999,,-517914.7250688,17.6447056,28.500348000000002,8.977969600000002,1471.114152,757084737.66
1997-07-29,1144628.485632,,1648622.218752,16.150249200000005,21.3391796,13.433560800000002,1471.0958640000001,755165985.5112
1997-07-30,603128.8111104,,1043511.6847104,16.911366400000006,25.661436400000007,11.027986000000006,1471.0714800000003,752648452.8311999
1997-07-31,-660843.4332672,,-222907.1311872,16.694698000000002,27.933676800000008,6.705729200000004,1471.0349039999999,748859202.2712
1997-08-01,609514.3627776,,1047450.6648576,16.316917200000006,26.622555200000008,8.061295600000001,1471.01052,746357162.1
1997-08-02,35842.272768,,424847.144448,18.650269200000004,29.939248400000004,7.227955600000001,1470.9800400000001,743205620.7
1997-08-03,-412173.9039744,,-108799.0354944,19.728055600000005,33.1726076,6.355726400000002,1470.9434640000002,739481978.9411999
1997-08-04,-110805.2241408,,143638.2139392,18.028042000000006,30.2448064,9.4113064,1470.909936,736012347.7188001
1997-08-05,191248.4957184,,411439.93251839996,19.722500000000004,27.800342400000005,13.605784400000005,1470.8794560000001,732849939.36
1997-08-06,-450169.15968,,-232424.29439999998,19.566943200000004,29.678135200000007,8.755745600000001,1470.8428800000002,729097693.2
1997-08-07,-97911.79223040001,,119833.07304959999,20.872509200000003,31.472594000000008,10.289091200000005,1470.809352,725692437.2988001
1997-08-08,163944.75755520002,,381689.6228352,17.744706400000005,25.311433600000008,7.533513600000006,1470.778872,722542055.37
1997-08-09,-668892.653568,,-456040.93132800004,16.466918400000004,26.578110400000007,5.2612732000000015,1470.739248,718541879.73
1997-08-10,-776859.8547455999,,-564008.1325056,23.944756000000005,28.89479560000001,9.150193200000004,1470.7026720000001,714430999.26
1997-08-11,-762302.7542016,,-554344.1750016001,15.4057988,24.089201600000003,9.894643600000006,1470.653904,710320192.7988001
1997-08-12,-751635.7023744001,,-551016.8377344,13.266892800000004,22.166964000000007,7.100176800000003,1470.617328,706209312.3288001
1997-08-13,630457.0149887999,,831075.8796288,15.816913200000002,27.1447816,5.394607600000004,1470.5898960000002,703458577.92
1997-08-14,819063.2134655999,,1044147.7933056,18.989160800000008,29.633690400000006,8.016850800000004,1470.565512,700934877.84
1997-08-15,-1875468.3300864,,-1599005.7483264,17.905818800000006,27.189226400000003,8.9335248,1470.5136960000002,695767904.1288
1997-08-16,-587739.8762496,,-318617.0090496,16.033581600000005,25.922549600000004,4.827936400000002,1470.4740720000002,691844290.5924001
1997-08-17,590895.9535104,,862465.3922304,16.661364400000004,29.200353600000007,5.133494400000004,1470.4466400000001,689098712.13
1997-08-18,-655779.0302208001,,-332831.5895808,18.411378400000004,27.711452800000004,8.844635200000006,1470.407016,685158520.6224
1997-08-19,-544386.6289152,,-177400.9009152,17.894707600000004,30.333696000000003,6.266836800000004,1470.3704400000001,681587127.3
1997-08-20,-520459.1594496,,-153473.4314496,18.483601200000003,30.772588400000004,7.055732000000006,1470.336912,678261282.8412
1997-08-21,751415.5109375999,,1118401.2389376,18.9947164,31.511483200000008,7.666848000000002,1470.315576,676206231.1524
1997-08-22,-268560.1557504,,152250.1456896,19.444720000000004,32.82260480000001,6.527950000000004,1470.2850960000003,673194763.7412
1997-08-23,321919.88060160005,,779428.7548416,19.955835200000003,31.600372800000002,7.100176800000003,1470.260712,670801812.5411999
1997-08-24,1115343.0245375999,,1646249.0443776,16.078026400000006,21.37806880000001,9.977977600000003,1470.245472,669286248.0
1997-08-25,-437887.3706496,,185988.3669504,15.161352400000006,27.755897600000004,3.8668176000000045,1470.2149920000002,666286807.0188
1997-08-26,229488.408576,,846024.431616,16.800254400000007,30.289251200000002,4.650157200000002,1470.190608,663935029.3812
1997-08-27,212313.4765056,,828849.4995455999,15.811357600000008,26.622555200000008,5.527942000000003,1470.166224,661578305.4888
1997-08-28,199884.89318400002,,813974.3447039999,14.3724572,24.8725412,3.8668176000000045,1470.1418400000002,659205089.9688001
1997-08-29,-112346.5641984,,496849.7442816,15.300242400000002,25.7058812,4.5223784000000045,1470.1144080000001,656515486.8288001
1997-08-30,171578.06069759998,,778327.7976576,16.216916400000002,29.7670248,4.216820400000003,1470.090024,654108745.3224
1997-08-31,252437.24943360002,,851847.2718336,16.52803,27.755897600000004,7.489068800000002,1470.06564,651786250.5
1997-09-01,-70069.8083328,,529340.2140672001,18.483601200000003,30.72814360000001,8.672411600000004,1470.0382080000002,649143519.6
1997-09-02,250577.8550784,,842648.1629184,17.105812400000005,24.305870000000006,10.289091200000005,1470.0168720000001,647112360.4188001
1997-09-03,600217.3910016001,,1192287.6988416,16.194694000000005,23.69475400000001,11.900215200000005,1470.0016320000002,645628101.6
1997-09-04,398864.5549056,,986041.7197056,15.216908400000001,26.972558000000006,4.566823200000002,1469.986392,644149886.8332001
1997-09-05,-4067694.2748672,,-3482963.6815871997,17.3113696,28.544792800000003,5.089049600000003,1469.9284800000003,638634270.0
1997-09-06,4600557.5519232005,,5180395.0021632,16.461362800000003,26.2281076,8.322408800000002,1469.9620080000002,641851691.5668
1997-09-07,230026.6543104,,807417.5330303999,16.161360400000007,29.067019200000004,4.5223784000000045,1469.949816,640702618.6032001
1997-09-08,605086.0683264,,1175137.2324864,16.855810400000003,29.461466800000004,5.6557208000000045,1469.9406720000002,639783367.6332
1997-09-09,269612.181504,,834770.2026239999,18.333600000000004,32.77816000000001,6.489060800000004,1469.9254320000002,638325751.9824001
1997-09-10,-366080.4965376,,196630.95306240002,18.150265200000007,28.3281244,12.383552400000003,1469.9010480000002,636011743.5024
1997-09-11,2297330.65728,,2855148.96384,12.861334000000003,15.966914400000007,10.200201600000003,1469.9040960000002,636320261.52
1997-09-12,651962.3786496001,,1207334.1136896,11.127986800000006,15.833580000000005,7.405734800000001,1469.8919039999998,635163257.28
1997-09-13,268168.7043072,,816200.7247872,14.405790800000005,26.444776000000005,5.044604800000002,1469.8766640000001,633697735.0224
1997-09-14,-538465.9258368,,4672.9516032,16.466918400000004,25.616991600000006,7.011287200000002,1469.8522800000003,631412244.6
1997-09-15,1302065.3629440002,,1840311.0973440001,9.439084400000006,15.700245600000002,5.133494400000004,1469.849232,631109733.63
1997-09-16,1524825.69984,,2060624.8627199999,8.983525200000006,14.739126800000001,5.566831200000006,1469.849232,631109733.63
1997-09-17,1538208.4460544,,2069114.4658944001,9.366861600000004,15.744690400000003,4.827936400000002,1469.8522800000003,631412244.6
1997-09-18,988977.6055296,,1519883.6253696,6.872397200000002,15.0891296,0.7667928000000046,1469.8522800000003,631412244.6
1997-09-19,551848.6720512,,1075414.9773312,10.305758,20.333616,1.7279116000000023,1469.849232,631109733.63
1997-09-20,564350.6525184,,1085470.3862784,11.772436400000004,22.38363240000001,1.027906000000005,1469.846184,630807185.6556
1997-09-21,350691.5616768,,866918.1523967999,13.278004000000003,23.955867200000007,3.605704400000004,1469.8400880000002,630277751.37
1997-09-22,883041.0587136,,1396821.0779135998,12.677999200000006,25.222544000000006,2.8612540000000024,1469.8400880000002,630277751.37
1997-09-23,772823.0117376,,1284156.4594176,13.789119200000005,25.833660000000002,3.9557072000000026,1469.8370400000001,629975240.4
1997-09-24,523541.83956480003,,1027535.5726848,13.811341600000002,25.572546800000005,3.5612595999999996,1469.8278960000002,629143295.1444
1997-09-25,1382557.565952,,1884104.727552,14.078010400000007,25.616991600000006,3.0334776000000048,1469.8278960000002,629143295.1444
1997-09-26,653063.3358336,,1149717.3543936,15.428021200000003,21.466958400000003,10.461314800000004,1469.8218000000002,628538236.2
1997-09-27,-186012.8326656,,305748.0428544,9.772420400000005,16.578030400000003,2.8612540000000024,1469.80656,627101232.0
1997-09-28,810622.5417216,,1297490.2742016,8.350186800000003,22.166964000000007,-2.2943427999999972,1469.8004640000001,626567061.1512
1997-09-29,262541.5898112,,800787.3242112,11.083542000000005,24.089201600000003,-0.633218399999997,1469.7882720000002,625422391.7112
1997-09-30,,,,13.172447600000005,25.489212800000004,1.3779088000000002,1469.782176,624811893.12
1997-10-01,,,,17.194702000000007,28.01701080000001,5.439052400000001,1469.766936,623361974.3844
1997-10-02,1342238.0673024,,1936754.9466624,13.589117600000005,22.0780744,8.144629600000002,1469.766936,623361974.3844
1997-10-03,126120.761856,,779355.357696,9.555752000000005,16.355806400000006,5.611276000000004,1469.754744,622217304.9444001
1997-10-04,396320.12052480003,,1091146.4322048,11.066875200000005,14.128010800000006,4.9112704000000065,1469.7456,621377884.8
1997-10-05,989736.0427008,,1669882.9252608,6.511283200000001,13.561339600000004,0.41679000000000244,1469.742552,621077951.8032
1997-10-06,187407.378432,,845535.117312,4.850158800000003,12.383552400000003,-0.9832211999999956,1469.73036,619953215.4
1997-10-07,658665.9846144001,,1336366.2956544,3.9557072000000026,6.400171200000006,0.23901080000000263,1469.7242640000002,619353361.7412
1997-10-08,-785789.8407936,,-93410.1006336,3.1668120000000037,11.511323200000003,-7.361049999999999,1469.702928,617403809.5968
1997-10-09,3405970.0758528,,4091010.1014528,4.850158800000003,10.461314800000004,0.6334584000000021,1469.727312,619653282.4032
1997-10-10,1567542.8385792,,2235456.8635392003,3.455703200000002,11.205765200000005,-2.2054531999999973,1469.733408,620178177.4824001
1997-10-11,1290444.1482240001,,1933892.457984,3.177923200000002,8.322408800000002,-0.8943315999999975,1469.736456,620478098.1444
1997-10-12,-942003.4323455999,,-320574.2662656,1.4056868000000016,7.666848000000002,-2.816569199999998,1469.71512,618528546.0
1997-10-13,767220.3629567999,,1361737.2423168002,4.872381200000003,14.916906000000004,-1.3332239999999977,1469.71512,618528546.0
1997-10-14,737885.970432,,1339742.5643520001,5.911278400000004,19.372497200000005,-2.994348399999998,1469.7212160000001,619053428.7444
1997-10-15,221830.6397184,,875065.2355584,6.516838800000002,19.63361040000001,-4.038801199999998,1469.7242640000002,619353361.7412
1997-10-16,610566.3885312,,1202636.6963712,7.850182800000006,21.555848000000005,-1.6387819999999955,1469.73036,619953215.4
1997-10-17,775220.6518272,,1328145.8153472,8.133518400000003,21.205845200000006,-0.28321559999999835,1469.739504,620778031.1412001
1997-10-18,582063.8303232,,1103183.5640832,6.077946400000002,17.189146400000006,-1.9443399999999968,1469.7456,621377884.8
1997-10-19,551555.0834688,,1035976.2444288,4.494600400000007,14.700237600000001,-2.8610139999999973,1469.7516960000003,621912055.6488
1997-10-20,379463.242752,,829632.402432,6.816841200000006,17.011367200000002,-1.6832268,1469.7516960000003,622200270.5856
1997-10-21,429862.61606399994,,853119.489024,4.439044400000004,18.628046800000007,-5.216588399999999,1469.7456,622488436.1832
1997-10-22,454254.9341184,,850599.5203584001,4.811269600000003,16.0502484,-3.166571999999997,1469.7516960000003,622776651.12
1997-10-23,1623080.0120831998,,1994958.8831232,0.9223496000000004,3.9945964000000025,-2.2943427999999972,1469.757792,624227223.6
1997-10-24,833277.7939968,,1180690.9498367999,1.2334632000000028,8.016850800000004,-2.422121599999997,1469.766936,624879734.52
1997-10-25,304647.0856704,,627594.5263104,0.050120400000004395,10.2446464,-8.322168799999998,1469.773032,624980879.88
1997-10-26,329822.3066112,,630750.6035712,1.3334640000000029,9.5890856,-6.661044399999998,1469.782176,625083258.72
1997-10-27,1101544.3611648,,1385346.6574848,1.8834684000000017,10.855762400000003,-4.433248799999998,1469.79132,625939639.2144
1997-10-28,1115343.0245375999,,1386912.4632575999,2.7279196,9.327972400000004,-3.605464399999997,1469.803512,626795982.7044001
1997-10-29,4279078.0541952,,4553094.0644352,-2.5443447999999975,6.266836800000004,-23.6500692,1469.846184,630807185.6556
1997-10-30,1670421.1709952,,1971349.4679552,8.650189200000003,13.039113200000003,5.305718000000002,1469.8614240000002,632244189.8556
1997-10-31,1925892.1691136,,2290431.3255936,6.6835068000000035,9.239082800000006,3.077922400000002,1469.879712,634006253.04
1997-11-01,662164.5818879999,,1068295.4542079999,0.08345400000000325,9.327972400000004,-14.3499948,1469.885808,634546171.9056
1997-11-02,1035389.067264,,1456199.368704,-3.3776847999999973,11.683546800000006,-14.3499948,1469.894952,635471787.6324
1997-11-03,-1045322.1476352,,-624511.8461952,1.6445776000000016,10.766872800000005,-14.3499948,1469.88276,634314783.3924
1997-11-04,1276033.8419712,,1689504.4288511998,4.394599599999999,14.611348,-2.7276795999999983,1469.894952,635471787.6324
1997-11-05,664929.2077056,,1071060.0800255998,4.650157200000002,16.355806400000006,-2.0332295999999985,1469.9010480000002,636011743.5024
1997-11-06,752589.8652672,,1148934.4515072,5.805722000000003,18.500268000000005,-2.377676799999998,1469.907144,636628791.8724
1997-11-07,1290713.2710912,,1689504.4288511998,5.616831600000001,7.533513600000006,4.300154400000004,1469.919336,637785796.1124
1997-11-08,955263.849984,,1380967.294464,4.816825200000004,8.016850800000004,1.5501324000000025,1469.9284800000003,638634270.0
1997-11-09,410754.89249279996,,838904.9084928,0.49456840000000213,7.055732000000006,-3.688798399999998,1469.931528,638940678.7667999
1997-11-10,951936.5127168,,1375193.3856768,-1.1776671999999984,2.7723644000000043,-4.172135599999999,1469.9406720000002,639783367.6332
1997-11-11,121007.4273792,,534478.0142592,-1.144333599999996,7.622403200000004,-4.872141199999998,1469.9406720000002,639783367.6332
1997-11-12,751709.09952,,1148053.68576,-1.772116399999998,7.405734800000001,-8.5388372,1469.946768,640396185.1668
1997-11-13,458291.7771264,,839956.9342464,-1.4443359999999998,9.239082800000006,-8.672171599999999,1469.949816,640702618.6032001
1997-11-14,475270.98347519996,,839810.1399552,-1.861005999999998,7.883516400000001,-8.8443952,1469.952864,641009027.37
1997-11-15,412491.95827199996,,762351.6856320001,-2.1221191999999984,8.189074400000006,-9.149953199999999,1469.955912,641238874.0332
1997-11-16,199762.56460800002,,532496.291328,-1.8943395999999986,5.611276000000004,-8.6277268,1469.955912,641238874.0332
1997-11-17,1133643.3795072,,1459037.3916672,0.7945708000000025,4.039041200000003,-1.244334399999996,1469.9650560000002,642158125.0032
1997-11-18,-86119.317504,,231934.98009599998,0.8612380000000002,5.6557208000000045,-2.377676799999998,1469.9620080000002,641851691.5668
1997-11-19,3135966.4429055997,,3456467.3120256,1.1279068000000017,3.122367200000003,0.1945660000000018,1469.992488,644768785.4232
1997-11-20,207762.8534784,,535603.4371584,0.9723500000000023,3.3001464000000027,-0.46099479999999815,1469.992488,644768785.4232
1997-11-21,721689.6669696,,1056869.9652096,-0.3165491999999972,4.605712400000002,-7.055491999999997,1469.9985840000002,645315611.7768
