date,avg discharge (cfs),avg discharge (m3/d)
2000-08-01 00:00:00+00:00,31.0,75843.71712
2000-08-02 00:00:00+00:00,31.0,75843.71712
2000-08-03 00:00:00+00:00,32.0,78290.28864
2000-08-04 00:00:00+00:00,32.0,78290.28864
2000-08-05 00:00:00+00:00,38.0,92969.71776
2000-08-06 00:00:00+00:00,48.0,117435.43295999999
2000-08-07 00:00:00+00:00,49.0,119882.00448
2000-08-08 00:00:00+00:00,25.0,61164.288
2000-08-09 00:00:00+00:00,47.0,114988.86144
2000-08-10 00:00:00+00:00,47.0,114988.86144
2000-08-11 00:00:00+00:00,39.0,95416.28928000001
2000-08-12 00:00:00+00:00,28.0,68504.00256
2000-08-13 00:00:00+00:00,27.0,66057.43104
2000-08-14 00:00:00+00:00,26.0,63610.859520000005
2000-08-15 00:00:00+00:00,26.0,63610.859520000005
2000-08-16 00:00:00+00:00,27.0,66057.43104
2000-08-17 00:00:00+00:00,28.0,68504.00256
2000-08-18 00:00:00+00:00,28.0,68504.00256
2000-08-19 00:00:00+00:00,28.0,68504.00256
2000-08-20 00:00:00+00:00,28.0,68504.00256
2000-08-21 00:00:00+00:00,28.0,68504.00256
2000-08-22 00:00:00+00:00,28.0,68504.00256
2000-08-23 00:00:00+00:00,28.0,68504.00256
2000-08-24 00:00:00+00:00,26.0,63610.859520000005
2000-08-25 00:00:00+00:00,9.9,24221.058048000003
2000-08-26 00:00:00+00:00,10.0,24465.7152
2000-08-27 00:00:00+00:00,12.0,29358.858239999998
2000-08-28 00:00:00+00:00,13.0,31805.429760000003
2000-08-29 00:00:00+00:00,13.0,31805.429760000003
2000-08-30 00:00:00+00:00,13.0,31805.429760000003
2000-08-31 00:00:00+00:00,13.0,31805.429760000003
2000-09-01 00:00:00+00:00,13.0,31805.429760000003
2000-09-02 00:00:00+00:00,13.0,31805.429760000003
2000-09-03 00:00:00+00:00,13.0,31805.429760000003
2000-09-04 00:00:00+00:00,13.0,31805.429760000003
2000-09-05 00:00:00+00:00,13.0,31805.429760000003
2000-09-06 00:00:00+00:00,13.0,31805.429760000003
2000-09-07 00:00:00+00:00,13.0,31805.429760000003
2000-09-08 00:00:00+00:00,13.0,31805.429760000003
2000-09-09 00:00:00+00:00,13.0,31805.429760000003
2000-09-10 00:00:00+00:00,13.0,31805.429760000003
2000-09-11 00:00:00+00:00,13.0,31805.429760000003
2000-09-12 00:00:00+00:00,13.0,31805.429760000003
2000-09-13 00:00:00+00:00,13.0,31805.429760000003
2000-09-14 00:00:00+00:00,13.0,31805.429760000003
2000-09-15 00:00:00+00:00,13.0,31805.429760000003
2000-09-16 00:00:00+00:00,13.0,31805.429760000003
2000-09-17 00:00:00+00:00,13.0,31805.429760000003
2000-09-18 00:00:00+00:00,13.0,31805.429760000003
2000-09-19 00:00:00+00:00,13.0,31805.429760000003
2000-09-20 00:00:00+00:00,13.0,31805.429760000003
2000-09-21 00:00:00+00:00,13.0,31805.429760000003
2000-09-22 00:00:00+00:00,13.0,31805.429760000003
2000-09-23 00:00:00+00:00,13.0,31805.429760000003
2000-09-24 00:00:00+00:00,13.0,31805.429760000003
2000-09-25 00:00:00+00:00,13.0,31805.429760000003
2000-09-26 00:00:00+00:00,13.0,31805.429760000003
2000-09-27 00:00:00+00:00,13.0,31805.429760000003
2000-09-28 00:00:00+00:00,13.0,31805.429760000003
2000-09-29 00:00:00+00:00,13.0,31805.429760000003
2000-09-30 00:00:00+00:00,13.0,31805.429760000003
2000-10-01 00:00:00+00:00,13.0,31805.429760000003
2000-10-02 00:00:00+00:00,13.0,31805.429760000003
2000-10-03 00:00:00+00:00,13.0,31805.429760000003
2000-10-04 00:00:00+00:00,13.0,31805.429760000003
2000-10-05 00:00:00+00:00,13.0,31805.429760000003
2000-10-06 00:00:00+00:00,13.0,31805.429760000003
2000-10-07 00:00:00+00:00,13.0,31805.429760000003
2000-10-08 00:00:00+00:00,13.0,31805.429760000003
2000-10-09 00:00:00+00:00,13.0,31805.429760000003
2000-10-10 00:00:00+00:00,13.0,31805.429760000003
2000-10-11 00:00:00+00:00,13.0,31805.429760000003
2000-10-12 00:00:00+00:00,14.0,34252.00128
2000-10-13 00:00:00+00:00,14.0,34252.00128
2000-10-14 00:00:00+00:00,14.0,34252.00128
2000-10-15 00:00:00+00:00,12.0,29358.858239999998
2000-10-16 00:00:00+00:00,10.0,24465.7152
2000-10-17 00:00:00+00:00,10.0,24465.7152
2000-10-18 00:00:00+00:00,9.8,23976.400896000003
2000-10-19 00:00:00+00:00,9.8,23976.400896000003
2000-10-20 00:00:00+00:00,9.8,23976.400896000003
2000-10-21 00:00:00+00:00,10.0,24465.7152
2000-10-22 00:00:00+00:00,10.0,24465.7152
2000-10-23 00:00:00+00:00,10.0,24465.7152
2000-10-24 00:00:00+00:00,10.0,24465.7152
2000-10-25 00:00:00+00:00,9.8,23976.400896000003
2000-10-26 00:00:00+00:00,9.8,23976.400896000003
2000-10-27 00:00:00+00:00,9.8,23976.400896000003
2000-10-28 00:00:00+00:00,10.0,24465.7152
2000-10-29 00:00:00+00:00,10.0,24465.7152
2000-10-30 00:00:00+00:00,10.0,24465.7152
2000-10-31 00:00:00+00:00,10.0,24465.7152
2000-11-01 00:00:00+00:00,10.0,24465.7152
2000-11-02 00:00:00+00:00,10.0,24465.7152
2000-11-03 00:00:00+00:00,10.0,24465.7152
2000-11-04 00:00:00+00:00,10.0,24465.7152
2000-11-05 00:00:00+00:00,10.0,24465.7152
2000-11-06 00:00:00+00:00,10.0,24465.7152
2000-11-07 00:00:00+00:00,10.0,24465.7152
2000-11-08 00:00:00+00:00,10.0,24465.7152
2000-11-09 00:00:00+00:00,7.4,18104.629248
2000-11-10 00:00:00+00:00,3.1,7584.371712
2000-11-11 00:00:00+00:00,4.1,10030.943232
2000-11-12 00:00:00+00:00,5.1,12477.514752
2000-11-13 00:00:00+00:00,5.4,13211.486208
2000-11-14 00:00:00+00:00,5.7,13945.457664000001
2000-11-15 00:00:00+00:00,5.8,14190.114816
2000-11-16 00:00:00+00:00,5.9,14434.771968000001
2000-11-17 00:00:00+00:00,5.6,13700.800511999998
2000-11-18 00:00:00+00:00,5.0,12232.8576
2000-11-19 00:00:00+00:00,4.8,11743.543295999998
2000-11-20 00:00:00+00:00,4.9,11988.200448000001
