date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,10700.0,26178315.264
1999-01-02 00:00:00+00:00,,,,9770.0,23903003.750399996
1999-01-03 00:00:00+00:00,,,,9160.0,22410595.1232
1999-01-04 00:00:00+00:00,,,,8770.0,21456432.2304
1999-01-05 00:00:00+00:00,,,,8510.0,20820323.6352
1999-01-06 00:00:00+00:00,,,,8330.0,20379940.7616
1999-01-07 00:00:00+00:00,,,,8110.0,19841695.0272
1999-01-08 00:00:00+00:00,,,,7970.0,19499175.0144
1999-01-09 00:00:00+00:00,,,,7810.0,19107723.5712
1999-01-10 00:00:00+00:00,,,,7600.0,18593943.552
1999-01-11 00:00:00+00:00,,,,7320.0,17908903.5264
1999-01-12 00:00:00+00:00,,,,7240.0,17713177.8048
1999-01-13 00:00:00+00:00,,,,7050.0,17248329.216000002
1999-01-14 00:00:00+00:00,,,,6910.0,16905809.203199998
1999-01-15 00:00:00+00:00,,,,7490.0,18324820.6848
1999-01-16 00:00:00+00:00,,,,7990.0,19548106.4448
1999-01-17 00:00:00+00:00,,,,8410.0,20575666.4832
1999-01-18 00:00:00+00:00,,,,8870.0,21701089.3824
1999-01-19 00:00:00+00:00,,,,10300.0,25199686.656000003
1999-01-20 00:00:00+00:00,,,,9910.0,24245523.7632
1999-01-21 00:00:00+00:00,,,,9960.0,24367852.3392
1999-01-22 00:00:00+00:00,,,,9530.0,23315826.5856
1999-01-23 00:00:00+00:00,,,,9390.0,22973306.5728
1999-01-24 00:00:00+00:00,,,,9080.0,22214869.4016
1999-01-25 00:00:00+00:00,,,,8880.0,21725555.097599998
1999-01-26 00:00:00+00:00,,,,8580.0,20991583.6416
1999-01-27 00:00:00+00:00,,,,8320.0,20355475.0464
1999-01-28 00:00:00+00:00,,,,8120.0,19866160.742399998
1999-01-29 00:00:00+00:00,,,,8110.0,19841695.0272
1999-01-30 00:00:00+00:00,,,,8120.0,19866160.742399998
1999-01-31 00:00:00+00:00,,,,7930.0,19401312.1536
1999-02-01 00:00:00+00:00,,,,7820.0,19132189.2864
1999-02-02 00:00:00+00:00,,,,7700.0,18838600.704
1999-02-03 00:00:00+00:00,,,,7710.0,18863066.4192
1999-02-04 00:00:00+00:00,,,,7670.0,18765203.558399998
1999-02-05 00:00:00+00:00,,,,7580.0,18545012.121600002
1999-02-06 00:00:00+00:00,,,,7580.0,18545012.121600002
1999-02-07 00:00:00+00:00,,,,9250.0,22630786.560000002
1999-02-08 00:00:00+00:00,,,,9590.0,23462620.8768
1999-02-09 00:00:00+00:00,,,,8790.0,21505363.6608
1999-02-10 00:00:00+00:00,,,,8340.0,20404406.476800002
1999-02-11 00:00:00+00:00,,,,7990.0,19548106.4448
1999-02-12 00:00:00+00:00,,,,7860.0,19230052.1472
1999-02-13 00:00:00+00:00,,,,7770.0,19009860.7104
1999-02-14 00:00:00+00:00,,,,7760.0,18985394.9952
1999-02-15 00:00:00+00:00,,,,7850.0,19205586.432
1999-02-16 00:00:00+00:00,,,,7790.0,19058792.1408
1999-02-17 00:00:00+00:00,,,,8410.0,20575666.4832
1999-02-18 00:00:00+00:00,,,,8360.0,20453337.907199997
1999-02-19 00:00:00+00:00,,,,9690.0,23707278.0288
1999-02-20 00:00:00+00:00,,,,9700.0,23731743.744
1999-02-21 00:00:00+00:00,,,,8850.0,21652157.952
1999-02-22 00:00:00+00:00,,,,8510.0,20820323.6352
1999-02-23 00:00:00+00:00,,,,8420.0,20600132.198400002
1999-02-24 00:00:00+00:00,,,,8730.0,21358569.369599998
1999-02-25 00:00:00+00:00,,,,9330.0,22826512.2816
1999-02-26 00:00:00+00:00,,,,9390.0,22973306.5728
1999-02-27 00:00:00+00:00,,,,9290.0,22728649.420799997
1999-02-28 00:00:00+00:00,,,,9620.0,23536018.022400003
1999-03-01 00:00:00+00:00,,,,10100.0,24710372.352
1999-03-02 00:00:00+00:00,,,,10900.0,26667629.568
1999-03-03 00:00:00+00:00,,,,11400.0,27890915.327999998
1999-03-04 00:00:00+00:00,,,,11800.0,28869543.936
1999-03-05 00:00:00+00:00,,,,11500.0,28135572.479999997
1999-03-06 00:00:00+00:00,,,,11300.0,27646258.176
1999-03-07 00:00:00+00:00,,,,11200.0,27401601.024
1999-03-08 00:00:00+00:00,,,,11100.0,27156943.872
1999-03-09 00:00:00+00:00,,,,10800.0,26422972.416
1999-03-10 00:00:00+00:00,,,,9690.0,23707278.0288
1999-03-11 00:00:00+00:00,,,,8390.0,20526735.0528
1999-03-12 00:00:00+00:00,,,,8090.0,19792763.5968
1999-03-13 00:00:00+00:00,,,,7930.0,19401312.1536
1999-03-14 00:00:00+00:00,,,,7840.0,19181120.7168
1999-03-15 00:00:00+00:00,,,,7810.0,19107723.5712
1999-03-16 00:00:00+00:00,,,,7810.0,19107723.5712
1999-03-17 00:00:00+00:00,,,,7820.0,19132189.2864
1999-03-18 00:00:00+00:00,,,,7810.0,19107723.5712
1999-03-19 00:00:00+00:00,,,,7690.0,18814134.9888
1999-03-20 00:00:00+00:00,,,,7490.0,18324820.6848
1999-03-21 00:00:00+00:00,,,,7670.0,18765203.558399998
1999-03-22 00:00:00+00:00,,,,8070.0,19743832.1664
1999-03-23 00:00:00+00:00,,,,8400.0,20551200.768
1999-03-24 00:00:00+00:00,,,,8760.0,21431966.5152
1999-03-25 00:00:00+00:00,,,,9190.0,22483992.268799998
1999-03-26 00:00:00+00:00,,,,9690.0,23707278.0288
1999-03-27 00:00:00+00:00,,,,10100.0,24710372.352
1999-03-28 00:00:00+00:00,,,,10300.0,25199686.656000003
1999-03-29 00:00:00+00:00,,,,10300.0,25199686.656000003
1999-03-30 00:00:00+00:00,,,,10300.0,25199686.656000003
1999-03-31 00:00:00+00:00,,,,10300.0,25199686.656000003
1999-04-01 00:00:00+00:00,,,,10600.0,25933658.112
1999-04-02 00:00:00+00:00,,,,10100.0,24710372.352
1999-04-03 00:00:00+00:00,,,,9730.0,23805140.8896
1999-04-04 00:00:00+00:00,,,,9160.0,22410595.1232
1999-04-05 00:00:00+00:00,,,,8790.0,21505363.6608
1999-04-06 00:00:00+00:00,,,,8660.0,21187309.3632
1999-04-07 00:00:00+00:00,,,,8540.0,20893720.7808
1999-04-08 00:00:00+00:00,,,,8120.0,19866160.742399998
1999-04-09 00:00:00+00:00,,,,7260.0,17762109.2352
1999-04-10 00:00:00+00:00,,,,7110.0,17395123.5072
1999-04-11 00:00:00+00:00,,,,7130.0,17444054.9376
1999-04-12 00:00:00+00:00,,,,7200.0,17615314.944
1999-04-13 00:00:00+00:00,,,,7290.0,17835506.3808
1999-04-14 00:00:00+00:00,,,,7130.0,17444054.9376
1999-04-15 00:00:00+00:00,,,,7060.0,17272794.9312
1999-04-16 00:00:00+00:00,,,,7100.0,17370657.792
1999-04-17 00:00:00+00:00,,,,6870.0,16807946.3424
1999-04-18 00:00:00+00:00,,,,6800.0,16636686.336
1999-04-19 00:00:00+00:00,,,,7050.0,17248329.216000002
1999-04-20 00:00:00+00:00,,,,7240.0,17713177.8048
1999-04-21 00:00:00+00:00,,,,7420.0,18153560.6784
1999-04-22 00:00:00+00:00,,,,7410.0,18129094.9632
1999-04-23 00:00:00+00:00,,,,7370.0,18031232.1024
1999-04-24 00:00:00+00:00,,,,7180.0,17566383.5136
1999-04-25 00:00:00+00:00,,,,7110.0,17395123.5072
1999-04-26 00:00:00+00:00,,,,7280.0,17811040.665599998
1999-04-27 00:00:00+00:00,,,,7290.0,17835506.3808
1999-04-28 00:00:00+00:00,,,,7270.0,17786574.9504
1999-04-29 00:00:00+00:00,,,,7520.0,18398217.830399998
1999-04-30 00:00:00+00:00,,,,7790.0,19058792.1408
1999-05-01 00:00:00+00:00,,,,7680.0,18789669.2736
1999-05-02 00:00:00+00:00,,,,7640.0,18691806.4128
1999-05-03 00:00:00+00:00,,,,7770.0,19009860.7104
1999-05-04 00:00:00+00:00,,,,7930.0,19401312.1536
1999-05-05 00:00:00+00:00,,,,7860.0,19230052.1472
1999-05-06 00:00:00+00:00,,,,7850.0,19205586.432
1999-05-07 00:00:00+00:00,,,,7830.0,19156655.001599997
1999-05-08 00:00:00+00:00,,,,7870.0,19254517.8624
1999-05-09 00:00:00+00:00,,,,7880.0,19278983.5776
1999-05-10 00:00:00+00:00,,,,7810.0,19107723.5712
1999-05-11 00:00:00+00:00,,,,7640.0,18691806.4128
1999-05-12 00:00:00+00:00,,,,7200.0,17615314.944
1999-05-13 00:00:00+00:00,,,,6980.0,17077069.2096
1999-05-14 00:00:00+00:00,,,,6830.0,16710083.4816
1999-05-15 00:00:00+00:00,,,,6720.0,16440960.6144
1999-05-16 00:00:00+00:00,,,,6650.0,16269700.608
1999-05-17 00:00:00+00:00,,,,6580.0,16098440.6016
1999-05-18 00:00:00+00:00,,,,6630.0,16220769.1776
1999-05-19 00:00:00+00:00,,,,6580.0,16098440.6016
1999-05-20 00:00:00+00:00,,,,6590.0,16122906.3168
1999-05-21 00:00:00+00:00,,,,6360.0,15560194.867199998
1999-05-22 00:00:00+00:00,,,,6210.0,15193209.1392
1999-05-23 00:00:00+00:00,,,,6270.0,15340003.430399999
1999-05-24 00:00:00+00:00,,,,6490.0,15878249.1648
1999-05-25 00:00:00+00:00,,,,6840.0,16734549.196800001
1999-05-26 00:00:00+00:00,,,,7120.0,17419589.2224
1999-05-27 00:00:00+00:00,,,,6990.0,17101534.924799997
1999-05-28 00:00:00+00:00,,,,6870.0,16807946.3424
1999-05-29 00:00:00+00:00,,,,6950.0,17003672.064
