date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
2011-10-01 00:00:00+00:00,,,,16.4,40123.772928
2011-10-02 00:00:00+00:00,,,,16.7,40857.744384
2011-10-03 00:00:00+00:00,,,,20.3,49665.401856
2011-10-04 00:00:00+00:00,,,,24.8,60674.973696
2011-10-05 00:00:00+00:00,,,,48.8,119392.69017599999
2011-10-06 00:00:00+00:00,,,,50.2,122817.890304
2011-10-07 00:00:00+00:00,,,,41.1,100554.089472
2011-10-08 00:00:00+00:00,,,,36.1,88321.231872
2011-10-09 00:00:00+00:00,,,,31.6,77311.660032
2011-10-10 00:00:00+00:00,,,,28.4,69482.63116799999
2011-10-11 00:00:00+00:00,,,,33.8,82694.117376
2011-10-12 00:00:00+00:00,,,,40.5,99086.14656000001
2011-10-13 00:00:00+00:00,,,,39.9,97618.203648
2011-10-14 00:00:00+00:00,,,,37.5,91746.432
2011-10-15 00:00:00+00:00,,,,34.8,85140.68889599999
2011-10-16 00:00:00+00:00,,,,31.8,77800.974336
2011-10-17 00:00:00+00:00,,,,29.6,72418.516992
2011-10-18 00:00:00+00:00,,,,27.6,67525.37395200001
2011-10-19 00:00:00+00:00,,,,26.1,63855.516672000005
2011-10-20 00:00:00+00:00,,,,24.9,60919.630848
2011-10-21 00:00:00+00:00,,,,23.8,58228.402175999996
2011-10-22 00:00:00+00:00,,,,22.9,56026.48780799999
2011-10-23 00:00:00+00:00,,,,22.2,54313.887744
2011-10-24 00:00:00+00:00,,,,21.7,53090.601984
2011-10-25 00:00:00+00:00,,,,21.5,52601.28768
2011-10-26 00:00:00+00:00,,,,21.2,51867.316224
2011-10-27 00:00:00+00:00,,,,21.0,51378.001919999995
2011-10-28 00:00:00+00:00,,,,20.8,50888.687615999996
2011-10-29 00:00:00+00:00,,,,20.6,50399.373312
2011-10-30 00:00:00+00:00,,,,20.6,50399.373312
2011-10-31 00:00:00+00:00,,,,21.0,51378.001919999995
2011-11-01 00:00:00+00:00,,,,21.5,52601.28768
2011-11-02 00:00:00+00:00,,,,21.5,52601.28768
2011-11-03 00:00:00+00:00,,,,21.8,53335.259136
2011-11-04 00:00:00+00:00,,,,22.6,55292.516352000006
2011-11-05 00:00:00+00:00,,,,22.9,56026.48780799999
2011-11-06 00:00:00+00:00,,,,23.2,56760.459264
2011-11-07 00:00:00+00:00,,,,23.4,57249.773568
2011-11-08 00:00:00+00:00,,,,23.4,57249.773568
2011-11-09 00:00:00+00:00,,,,23.5,57494.43072
2011-11-10 00:00:00+00:00,,,,23.4,57249.773568
2011-11-11 00:00:00+00:00,,,,23.5,57494.43072
2011-11-12 00:00:00+00:00,,,,23.5,57494.43072
2011-11-13 00:00:00+00:00,,,,23.5,57494.43072
2011-11-14 00:00:00+00:00,,,,23.5,57494.43072
2011-11-15 00:00:00+00:00,,,,23.5,57494.43072
2011-11-16 00:00:00+00:00,,,,23.5,57494.43072
2011-11-17 00:00:00+00:00,,,,67.2,164409.60614400002
2011-11-18 00:00:00+00:00,,,,155.0,379218.5856
2011-11-19 00:00:00+00:00,,,,144.0,352306.29888
2011-11-20 00:00:00+00:00,,,,101.0,247103.72351999997
2011-11-21 00:00:00+00:00,,,,76.0,185939.43552
2011-11-22 00:00:00+00:00,,,,177.0,433043.15904
2011-11-23 00:00:00+00:00,,,,224.0,548032.02048
2011-11-24 00:00:00+00:00,,,,288.0,704612.59776
2011-11-25 00:00:00+00:00,,,,248.0,606749.73696
2011-11-26 00:00:00+00:00,,,,208.0,508886.87616000004
2011-11-27 00:00:00+00:00,,,,154.0,376772.01408
2011-11-28 00:00:00+00:00,,,,126.0,308268.01152
2011-11-29 00:00:00+00:00,,,,107.0,261783.15264
2011-11-30 00:00:00+00:00,,,,92.1,225329.23699199996
2011-12-01 00:00:00+00:00,,,,81.3,198906.264576
2011-12-02 00:00:00+00:00,,,,72.5,177376.43519999998
2011-12-03 00:00:00+00:00,,,,65.4,160005.77740800002
2011-12-04 00:00:00+00:00,,,,59.2,144837.033984
2011-12-05 00:00:00+00:00,,,,54.3,132848.833536
2011-12-06 00:00:00+00:00,,,,50.7,124041.17606400001
2011-12-07 00:00:00+00:00,,,,48.1,117680.090112
2011-12-08 00:00:00+00:00,,,,46.0,112542.28992000001
2011-12-09 00:00:00+00:00,,,,44.0,107649.14688
2011-12-10 00:00:00+00:00,,,,42.6,104223.946752
2011-12-11 00:00:00+00:00,,,,41.5,101532.71808
2011-12-12 00:00:00+00:00,,,,40.1,98107.517952
2011-12-13 00:00:00+00:00,,,,38.8,94926.97497599998
2011-12-14 00:00:00+00:00,,,,37.8,92480.40345599999
2011-12-15 00:00:00+00:00,,,,37.3,91257.11769599999
2011-12-16 00:00:00+00:00,,,,36.5,89299.86047999999
2011-12-17 00:00:00+00:00,,,,35.5,86853.28896
2011-12-18 00:00:00+00:00,,,,34.4,84162.060288
2011-12-19 00:00:00+00:00,,,,33.7,82449.46022400001
2011-12-20 00:00:00+00:00,,,,32.8,80247.545856
2011-12-21 00:00:00+00:00,,,,31.9,78045.631488
2011-12-22 00:00:00+00:00,,,,31.2,76333.031424
2011-12-23 00:00:00+00:00,,,,30.3,74131.117056
2011-12-24 00:00:00+00:00,,,,29.7,72663.17414399999
2011-12-25 00:00:00+00:00,,,,29.2,71439.888384
2011-12-26 00:00:00+00:00,,,,29.4,71929.20268799999
2011-12-27 00:00:00+00:00,,,,29.5,72173.85984
2011-12-28 00:00:00+00:00,,,,68.1,166611.520512
2011-12-29 00:00:00+00:00,,,,296.0,724185.16992
2011-12-30 00:00:00+00:00,,,,1130.0,2764625.8175999997
2011-12-31 00:00:00+00:00,,,,649.0,1587824.91648
2012-01-01 00:00:00+00:00,,,,342.0,836727.45984
2012-01-02 00:00:00+00:00,,,,229.0,560264.8780799999
2012-01-03 00:00:00+00:00,,,,170.0,415917.1584
2012-01-04 00:00:00+00:00,,,,137.0,335180.29824
2012-01-05 00:00:00+00:00,,,,128.0,313161.15456
2012-01-06 00:00:00+00:00,,,,113.0,276462.58176000003
2012-01-07 00:00:00+00:00,,,,101.0,247103.72351999997
2012-01-08 00:00:00+00:00,,,,92.3,225818.551296
2012-01-09 00:00:00+00:00,,,,84.3,206245.979136
2012-01-10 00:00:00+00:00,,,,77.5,189609.2928
2012-01-11 00:00:00+00:00,,,,71.6,175174.520832
2012-01-12 00:00:00+00:00,,,,67.3,164654.263296
2012-01-13 00:00:00+00:00,,,,63.0,154134.00576
2012-01-14 00:00:00+00:00,,,,60.4,147772.91980799998
2012-01-15 00:00:00+00:00,,,,62.7,153400.034304
2012-01-16 00:00:00+00:00,,,,58.2,142390.462464
2012-01-17 00:00:00+00:00,,,,60.3,147528.262656
2012-01-18 00:00:00+00:00,,,,962.0,2353601.80224
