date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,7370.0,18031232.1024
1999-01-02 00:00:00+00:00,,,,5850.0,14312443.391999999
1999-01-03 00:00:00+00:00,,,,5030.0,12306254.7456
1999-01-04 00:00:00+00:00,,,,4630.0,11327626.137600001
1999-01-05 00:00:00+00:00,,,,4330.0,10593654.6816
1999-01-06 00:00:00+00:00,,,,4090.0,10006477.516800001
1999-01-07 00:00:00+00:00,,,,3820.0,9345903.2064
1999-01-08 00:00:00+00:00,,,,3520.0,8611931.7504
1999-01-09 00:00:00+00:00,,,,3270.0,8000288.870399999
1999-01-10 00:00:00+00:00,,,,3110.0,7608837.4272
1999-01-11 00:00:00+00:00,,,,3480.0,8514068.8896
1999-01-12 00:00:00+00:00,,,,3960.0,9688423.2192
1999-01-13 00:00:00+00:00,,,,3830.0,9370368.921600001
1999-01-14 00:00:00+00:00,,,,3710.0,9076780.3392
1999-01-15 00:00:00+00:00,,,,6170.0,15095346.278399998
1999-01-16 00:00:00+00:00,,,,6810.0,16661152.0512
1999-01-17 00:00:00+00:00,,,,5800.0,14190114.816
1999-01-18 00:00:00+00:00,,,,5170.0,12648774.758399999
1999-01-19 00:00:00+00:00,,,,4670.0,11425488.998399999
1999-01-20 00:00:00+00:00,,,,4360.0,10667051.8272
1999-01-21 00:00:00+00:00,,,,4310.0,10544723.2512
1999-01-22 00:00:00+00:00,,,,4160.0,10177737.5232
1999-01-23 00:00:00+00:00,,,,3970.0,9712888.9344
1999-01-24 00:00:00+00:00,,,,3650.0,8929986.048
1999-01-25 00:00:00+00:00,,,,3340.0,8171548.876800001
1999-01-26 00:00:00+00:00,,,,3160.0,7731166.0032
1999-01-27 00:00:00+00:00,,,,2920.0,7143988.838400001
1999-01-28 00:00:00+00:00,,,,2830.0,6923797.4016
1999-01-29 00:00:00+00:00,,,,2830.0,6923797.4016
1999-01-30 00:00:00+00:00,,,,2830.0,6923797.4016
1999-01-31 00:00:00+00:00,,,,2740.0,6703605.9648
1999-02-01 00:00:00+00:00,,,,2650.0,6483414.528
1999-02-02 00:00:00+00:00,,,,2570.0,6287688.8064
