date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,111.0,271569.43872000003
1999-01-02 00:00:00+00:00,,,,111.0,271569.43872000003
1999-01-03 00:00:00+00:00,,,,111.0,271569.43872000003
1999-01-04 00:00:00+00:00,,,,111.0,271569.43872000003
1999-01-05 00:00:00+00:00,,,,110.0,269122.8672
1999-01-06 00:00:00+00:00,,,,110.0,269122.8672
1999-01-07 00:00:00+00:00,,,,110.0,269122.8672
1999-01-08 00:00:00+00:00,,,,110.0,269122.8672
1999-01-09 00:00:00+00:00,,,,110.0,269122.8672
1999-01-10 00:00:00+00:00,,,,110.0,269122.8672
1999-01-11 00:00:00+00:00,,,,110.0,269122.8672
1999-01-12 00:00:00+00:00,,,,110.0,269122.8672
1999-01-13 00:00:00+00:00,,,,110.0,269122.8672
1999-01-14 00:00:00+00:00,,,,110.0,269122.8672
1999-01-15 00:00:00+00:00,,,,110.0,269122.8672
1999-01-16 00:00:00+00:00,,,,109.0,266676.29568
1999-01-17 00:00:00+00:00,,,,109.0,266676.29568
1999-01-18 00:00:00+00:00,,,,109.0,266676.29568
1999-01-19 00:00:00+00:00,,,,109.0,266676.29568
1999-01-20 00:00:00+00:00,,,,109.0,266676.29568
1999-01-21 00:00:00+00:00,,,,109.0,266676.29568
1999-01-22 00:00:00+00:00,,,,109.0,266676.29568
1999-01-23 00:00:00+00:00,,,,109.0,266676.29568
1999-01-24 00:00:00+00:00,,,,109.0,266676.29568
1999-01-25 00:00:00+00:00,,,,109.0,266676.29568
1999-01-26 00:00:00+00:00,,,,109.0,266676.29568
1999-01-27 00:00:00+00:00,,,,109.0,266676.29568
1999-01-28 00:00:00+00:00,,,,109.0,266676.29568
1999-01-29 00:00:00+00:00,,,,108.0,264229.72416
1999-01-30 00:00:00+00:00,,,,108.0,264229.72416
1999-01-31 00:00:00+00:00,,,,108.0,264229.72416
1999-02-01 00:00:00+00:00,,,,108.0,264229.72416
1999-02-02 00:00:00+00:00,,,,108.0,264229.72416
1999-02-03 00:00:00+00:00,,,,108.0,264229.72416
1999-02-04 00:00:00+00:00,,,,108.0,264229.72416
1999-02-05 00:00:00+00:00,,,,108.0,264229.72416
1999-02-06 00:00:00+00:00,,,,108.0,264229.72416
1999-02-07 00:00:00+00:00,,,,108.0,264229.72416
1999-02-08 00:00:00+00:00,,,,108.0,264229.72416
1999-02-09 00:00:00+00:00,,,,108.0,264229.72416
1999-02-10 00:00:00+00:00,,,,108.0,264229.72416
1999-02-11 00:00:00+00:00,,,,108.0,264229.72416
1999-02-12 00:00:00+00:00,,,,107.0,261783.15264
1999-02-13 00:00:00+00:00,,,,107.0,261783.15264
1999-02-14 00:00:00+00:00,,,,108.0,264229.72416
1999-02-15 00:00:00+00:00,,,,107.0,261783.15264
1999-02-16 00:00:00+00:00,,,,107.0,261783.15264
1999-02-17 00:00:00+00:00,,,,108.0,264229.72416
1999-02-18 00:00:00+00:00,,,,107.0,261783.15264
1999-02-19 00:00:00+00:00,,,,107.0,261783.15264
1999-02-20 00:00:00+00:00,,,,107.0,261783.15264
1999-02-21 00:00:00+00:00,,,,107.0,261783.15264
1999-02-22 00:00:00+00:00,,,,107.0,261783.15264
1999-02-23 00:00:00+00:00,,,,107.0,261783.15264
1999-02-24 00:00:00+00:00,,,,107.0,261783.15264
1999-02-25 00:00:00+00:00,,,,107.0,261783.15264
1999-02-26 00:00:00+00:00,,,,107.0,261783.15264
1999-02-27 00:00:00+00:00,,,,107.0,261783.15264
1999-02-28 00:00:00+00:00,,,,107.0,261783.15264
1999-03-01 00:00:00+00:00,,,,107.0,261783.15264
1999-03-02 00:00:00+00:00,,,,107.0,261783.15264
1999-03-03 00:00:00+00:00,,,,107.0,261783.15264
1999-03-04 00:00:00+00:00,,,,107.0,261783.15264
1999-03-05 00:00:00+00:00,,,,107.0,261783.15264
1999-03-06 00:00:00+00:00,,,,107.0,261783.15264
1999-03-07 00:00:00+00:00,,,,107.0,261783.15264
1999-03-08 00:00:00+00:00,,,,107.0,261783.15264
1999-03-09 00:00:00+00:00,,,,107.0,261783.15264
1999-03-10 00:00:00+00:00,,,,107.0,261783.15264
1999-03-11 00:00:00+00:00,,,,107.0,261783.15264
1999-03-12 00:00:00+00:00,,,,107.0,261783.15264
1999-03-13 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-14 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-15 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-16 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-17 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-18 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-19 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-20 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-21 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-22 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-23 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-24 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-25 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-26 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-27 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-28 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-29 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-30 00:00:00+00:00,,,,106.0,259336.58112000002
1999-03-31 00:00:00+00:00,,,,106.0,259336.58112000002
1999-04-01 00:00:00+00:00,,,,106.0,259336.58112000002
1999-04-02 00:00:00+00:00,,,,106.0,259336.58112000002
1999-04-03 00:00:00+00:00,,,,106.0,259336.58112000002
1999-04-04 00:00:00+00:00,,,,105.0,256890.0096
1999-04-05 00:00:00+00:00,,,,105.0,256890.0096
1999-04-06 00:00:00+00:00,,,,105.0,256890.0096
1999-04-07 00:00:00+00:00,,,,105.0,256890.0096
1999-04-08 00:00:00+00:00,,,,105.0,256890.0096
1999-04-09 00:00:00+00:00,,,,105.0,256890.0096
1999-04-10 00:00:00+00:00,,,,105.0,256890.0096
1999-04-11 00:00:00+00:00,,,,105.0,256890.0096
1999-04-12 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-13 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-14 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-15 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-16 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-17 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-18 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-19 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-20 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-21 00:00:00+00:00,,,,104.0,254443.43808000002
1999-04-22 00:00:00+00:00,,,,103.0,251996.86656
1999-04-23 00:00:00+00:00,,,,103.0,251996.86656
1999-04-24 00:00:00+00:00,,,,102.0,249550.29504
1999-04-25 00:00:00+00:00,,,,102.0,249550.29504
1999-04-26 00:00:00+00:00,,,,102.0,249550.29504
1999-04-27 00:00:00+00:00,,,,102.0,249550.29504
1999-04-28 00:00:00+00:00,,,,102.0,249550.29504
1999-04-29 00:00:00+00:00,,,,102.0,249550.29504
1999-04-30 00:00:00+00:00,,,,102.0,249550.29504
1999-05-01 00:00:00+00:00,,,,102.0,249550.29504
1999-05-02 00:00:00+00:00,,,,102.0,249550.29504
1999-05-03 00:00:00+00:00,,,,102.0,249550.29504
1999-05-04 00:00:00+00:00,,,,102.0,249550.29504
1999-05-05 00:00:00+00:00,,,,102.0,249550.29504
1999-05-06 00:00:00+00:00,,,,102.0,249550.29504
1999-05-07 00:00:00+00:00,,,,102.0,249550.29504
1999-05-08 00:00:00+00:00,,,,102.0,249550.29504
1999-05-09 00:00:00+00:00,,,,102.0,249550.29504
1999-05-10 00:00:00+00:00,,,,102.0,249550.29504
1999-05-11 00:00:00+00:00,,,,102.0,249550.29504
1999-05-12 00:00:00+00:00,,,,102.0,249550.29504
1999-05-13 00:00:00+00:00,,,,102.0,249550.29504
1999-05-14 00:00:00+00:00,,,,102.0,249550.29504
1999-05-15 00:00:00+00:00,,,,102.0,249550.29504
1999-05-16 00:00:00+00:00,,,,102.0,249550.29504
1999-05-17 00:00:00+00:00,,,,102.0,249550.29504
1999-05-18 00:00:00+00:00,,,,102.0,249550.29504
1999-05-19 00:00:00+00:00,,,,102.0,249550.29504
1999-05-20 00:00:00+00:00,,,,102.0,249550.29504
1999-05-21 00:00:00+00:00,,,,102.0,249550.29504
1999-05-22 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-23 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-24 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-25 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-26 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-27 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-28 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-29 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-30 00:00:00+00:00,,,,101.0,247103.72351999997
1999-05-31 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-01 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-02 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-03 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-04 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-05 00:00:00+00:00,,,,102.0,249550.29504
1999-06-06 00:00:00+00:00,,,,102.0,249550.29504
1999-06-07 00:00:00+00:00,,,,102.0,249550.29504
1999-06-08 00:00:00+00:00,,,,102.0,249550.29504
1999-06-09 00:00:00+00:00,,,,102.0,249550.29504
1999-06-10 00:00:00+00:00,,,,102.0,249550.29504
1999-06-11 00:00:00+00:00,,,,102.0,249550.29504
1999-06-12 00:00:00+00:00,,,,102.0,249550.29504
1999-06-13 00:00:00+00:00,,,,102.0,249550.29504
1999-06-14 00:00:00+00:00,,,,102.0,249550.29504
1999-06-15 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-16 00:00:00+00:00,,,,102.0,249550.29504
1999-06-17 00:00:00+00:00,,,,102.0,249550.29504
1999-06-18 00:00:00+00:00,,,,102.0,249550.29504
1999-06-19 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-20 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-21 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-22 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-23 00:00:00+00:00,,,,101.0,247103.72351999997
1999-06-24 00:00:00+00:00,,,,100.0,244657.152
1999-06-25 00:00:00+00:00,,,,100.0,244657.152
1999-06-26 00:00:00+00:00,,,,100.0,244657.152
1999-06-27 00:00:00+00:00,,,,100.0,244657.152
1999-06-28 00:00:00+00:00,,,,100.0,244657.152
1999-06-29 00:00:00+00:00,,,,100.0,244657.152
1999-06-30 00:00:00+00:00,,,,100.0,244657.152
1999-07-01 00:00:00+00:00,,,,100.0,244657.152
1999-07-02 00:00:00+00:00,,,,100.0,244657.152
1999-07-03 00:00:00+00:00,,,,100.0,244657.152
1999-07-04 00:00:00+00:00,,,,100.0,244657.152
1999-07-05 00:00:00+00:00,,,,100.0,244657.152
1999-07-06 00:00:00+00:00,,,,100.0,244657.152
1999-07-07 00:00:00+00:00,,,,100.0,244657.152
1999-07-08 00:00:00+00:00,,,,100.0,244657.152
1999-07-09 00:00:00+00:00,,,,100.0,244657.152
1999-07-10 00:00:00+00:00,,,,100.0,244657.152
1999-07-11 00:00:00+00:00,,,,100.0,244657.152
1999-07-12 00:00:00+00:00,,,,100.0,244657.152
1999-07-13 00:00:00+00:00,,,,100.0,244657.152
1999-07-14 00:00:00+00:00,,,,100.0,244657.152
1999-07-15 00:00:00+00:00,,,,100.0,244657.152
1999-07-16 00:00:00+00:00,,,,100.0,244657.152
1999-07-17 00:00:00+00:00,,,,100.0,244657.152
1999-07-18 00:00:00+00:00,,,,100.0,244657.152
1999-07-19 00:00:00+00:00,,,,100.0,244657.152
1999-07-20 00:00:00+00:00,,,,100.0,244657.152
1999-07-21 00:00:00+00:00,,,,100.0,244657.152
1999-07-22 00:00:00+00:00,,,,100.0,244657.152
1999-07-23 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-24 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-25 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-26 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-27 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-28 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-29 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-30 00:00:00+00:00,,,,101.0,247103.72351999997
1999-07-31 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-01 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-02 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-03 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-04 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-05 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-06 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-07 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-08 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-09 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-10 00:00:00+00:00,,,,102.0,249550.29504
1999-08-11 00:00:00+00:00,,,,102.0,249550.29504
1999-08-12 00:00:00+00:00,,,,102.0,249550.29504
1999-08-13 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-14 00:00:00+00:00,,,,101.0,247103.72351999997
1999-08-15 00:00:00+00:00,,,,102.0,249550.29504
1999-08-16 00:00:00+00:00,,,,102.0,249550.29504
1999-08-17 00:00:00+00:00,,,,102.0,249550.29504
1999-08-18 00:00:00+00:00,,,,102.0,249550.29504
1999-08-19 00:00:00+00:00,,,,102.0,249550.29504
1999-08-20 00:00:00+00:00,,,,102.0,249550.29504
1999-08-21 00:00:00+00:00,,,,102.0,249550.29504
1999-08-22 00:00:00+00:00,,,,102.0,249550.29504
1999-08-23 00:00:00+00:00,,,,103.0,251996.86656
1999-08-24 00:00:00+00:00,,,,103.0,251996.86656
1999-08-25 00:00:00+00:00,,,,104.0,254443.43808000002
1999-08-26 00:00:00+00:00,,,,104.0,254443.43808000002
1999-08-27 00:00:00+00:00,,,,104.0,254443.43808000002
1999-08-28 00:00:00+00:00,,,,105.0,256890.0096
1999-08-29 00:00:00+00:00,,,,105.0,256890.0096
1999-08-30 00:00:00+00:00,,,,105.0,256890.0096
1999-08-31 00:00:00+00:00,,,,105.0,256890.0096
1999-09-01 00:00:00+00:00,,,,105.0,256890.0096
1999-09-02 00:00:00+00:00,,,,105.0,256890.0096
1999-09-03 00:00:00+00:00,,,,106.0,259336.58112000002
1999-09-04 00:00:00+00:00,,,,106.0,259336.58112000002
1999-09-05 00:00:00+00:00,,,,106.0,259336.58112000002
1999-09-06 00:00:00+00:00,,,,106.0,259336.58112000002
1999-09-07 00:00:00+00:00,,,,107.0,261783.15264
1999-09-08 00:00:00+00:00,,,,107.0,261783.15264
1999-09-09 00:00:00+00:00,,,,107.0,261783.15264
1999-09-10 00:00:00+00:00,,,,107.0,261783.15264
1999-09-11 00:00:00+00:00,,,,107.0,261783.15264
1999-09-12 00:00:00+00:00,,,,107.0,261783.15264
1999-09-13 00:00:00+00:00,,,,107.0,261783.15264
1999-09-14 00:00:00+00:00,,,,107.0,261783.15264
1999-09-15 00:00:00+00:00,,,,107.0,261783.15264
1999-09-16 00:00:00+00:00,,,,107.0,261783.15264
1999-09-17 00:00:00+00:00,,,,108.0,264229.72416
1999-09-18 00:00:00+00:00,,,,108.0,264229.72416
1999-09-19 00:00:00+00:00,,,,108.0,264229.72416
1999-09-20 00:00:00+00:00,,,,108.0,264229.72416
1999-09-21 00:00:00+00:00,,,,108.0,264229.72416
1999-09-22 00:00:00+00:00,,,,108.0,264229.72416
1999-09-23 00:00:00+00:00,,,,108.0,264229.72416
1999-09-24 00:00:00+00:00,,,,108.0,264229.72416
1999-09-25 00:00:00+00:00,,,,108.0,264229.72416
1999-09-26 00:00:00+00:00,,,,109.0,266676.29568
1999-09-27 00:00:00+00:00,,,,109.0,266676.29568
