date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,275.0,672807.168
1999-01-02 00:00:00+00:00,,,,260.0,636108.5952
1999-01-03 00:00:00+00:00,,,,260.0,636108.5952
1999-01-04 00:00:00+00:00,,,,260.0,636108.5952
1999-01-05 00:00:00+00:00,,,,276.0,675253.73952
1999-01-06 00:00:00+00:00,,,,278.0,680146.88256
1999-01-07 00:00:00+00:00,,,,280.0,685040.0255999999
1999-01-08 00:00:00+00:00,,,,281.0,687486.5971199999
1999-01-09 00:00:00+00:00,,,,282.0,689933.16864
1999-01-10 00:00:00+00:00,,,,285.0,697272.8831999999
1999-01-11 00:00:00+00:00,,,,289.0,707059.16928
1999-01-12 00:00:00+00:00,,,,290.0,709505.7407999999
1999-01-13 00:00:00+00:00,,,,289.0,707059.16928
1999-01-14 00:00:00+00:00,,,,287.0,702166.0262399999
1999-01-15 00:00:00+00:00,,,,288.0,704612.59776
1999-01-16 00:00:00+00:00,,,,292.0,714398.8838399999
1999-01-17 00:00:00+00:00,,,,289.0,707059.16928
1999-01-18 00:00:00+00:00,,,,291.0,711952.31232
1999-01-19 00:00:00+00:00,,,,293.0,716845.45536
1999-01-20 00:00:00+00:00,,,,294.0,719292.02688
1999-01-21 00:00:00+00:00,,,,294.0,719292.02688
1999-01-22 00:00:00+00:00,,,,292.0,714398.8838399999
1999-01-23 00:00:00+00:00,,,,290.0,709505.7407999999
1999-01-24 00:00:00+00:00,,,,293.0,716845.45536
1999-01-25 00:00:00+00:00,,,,240.0,587177.1648
1999-01-26 00:00:00+00:00,,,,260.0,636108.5952
1999-01-27 00:00:00+00:00,,,,260.0,636108.5952
1999-01-28 00:00:00+00:00,,,,260.0,636108.5952
1999-01-29 00:00:00+00:00,,,,260.0,636108.5952
1999-01-30 00:00:00+00:00,,,,240.0,587177.1648
1999-01-31 00:00:00+00:00,,,,240.0,587177.1648
1999-02-01 00:00:00+00:00,,,,240.0,587177.1648
1999-02-02 00:00:00+00:00,,,,260.0,636108.5952
1999-02-03 00:00:00+00:00,,,,260.0,636108.5952
1999-02-04 00:00:00+00:00,,,,260.0,636108.5952
1999-02-05 00:00:00+00:00,,,,250.0,611642.88
1999-02-06 00:00:00+00:00,,,,260.0,636108.5952
1999-02-07 00:00:00+00:00,,,,270.0,660574.3104
1999-02-08 00:00:00+00:00,,,,280.0,685040.0255999999
1999-02-09 00:00:00+00:00,,,,281.0,687486.5971199999
1999-02-10 00:00:00+00:00,,,,260.0,636108.5952
1999-02-11 00:00:00+00:00,,,,240.0,587177.1648
1999-02-12 00:00:00+00:00,,,,240.0,587177.1648
1999-02-13 00:00:00+00:00,,,,260.0,636108.5952
1999-02-14 00:00:00+00:00,,,,281.0,687486.5971199999
1999-02-15 00:00:00+00:00,,,,282.0,689933.16864
1999-02-16 00:00:00+00:00,,,,281.0,687486.5971199999
1999-02-17 00:00:00+00:00,,,,283.0,692379.74016
1999-02-18 00:00:00+00:00,,,,281.0,687486.5971199999
1999-02-19 00:00:00+00:00,,,,279.0,682593.4540799999
1999-02-20 00:00:00+00:00,,,,280.0,685040.0255999999
1999-02-21 00:00:00+00:00,,,,280.0,685040.0255999999
1999-02-22 00:00:00+00:00,,,,280.0,685040.0255999999
1999-02-23 00:00:00+00:00,,,,283.0,692379.74016
1999-02-24 00:00:00+00:00,,,,285.0,697272.8831999999
1999-02-25 00:00:00+00:00,,,,290.0,709505.7407999999
1999-02-26 00:00:00+00:00,,,,287.0,702166.0262399999
1999-02-27 00:00:00+00:00,,,,281.0,687486.5971199999
1999-02-28 00:00:00+00:00,,,,296.0,724185.16992
1999-03-01 00:00:00+00:00,,,,307.0,751097.4566399999
1999-03-02 00:00:00+00:00,,,,298.0,729078.31296
1999-03-03 00:00:00+00:00,,,,298.0,729078.31296
1999-03-04 00:00:00+00:00,,,,294.0,719292.02688
1999-03-05 00:00:00+00:00,,,,280.0,685040.0255999999
1999-03-06 00:00:00+00:00,,,,260.0,636108.5952
1999-03-07 00:00:00+00:00,,,,290.0,709505.7407999999
1999-03-08 00:00:00+00:00,,,,296.0,724185.16992
1999-03-09 00:00:00+00:00,,,,295.0,721738.5984
1999-03-10 00:00:00+00:00,,,,295.0,721738.5984
1999-03-11 00:00:00+00:00,,,,290.0,709505.7407999999
1999-03-12 00:00:00+00:00,,,,289.0,707059.16928
1999-03-13 00:00:00+00:00,,,,295.0,721738.5984
1999-03-14 00:00:00+00:00,,,,298.0,729078.31296
1999-03-15 00:00:00+00:00,,,,313.0,765776.88576
1999-03-16 00:00:00+00:00,,,,323.0,790242.60096
1999-03-17 00:00:00+00:00,,,,307.0,751097.4566399999
1999-03-18 00:00:00+00:00,,,,307.0,751097.4566399999
1999-03-19 00:00:00+00:00,,,,326.0,797582.31552
1999-03-20 00:00:00+00:00,,,,346.0,846513.74592
1999-03-21 00:00:00+00:00,,,,369.0,902784.89088
1999-03-22 00:00:00+00:00,,,,433.0,1059365.46816
