date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,4.9,4.4,4.7,109.0,266676.29568
1999-01-02 00:00:00+00:00,4.6,4.2,4.4,78.0,190832.57856000002
1999-01-03 00:00:00+00:00,4.4,4.2,4.3,60.0,146794.2912
1999-01-04 00:00:00+00:00,4.6,4.2,4.4,50.0,122328.576
1999-01-05 00:00:00+00:00,4.6,4.2,4.4,42.0,102756.00383999999
1999-01-06 00:00:00+00:00,4.9,4.2,4.7,39.0,95416.28928000001
1999-01-07 00:00:00+00:00,4.9,4.6,4.7,49.0,119882.00448
1999-01-08 00:00:00+00:00,4.7,4.1,4.3,43.0,105202.57536
1999-01-09 00:00:00+00:00,4.7,3.9,4.3,38.0,92969.71776
1999-01-10 00:00:00+00:00,5.2,4.6,4.9,37.0,90523.14624
1999-01-11 00:00:00+00:00,5.0,4.6,4.8,35.0,85630.00319999999
1999-01-12 00:00:00+00:00,5.0,4.7,4.8,45.0,110095.7184
1999-01-13 00:00:00+00:00,5.0,4.4,4.8,52.0,127221.71904000001
1999-01-14 00:00:00+00:00,5.4,4.6,5.0,124.0,303374.86848
1999-01-15 00:00:00+00:00,4.9,4.2,4.7,140.0,342520.01279999997
1999-01-16 00:00:00+00:00,4.9,4.1,4.4,107.0,261783.15264
1999-01-17 00:00:00+00:00,4.7,4.2,4.5,128.0,313161.15456
1999-01-18 00:00:00+00:00,4.9,4.2,4.6,145.0,354752.87039999996
1999-01-19 00:00:00+00:00,5.0,4.7,4.8,112.0,274016.01024
1999-01-20 00:00:00+00:00,5.0,4.6,4.8,97.0,237317.43744
1999-01-21 00:00:00+00:00,4.7,4.2,4.5,106.0,259336.58112000002
1999-01-22 00:00:00+00:00,4.6,3.8,4.3,92.0,225084.57984000002
1999-01-23 00:00:00+00:00,4.4,3.8,4.2,71.0,173706.57792
1999-01-24 00:00:00+00:00,4.4,4.2,4.3,57.0,139454.57663999998
