date,avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,126.0,308268.01152
1999-01-02 00:00:00+00:00,121.0,296035.15392
1999-01-03 00:00:00+00:00,119.0,291142.01088
1999-01-04 00:00:00+00:00,117.0,286248.86783999996
1999-01-05 00:00:00+00:00,119.0,291142.01088
1999-01-06 00:00:00+00:00,117.0,286248.86783999996
1999-01-07 00:00:00+00:00,119.0,291142.01088
1999-01-08 00:00:00+00:00,117.0,286248.86783999996
1999-01-09 00:00:00+00:00,117.0,286248.86783999996
1999-01-10 00:00:00+00:00,117.0,286248.86783999996
1999-01-11 00:00:00+00:00,119.0,291142.01088
1999-01-12 00:00:00+00:00,119.0,291142.01088
1999-01-13 00:00:00+00:00,117.0,286248.86783999996
1999-01-14 00:00:00+00:00,117.0,286248.86783999996
1999-01-15 00:00:00+00:00,120.0,293588.5824
1999-01-16 00:00:00+00:00,121.0,296035.15392
1999-01-17 00:00:00+00:00,119.0,291142.01088
1999-01-18 00:00:00+00:00,119.0,291142.01088
1999-01-19 00:00:00+00:00,121.0,296035.15392
1999-01-20 00:00:00+00:00,119.0,291142.01088
1999-01-21 00:00:00+00:00,119.0,291142.01088
1999-01-22 00:00:00+00:00,119.0,291142.01088
1999-01-23 00:00:00+00:00,119.0,291142.01088
1999-01-24 00:00:00+00:00,115.0,281355.72479999997
1999-01-25 00:00:00+00:00,108.0,264229.72416
1999-01-26 00:00:00+00:00,106.0,259336.58112000002
1999-01-27 00:00:00+00:00,110.0,269122.8672
1999-01-28 00:00:00+00:00,110.0,269122.8672
1999-01-29 00:00:00+00:00,112.0,274016.01024
1999-01-30 00:00:00+00:00,110.0,269122.8672
1999-01-31 00:00:00+00:00,110.0,269122.8672
1999-02-01 00:00:00+00:00,110.0,269122.8672
1999-02-02 00:00:00+00:00,111.0,271569.43872000003
1999-02-03 00:00:00+00:00,112.0,274016.01024
1999-02-04 00:00:00+00:00,112.0,274016.01024
1999-02-05 00:00:00+00:00,110.0,269122.8672
1999-02-06 00:00:00+00:00,112.0,274016.01024
1999-02-07 00:00:00+00:00,121.0,296035.15392
1999-02-08 00:00:00+00:00,115.0,281355.72479999997
1999-02-09 00:00:00+00:00,115.0,281355.72479999997
1999-02-10 00:00:00+00:00,115.0,281355.72479999997
1999-02-11 00:00:00+00:00,110.0,269122.8672
1999-02-12 00:00:00+00:00,110.0,269122.8672
1999-02-13 00:00:00+00:00,112.0,274016.01024
1999-02-14 00:00:00+00:00,117.0,286248.86783999996
1999-02-15 00:00:00+00:00,112.0,274016.01024
1999-02-16 00:00:00+00:00,112.0,274016.01024
1999-02-17 00:00:00+00:00,117.0,286248.86783999996
1999-02-18 00:00:00+00:00,117.0,286248.86783999996
1999-02-19 00:00:00+00:00,118.0,288695.43936
1999-02-20 00:00:00+00:00,112.0,274016.01024
1999-02-21 00:00:00+00:00,112.0,274016.01024
1999-02-22 00:00:00+00:00,110.0,269122.8672
1999-02-23 00:00:00+00:00,117.0,286248.86783999996
1999-02-24 00:00:00+00:00,121.0,296035.15392
1999-02-25 00:00:00+00:00,125.0,305821.44
1999-02-26 00:00:00+00:00,128.0,313161.15456
1999-02-27 00:00:00+00:00,121.0,296035.15392
1999-02-28 00:00:00+00:00,133.0,325394.01216
1999-03-01 00:00:00+00:00,143.0,349859.72736
1999-03-02 00:00:00+00:00,138.0,337626.86976
1999-03-03 00:00:00+00:00,138.0,337626.86976
1999-03-04 00:00:00+00:00,131.0,320500.86912
1999-03-05 00:00:00+00:00,128.0,313161.15456
1999-03-06 00:00:00+00:00,126.0,308268.01152
1999-03-07 00:00:00+00:00,126.0,308268.01152
1999-03-08 00:00:00+00:00,124.0,303374.86848
1999-03-09 00:00:00+00:00,125.0,305821.44
1999-03-10 00:00:00+00:00,119.0,291142.01088
1999-03-11 00:00:00+00:00,117.0,286248.86783999996
1999-03-12 00:00:00+00:00,115.0,281355.72479999997
1999-03-13 00:00:00+00:00,115.0,281355.72479999997
1999-03-14 00:00:00+00:00,115.0,281355.72479999997
1999-03-15 00:00:00+00:00,117.0,286248.86783999996
1999-03-16 00:00:00+00:00,126.0,308268.01152
1999-03-17 00:00:00+00:00,124.0,303374.86848
1999-03-18 00:00:00+00:00,125.0,305821.44
1999-03-19 00:00:00+00:00,119.0,291142.01088
1999-03-20 00:00:00+00:00,128.0,313161.15456
1999-03-21 00:00:00+00:00,138.0,337626.86976
1999-03-22 00:00:00+00:00,151.0,369432.29951999994
1999-03-23 00:00:00+00:00,166.0,406130.87232
1999-03-24 00:00:00+00:00,175.0,428150.016
1999-03-25 00:00:00+00:00,180.0,440382.8736
1999-03-26 00:00:00+00:00,204.0,499100.59008
1999-03-27 00:00:00+00:00,210.0,513780.0192
1999-03-28 00:00:00+00:00,204.0,499100.59008
1999-03-29 00:00:00+00:00,195.0,477081.4464
1999-03-30 00:00:00+00:00,189.0,462402.01728000003
1999-03-31 00:00:00+00:00,186.0,455062.30272
1999-04-01 00:00:00+00:00,178.0,435489.73056
1999-04-02 00:00:00+00:00,172.0,420810.30144
1999-04-03 00:00:00+00:00,169.0,413470.58687999996
1999-04-04 00:00:00+00:00,166.0,406130.87232
1999-04-05 00:00:00+00:00,164.0,401237.72927999997
1999-04-06 00:00:00+00:00,161.0,393898.01472000004
1999-04-07 00:00:00+00:00,158.0,386558.30016
1999-04-08 00:00:00+00:00,153.0,374325.44256
1999-04-09 00:00:00+00:00,158.0,386558.30016
1999-04-10 00:00:00+00:00,153.0,374325.44256
1999-04-11 00:00:00+00:00,151.0,369432.29951999994
1999-04-12 00:00:00+00:00,148.0,362092.58496
1999-04-13 00:00:00+00:00,148.0,362092.58496
1999-04-14 00:00:00+00:00,151.0,369432.29951999994
1999-04-15 00:00:00+00:00,143.0,349859.72736
1999-04-16 00:00:00+00:00,128.0,313161.15456
1999-04-17 00:00:00+00:00,131.0,320500.86912
1999-04-18 00:00:00+00:00,131.0,320500.86912
1999-04-19 00:00:00+00:00,164.0,401237.72927999997
1999-04-20 00:00:00+00:00,195.0,477081.4464
1999-04-21 00:00:00+00:00,210.0,513780.0192
1999-04-22 00:00:00+00:00,204.0,499100.59008
1999-04-23 00:00:00+00:00,189.0,462402.01728000003
1999-04-24 00:00:00+00:00,180.0,440382.8736
1999-04-25 00:00:00+00:00,180.0,440382.8736
1999-04-26 00:00:00+00:00,204.0,499100.59008
1999-04-27 00:00:00+00:00,230.0,562711.4495999999
1999-04-28 00:00:00+00:00,246.0,601856.59392
1999-04-29 00:00:00+00:00,243.0,594516.87936
1999-04-30 00:00:00+00:00,223.0,545585.44896
1999-05-01 00:00:00+00:00,210.0,513780.0192
1999-05-02 00:00:00+00:00,210.0,513780.0192
1999-05-03 00:00:00+00:00,210.0,513780.0192
1999-05-04 00:00:00+00:00,214.0,523566.30528
1999-05-05 00:00:00+00:00,201.0,491760.87552
1999-05-06 00:00:00+00:00,192.0,469741.73183999996
1999-05-07 00:00:00+00:00,183.0,447722.58816
1999-05-08 00:00:00+00:00,183.0,447722.58816
1999-05-09 00:00:00+00:00,192.0,469741.73183999996
1999-05-10 00:00:00+00:00,201.0,491760.87552
1999-05-11 00:00:00+00:00,198.0,484421.16096
1999-05-12 00:00:00+00:00,195.0,477081.4464
1999-05-13 00:00:00+00:00,195.0,477081.4464
1999-05-14 00:00:00+00:00,189.0,462402.01728000003
1999-05-15 00:00:00+00:00,178.0,435489.73056
1999-05-16 00:00:00+00:00,172.0,420810.30144
1999-05-17 00:00:00+00:00,172.0,420810.30144
1999-05-18 00:00:00+00:00,180.0,440382.8736
1999-05-19 00:00:00+00:00,198.0,484421.16096
1999-05-20 00:00:00+00:00,220.0,538245.7344
1999-05-21 00:00:00+00:00,253.0,618982.59456
1999-05-22 00:00:00+00:00,282.0,689933.16864
1999-05-23 00:00:00+00:00,329.0,804922.03008
1999-05-24 00:00:00+00:00,402.0,983521.75104
1999-05-25 00:00:00+00:00,600.0,1467942.912
1999-05-26 00:00:00+00:00,786.0,1923005.21472
1999-05-27 00:00:00+00:00,792.0,1937684.64384
1999-05-28 00:00:00+00:00,707.0,1729726.06464
1999-05-29 00:00:00+00:00,707.0,1729726.06464
1999-05-30 00:00:00+00:00,657.0,1607397.48864
1999-05-31 00:00:00+00:00,575.0,1406778.624
1999-06-01 00:00:00+00:00,559.0,1367633.47968
1999-06-02 00:00:00+00:00,592.0,1448370.33984
1999-06-03 00:00:00+00:00,663.0,1622076.9177599999
1999-06-04 00:00:00+00:00,765.0,1871627.2127999999
1999-06-05 00:00:00+00:00,772.0,1888753.2134399998
1999-06-06 00:00:00+00:00,688.0,1683241.20576
1999-06-07 00:00:00+00:00,610.0,1492408.6272
1999-06-08 00:00:00+00:00,564.0,1379866.33728
1999-06-09 00:00:00+00:00,559.0,1367633.47968
1999-06-10 00:00:00+00:00,506.0,1237965.18912
1999-06-11 00:00:00+00:00,454.0,1110743.47008
1999-06-12 00:00:00+00:00,435.0,1064258.6112
1999-06-13 00:00:00+00:00,440.0,1076491.4688
1999-06-14 00:00:00+00:00,474.0,1159674.90048
1999-06-15 00:00:00+00:00,575.0,1406778.624
1999-06-16 00:00:00+00:00,621.0,1519320.9139200002
1999-06-17 00:00:00+00:00,707.0,1729726.06464
1999-06-18 00:00:00+00:00,670.0,1639202.9183999998
1999-06-19 00:00:00+00:00,610.0,1492408.6272
1999-06-20 00:00:00+00:00,559.0,1367633.47968
1999-06-21 00:00:00+00:00,526.0,1286896.61952
1999-06-22 00:00:00+00:00,515.0,1259984.3328
1999-06-23 00:00:00+00:00,469.0,1147442.04288
1999-06-24 00:00:00+00:00,440.0,1076491.4688
1999-06-25 00:00:00+00:00,464.0,1135209.18528
1999-06-26 00:00:00+00:00,449.0,1098510.6124800001
1999-06-27 00:00:00+00:00,421.0,1030006.6099200001
1999-06-28 00:00:00+00:00,393.0,961502.60736
1999-06-29 00:00:00+00:00,380.0,929697.1776
1999-06-30 00:00:00+00:00,406.0,993308.03712
1999-07-01 00:00:00+00:00,521.0,1274663.76192
1999-07-02 00:00:00+00:00,581.0,1421458.0531199998
1999-07-03 00:00:00+00:00,515.0,1259984.3328
1999-07-04 00:00:00+00:00,459.0,1122976.32768
1999-07-05 00:00:00+00:00,430.0,1052025.7536
1999-07-06 00:00:00+00:00,384.0,939483.4636799999
1999-07-07 00:00:00+00:00,366.0,895445.17632
1999-07-08 00:00:00+00:00,350.0,856300.032
1999-07-09 00:00:00+00:00,333.0,814708.3161599999
1999-07-10 00:00:00+00:00,309.0,755990.59968
1999-07-11 00:00:00+00:00,290.0,709505.7407999999
1999-07-12 00:00:00+00:00,275.0,672807.168
1999-07-13 00:00:00+00:00,264.0,645894.88128
1999-07-14 00:00:00+00:00,236.0,577390.87872
1999-07-15 00:00:00+00:00,226.0,552925.1635200001
1999-07-16 00:00:00+00:00,217.0,530906.01984
1999-07-17 00:00:00+00:00,214.0,523566.30528
1999-07-18 00:00:00+00:00,210.0,513780.0192
1999-07-19 00:00:00+00:00,198.0,484421.16096
1999-07-20 00:00:00+00:00,189.0,462402.01728000003
1999-07-21 00:00:00+00:00,192.0,469741.73183999996
1999-07-22 00:00:00+00:00,180.0,440382.8736
1999-07-23 00:00:00+00:00,178.0,435489.73056
1999-07-24 00:00:00+00:00,175.0,428150.016
1999-07-25 00:00:00+00:00,175.0,428150.016
1999-07-26 00:00:00+00:00,166.0,406130.87232
1999-07-27 00:00:00+00:00,166.0,406130.87232
1999-07-28 00:00:00+00:00,158.0,386558.30016
1999-07-29 00:00:00+00:00,148.0,362092.58496
1999-07-30 00:00:00+00:00,143.0,349859.72736
1999-07-31 00:00:00+00:00,143.0,349859.72736
1999-08-01 00:00:00+00:00,151.0,369432.29951999994
1999-08-02 00:00:00+00:00,153.0,374325.44256
1999-08-03 00:00:00+00:00,151.0,369432.29951999994
1999-08-04 00:00:00+00:00,169.0,413470.58687999996
1999-08-05 00:00:00+00:00,164.0,401237.72927999997
1999-08-06 00:00:00+00:00,164.0,401237.72927999997
1999-08-07 00:00:00+00:00,164.0,401237.72927999997
1999-08-08 00:00:00+00:00,189.0,462402.01728000003
1999-08-09 00:00:00+00:00,178.0,435489.73056
1999-08-10 00:00:00+00:00,170.0,415917.1584
1999-08-11 00:00:00+00:00,175.0,428150.016
1999-08-12 00:00:00+00:00,180.0,440382.8736
1999-08-13 00:00:00+00:00,204.0,499100.59008
1999-08-14 00:00:00+00:00,217.0,530906.01984
1999-08-15 00:00:00+00:00,207.0,506440.30463999993
1999-08-16 00:00:00+00:00,198.0,484421.16096
1999-08-17 00:00:00+00:00,189.0,462402.01728000003
1999-08-18 00:00:00+00:00,180.0,440382.8736
1999-08-19 00:00:00+00:00,178.0,435489.73056
1999-08-20 00:00:00+00:00,175.0,428150.016
1999-08-21 00:00:00+00:00,169.0,413470.58687999996
1999-08-22 00:00:00+00:00,166.0,406130.87232
1999-08-23 00:00:00+00:00,172.0,420810.30144
1999-08-24 00:00:00+00:00,166.0,406130.87232
1999-08-25 00:00:00+00:00,164.0,401237.72927999997
1999-08-26 00:00:00+00:00,158.0,386558.30016
1999-08-27 00:00:00+00:00,164.0,401237.72927999997
1999-08-28 00:00:00+00:00,172.0,420810.30144
1999-08-29 00:00:00+00:00,172.0,420810.30144
1999-08-30 00:00:00+00:00,166.0,406130.87232
1999-08-31 00:00:00+00:00,166.0,406130.87232
1999-09-01 00:00:00+00:00,172.0,420810.30144
1999-09-02 00:00:00+00:00,178.0,435489.73056
1999-09-03 00:00:00+00:00,180.0,440382.8736
1999-09-04 00:00:00+00:00,178.0,435489.73056
1999-09-05 00:00:00+00:00,175.0,428150.016
1999-09-06 00:00:00+00:00,172.0,420810.30144
1999-09-07 00:00:00+00:00,172.0,420810.30144
1999-09-08 00:00:00+00:00,180.0,440382.8736
1999-09-09 00:00:00+00:00,180.0,440382.8736
1999-09-10 00:00:00+00:00,180.0,440382.8736
1999-09-11 00:00:00+00:00,178.0,435489.73056
1999-09-12 00:00:00+00:00,180.0,440382.8736
1999-09-13 00:00:00+00:00,178.0,435489.73056
1999-09-14 00:00:00+00:00,172.0,420810.30144
1999-09-15 00:00:00+00:00,172.0,420810.30144
1999-09-16 00:00:00+00:00,180.0,440382.8736
1999-09-17 00:00:00+00:00,186.0,455062.30272
1999-09-18 00:00:00+00:00,183.0,447722.58816
1999-09-19 00:00:00+00:00,183.0,447722.58816
1999-09-20 00:00:00+00:00,186.0,455062.30272
1999-09-21 00:00:00+00:00,186.0,455062.30272
1999-09-22 00:00:00+00:00,180.0,440382.8736
1999-09-23 00:00:00+00:00,178.0,435489.73056
1999-09-24 00:00:00+00:00,178.0,435489.73056
1999-09-25 00:00:00+00:00,178.0,435489.73056
1999-09-26 00:00:00+00:00,178.0,435489.73056
1999-09-27 00:00:00+00:00,180.0,440382.8736
1999-09-28 00:00:00+00:00,180.0,440382.8736
1999-09-29 00:00:00+00:00,183.0,447722.58816
1999-09-30 00:00:00+00:00,183.0,447722.58816
1999-10-01 00:00:00+00:00,180.0,440382.8736
1999-10-02 00:00:00+00:00,178.0,435489.73056
1999-10-03 00:00:00+00:00,180.0,440382.8736
1999-10-04 00:00:00+00:00,178.0,435489.73056
1999-10-05 00:00:00+00:00,178.0,435489.73056
1999-10-06 00:00:00+00:00,175.0,428150.016
1999-10-07 00:00:00+00:00,172.0,420810.30144
1999-10-08 00:00:00+00:00,169.0,413470.58687999996
1999-10-09 00:00:00+00:00,189.0,462402.01728000003
1999-10-10 00:00:00+00:00,198.0,484421.16096
1999-10-11 00:00:00+00:00,186.0,455062.30272
1999-10-12 00:00:00+00:00,180.0,440382.8736
1999-10-13 00:00:00+00:00,183.0,447722.58816
1999-10-14 00:00:00+00:00,180.0,440382.8736
1999-10-15 00:00:00+00:00,180.0,440382.8736
1999-10-16 00:00:00+00:00,180.0,440382.8736
1999-10-17 00:00:00+00:00,178.0,435489.73056
1999-10-18 00:00:00+00:00,178.0,435489.73056
1999-10-19 00:00:00+00:00,178.0,435489.73056
1999-10-20 00:00:00+00:00,175.0,428150.016
1999-10-21 00:00:00+00:00,172.0,420810.30144
1999-10-22 00:00:00+00:00,169.0,413470.58687999996
1999-10-23 00:00:00+00:00,166.0,406130.87232
1999-10-24 00:00:00+00:00,164.0,401237.72927999997
1999-10-25 00:00:00+00:00,164.0,401237.72927999997
1999-10-26 00:00:00+00:00,175.0,428150.016
1999-10-27 00:00:00+00:00,195.0,477081.4464
1999-10-28 00:00:00+00:00,198.0,484421.16096
1999-10-29 00:00:00+00:00,207.0,506440.30463999993
1999-10-30 00:00:00+00:00,192.0,469741.73183999996
1999-10-31 00:00:00+00:00,183.0,447722.58816
1999-11-01 00:00:00+00:00,186.0,455062.30272
1999-11-02 00:00:00+00:00,180.0,440382.8736
1999-11-03 00:00:00+00:00,180.0,440382.8736
1999-11-04 00:00:00+00:00,189.0,462402.01728000003
1999-11-05 00:00:00+00:00,183.0,447722.58816
1999-11-06 00:00:00+00:00,180.0,440382.8736
1999-11-07 00:00:00+00:00,183.0,447722.58816
1999-11-08 00:00:00+00:00,178.0,435489.73056
1999-11-09 00:00:00+00:00,175.0,428150.016
1999-11-10 00:00:00+00:00,175.0,428150.016
1999-11-11 00:00:00+00:00,175.0,428150.016
1999-11-12 00:00:00+00:00,172.0,420810.30144
1999-11-13 00:00:00+00:00,172.0,420810.30144
1999-11-14 00:00:00+00:00,178.0,435489.73056
1999-11-15 00:00:00+00:00,178.0,435489.73056
1999-11-16 00:00:00+00:00,175.0,428150.016
1999-11-17 00:00:00+00:00,175.0,428150.016
1999-11-18 00:00:00+00:00,179.0,437936.30207999994
1999-11-19 00:00:00+00:00,172.0,420810.30144
1999-11-20 00:00:00+00:00,169.0,413470.58687999996
1999-11-21 00:00:00+00:00,169.0,413470.58687999996
1999-11-22 00:00:00+00:00,166.0,406130.87232
1999-11-23 00:00:00+00:00,164.0,401237.72927999997
1999-11-24 00:00:00+00:00,164.0,401237.72927999997
1999-11-25 00:00:00+00:00,166.0,406130.87232
1999-11-26 00:00:00+00:00,198.0,484421.16096
1999-11-27 00:00:00+00:00,201.0,491760.87552
1999-11-28 00:00:00+00:00,180.0,440382.8736
1999-11-29 00:00:00+00:00,175.0,428150.016
1999-11-30 00:00:00+00:00,172.0,420810.30144
1999-12-01 00:00:00+00:00,169.0,413470.58687999996
1999-12-02 00:00:00+00:00,166.0,406130.87232
1999-12-03 00:00:00+00:00,165.0,403684.30079999997
1999-12-04 00:00:00+00:00,172.0,420810.30144
1999-12-05 00:00:00+00:00,172.0,420810.30144
1999-12-06 00:00:00+00:00,178.0,435489.73056
1999-12-07 00:00:00+00:00,178.0,435489.73056
1999-12-08 00:00:00+00:00,172.0,420810.30144
1999-12-09 00:00:00+00:00,172.0,420810.30144
1999-12-10 00:00:00+00:00,172.0,420810.30144
1999-12-11 00:00:00+00:00,172.0,420810.30144
1999-12-12 00:00:00+00:00,169.0,413470.58687999996
1999-12-13 00:00:00+00:00,169.0,413470.58687999996
1999-12-14 00:00:00+00:00,166.0,406130.87232
1999-12-15 00:00:00+00:00,166.0,406130.87232
1999-12-16 00:00:00+00:00,166.0,406130.87232
1999-12-17 00:00:00+00:00,166.0,406130.87232
1999-12-18 00:00:00+00:00,169.0,413470.58687999996
1999-12-19 00:00:00+00:00,166.0,406130.87232
1999-12-20 00:00:00+00:00,164.0,401237.72927999997
1999-12-21 00:00:00+00:00,164.0,401237.72927999997
1999-12-22 00:00:00+00:00,164.0,401237.72927999997
1999-12-23 00:00:00+00:00,161.0,393898.01472000004
1999-12-24 00:00:00+00:00,158.0,386558.30016
1999-12-25 00:00:00+00:00,153.0,374325.44256
1999-12-26 00:00:00+00:00,151.0,369432.29951999994
1999-12-27 00:00:00+00:00,148.0,362092.58496
1999-12-28 00:00:00+00:00,143.0,349859.72736
1999-12-29 00:00:00+00:00,138.0,337626.86976
1999-12-30 00:00:00+00:00,136.0,332733.72672
1999-12-31 00:00:00+00:00,131.0,320500.86912
2000-01-01 00:00:00+00:00,140.0,342520.01279999997
2000-01-02 00:00:00+00:00,140.0,342520.01279999997
2000-01-03 00:00:00+00:00,138.0,337626.86976
2000-01-04 00:00:00+00:00,138.0,337626.86976
