date,unregulated flow (m3/d),discharge (m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
1990-01-28,146647.49690879998,0.0,2.144581600000002,6.750174000000001,-1.5498923999999974
1990-01-29,154134.00576,0.0,2.427917200000003,6.489060800000004,-0.9387763999999983
1990-01-30,118340.66442239999,0.0,0.9334608000000024,4.477933600000004,-2.949903599999997
1990-01-31,167883.73770240002,0.0,-0.34988279999999605,3.0334776000000048,-4.605472399999998
1990-02-01,148629.21984,0.0,-0.2387707999999975,3.8223728000000037,-6.2665967999999985
1990-02-02,137619.648,0.0,0.5056796000000006,5.350162800000003,-3.9110223999999967
1990-02-03,134855.0221824,0.0,-0.6887743999999962,2.339027600000005,-4.038801199999998
1990-02-04,151369.3799424,0.0,-0.8443311999999956,5.222384000000002,-7.577718399999998
1990-02-05,90816.73482239999,0.0,-4.188802399999997,1.2445744000000047,-9.2832876
1990-02-06,134855.0221824,0.0,-1.3054459999999999,2.5556960000000046,-5.216588399999999
1990-02-07,118340.66442239999,0.0,-2.1721195999999985,1.4223536000000045,-7.533273599999998
1990-02-08,168813.43488,0.0,1.711244800000003,4.1279308000000015,-0.14988119999999583
1990-02-09,171626.992128,0.0,4.5168228000000035,6.794618800000002,2.0723588
1990-02-10,185694.778368,0.0,6.794618800000002,9.939088400000003,0.5001240000000031
1990-02-11,185694.778368,0.0,5.050160400000006,14.522458400000005,-1.855450399999997
1990-02-12,120982.961664,0.0,-1.1387779999999985,2.1612484000000016,-4.827696399999999
1990-02-13,92847.389184,0.0,-5.816593199999998,-1.6387819999999955,-9.2832876
1990-02-14,78779.60294400001,0.0,-6.433264799999996,0.37234520000000515,-15.133334399999999
1990-02-15,123796.518912,0.0,-4.111023999999997,0.15567680000000195,-8.099944799999998
1990-02-16,168813.43488,0.0,-2.6832347999999975,4.344599200000005,-12.205533199999998
1990-02-17,137864.30515200002,0.0,-7.944387999999998,1.1167956000000032,-16.2722324
1990-02-18,106915.175424,0.0,-5.777703999999996,4.694602000000003,-13.999991999999999
1990-02-19,126610.07616,0.0,-6.316597199999999,3.6501492000000013,-14.477773599999999
1990-02-20,142830.8453376,0.0,-3.883244399999997,0.23901080000000263,-8.188834399999998
1990-02-21,192373.9186176,0.0,3.133478400000005,13.128002800000004,-2.599900799999997
1990-02-22,192373.9186176,0.0,2.466806400000003,12.644665600000003,-4.738806799999999
1990-02-23,177816.8180736,0.0,2.7223640000000024,10.155756800000002,-3.994356399999999
1990-02-24,206955.4848768,0.0,5.472386000000004,14.305790000000002,0.41679000000000244
1990-02-25,288573.110784,0.0,4.861270000000005,15.222464000000002,-3.561019599999998
1990-02-26,320647.6634112,0.0,3.694594000000002,15.311353600000004,-3.994356399999999
1990-02-27,254394.5066496,0.0,3.050144400000004,12.472442000000004,-5.1776991999999975
1990-02-28,214344.1308672,0.0,2.200137600000005,11.639102000000005,-5.961038799999999
1990-03-01,226258.93416960002,0.0,4.533489599999999,12.778000000000002,-0.9387763999999983
1990-03-02,250064.07505919997,0.0,3.8612620000000035,9.150193200000004,-1.288779199999997
1990-03-03,226258.93416960002,0.0,5.283495600000002,11.205765200000005,0.23901080000000263
1990-03-04,264963.695616,0.0,2.661252400000002,6.833508000000002,-0.9832211999999956
1990-03-05,211359.3136128,0.0,4.339043600000004,10.633538400000003,-1.5498923999999974
1990-03-06,229953.2571648,0.0,3.7668168000000044,12.905778800000004,-4.566583199999997
1990-03-07,216154.59379199997,0.0,5.855722400000001,13.822452800000004,-1.8998951999999978
1990-03-08,182661.0296832,0.0,3.3112576000000047,7.100176800000003,-3.561019599999998
1990-03-09,200936.91893759998,0.0,2.4556952000000045,11.944660000000002,-5.8332599999999974
1990-03-10,316610.8204032,0.0,3.5779264000000026,6.527950000000004,0.2834555999999999
1990-03-11,200936.91893759998,0.0,-0.22765959999999907,5.350162800000003,-5.088809599999998
1990-03-12,152225.6799744,0.0,-1.9443399999999968,5.527942000000003,-8.494392399999997
1990-03-13,179627.2809984,0.0,0.8445712000000043,10.0668672,-7.6221631999999975
1990-03-14,204704.6390784,0.0,4.539045200000004,11.161320400000005,0.9834612000000043
1990-03-15,190514.5242624,0.0,4.033485600000002,13.561339600000004,-4.388803999999997
1990-03-16,168642.17487360002,0.0,6.122391200000006,16.750254000000005,-4.299914399999997
1990-03-17,206123.65056,0.0,10.372425200000006,18.061375600000005,5.133494400000004
1990-03-18,237366.36887039998,0.0,11.1002088,18.805826000000003,4.216820400000003
1990-03-19,277979.4561024,24.4657152,11.483545200000005,21.250290000000007,2.994588400000005
1990-03-20,309222.1744128,24.4657152,9.5501964,16.578030400000003,1.5501324000000025
1990-03-21,311742.1430784,24.4657152,9.950199600000001,19.850278800000005,-0.7221079999999986
1990-03-22,346825.97867519996,293.5885824,11.966882400000003,20.7669528,1.6390220000000042
1990-03-23,311693.211648,122.328576,8.489076800000003,12.950223600000005,2.0334696
1990-03-24,368967.4509312,171.2600064,4.433488800000003,12.644665600000003,-3.688798399999998
1990-03-25,308537.1343872,146.7942912,5.677943200000001,14.872461200000004,-5.088809599999998
1990-03-26,316194.9032448,97.8628608,8.489076800000003,14.433568800000003,3.8668176000000045
1990-03-27,291142.01088,122.328576,7.561291600000004,16.883588400000008,-3.1221271999999978
1990-03-28,301221.8855424,415.9171584,8.533521600000004,16.839143600000007,-1.4165579999999984
1990-03-29,308145.682944,782.9028864,7.294622800000006,16.9280332,-3.3832403999999983
1990-03-30,359523.68486399995,58717.71648,8.639078000000001,20.550284400000002,-3.2999063999999994
1990-03-31,352893.4760448,97862.8608,11.439100400000004,22.866969600000004,-1.7276715999999972
1990-04-01,382325.73143040005,97862.8608,13.950231600000002,25.00587560000001,0.5890136000000048
1990-04-02,404247.01224959997,90523.14624,14.472458000000003,25.79477080000001,2.600140800000002
1990-04-03,444052.73088,137008.00512,15.2057972,24.916986,3.8223728000000037
1990-04-04,433556.9390592,266676.29568,13.978009600000004,24.916986,2.0723588
1990-04-05,409286.94958079996,305821.44,12.239106800000005,22.911414400000005,0.9390163999999999
1990-04-06,413495.05259519996,303374.86848,13.055780000000002,22.6058564,1.811245600000003
1990-04-07,371218.29672959994,327840.58368,12.383552400000003,22.25585360000001,3.5168148000000024
1990-04-08,429275.4388992,379218.5856,12.778000000000002,19.722500000000004,7.711292800000006
1990-04-09,393433.1661312,486867.73248,10.0668672,20.683618800000005,-0.7221079999999986
1990-04-10,374692.428288,611642.88,13.783563600000004,23.6058644,4.1279308000000015
1990-04-11,301686.7341312,702166.02624,14.778016000000008,22.644745600000007,6.005723600000003
1990-04-12,330115.89519360004,746204.3136,11.811325600000004,18.978049600000006,2.422361600000002
1990-04-13,372539.4453504,787796.02944,13.950231600000002,23.872533200000007,4.5223784000000045
1990-04-14,322555.9891968,839174.03136,16.028026000000004,26.75033400000001,4.872381200000003
1990-04-15,351988.2445824,839174.03136,18.5447128,28.239234800000006,10.2446464
1990-04-16,296279.81107199995,839174.03136,20.62250720000001,27.62811880000001,14.433568800000003
1990-04-17,308977.5172608,836727.45984,16.761365200000007,25.1780992,9.500196000000003
1990-04-18,357150.51048959995,824494.60224,15.905802800000004,22.25585360000001,11.772436400000004
1990-04-19,286762.64785919996,826941.17376,15.444688,24.789207200000007,5.000160000000005
1990-04-20,289502.8079616,839174.03136,14.305790000000002,19.372497200000005,10.461314800000004
1990-04-21,298285.9997184,807368.6015999999,13.894675600000003,18.889160000000004,9.850198800000001
1990-04-22,295423.51104,795135.744,10.672427600000002,14.700237600000001,7.5779584000000035
1990-04-23,316708.683264,770670.0288,10.422425600000004,15.700245600000002,6.400171200000006
1990-04-24,300316.65408,702166.02624,9.127970800000003,15.572466800000008,1.5945771999999998
1990-04-25,224472.93696,626322.30912,9.200193600000006,16.311361600000005,1.155684800000003
1990-04-26,255348.66954240002,587177.1648,8.527966000000003,15.178019200000001,0.6779032000000029
1990-04-27,309858.283008,526012.8768,9.600196800000003,13.778008000000003,6.266836800000004
1990-04-28,472555.289088,420810.30144,6.094613200000001,9.977977600000003,1.5056876000000017
1990-04-29,379218.5856,379218.5856,5.177939200000004,9.672419600000001,0.4612348000000033
1990-04-30,352306.29888,352306.29888,7.489068800000002,15.266908800000003,-1.027666
1990-05-01,325932.2578944,310714.58304,10.289091200000005,19.372497200000005,-0.4165499999999973
1990-05-02,279496.33044479997,379218.5856,13.866897600000005,19.678055200000003,8.672411600000004
1990-05-03,329920.169472,428150.016,16.111360000000005,24.222536000000005,6.572394800000001
1990-05-04,292585.4880768,435489.73056,17.339147600000004,27.889232000000007,7.055732000000006
1990-05-05,266138.0499456,447722.58816,20.300282400000007,30.772588400000004,7.883516400000001
1990-05-06,138108.96230400002,447722.58816,13.605784400000005,20.4613948,7.272400400000006
1990-05-07,229463.94286080002,479528.01792,6.272392400000001,12.822444800000003,-1.7276715999999972
1990-05-08,285294.7049472,496654.01856,8.294630800000004,15.789135200000004,-1.244334399999996
1990-05-09,282848.13342719997,494207.44704,11.977993600000005,21.861406000000002,2.0334696
1990-05-10,217035.35953919997,489314.304,14.628014800000003,23.478085600000007,4.172375600000002
1990-05-11,168666.6405888,489314.304,13.439116400000003,18.539157200000005,7.794626800000003
1990-05-12,181266.4839168,484421.16096,10.722428,18.583602000000006,3.3834804000000034
1990-05-13,215200.43089919997,474634.87488,10.333536000000006,17.539149200000004,1.4223536000000045
1990-05-14,152127.8171136,484421.16096,10.444648,15.355798400000005,4.955715200000004
1990-05-15,215322.7594752,489314.304,9.600196800000003,17.011367200000002,0.11123200000000466
1990-05-16,207811.78490879998,501547.1616,13.539117200000003,22.866969600000004,3.733483200000002
1990-05-17,164042.620416,594516.87936,14.328012400000006,22.166964000000007,6.266836800000004
1990-05-18,206735.29344,628768.88064,13.011335200000005,19.58916560000001,3.911262400000002
1990-05-19,172654.55216639998,636108.5952,13.128002800000004,17.80026240000001,7.489068800000002
1990-05-20,263936.1355776,641001.73824,11.783547600000006,17.36137,6.527950000000004
1990-05-21,229684.1342976,606749.73696,13.072446800000005,18.933604800000005,7.405734800000001
1990-05-22,201548.56181759998,545585.44896,14.728015600000006,21.6447376,7.839071600000004
1990-05-23,185939.43552,472188.30336,10.139090000000003,17.272480400000006,6.050168400000004
1990-05-24,209720.1106944,406130.87231999997,9.339083600000006,13.822452800000004,4.872381200000003
1990-05-25,221659.379712,384111.72864,10.433536800000006,17.272480400000006,1.2001296000000004
1990-05-26,175639.3694208,384111.72864,14.178011200000007,19.239162800000003,9.939088400000003
1990-05-27,210282.822144,313161.15456,12.477997600000005,14.261345200000008,10.855762400000003
1990-05-28,289453.8765312,205512.00768,12.439108400000006,14.478013600000004,10.505759600000001
1990-05-29,283312.98201599997,161473.72032,15.005795600000006,20.244726400000005,10.9002072
1990-05-30,191248.4957184,161473.72032,11.7946588,18.761381200000002,7.055732000000006
1990-05-31,264352.052736,161473.72032,7.383512400000004,11.3779888,4.172375600000002
1990-06-01,281282.32765439997,129668.29056,9.316861200000005,17.578038400000004,0.3279004000000043
1990-06-02,201891.08183039998,112542.28992,14.855794400000008,20.8113976,8.450187600000003
1990-06-03,-98083.05223680001,112542.28992,18.60026880000001,25.094765200000005,12.905778800000004
1990-06-04,-98058.5865216,112542.28992,15.422465600000002,21.3391796,7.972406000000003
1990-06-05,-49151.6218368,161473.72032,16.383584400000004,23.039193200000007,8.233519200000003
1990-06-06,53604.3820032,264229.72416,14.233567200000003,18.6724916,9.633530400000005
1990-06-07,92773.9920384,303374.86848,15.3669096,22.644745600000007,7.489068800000002
1990-06-08,212631.5308032,423256.87296,19.122495200000003,27.278116000000004,10.0668672
1990-06-09,273795.8188032,484421.16096,21.461402800000002,29.505911600000005,12.861334000000003
1990-06-10,278713.4275584,489314.304,15.900247200000003,21.466958400000003,9.761309200000003
1990-06-11,271349.2472832,481974.58944,12.461330800000002,20.550284400000002,2.0723588
1990-06-12,271349.2472832,481974.58944,11.061319600000001,14.783571600000002,7.711292800000006
1990-06-13,271373.7129984,481974.58944,10.633538400000003,17.539149200000004,1.5945771999999998
1990-06-14,271349.2472832,481974.58944,13.1446696,20.550284400000002,5.961278800000002
1990-06-15,288059.33076479996,477081.4464,13.911342400000002,20.155836800000003,5.9168340000000015
1990-06-16,156947.563008,474634.87488,16.2391388,24.3947596,5.439052400000001
1990-06-17,216448.1823744,474634.87488,15.694690000000001,20.728063600000006,11.422433600000005
1990-06-18,216448.1823744,474634.87488,18.011375200000003,27.189226400000003,8.844635200000006
1990-06-19,143418.02250239998,474634.87488,20.216948400000007,28.589237600000004,10.2446464
1990-06-20,174709.67224319998,474634.87488,21.944740000000003,30.900367200000005,10.722428
1990-06-21,121521.2073984,477081.4464,24.194758,32.73927080000001,14.350234800000003
1990-06-22,132971.162112,474634.87488,25.5947692,32.694826,18.805826000000003
1990-06-23,117998.14440959999,474634.87488,23.983645200000005,31.294814800000005,12.472442000000004
1990-06-24,95563.0835712,474634.87488,23.0336376,32.255933600000006,12.250218000000004
1990-06-25,79929.4915584,472188.30336,17.766928800000002,24.222536000000005,8.450187600000003
1990-06-26,73861.9941888,474634.87488,15.083574000000006,22.166964000000007,4.566823200000002
1990-06-27,81128.3116032,469741.73184,14.305790000000002,20.11139200000001,6.094613200000001
1990-06-28,154280.8000512,462402.01728,14.389124000000002,20.072502800000002,6.266836800000004
1990-06-29,129864.0162816,464848.58879999997,16.5669192,25.050320400000004,8.583522000000006
1990-06-30,73152.48844799999,528459.44832,16.633586400000006,22.778080000000003,7.533513600000006
1990-07-01,116579.13292799999,555371.7350399999,14.722460000000005,23.172527600000002,3.9945964000000025
1990-07-02,76577.688576,550478.592,14.061343600000004,20.900287200000008,10.155756800000002
1990-07-03,130206.5362944,548032.02048,16.294694800000002,26.100328800000007,5.872389200000004
1990-07-04,129374.70197760001,548032.02048,21.389180000000003,31.167036000000003,11.727991600000003
1990-07-05,75060.8142336,506440.30464,15.522466400000006,19.939168400000007,9.633530400000005
1990-07-06,71415.4226688,489314.304,18.133598400000004,25.222544000000006,9.544640800000003
1990-07-07,128542.8676608,486867.73248,19.7058332,27.672563600000004,10.594649200000003
1990-07-08,91673.0348544,481974.58944,23.49475240000001,32.73927080000001,12.250218000000004
1990-07-09,50277.044736,486867.73248,26.1058844,34.31150560000001,17.622483200000005
1990-07-10,151785.2971008,535799.16288,26.6614444,35.44484800000001,16.7946988
1990-07-11,62240.7794688,562711.4495999999,28.53368160000001,37.19486200000001,19.58916560000001
1990-07-12,121961.590272,562711.4495999999,29.539245200000003,36.88374840000001,21.033621600000004
1990-07-13,122842.3560192,562711.4495999999,28.222568000000003,36.189298400000006,17.011367200000002
1990-07-14,119050.17016319999,574944.3072,27.0947812,36.189298400000006,16.705809200000004
1990-07-15,111710.4556032,582284.02176,26.667,36.189298400000006,14.216900400000007
1990-07-16,108016.132608,618982.59456,27.067003200000002,35.57818240000001,16.272472400000005
1990-07-17,111025.41557760001,641001.73824,23.594753200000007,34.439284400000005,11.3779888
1990-07-18,111049.8812928,641001.73824,27.239226800000004,33.21705240000001,21.7725164
1990-07-19,105104.7124992,611642.88,24.2392028,31.033701600000008,19.0224944
1990-07-20,119808.60733439999,574944.3072,24.850318800000004,31.472594000000008,18.761381200000002
1990-07-21,107037.504,562711.4495999999,25.816993200000006,32.77816000000001,15.789135200000004
1990-07-22,113790.0413952,562711.4495999999,26.855890400000007,35.311513600000005,17.666928000000006
1990-07-23,90131.6947968,565158.02112,24.9947644,31.733707200000005,17.272480400000006
1990-07-24,91208.1862656,550478.592,20.26694880000001,24.4392044,14.433568800000003
1990-07-25,109312.8155136,513780.0192,15.239130800000005,21.600292800000005,8.583522000000006
1990-07-26,135099.6793344,479528.01792,19.411386400000005,26.972558000000006,11.944660000000002
1990-07-27,126756.8704512,447722.58816,23.28919520000001,32.08371,13.255781600000002
1990-07-28,118560.8558592,452615.7312,25.255877599999998,33.567055200000006,14.394679600000003
1990-07-29,109459.6098048,462402.01728,26.178107200000007,35.661516400000004,16.355806400000006
1990-07-30,97422.4779264,452615.7312,27.22811560000001,36.75596960000001,16.094693200000002
1990-07-31,128126.9505024,499100.59008,25.63921400000001,33.128162800000005,16.094693200000002
1990-08-01,103930.35816959999,526012.8768,22.22807560000001,29.678135200000007,12.205773200000003
1990-08-02,106743.9154176,521119.73376,21.133622400000007,31.339259600000005,9.061303600000006
1990-08-03,111906.1813248,545585.44896,23.594753200000007,32.9559392,12.122439200000002
1990-08-04,125680.3789824,650788.02432,26.328108400000005,35.705961200000004,13.955787200000003
1990-08-05,128934.31910400001,697272.8832,27.972566,38.2393148,16.005803600000007
1990-08-06,159883.448832,689933.16864,28.26145720000001,38.894875600000006,14.522458400000005
1990-08-07,118169.40441599999,748650.88512,20.761397200000005,30.5948092,8.755745600000001
1990-08-08,131429.8220544,782902.8864,18.144709600000006,37.500420000000005,1.6390220000000042
1990-08-09,101557.18379519999,792689.17248,27.578118400000008,34.66150840000001,18.889160000000004
1990-08-10,102193.2923904,831834.3168,26.128106800000005,33.917058000000004,18.455823200000005
1990-08-11,104395.2067584,834280.88832,23.533641600000003,33.73927880000001,15.005795600000006
1990-08-12,98180.91509760001,817154.88768,23.628086800000005,32.128154800000004,16.355806400000006
1990-08-13,131625.547776,831834.3168,24.889208000000004,35.5337376,13.516894800000003
1990-08-14,108799.0354944,841620.60288,26.26699680000001,36.622635200000005,14.611348
1990-08-15,148604.7541248,834280.88832,25.094765200000005,31.950375600000008,17.100256800000004
1990-08-16,129594.8934144,834280.88832,21.5391812,28.194790000000005,12.427997200000004
1990-08-17,144837.033984,751097.45664,19.661388400000007,27.322560800000012,14.044676800000005
1990-08-18,204900.3648,225084.57984,13.789119200000005,17.928041200000003,10.677983200000003
1990-08-19,109484.07552,129668.29056,12.016882800000005,20.378060800000007,7.533513600000006
1990-08-20,124163.50464,144347.71968,13.128002800000004,20.8113976,8.711300800000004
1990-08-21,129056.64768,149240.86272,15.733579200000001,21.161400400000005,12.077994400000005
1990-08-22,107037.504,127221.71904,19.0669392,27.233671200000003,12.861334000000003
1990-08-23,89911.50336,110095.7184,19.539165200000006,27.100336800000008,11.944660000000002
1990-08-24,82571.7888,102756.00384,17.066923200000005,24.222536000000005,10.677983200000003
1990-08-25,104590.93248,124775.14752,15.416910000000001,21.555848000000005,11.639102000000005
1990-08-26,94804.6464,114988.86144,15.611356000000008,23.650309200000002,9.105748400000003
1990-08-27,75256.5399552,95416.28928,18.616935600000005,27.100336800000008,12.994668400000005
1990-08-28,82571.7888,102756.00384,20.172503600000006,30.861478000000005,9.366861600000004
1990-08-29,77678.64576,97862.8608,20.328060400000005,27.889232000000007,12.822444800000003
1990-08-30,80125.21728,100309.43231999999,18.144709600000006,25.139210000000006,10.505759600000001
1990-08-31,77678.64576,97862.8608,17.511371200000006,27.450339600000007,7.183510800000004
1990-09-01,75232.07424,95416.28928,19.9780576,31.68926240000001,8.977969600000002
1990-09-02,67892.35968,88076.57472,20.633618400000003,30.422585600000005,9.716864400000006
1990-09-03,67892.35968,88076.57472,20.86695360000001,31.294814800000005,9.939088400000003
1990-09-04,67892.35968,88076.57472,23.361418,33.26149720000001,14.089121600000002
1990-09-05,65445.78816,85630.00319999999,23.222528000000004,33.3948316,12.689110400000004
1990-09-06,53212.93056,73397.1456,22.0169628,31.733707200000005,13.694674000000003
1990-09-07,62999.21664,83183.43168,22.672523600000005,32.4337128,12.294662800000005
1990-09-08,83183.43168,83183.43168,21.950295600000004,32.30037840000001,10.594649200000003
1990-09-09,80736.86016,80736.86016,21.5725148,32.650381200000005,10.505759600000001
1990-09-10,78290.28864,78290.28864,22.778080000000003,34.52817400000001,10.372425200000006
1990-09-11,73397.1456,73397.1456,21.239178800000005,32.8670496,10.022422400000004
1990-09-12,68504.00256,68504.00256,18.772492400000004,29.505911600000005,7.666848000000002
1990-09-13,73397.1456,73397.1456,19.5780544,30.861478000000005,6.572394800000001
1990-09-14,63610.85952,63610.85952,20.039169200000003,30.900367200000005,8.144629600000002
1990-09-15,70387.86263039999,70950.57408,16.9280332,24.566983200000003,7.405734800000001
1990-09-16,75281.0056704,75843.71712,14.050232400000002,21.37806880000001,4.872381200000003
1990-09-17,78290.28864,78290.28864,15.855802400000002,24.655872800000004,6.094613200000001
1990-09-18,73959.8570496,73397.1456,15.950247600000004,26.489220800000012,4.344599200000005
1990-09-19,78290.28864,78290.28864,16.144693600000004,25.7058812,4.1279308000000015
1990-09-20,78290.28864,78290.28864,16.772476400000002,27.0170028,4.605712400000002
1990-09-21,73397.1456,73397.1456,15.3669096,28.805906,2.2501379999999997
1990-09-22,68504.00256,68504.00256,17.378036800000004,29.633690400000006,4.172375600000002
1990-09-23,73397.1456,73397.1456,17.972486000000004,29.7670248,8.189074400000006
1990-09-24,73397.1456,73397.1456,20.1836148,30.37814080000001,9.894643600000006
1990-09-25,73397.1456,73397.1456,18.528046000000003,28.283679600000006,10.289091200000005
1990-09-26,80174.14871040001,80736.86016,18.372489200000004,25.966994400000004,12.778000000000002
1990-09-27,83183.43168,83183.43168,17.416926000000004,26.928113200000006,8.494632400000004
1990-09-28,86192.71464959999,85630.00319999999,18.144709600000006,29.32813240000001,7.316845200000003
1990-09-29,82620.72023040001,83183.43168,17.261369200000004,29.633690400000006,4.9112704000000065
1990-09-30,86192.71464959999,85630.00319999999,17.183590800000005,29.722580000000008,5.700165600000002
1990-10-01,54998.9277696,46484.85888,16.7558096,27.405894800000006,4.9112704000000065
1990-10-02,-880.7657472,220.1914368,10.783539600000001,16.661364400000004,4.300154400000004
1990-10-03,5064.4030464,0.0,13.050224400000005,22.516966800000006,3.6890384000000047
1990-10-04,80198.6144256,0.0,14.989128800000003,26.75033400000001,2.511251200000004
1990-10-05,67672.1682432,1370.0800512,12.805778000000004,18.2335992,5.611276000000004
1990-10-06,80834.7230208,9296.971776,4.622379200000005,13.166892000000004,-3.9110223999999967
1990-10-07,93826.017792,9052.314624,3.911262400000002,14.172455600000003,-6.005483599999998
1990-10-08,98768.0922624,10030.943232,5.433496800000004,16.9669224,-6.005483599999998
1990-10-09,100505.15804159999,10520.257536,9.461306800000003,22.428077200000004,-2.949903599999997
1990-10-10,109288.3497984,11498.886144,9.861310000000003,18.844715200000003,2.2056932000000025
1990-10-11,100382.8294656,12477.514752,4.872381200000003,15.966914400000007,-5.788815199999998
1990-10-12,115086.7243008,13211.486208,10.577982400000003,19.461386800000007,0.11123200000000466
1990-10-13,104713.26105599999,14190.114816,10.522426400000004,16.139138000000003,2.994588400000005
1990-10-14,113838.9728256,16147.372032,6.000168000000002,12.822444800000003,-1.8110055999999979
1990-10-15,123943.31320319998,10520.257536,10.794650800000003,19.805834000000004,3.9945964000000025
1990-10-16,99795.6523008,0.0,8.227963600000006,12.166884000000003,-0.46099479999999815
1990-10-17,110022.3212544,0.0,2.9168100000000017,11.989104800000003,-5.566591199999998
1990-10-18,117313.104384,0.0,5.839055600000002,9.761309200000003,2.6445856000000028
1990-10-19,128249.2790784,0.0,4.1168195999999995,11.683546800000006,-2.1610083999999983
1990-10-20,110536.1012736,0.0,2.372361200000004,12.077994400000005,-5.916593999999996
1990-10-21,139160.9880576,0.0,4.039041200000003,9.283527600000003,0.37234520000000515
1990-10-22,152348.0085504,0.0,7.372401200000006,14.739126800000001,1.8556904000000038
1990-10-23,143369.091072,0.0,6.994620400000006,16.272472400000005,-0.0665471999999987
1990-10-24,128126.9505024,0.0,7.861294000000001,17.622483200000005,-0.7665527999999959
1990-10-25,131234.0963328,0.0,10.666872000000005,25.050320400000004,-0.7221079999999986
1990-10-26,112322.0984832,0.0,10.672427600000002,20.155836800000003,2.339027600000005
1990-10-27,116750.39293439999,0.0,9.933532800000005,21.161400400000005,1.155684800000003
1990-10-28,119050.17016319999,0.0,9.100192800000006,19.0669392,2.2056932000000025
1990-10-29,121937.1245568,0.0,8.166852000000006,18.7169364,0.022342400000002982
1990-10-30,125386.7904,0.0,11.772436400000004,18.194710000000008,5.700165600000002
1990-10-31,109312.8155136,0.0,9.211304800000004,14.916906000000004,3.777928000000003
1990-11-01,125460.1875456,0.0,2.189026400000003,7.361290000000004,-3.561019599999998
1990-11-02,116114.2843392,0.0,-0.5332175999999968,8.450187600000003,-7.972166
1990-11-03,124677.2846592,0.0,1.6279108000000022,10.022422400000004,-6.877712799999998
1990-11-04,172238.635008,0.0,6.589061600000004,12.511331200000004,3.077922400000002
1990-11-05,149754.6427392,0.0,3.405702800000004,8.233519200000003,-1.5498923999999974
1990-11-06,137056.93655040002,0.0,0.9945724000000027,9.850198800000001,-5.566591199999998
1990-11-07,132799.9021056,0.0,0.005675600000000003,4.566823200000002,-6.444375999999998
1990-11-08,165021.24902400002,0.0,5.627942800000003,13.166892000000004,1.4612428000000044
1990-11-09,150586.477056,0.0,8.950191600000004,16.661364400000004,2.466806400000003
1990-11-10,138255.7565952,0.0,5.839055600000002,16.661364400000004,-1.8110055999999979
1990-11-11,131650.0134912,0.0,4.0001520000000035,15.833580000000005,-3.8665775999999976
1990-11-12,133558.33927680002,0.0,3.9557072000000026,15.4835772,-4.827696399999999
1990-11-13,128763.05909760001,0.0,2.533473600000004,10.0668672,-2.599900799999997
1990-11-14,113471.98709760001,0.0,4.827936400000002,9.672419600000001,-4.127690799999998
1990-11-15,135980.4450816,0.0,,,
1990-11-16,135980.4450816,0.0,,,
