date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,981.0,2400086.66112
1999-01-02 00:00:00+00:00,,,,636.0,1556019.48672
1999-01-03 00:00:00+00:00,,,,455.0,1113190.0415999999
1999-01-04 00:00:00+00:00,,,,358.0,875872.6041599999
1999-01-05 00:00:00+00:00,,,,302.0,738864.5990399999
1999-01-06 00:00:00+00:00,,,,266.0,650788.02432
1999-01-07 00:00:00+00:00,,,,245.0,599410.0224
1999-01-08 00:00:00+00:00,,,,221.0,540692.30592
1999-01-09 00:00:00+00:00,,,,201.0,491760.87552
1999-01-10 00:00:00+00:00,,,,186.0,455062.30272
1999-01-11 00:00:00+00:00,,,,196.0,479528.01792
1999-01-12 00:00:00+00:00,,,,220.0,538245.7344
1999-01-13 00:00:00+00:00,,,,239.0,584730.5932799999
1999-01-14 00:00:00+00:00,,,,753.0,1842268.3545600001
1999-01-15 00:00:00+00:00,,,,1570.0,3841117.2863999996
1999-01-16 00:00:00+00:00,,,,1070.0,2617831.5264
1999-01-17 00:00:00+00:00,,,,1120.0,2740160.1023999997
1999-01-18 00:00:00+00:00,,,,1470.0,3596460.1344
1999-01-19 00:00:00+00:00,,,,1070.0,2617831.5264
1999-01-20 00:00:00+00:00,,,,1070.0,2617831.5264
1999-01-21 00:00:00+00:00,,,,1050.0,2568900.096
1999-01-22 00:00:00+00:00,,,,748.0,1830035.49696
1999-01-23 00:00:00+00:00,,,,608.0,1487515.48416
1999-01-24 00:00:00+00:00,,,,452.0,1105850.3270400001
1999-01-25 00:00:00+00:00,,,,357.0,873426.03264
1999-01-26 00:00:00+00:00,,,,296.0,724185.16992
1999-01-27 00:00:00+00:00,,,,250.0,611642.88
1999-01-28 00:00:00+00:00,,,,255.0,623875.7376
1999-01-29 00:00:00+00:00,,,,258.0,631215.45216
1999-01-30 00:00:00+00:00,,,,246.0,601856.59392
1999-01-31 00:00:00+00:00,,,,229.0,560264.8780799999
1999-02-01 00:00:00+00:00,,,,206.0,503993.73312
1999-02-02 00:00:00+00:00,,,,221.0,540692.30592
1999-02-03 00:00:00+00:00,,,,257.0,628768.88064
1999-02-04 00:00:00+00:00,,,,298.0,729078.31296
1999-02-05 00:00:00+00:00,,,,276.0,675253.73952
1999-02-06 00:00:00+00:00,,,,580.0,1419011.4815999998
1999-02-07 00:00:00+00:00,,,,877.0,2145643.22304
1999-02-08 00:00:00+00:00,,,,543.0,1328488.33536
1999-02-09 00:00:00+00:00,,,,368.0,900338.3193600001
1999-02-10 00:00:00+00:00,,,,287.0,702166.0262399999
1999-02-11 00:00:00+00:00,,,,238.0,582284.02176
1999-02-12 00:00:00+00:00,,,,211.0,516226.59072
1999-02-13 00:00:00+00:00,,,,198.0,484421.16096
1999-02-14 00:00:00+00:00,,,,199.0,486867.73248
1999-02-15 00:00:00+00:00,,,,204.0,499100.59008
1999-02-16 00:00:00+00:00,,,,388.0,949269.74976
1999-02-17 00:00:00+00:00,,,,650.0,1590271.488
1999-02-18 00:00:00+00:00,,,,750.0,1834928.6400000001
1999-02-19 00:00:00+00:00,,,,850.0,2079585.792
1999-02-20 00:00:00+00:00,,,,550.0,1345614.336
1999-02-21 00:00:00+00:00,,,,450.0,1100957.184
1999-02-22 00:00:00+00:00,,,,500.0,1223285.76
1999-02-23 00:00:00+00:00,,,,1600.0,3914514.432
1999-02-24 00:00:00+00:00,,,,1600.0,3914514.432
1999-02-25 00:00:00+00:00,,,,1020.0,2495502.9504
1999-02-26 00:00:00+00:00,,,,687.0,1680794.63424
1999-02-27 00:00:00+00:00,,,,1100.0,2691228.672
1999-02-28 00:00:00+00:00,,,,2150.0,5260128.767999999
1999-03-01 00:00:00+00:00,,,,1230.0,3009282.9696
1999-03-02 00:00:00+00:00,,,,777.0,1900986.07104
1999-03-03 00:00:00+00:00,,,,613.0,1499748.34176
1999-03-04 00:00:00+00:00,,,,472.0,1154781.75744
1999-03-05 00:00:00+00:00,,,,370.0,905231.4624000001
1999-03-06 00:00:00+00:00,,,,309.0,755990.59968
1999-03-07 00:00:00+00:00,,,,265.0,648341.4528
1999-03-08 00:00:00+00:00,,,,241.0,589623.73632
1999-03-09 00:00:00+00:00,,,,216.0,528459.44832
1999-03-10 00:00:00+00:00,,,,195.0,477081.4464
1999-03-11 00:00:00+00:00,,,,182.0,445276.01664
1999-03-12 00:00:00+00:00,,,,208.0,508886.87616000004
1999-03-13 00:00:00+00:00,,,,370.0,905231.4624000001
1999-03-14 00:00:00+00:00,,,,397.0,971288.89344
1999-03-15 00:00:00+00:00,,,,361.0,883212.31872
1999-03-16 00:00:00+00:00,,,,324.0,792689.1724800001
1999-03-17 00:00:00+00:00,,,,290.0,709505.7407999999
1999-03-18 00:00:00+00:00,,,,286.0,699719.45472
1999-03-19 00:00:00+00:00,,,,385.0,941930.0352
1999-03-20 00:00:00+00:00,,,,562.0,1374973.1942399999
1999-03-21 00:00:00+00:00,,,,556.0,1360293.76512
1999-03-22 00:00:00+00:00,,,,497.0,1215946.04544
1999-03-23 00:00:00+00:00,,,,467.0,1142548.89984
1999-03-24 00:00:00+00:00,,,,440.0,1076491.4688
1999-03-25 00:00:00+00:00,,,,443.0,1083831.18336
1999-03-26 00:00:00+00:00,,,,429.0,1049579.18208
1999-03-27 00:00:00+00:00,,,,373.0,912571.1769600001
1999-03-28 00:00:00+00:00,,,,318.0,778009.74336
1999-03-29 00:00:00+00:00,,,,348.0,851406.8889599999
1999-03-30 00:00:00+00:00,,,,313.0,765776.88576
1999-03-31 00:00:00+00:00,,,,264.0,645894.88128
1999-04-01 00:00:00+00:00,,,,233.0,570051.16416
1999-04-02 00:00:00+00:00,,,,226.0,552925.1635200001
1999-04-03 00:00:00+00:00,,,,221.0,540692.30592
1999-04-04 00:00:00+00:00,,,,201.0,491760.87552
1999-04-05 00:00:00+00:00,,,,193.0,472188.30335999996
1999-04-06 00:00:00+00:00,,,,189.0,462402.01728000003
1999-04-07 00:00:00+00:00,,,,196.0,479528.01792
1999-04-08 00:00:00+00:00,,,,220.0,538245.7344
1999-04-09 00:00:00+00:00,,,,205.0,501547.1616
1999-04-10 00:00:00+00:00,,,,200.0,489314.304
1999-04-11 00:00:00+00:00,,,,211.0,516226.59072
1999-04-12 00:00:00+00:00,,,,302.0,738864.5990399999
1999-04-13 00:00:00+00:00,,,,355.0,868532.8896
1999-04-14 00:00:00+00:00,,,,365.0,892998.6048000001
1999-04-15 00:00:00+00:00,,,,399.0,976182.0364799999
1999-04-16 00:00:00+00:00,,,,537.0,1313808.90624
1999-04-17 00:00:00+00:00,,,,728.0,1781104.06656
1999-04-18 00:00:00+00:00,,,,773.0,1891199.78496
1999-04-19 00:00:00+00:00,,,,670.0,1639202.9183999998
1999-04-20 00:00:00+00:00,,,,580.0,1419011.4815999998
1999-04-21 00:00:00+00:00,,,,466.0,1140102.32832
1999-04-22 00:00:00+00:00,,,,369.0,902784.89088
1999-04-23 00:00:00+00:00,,,,351.0,858746.60352
1999-04-24 00:00:00+00:00,,,,459.0,1122976.32768
1999-04-25 00:00:00+00:00,,,,561.0,1372526.62272
1999-04-26 00:00:00+00:00,,,,480.0,1174354.3296
1999-04-27 00:00:00+00:00,,,,377.0,922357.46304
1999-04-28 00:00:00+00:00,,,,297.0,726631.7414399999
1999-04-29 00:00:00+00:00,,,,256.0,626322.30912
1999-04-30 00:00:00+00:00,,,,283.0,692379.74016
1999-05-01 00:00:00+00:00,,,,412.0,1007987.46624
1999-05-02 00:00:00+00:00,,,,467.0,1142548.89984
1999-05-03 00:00:00+00:00,,,,577.0,1411671.7670399998
1999-05-04 00:00:00+00:00,,,,550.0,1345614.336
1999-05-05 00:00:00+00:00,,,,465.0,1137655.7567999999
1999-05-06 00:00:00+00:00,,,,534.0,1306469.19168
1999-05-07 00:00:00+00:00,,,,548.0,1340721.19296
1999-05-08 00:00:00+00:00,,,,433.0,1059365.46816
1999-05-09 00:00:00+00:00,,,,355.0,868532.8896
1999-05-10 00:00:00+00:00,,,,300.0,733971.456
1999-05-11 00:00:00+00:00,,,,301.0,736418.02752
1999-05-12 00:00:00+00:00,,,,394.0,963949.1788799999
1999-05-13 00:00:00+00:00,,,,376.0,919910.89152
1999-05-14 00:00:00+00:00,,,,352.0,861193.17504
