date,avg discharge (cfs),avg discharge (m3/d)
1999-10-10 00:00:00+00:00,6.8,16636.686336
1999-10-11 00:00:00+00:00,6.2,15168.743424
1999-10-12 00:00:00+00:00,6.1,14924.086271999999
1999-10-13 00:00:00+00:00,5.9,14434.771968000001
1999-10-14 00:00:00+00:00,6.0,14679.429119999999
1999-10-15 00:00:00+00:00,5.7,13945.457664000001
1999-10-16 00:00:00+00:00,5.6,13700.800511999998
1999-10-17 00:00:00+00:00,5.7,13945.457664000001
1999-10-18 00:00:00+00:00,5.3,12966.829056
1999-10-19 00:00:00+00:00,5.2,12722.171903999999
1999-10-20 00:00:00+00:00,5.2,12722.171903999999
1999-10-21 00:00:00+00:00,5.1,12477.514752
1999-10-22 00:00:00+00:00,5.0,12232.8576
1999-10-23 00:00:00+00:00,4.9,11988.200448000001
1999-10-24 00:00:00+00:00,4.8,11743.543295999998
1999-10-25 00:00:00+00:00,4.8,11743.543295999998
1999-10-26 00:00:00+00:00,9.3,22753.115136
1999-10-27 00:00:00+00:00,7.8,19083.257856
1999-10-28 00:00:00+00:00,22.0,53824.57344
1999-10-29 00:00:00+00:00,17.0,41591.71584
1999-10-30 00:00:00+00:00,8.7,21285.172223999998
1999-10-31 00:00:00+00:00,11.0,26912.28672
1999-11-01 00:00:00+00:00,8.8,21529.829376
1999-11-02 00:00:00+00:00,7.2,17615.314944
1999-11-03 00:00:00+00:00,6.7,16392.029184000003
1999-11-04 00:00:00+00:00,14.0,34252.00128
1999-11-05 00:00:00+00:00,9.2,22508.457983999997
1999-11-06 00:00:00+00:00,16.0,39145.14432
1999-11-07 00:00:00+00:00,12.0,29358.858239999998
1999-11-08 00:00:00+00:00,9.7,23731.743743999996
1999-11-09 00:00:00+00:00,9.3,22753.115136
1999-11-10 00:00:00+00:00,9.0,22019.14368
1999-11-11 00:00:00+00:00,8.8,21529.829376
1999-11-12 00:00:00+00:00,9.9,24221.058048000003
1999-11-13 00:00:00+00:00,25.0,61164.288
1999-11-14 00:00:00+00:00,17.0,41591.71584
1999-11-15 00:00:00+00:00,13.0,31805.429760000003
1999-11-16 00:00:00+00:00,11.0,26912.28672
1999-11-17 00:00:00+00:00,11.0,26912.28672
1999-11-18 00:00:00+00:00,10.0,24465.7152
1999-11-19 00:00:00+00:00,9.4,22997.772288
1999-11-20 00:00:00+00:00,14.0,34252.00128
1999-11-21 00:00:00+00:00,12.0,29358.858239999998
1999-11-22 00:00:00+00:00,11.0,26912.28672
1999-11-23 00:00:00+00:00,10.0,24465.7152
1999-11-24 00:00:00+00:00,10.0,24465.7152
1999-11-25 00:00:00+00:00,29.0,70950.57408
1999-11-26 00:00:00+00:00,99.0,242210.58048
1999-11-27 00:00:00+00:00,62.0,151687.43424
1999-11-28 00:00:00+00:00,34.0,83183.43168
1999-11-29 00:00:00+00:00,27.0,66057.43104
1999-11-30 00:00:00+00:00,26.0,63610.859520000005
1999-12-01 00:00:00+00:00,24.0,58717.716479999995
1999-12-02 00:00:00+00:00,25.0,61164.288
1999-12-03 00:00:00+00:00,23.0,56271.144960000005
1999-12-04 00:00:00+00:00,21.0,51378.001919999995
1999-12-05 00:00:00+00:00,20.0,48931.4304
1999-12-06 00:00:00+00:00,20.0,48931.4304
1999-12-07 00:00:00+00:00,18.0,44038.28736
1999-12-08 00:00:00+00:00,17.0,41591.71584
1999-12-09 00:00:00+00:00,16.0,39145.14432
1999-12-10 00:00:00+00:00,16.0,39145.14432
1999-12-11 00:00:00+00:00,15.0,36698.5728
1999-12-12 00:00:00+00:00,25.0,61164.288
1999-12-13 00:00:00+00:00,36.0,88076.57472
1999-12-14 00:00:00+00:00,29.0,70950.57408
1999-12-15 00:00:00+00:00,26.0,63610.859520000005
1999-12-16 00:00:00+00:00,32.0,78290.28864
1999-12-17 00:00:00+00:00,38.0,92969.71776
1999-12-18 00:00:00+00:00,69.0,168813.43488
1999-12-19 00:00:00+00:00,58.0,141901.14816
1999-12-20 00:00:00+00:00,38.0,92969.71776
1999-12-21 00:00:00+00:00,32.0,78290.28864
1999-12-22 00:00:00+00:00,28.0,68504.00256
1999-12-23 00:00:00+00:00,25.0,61164.288
1999-12-24 00:00:00+00:00,24.0,58717.716479999995
1999-12-25 00:00:00+00:00,23.0,56271.144960000005
1999-12-26 00:00:00+00:00,21.0,51378.001919999995
1999-12-27 00:00:00+00:00,20.0,48931.4304
1999-12-28 00:00:00+00:00,19.0,46484.85888
1999-12-29 00:00:00+00:00,18.0,44038.28736
1999-12-30 00:00:00+00:00,18.0,44038.28736
1999-12-31 00:00:00+00:00,17.0,41591.71584
2000-01-01 00:00:00+00:00,17.0,41591.71584
2000-01-02 00:00:00+00:00,16.0,39145.14432
2000-01-03 00:00:00+00:00,15.0,36698.5728
2000-01-04 00:00:00+00:00,15.0,36698.5728
2000-01-05 00:00:00+00:00,14.0,34252.00128
2000-01-06 00:00:00+00:00,13.0,31805.429760000003
2000-01-07 00:00:00+00:00,13.0,31805.429760000003
2000-01-08 00:00:00+00:00,14.0,34252.00128
2000-01-09 00:00:00+00:00,14.0,34252.00128
2000-01-10 00:00:00+00:00,13.0,31805.429760000003
2000-01-11 00:00:00+00:00,13.0,31805.429760000003
2000-01-12 00:00:00+00:00,12.0,29358.858239999998
2000-01-13 00:00:00+00:00,12.0,29358.858239999998
2000-01-14 00:00:00+00:00,16.0,39145.14432
2000-01-15 00:00:00+00:00,14.0,34252.00128
2000-01-16 00:00:00+00:00,15.0,36698.5728
2000-01-17 00:00:00+00:00,15.0,36698.5728
2000-01-18 00:00:00+00:00,14.0,34252.00128
2000-01-19 00:00:00+00:00,14.0,34252.00128
2000-01-20 00:00:00+00:00,14.0,34252.00128
2000-01-21 00:00:00+00:00,14.0,34252.00128
2000-01-22 00:00:00+00:00,14.0,34252.00128
2000-01-23 00:00:00+00:00,13.0,31805.429760000003
2000-01-24 00:00:00+00:00,13.0,31805.429760000003
2000-01-25 00:00:00+00:00,13.0,31805.429760000003
2000-01-26 00:00:00+00:00,13.0,31805.429760000003
2000-01-27 00:00:00+00:00,12.0,29358.858239999998
2000-01-28 00:00:00+00:00,12.0,29358.858239999998
2000-01-29 00:00:00+00:00,12.0,29358.858239999998
2000-01-30 00:00:00+00:00,12.0,29358.858239999998
2000-01-31 00:00:00+00:00,12.0,29358.858239999998
2000-02-01 00:00:00+00:00,22.0,53824.57344
2000-02-02 00:00:00+00:00,39.0,95416.28928000001
2000-02-03 00:00:00+00:00,33.0,80736.86016
2000-02-04 00:00:00+00:00,31.0,75843.71712
2000-02-05 00:00:00+00:00,27.0,66057.43104
2000-02-06 00:00:00+00:00,25.0,61164.288
2000-02-07 00:00:00+00:00,23.0,56271.144960000005
2000-02-08 00:00:00+00:00,23.0,56271.144960000005
2000-02-09 00:00:00+00:00,27.0,66057.43104
2000-02-10 00:00:00+00:00,28.0,68504.00256
2000-02-11 00:00:00+00:00,28.0,68504.00256
2000-02-12 00:00:00+00:00,27.0,66057.43104
2000-02-13 00:00:00+00:00,25.0,61164.288
2000-02-14 00:00:00+00:00,25.0,61164.288
2000-02-15 00:00:00+00:00,23.0,56271.144960000005
2000-02-16 00:00:00+00:00,22.0,53824.57344
2000-02-17 00:00:00+00:00,21.0,51378.001919999995
2000-02-18 00:00:00+00:00,20.0,48931.4304
2000-02-19 00:00:00+00:00,19.0,46484.85888
2000-02-20 00:00:00+00:00,19.0,46484.85888
2000-02-21 00:00:00+00:00,19.0,46484.85888
2000-02-22 00:00:00+00:00,20.0,48931.4304
2000-02-23 00:00:00+00:00,23.0,56271.144960000005
2000-02-24 00:00:00+00:00,25.0,61164.288
2000-02-25 00:00:00+00:00,24.0,58717.716479999995
2000-02-26 00:00:00+00:00,24.0,58717.716479999995
2000-02-27 00:00:00+00:00,25.0,61164.288
2000-02-28 00:00:00+00:00,27.0,66057.43104
2000-02-29 00:00:00+00:00,28.0,68504.00256
2000-03-01 00:00:00+00:00,28.0,68504.00256
2000-03-02 00:00:00+00:00,28.0,68504.00256
2000-03-03 00:00:00+00:00,28.0,68504.00256
2000-03-04 00:00:00+00:00,31.0,75843.71712
2000-03-05 00:00:00+00:00,33.0,80736.86016
2000-03-06 00:00:00+00:00,35.0,85630.00319999999
2000-03-07 00:00:00+00:00,34.0,83183.43168
2000-03-08 00:00:00+00:00,32.0,78290.28864
2000-03-09 00:00:00+00:00,32.0,78290.28864
2000-03-10 00:00:00+00:00,31.0,75843.71712
2000-03-11 00:00:00+00:00,31.0,75843.71712
2000-03-12 00:00:00+00:00,30.0,73397.1456
2000-03-13 00:00:00+00:00,30.0,73397.1456
2000-03-14 00:00:00+00:00,32.0,78290.28864
2000-03-15 00:00:00+00:00,32.0,78290.28864
2000-03-16 00:00:00+00:00,32.0,78290.28864
2000-03-17 00:00:00+00:00,31.0,75843.71712
2000-03-18 00:00:00+00:00,31.0,75843.71712
2000-03-19 00:00:00+00:00,32.0,78290.28864
2000-03-20 00:00:00+00:00,30.0,73397.1456
2000-03-21 00:00:00+00:00,29.0,70950.57408
2000-03-22 00:00:00+00:00,30.0,73397.1456
2000-03-23 00:00:00+00:00,37.0,90523.14624
2000-03-24 00:00:00+00:00,39.0,95416.28928000001
2000-03-25 00:00:00+00:00,37.0,90523.14624
2000-03-26 00:00:00+00:00,36.0,88076.57472
2000-03-27 00:00:00+00:00,40.0,97862.8608
2000-03-28 00:00:00+00:00,57.0,139454.57663999998
2000-03-29 00:00:00+00:00,52.0,127221.71904000001
2000-03-30 00:00:00+00:00,42.0,102756.00383999999
2000-03-31 00:00:00+00:00,39.0,95416.28928000001
2000-04-01 00:00:00+00:00,41.0,100309.43231999999
2000-04-02 00:00:00+00:00,52.0,127221.71904000001
2000-04-03 00:00:00+00:00,68.0,166366.86336
2000-04-04 00:00:00+00:00,89.0,217744.86528
2000-04-05 00:00:00+00:00,107.0,261783.15264
2000-04-06 00:00:00+00:00,89.0,217744.86528
2000-04-07 00:00:00+00:00,74.0,181046.29248
2000-04-08 00:00:00+00:00,67.0,163920.29184000002
2000-04-09 00:00:00+00:00,71.0,173706.57792
2000-04-10 00:00:00+00:00,87.0,212851.72223999997
2000-04-11 00:00:00+00:00,105.0,256890.0096
2000-04-12 00:00:00+00:00,119.0,291142.01088
2000-04-13 00:00:00+00:00,200.0,489314.304
2000-04-14 00:00:00+00:00,353.0,863639.7465599999
2000-04-15 00:00:00+00:00,246.0,601856.59392
2000-04-16 00:00:00+00:00,173.0,423256.87296
2000-04-17 00:00:00+00:00,144.0,352306.29888
2000-04-18 00:00:00+00:00,151.0,369432.29951999994
2000-04-19 00:00:00+00:00,165.0,403684.30079999997
2000-04-20 00:00:00+00:00,152.0,371878.87104
2000-04-21 00:00:00+00:00,149.0,364539.15648
2000-04-22 00:00:00+00:00,172.0,420810.30144
2000-04-23 00:00:00+00:00,145.0,354752.87039999996
2000-04-24 00:00:00+00:00,106.0,259336.58112000002
2000-04-25 00:00:00+00:00,90.0,220191.4368
2000-04-26 00:00:00+00:00,81.0,198172.29312000002
2000-04-27 00:00:00+00:00,81.0,198172.29312000002
2000-04-28 00:00:00+00:00,97.0,237317.43744
2000-04-29 00:00:00+00:00,89.0,217744.86528
2000-04-30 00:00:00+00:00,83.0,203065.43616
