date,avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,4.3,10520.257536
1999-01-02 00:00:00+00:00,4.1,10030.943232
1999-01-03 00:00:00+00:00,4.0,9786.28608
1999-01-04 00:00:00+00:00,4.0,9786.28608
1999-01-05 00:00:00+00:00,4.0,9786.28608
1999-01-06 00:00:00+00:00,4.0,9786.28608
1999-01-07 00:00:00+00:00,4.0,9786.28608
1999-01-08 00:00:00+00:00,3.9,9541.628928
1999-01-09 00:00:00+00:00,3.8,9296.971775999998
1999-01-10 00:00:00+00:00,3.8,9296.971775999998
1999-01-11 00:00:00+00:00,4.2,10275.600384000001
1999-01-12 00:00:00+00:00,4.1,10030.943232
1999-01-13 00:00:00+00:00,3.9,9541.628928
1999-01-14 00:00:00+00:00,4.0,9786.28608
1999-01-15 00:00:00+00:00,5.0,12232.8576
1999-01-16 00:00:00+00:00,4.4,10764.914688
1999-01-17 00:00:00+00:00,4.4,10764.914688
1999-01-18 00:00:00+00:00,4.4,10764.914688
1999-01-19 00:00:00+00:00,4.4,10764.914688
1999-01-20 00:00:00+00:00,4.2,10275.600384000001
1999-01-21 00:00:00+00:00,4.2,10275.600384000001
1999-01-22 00:00:00+00:00,4.0,9786.28608
1999-01-23 00:00:00+00:00,4.0,9786.28608
1999-01-24 00:00:00+00:00,3.6,8807.657472
1999-01-25 00:00:00+00:00,3.4,8318.343168
1999-01-26 00:00:00+00:00,3.6,8807.657472
1999-01-27 00:00:00+00:00,3.8,9296.971775999998
1999-01-28 00:00:00+00:00,3.9,9541.628928
1999-01-29 00:00:00+00:00,3.8,9296.971775999998
1999-01-30 00:00:00+00:00,3.7,9052.314624
1999-01-31 00:00:00+00:00,3.6,8807.657472
1999-02-01 00:00:00+00:00,3.4,8318.343168
1999-02-02 00:00:00+00:00,3.3,8073.686016
1999-02-03 00:00:00+00:00,3.4,8318.343168
1999-02-04 00:00:00+00:00,3.4,8318.343168
1999-02-05 00:00:00+00:00,3.4,8318.343168
1999-02-06 00:00:00+00:00,3.5,8563.00032
