date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,7.8,19083.257856
1999-01-02 00:00:00+00:00,,,,7.8,19083.257856
1999-01-03 00:00:00+00:00,,,,7.6,18593.943551999997
1999-01-04 00:00:00+00:00,,,,18.0,44038.28736
1999-01-05 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-06 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-07 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-08 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-09 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-10 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-11 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-12 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-13 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-14 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-15 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-16 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-17 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-18 00:00:00+00:00,,,,23.0,56271.144960000005
1999-01-19 00:00:00+00:00,,,,32.0,78290.28864
1999-01-20 00:00:00+00:00,,,,46.0,112542.28992000001
1999-01-21 00:00:00+00:00,,,,58.0,141901.14816
1999-01-22 00:00:00+00:00,,,,62.0,151687.43424
1999-01-23 00:00:00+00:00,,,,62.0,151687.43424
1999-01-24 00:00:00+00:00,,,,62.0,151687.43424
1999-01-25 00:00:00+00:00,,,,50.0,122328.576
1999-01-26 00:00:00+00:00,,,,24.0,58717.716479999995
1999-01-27 00:00:00+00:00,,,,24.0,58717.716479999995
1999-01-28 00:00:00+00:00,,,,24.0,58717.716479999995
1999-01-29 00:00:00+00:00,,,,24.0,58717.716479999995
1999-01-30 00:00:00+00:00,,,,24.0,58717.716479999995
1999-01-31 00:00:00+00:00,,,,24.0,58717.716479999995
1999-02-01 00:00:00+00:00,,,,22.0,53824.57344
1999-02-02 00:00:00+00:00,,,,14.0,34252.00128
1999-02-03 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-04 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-05 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-06 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-07 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-08 00:00:00+00:00,,,,11.0,26912.28672
1999-02-09 00:00:00+00:00,,,,11.0,26912.28672
1999-02-10 00:00:00+00:00,,,,11.0,26912.28672
1999-02-11 00:00:00+00:00,,,,12.0,29358.858239999998
1999-02-12 00:00:00+00:00,,,,13.0,31805.429760000003
1999-02-13 00:00:00+00:00,,,,14.0,34252.00128
1999-02-14 00:00:00+00:00,,,,14.0,34252.00128
1999-02-15 00:00:00+00:00,,,,15.0,36698.5728
1999-02-16 00:00:00+00:00,,,,16.0,39145.14432
1999-02-17 00:00:00+00:00,,,,16.0,39145.14432
1999-02-18 00:00:00+00:00,,,,16.0,39145.14432
1999-02-19 00:00:00+00:00,,,,16.0,39145.14432
1999-02-20 00:00:00+00:00,,,,16.0,39145.14432
1999-02-21 00:00:00+00:00,,,,16.0,39145.14432
1999-02-22 00:00:00+00:00,,,,19.0,46484.85888
1999-02-23 00:00:00+00:00,,,,20.0,48931.4304
1999-02-24 00:00:00+00:00,,,,20.0,48931.4304
1999-02-25 00:00:00+00:00,,,,31.0,75843.71712
1999-02-26 00:00:00+00:00,,,,43.0,105202.57536
1999-02-27 00:00:00+00:00,,,,43.0,105202.57536
1999-02-28 00:00:00+00:00,,,,43.0,105202.57536
1999-03-01 00:00:00+00:00,,,,63.0,154134.00576
1999-03-02 00:00:00+00:00,,,,72.0,176153.14944
1999-03-03 00:00:00+00:00,,,,60.0,146794.2912
1999-03-04 00:00:00+00:00,,,,41.0,100309.43231999999
1999-03-05 00:00:00+00:00,,,,38.0,92969.71776
1999-03-06 00:00:00+00:00,,,,38.0,92969.71776
1999-03-07 00:00:00+00:00,,,,38.0,92969.71776
1999-03-08 00:00:00+00:00,,,,29.0,70950.57408
1999-03-09 00:00:00+00:00,,,,16.0,39145.14432
1999-03-10 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-11 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-12 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-13 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-14 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-15 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-16 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-17 00:00:00+00:00,,,,12.0,29358.858239999998
1999-03-18 00:00:00+00:00,,,,9.6,23487.086591999996
1999-03-19 00:00:00+00:00,,,,7.5,18349.2864
1999-03-20 00:00:00+00:00,,,,7.4,18104.629248
1999-03-21 00:00:00+00:00,,,,7.1,17370.657791999998
1999-03-22 00:00:00+00:00,,,,39.0,95416.28928000001
1999-03-23 00:00:00+00:00,,,,55.0,134561.4336
