date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,4.6,4.1,4.3,1120.0,2740160.1023999997
1999-01-02 00:00:00+00:00,4.1,3.5,3.7,734.0,1795783.49568
1999-01-03 00:00:00+00:00,3.8,3.3,3.5,543.0,1328488.33536
1999-01-04 00:00:00+00:00,4.1,3.3,3.7,436.0,1066705.18272
1999-01-05 00:00:00+00:00,4.2,3.7,4.0,369.0,902784.89088
1999-01-06 00:00:00+00:00,4.7,3.9,4.2,342.0,836727.45984
1999-01-07 00:00:00+00:00,4.8,4.5,4.7,463.0,1132762.6137599999
1999-01-08 00:00:00+00:00,4.7,2.9,4.2,403.0,985968.32256
1999-01-09 00:00:00+00:00,4.7,3.4,3.9,350.0,856300.032
1999-01-10 00:00:00+00:00,5.5,4.7,5.0,342.0,836727.45984
1999-01-11 00:00:00+00:00,5.0,4.3,4.6,330.0,807368.6015999999
1999-01-12 00:00:00+00:00,5.2,4.7,4.8,482.0,1179247.47264
1999-01-13 00:00:00+00:00,5.2,4.5,4.9,563.0,1377419.76576
1999-01-14 00:00:00+00:00,5.8,4.7,5.2,1650.0,4036843.0080000004
1999-01-15 00:00:00+00:00,5.0,4.2,4.7,1810.0,4428294.4512
1999-01-16 00:00:00+00:00,4.7,3.9,4.2,1120.0,2740160.1023999997
1999-01-17 00:00:00+00:00,4.3,4.2,4.2,1320.0,3229474.4063999997
1999-01-18 00:00:00+00:00,4.7,4.3,4.6,1780.0,4354897.3056
1999-01-19 00:00:00+00:00,5.0,4.7,4.8,1190.0,2911420.1088
1999-01-20 00:00:00+00:00,5.0,4.7,4.8,965.0,2360941.5168
1999-01-21 00:00:00+00:00,4.7,4.2,4.4,1150.0,2813557.248
1999-01-22 00:00:00+00:00,4.2,3.1,3.8,872.0,2133410.36544
1999-01-23 00:00:00+00:00,3.9,3.0,3.6,622.0,1521767.48544
1999-01-24 00:00:00+00:00,4.0,3.6,3.8,472.0,1154781.75744
1999-01-25 00:00:00+00:00,3.7,3.1,3.3,388.0,949269.74976
1999-01-26 00:00:00+00:00,3.3,2.8,3.0,336.0,822048.0307199999
1999-01-27 00:00:00+00:00,3.6,3.1,3.4,300.0,733971.456
1999-01-28 00:00:00+00:00,4.2,3.4,3.9,372.0,910124.60544
1999-01-29 00:00:00+00:00,4.7,4.0,4.4,380.0,929697.1776
1999-01-30 00:00:00+00:00,4.7,4.2,4.5,409.0,1000647.7516799999
1999-01-31 00:00:00+00:00,4.3,3.1,3.6,356.0,870979.46112
1999-02-01 00:00:00+00:00,3.6,3.3,3.4,317.0,775563.1718400001
1999-02-02 00:00:00+00:00,3.9,3.0,3.5,818.0,2001295.5033599997
1999-02-03 00:00:00+00:00,4.3,3.6,4.0,736.0,1800676.6387200002
1999-02-04 00:00:00+00:00,3.9,3.6,3.7,585.0,1431244.3392
1999-02-05 00:00:00+00:00,3.7,3.1,3.3,473.0,1157228.3289599998
1999-02-06 00:00:00+00:00,4.3,3.4,3.9,797.0,1949917.50144
1999-02-07 00:00:00+00:00,4.0,3.1,3.6,953.0,2331582.65856
1999-02-08 00:00:00+00:00,3.1,2.5,2.9,583.0,1426351.19616
1999-02-09 00:00:00+00:00,3.0,2.2,2.7,428.0,1047132.61056
1999-02-10 00:00:00+00:00,2.4,1.9,2.2,352.0,861193.17504
1999-02-11 00:00:00+00:00,2.8,2.1,2.4,303.0,741311.17056
1999-02-12 00:00:00+00:00,3.3,2.7,3.0,272.0,665467.45344
1999-02-13 00:00:00+00:00,3.9,3.1,3.4,270.0,660574.3104
1999-02-14 00:00:00+00:00,4.0,3.4,3.6,259.0,633662.02368
1999-02-15 00:00:00+00:00,4.3,3.4,3.9,239.0,584730.5932799999
1999-02-16 00:00:00+00:00,4.3,3.9,4.1,306.0,748650.88512
1999-02-17 00:00:00+00:00,4.0,3.0,3.5,467.0,1142548.89984
1999-02-18 00:00:00+00:00,3.9,3.1,3.5,515.0,1259984.3328
1999-02-19 00:00:00+00:00,4.0,3.1,3.6,820.0,2006188.6464
1999-02-20 00:00:00+00:00,3.7,3.1,3.4,501.0,1225732.33152
1999-02-21 00:00:00+00:00,4.0,3.6,3.8,382.0,934590.3206399999
1999-02-22 00:00:00+00:00,4.2,3.3,3.7,602.0,1472836.05504
1999-02-23 00:00:00+00:00,4.2,3.6,3.9,2360.0,5773908.7872
1999-02-24 00:00:00+00:00,4.5,3.9,4.1,1770.0,4330431.5904
1999-02-25 00:00:00+00:00,4.2,3.1,3.7,1180.0,2886954.3936
1999-02-26 00:00:00+00:00,4.0,3.1,3.5,755.0,1847161.4976
1999-02-27 00:00:00+00:00,4.0,3.8,3.9,2510.0,6140894.5152
1999-02-28 00:00:00+00:00,4.3,3.7,4.0,2970.0,7266317.4144
1999-03-01 00:00:00+00:00,4.0,3.2,3.6,1260.0,3082680.1152
1999-03-02 00:00:00+00:00,4.1,3.5,3.8,811.0,1984169.50272
1999-03-03 00:00:00+00:00,3.8,2.8,3.3,635.0,1553572.9152
1999-03-04 00:00:00+00:00,3.1,2.3,2.8,505.0,1235518.6176
1999-03-05 00:00:00+00:00,3.7,2.9,3.2,422.0,1032453.18144
1999-03-06 00:00:00+00:00,4.0,2.8,3.3,373.0,912571.1769600001
1999-03-07 00:00:00+00:00,4.3,3.5,3.8,340.0,831834.3168
1999-03-08 00:00:00+00:00,4.4,3.7,3.9,318.0,778009.74336
1999-03-09 00:00:00+00:00,4.4,3.5,3.9,299.0,731524.88448
1999-03-10 00:00:00+00:00,4.6,3.5,4.0,274.0,670360.59648
1999-03-11 00:00:00+00:00,4.3,3.1,3.6,253.0,618982.59456
1999-03-12 00:00:00+00:00,4.8,3.7,4.2,257.0,628768.88064
1999-03-13 00:00:00+00:00,4.9,4.1,4.5,377.0,922357.46304
1999-03-14 00:00:00+00:00,4.8,4.3,4.5,380.0,929697.1776
1999-03-15 00:00:00+00:00,4.8,4.0,4.4,351.0,858746.60352
1999-03-16 00:00:00+00:00,4.1,3.2,3.6,325.0,795135.744
1999-03-17 00:00:00+00:00,4.8,3.5,4.1,295.0,721738.5984
1999-03-18 00:00:00+00:00,5.8,4.3,4.9,293.0,716845.45536
1999-03-19 00:00:00+00:00,6.3,4.1,5.1,335.0,819601.4591999999
1999-03-20 00:00:00+00:00,6.4,4.8,5.5,507.0,1240411.76064
1999-03-21 00:00:00+00:00,5.6,4.8,5.1,576.0,1409225.19552
1999-03-22 00:00:00+00:00,5.8,4.0,4.8,505.0,1235518.6176
1999-03-23 00:00:00+00:00,5.8,4.1,4.9,493.0,1206159.75936
1999-03-24 00:00:00+00:00,5.6,4.3,5.0,440.0,1076491.4688
1999-03-25 00:00:00+00:00,5.3,4.6,4.9,425.0,1039792.896
1999-03-26 00:00:00+00:00,4.6,2.3,3.6,403.0,985968.32256
1999-03-27 00:00:00+00:00,3.4,1.6,2.5,358.0,875872.6041599999
1999-03-28 00:00:00+00:00,3.8,2.9,3.3,323.0,790242.60096
1999-03-29 00:00:00+00:00,3.2,1.9,2.5,348.0,851406.8889599999
1999-03-30 00:00:00+00:00,4.0,2.3,3.1,331.0,809815.1731199999
1999-03-31 00:00:00+00:00,4.6,3.4,3.9,302.0,738864.5990399999
1999-04-01 00:00:00+00:00,5.4,3.7,4.3,283.0,692379.74016
1999-04-02 00:00:00+00:00,5.1,3.2,4.0,280.0,685040.0255999999
1999-04-03 00:00:00+00:00,3.7,1.8,2.8,274.0,670360.59648
1999-04-04 00:00:00+00:00,3.5,2.9,3.1,258.0,631215.45216
1999-04-05 00:00:00+00:00,4.6,2.9,3.5,249.0,609196.30848
1999-04-06 00:00:00+00:00,5.3,3.1,4.0,249.0,609196.30848
1999-04-07 00:00:00+00:00,4.9,3.5,4.2,250.0,611642.88
1999-04-08 00:00:00+00:00,4.6,3.7,4.0,260.0,636108.5952
1999-04-09 00:00:00+00:00,3.8,2.9,3.4,242.0,592070.30784
1999-04-10 00:00:00+00:00,4.8,3.4,3.9,230.0,562711.4495999999
1999-04-11 00:00:00+00:00,6.3,3.7,4.7,238.0,582284.02176
1999-04-12 00:00:00+00:00,5.6,4.1,4.9,274.0,670360.59648
1999-04-13 00:00:00+00:00,6.1,4.4,5.1,297.0,726631.7414399999
1999-04-14 00:00:00+00:00,6.1,3.4,4.6,303.0,741311.17056
1999-04-15 00:00:00+00:00,6.6,4.3,5.2,329.0,804922.03008
1999-04-16 00:00:00+00:00,7.2,4.8,5.7,409.0,1000647.7516799999
1999-04-17 00:00:00+00:00,7.3,4.4,5.7,524.0,1282003.47648
1999-04-18 00:00:00+00:00,6.1,4.8,5.4,600.0,1467942.912
1999-04-19 00:00:00+00:00,5.4,4.4,5.0,560.0,1370080.0511999999
1999-04-20 00:00:00+00:00,5.3,4.3,4.8,667.0,1631863.20384
1999-04-21 00:00:00+00:00,4.9,3.6,4.4,519.0,1269770.61888
1999-04-22 00:00:00+00:00,5.9,4.4,5.0,408.0,998201.18016
1999-04-23 00:00:00+00:00,7.8,4.2,5.8,379.0,927250.6060799999
1999-04-24 00:00:00+00:00,8.5,4.9,6.5,465.0,1137655.7567999999
1999-04-25 00:00:00+00:00,6.7,5.0,5.6,588.0,1438584.05376
1999-04-26 00:00:00+00:00,5.5,4.2,4.8,578.0,1414118.33856
1999-04-27 00:00:00+00:00,4.9,3.8,4.3,457.0,1118083.18464
1999-04-28 00:00:00+00:00,5.2,3.9,4.4,375.0,917464.3200000001
1999-04-29 00:00:00+00:00,7.2,3.8,5.3,332.0,812261.74464
1999-04-30 00:00:00+00:00,7.6,4.7,6.1,331.0,809815.1731199999
1999-05-01 00:00:00+00:00,7.1,4.9,5.9,571.0,1396992.3379199998
1999-05-02 00:00:00+00:00,4.9,3.5,4.3,891.0,2179895.22432
1999-05-03 00:00:00+00:00,4.7,3.8,4.2,1210.0,2960351.5392
1999-05-04 00:00:00+00:00,4.4,3.5,4.0,871.0,2130963.79392
1999-05-05 00:00:00+00:00,7.1,3.9,5.2,645.0,1578038.6304
1999-05-06 00:00:00+00:00,6.7,5.0,5.8,582.0,1423904.62464
1999-05-07 00:00:00+00:00,5.4,3.3,4.3,611.0,1494855.1987200002
1999-05-08 00:00:00+00:00,4.4,3.2,3.8,546.0,1335828.0499200001
1999-05-09 00:00:00+00:00,5.3,3.8,4.4,487.0,1191480.33024
1999-05-10 00:00:00+00:00,6.9,3.6,5.0,424.0,1037346.3244800001
1999-05-11 00:00:00+00:00,6.2,4.4,5.3,422.0,1032453.18144
1999-05-12 00:00:00+00:00,6.0,4.9,5.3,591.0,1445923.7683199998
1999-05-13 00:00:00+00:00,5.4,4.2,4.8,556.0,1360293.76512
1999-05-14 00:00:00+00:00,6.2,4.2,5.1,534.0,1306469.19168
1999-05-15 00:00:00+00:00,5.5,4.9,5.3,499.0,1220839.18848
1999-05-16 00:00:00+00:00,6.9,5.0,5.9,444.0,1086277.7548800001
1999-05-17 00:00:00+00:00,6.5,5.7,6.0,743.0,1817802.6393600001
1999-05-18 00:00:00+00:00,6.4,5.5,5.9,882.0,2157876.08064
1999-05-19 00:00:00+00:00,7.6,5.0,6.1,730.0,1785997.2096000002
1999-05-20 00:00:00+00:00,6.4,4.9,5.7,585.0,1431244.3392
1999-05-21 00:00:00+00:00,8.5,5.7,6.8,502.0,1228178.90304
1999-05-22 00:00:00+00:00,9.5,5.4,7.2,489.0,1196373.47328
1999-05-23 00:00:00+00:00,10.3,6.4,8.0,624.0,1526660.6284800002
1999-05-24 00:00:00+00:00,10.1,6.2,7.8,757.0,1852054.64064
1999-05-25 00:00:00+00:00,8.2,6.5,7.1,700.0,1712600.064
1999-05-26 00:00:00+00:00,9.1,4.9,6.8,555.0,1357847.1935999999
1999-05-27 00:00:00+00:00,9.5,5.8,7.5,505.0,1235518.6176
1999-05-28 00:00:00+00:00,9.3,6.2,7.6,472.0,1154781.75744
1999-05-29 00:00:00+00:00,9.7,6.5,7.9,436.0,1066705.18272
1999-05-30 00:00:00+00:00,9.5,5.7,7.5,401.0,981075.17952
