date,max water temperature (C),min water temperature (C),avg water temperature (C),avg discharge (cfs),avg discharge (m3/d)
1999-01-01 00:00:00+00:00,,,,366.0,895445.17632
1999-01-02 00:00:00+00:00,,,,291.0,711952.31232
1999-01-03 00:00:00+00:00,,,,242.0,592070.30784
1999-01-04 00:00:00+00:00,,,,215.0,526012.8768
1999-01-05 00:00:00+00:00,,,,190.0,464848.5888
1999-01-06 00:00:00+00:00,,,,175.0,428150.016
1999-01-07 00:00:00+00:00,,,,167.0,408577.44384
1999-01-08 00:00:00+00:00,,,,155.0,379218.5856
1999-01-09 00:00:00+00:00,,,,147.0,359646.01344
1999-01-10 00:00:00+00:00,,,,145.0,354752.87039999996
1999-01-11 00:00:00+00:00,,,,154.0,376772.01408
1999-01-12 00:00:00+00:00,,,,149.0,364539.15648
1999-01-13 00:00:00+00:00,,,,147.0,359646.01344
1999-01-14 00:00:00+00:00,,,,159.0,389004.87168
1999-01-15 00:00:00+00:00,,,,297.0,726631.7414399999
1999-01-16 00:00:00+00:00,,,,335.0,819601.4591999999
1999-01-17 00:00:00+00:00,,,,298.0,729078.31296
1999-01-18 00:00:00+00:00,,,,272.0,665467.45344
1999-01-19 00:00:00+00:00,,,,262.0,641001.73824
1999-01-20 00:00:00+00:00,,,,266.0,650788.02432
1999-01-21 00:00:00+00:00,,,,267.0,653234.59584
1999-01-22 00:00:00+00:00,,,,254.0,621429.16608
1999-01-23 00:00:00+00:00,,,,240.0,587177.1648
1999-01-24 00:00:00+00:00,,,,212.0,518673.16224000003
1999-01-25 00:00:00+00:00,,,,166.0,406130.87232
1999-01-26 00:00:00+00:00,,,,148.0,362092.58496
1999-01-27 00:00:00+00:00,,,,198.0,484421.16096
1999-01-28 00:00:00+00:00,,,,177.0,433043.15904
1999-01-29 00:00:00+00:00,,,,158.0,386558.30016
1999-01-30 00:00:00+00:00,,,,145.0,354752.87039999996
1999-01-31 00:00:00+00:00,,,,138.0,337626.86976
1999-02-01 00:00:00+00:00,,,,130.0,318054.2976
1999-02-02 00:00:00+00:00,,,,129.0,315607.72608
1999-02-03 00:00:00+00:00,,,,125.0,305821.44
1999-02-04 00:00:00+00:00,,,,124.0,303374.86848
1999-02-05 00:00:00+00:00,,,,118.0,288695.43936
1999-02-06 00:00:00+00:00,,,,117.0,286248.86783999996
1999-02-07 00:00:00+00:00,,,,120.0,293588.5824
1999-02-08 00:00:00+00:00,,,,119.0,291142.01088
1999-02-09 00:00:00+00:00,,,,122.0,298481.72543999995
1999-02-10 00:00:00+00:00,,,,115.0,281355.72479999997
