date,sockeye,steelhead,lamprey,avg_temp(C),chinook,shad,bull_trout,coho
2011-06-21,52.0,,,13.4,443.0,,3.0,
2011-06-22,82.0,2.0,1.0,13.7,495.0,,1.0,
2011-06-23,108.0,,,13.4,547.0,,1.0,
2011-06-24,90.0,,1.0,13.3,415.0,,,
2011-06-25,211.0,1.0,,13.6,301.0,,,
2011-06-26,195.0,2.0,,13.8,318.0,,1.0,
2011-06-27,252.0,,,13.7,285.0,,,
2011-06-28,346.0,,,13.8,244.0,,,
2011-06-29,601.0,1.0,,13.7,392.0,,,
2011-06-30,1126.0,1.0,-1.0,13.6,378.0,,,
2011-07-01,1031.0,3.0,-2.0,13.7,593.0,,,
2011-07-02,1903.0,4.0,,14.4,870.0,,,
2011-07-03,2427.0,8.0,,14.2,850.0,,,
2011-07-04,3973.0,9.0,,14.5,1165.0,1.0,,
2011-07-05,5322.0,11.0,,14.6,1550.0,4.0,,
2011-07-06,7101.0,10.0,1.0,14.7,1549.0,,,
2011-07-07,6031.0,8.0,1.0,15.0,1340.0,,,
2011-07-08,6495.0,12.0,-1.0,15.1,1799.0,1.0,,
2011-07-09,6337.0,12.0,,14.9,996.0,,,
2011-07-10,6748.0,23.0,,15.1,1666.0,,,
2011-07-11,8936.0,34.0,2.0,15.3,2294.0,,2.0,
2011-07-12,8521.0,33.0,,15.0,2421.0,1.0,,
2011-07-13,8665.0,16.0,2.0,14.9,1760.0,,,
2011-07-14,8664.0,23.0,,15.0,2015.0,,,
2011-07-15,7236.0,32.0,,15.1,1568.0,,,
2011-07-16,5306.0,40.0,1.0,15.9,1064.0,,,
2011-07-17,8502.0,50.0,,16.1,1737.0,1.0,,
2011-07-18,6728.0,36.0,2.0,15.7,1497.0,1.0,1.0,
2011-07-19,3579.0,33.0,2.0,15.8,866.0,1.0,,
2011-07-20,4700.0,40.0,,15.8,940.0,,,
2011-07-21,2962.0,39.0,1.0,16.0,374.0,,,
2011-07-22,4302.0,48.0,,16.0,749.0,2.0,,
2011-07-23,4808.0,61.0,,16.5,1334.0,,,
2011-07-24,4032.0,66.0,1.0,16.3,1407.0,,,
2011-07-25,2925.0,86.0,1.0,16.5,1257.0,,,
2011-07-26,2662.0,76.0,,16.7,960.0,3.0,,
2011-07-27,1344.0,80.0,1.0,16.9,660.0,,,
2011-07-28,1168.0,67.0,,17.2,487.0,1.0,,
2011-07-29,854.0,59.0,,17.2,470.0,,,
2011-07-30,747.0,96.0,,17.5,746.0,,,
2011-07-31,724.0,91.0,1.0,17.5,799.0,,,
2011-08-01,457.0,123.0,,18.2,914.0,1.0,,
2011-08-02,313.0,114.0,,17.9,848.0,1.0,,
2011-08-03,234.0,139.0,,18.0,948.0,,,
2011-08-04,268.0,152.0,2.0,17.8,544.0,,,
2011-08-05,344.0,161.0,3.0,18.1,531.0,,,
2011-08-06,182.0,181.0,3.0,18.3,733.0,,,
2011-08-07,153.0,221.0,3.0,18.5,929.0,,,
2011-08-08,134.0,212.0,8.0,18.3,769.0,,,
2011-08-09,88.0,235.0,6.0,18.4,696.0,1.0,,
2011-08-10,70.0,258.0,11.0,18.5,895.0,,,
2011-08-11,48.0,330.0,3.0,18.5,610.0,3.0,,
2011-08-12,41.0,230.0,8.0,18.7,600.0,,,
2011-08-13,21.0,362.0,8.0,18.6,481.0,1.0,,
2011-08-14,5.0,362.0,3.0,18.5,300.0,,,
2011-08-15,14.0,390.0,8.0,18.4,258.0,,,
2011-08-16,,,,19.0,,,,
2011-08-17,,,,18.7,,,,
2011-08-18,,,,18.4,,,,
2011-08-19,,1.0,,19.3,,,,
2011-08-20,,,,18.9,,,,
2011-08-21,,,,19.0,,,,
2011-08-22,,,,18.8,,,,
2011-08-23,,,,18.8,,,,
2011-08-24,,,,19.3,,,,
2011-08-25,,,,19.4,,,,
2011-08-26,,,,19.6,,,,
2011-08-27,,,,19.6,,,,
2011-08-28,,,,20.1,,,,
2011-08-29,,,,19.5,,,,
2011-08-30,,,,19.4,,,,
2011-08-31,,,,19.2,,,,
2011-09-01,1.0,260.0,90.0,19.1,276.0,,,19.0
2011-09-02,,248.0,48.0,19.2,158.0,,,11.0
2011-09-03,,276.0,32.0,19.6,225.0,,,70.0
2011-09-04,,383.0,35.0,19.7,135.0,,,17.0
2011-09-05,,255.0,57.0,19.8,180.0,,,49.0
2011-09-06,,357.0,52.0,19.7,130.0,,,25.0
2011-09-07,,241.0,32.0,19.9,241.0,,,50.0
2011-09-08,,210.0,52.0,20.1,178.0,2.0,,35.0
2011-09-09,,281.0,34.0,20.2,124.0,,,22.0
2011-09-10,,282.0,28.0,20.4,142.0,,,11.0
2011-09-11,,250.0,46.0,20.6,404.0,,,75.0
2011-09-12,,323.0,72.0,20.0,404.0,,,94.0
2011-09-13,,222.0,69.0,19.7,592.0,,,75.0
2011-09-14,,284.0,83.0,19.7,531.0,,,75.0
2011-09-15,,406.0,85.0,19.3,558.0,,,69.0
2011-09-16,,215.0,17.0,18.9,593.0,,,41.0
2011-09-17,,225.0,47.0,18.6,355.0,,,77.0
2011-09-18,,115.0,55.0,18.7,548.0,,,26.0
2011-09-19,,195.0,35.0,18.9,493.0,,,31.0
2011-09-20,,291.0,35.0,19.0,556.0,,,81.0
2011-09-21,,167.0,46.0,19.0,752.0,,,51.0
2011-09-22,,217.0,48.0,19.1,790.0,,,51.0
2011-09-23,,212.0,60.0,18.8,629.0,,,62.0
2011-09-24,,210.0,51.0,19.2,499.0,,,86.0
2011-09-25,,217.0,49.0,18.7,860.0,,,39.0
2011-09-26,,173.0,28.0,18.3,628.0,,,185.0
2011-09-27,,248.0,48.0,18.3,916.0,,,264.0
2011-09-28,,142.0,28.0,18.3,267.0,,,141.0
2011-09-29,,121.0,30.0,18.3,803.0,,,82.0
2011-09-30,,142.0,41.0,18.3,681.0,,,402.0
2011-10-01,,98.0,58.0,18.1,1114.0,,,192.0
2011-10-02,,112.0,32.0,17.9,484.0,,,196.0
2011-10-03,,103.0,31.0,17.8,699.0,,,132.0
2011-10-04,,110.0,22.0,17.7,588.0,,,473.0
2011-10-05,,84.0,8.0,17.5,149.0,,,694.0
2011-10-06,,79.0,12.0,17.1,121.0,1.0,,738.0
2011-10-07,,79.0,9.0,16.9,165.0,,,675.0
2011-10-08,,38.0,18.0,17.1,134.0,,,728.0
2011-10-09,,91.0,6.0,17.1,143.0,,,1009.0
2011-10-10,,39.0,5.0,17.0,129.0,,,876.0
2011-10-11,,114.0,21.0,16.9,209.0,2.0,,951.0
2011-10-12,,42.0,9.0,16.8,22.0,,,965.0
2011-10-13,,82.0,9.0,16.8,146.0,,,657.0
2011-10-14,,75.0,14.0,16.6,81.0,,,878.0
2011-10-15,,21.0,9.0,16.8,11.0,,,1085.0
2011-10-16,,68.0,7.0,16.7,108.0,,,1454.0
2011-10-17,,43.0,7.0,16.6,59.0,,,1364.0
2011-10-18,,129.0,15.0,16.4,117.0,,,1090.0
2011-10-19,,54.0,5.0,16.2,114.0,,,877.0
2011-10-20,,24.0,11.0,16.1,21.0,,,735.0
2011-10-21,,39.0,8.0,16.2,56.0,2.0,,930.0
2011-10-22,,49.0,5.0,16.4,161.0,,,780.0
2011-10-23,,68.0,9.0,16.2,164.0,,,559.0
2011-10-24,,44.0,4.0,15.9,135.0,2.0,1.0,641.0
2011-10-25,,41.0,11.0,15.7,125.0,,,362.0
2011-10-26,,24.0,3.0,15.7,105.0,,,311.0
2011-10-27,,46.0,3.0,15.5,180.0,,,162.0
2011-10-28,,13.0,4.0,15.0,61.0,,,340.0
2011-10-29,,14.0,9.0,14.9,113.0,,,51.0
2011-10-30,,7.0,2.0,14.7,41.0,,,150.0
2011-10-31,,9.0,1.0,14.3,33.0,,,164.0
2011-11-01,,2.0,2.0,14.0,25.0,,,124.0
2011-11-02,,9.0,1.0,14.1,36.0,,,120.0
2011-11-03,,17.0,5.0,13.9,65.0,,,46.0
2011-11-04,,3.0,,13.6,23.0,,,89.0
2011-11-05,,5.0,2.0,13.3,29.0,,,93.0
2011-11-06,,6.0,3.0,13.1,32.0,,,60.0
2011-11-07,,-1.0,,12.9,32.0,,,44.0
2011-11-08,,,,12.8,18.0,,,54.0
2011-11-09,,3.0,,12.8,19.0,,,39.0
2011-11-10,,1.0,,12.7,4.0,,,34.0
2011-11-11,,4.0,3.0,12.6,64.0,,,3.0
2011-11-12,,1.0,4.0,12.2,3.0,,,26.0
2011-11-13,,6.0,,12.0,12.0,,,14.0
2011-11-14,,2.0,1.0,11.8,2.0,,,19.0
2011-11-15,,6.0,,11.6,2.0,,,2.0
2012-04-01,,,,4.3,,,,
2012-04-02,,,,4.5,,,,
2012-04-03,,,,4.6,,,,
2012-04-04,,,,4.7,,,,
2012-04-05,,,,4.8,,,,
2012-04-06,,,,4.8,,,,
2012-04-07,,,,4.9,,,,
2012-04-08,,,,4.9,,,,
2012-04-09,,,,5.2,,,,
2012-04-10,,,,5.2,,,,
2012-04-11,,,,5.3,,,,
2012-04-12,,,,5.5,,,,
2012-04-13,,,,5.9,,,,
2012-04-14,,,,5.8,,,,
2012-04-15,,13.0,,6.0,,,,
2012-04-16,,8.0,,6.3,,,,
2012-04-17,,8.0,,6.3,,,,
2012-04-18,,9.0,,6.5,,,,
2012-04-19,,10.0,,6.6,,,,
2012-04-20,,7.0,,6.7,,,,
2012-04-21,,3.0,,7.3,,,,
2012-04-22,,10.0,,7.4,,,,
2012-04-23,,6.0,,7.7,2.0,,,
2012-04-24,,5.0,,7.7,,,,
2012-04-25,,8.0,,8.2,,,,
2012-04-26,,3.0,,8.0,3.0,,,
2012-04-27,,7.0,,7.9,3.0,,,
2012-04-28,,,,8.3,,,,
2012-04-29,,,,8.4,2.0,,,
2012-04-30,,,,8.5,2.0,,,
2012-05-01,,4.0,,8.6,6.0,,,
2012-05-02,,2.0,,8.7,8.0,,,
2012-05-03,,4.0,,8.7,9.0,,,
2012-05-04,,5.0,,8.8,13.0,,,
2012-05-05,,1.0,,8.7,17.0,,,
2012-05-06,,,,9.1,32.0,,,
2012-05-07,,4.0,,9.5,70.0,,,
2012-05-08,,,,9.6,67.0,,,
2012-05-09,,,,9.8,134.0,,,
2012-05-10,,2.0,,10.1,171.0,,,
2012-05-11,,,,10.6,217.0,,,
2012-05-12,,1.0,,10.8,184.0,,,
2012-05-13,,1.0,,10.6,279.0,,,
2012-05-14,,,,11.4,352.0,,,
2012-05-15,,1.0,,11.2,170.0,,,
2012-05-16,,2.0,,11.1,539.0,,,
2012-05-17,,,,11.2,951.0,,,
2012-05-18,,2.0,,11.3,1271.0,,,
2012-05-19,,,,11.1,1844.0,,,
2012-05-20,,4.0,,11.0,2130.0,,,
2012-05-21,,4.0,,10.7,959.0,,,
2012-05-22,,,,10.6,678.0,,,
2012-05-23,,,,10.5,946.0,,,
2012-05-24,,,,10.9,829.0,,,
2012-05-25,,6.0,,10.8,1586.0,,,
2012-05-26,,2.0,,11.2,1012.0,,,
2012-05-27,,1.0,,11.2,1164.0,,,
2012-05-28,,2.0,1.0,11.4,778.0,,,
2012-05-29,,2.0,,11.7,386.0,,,
2012-05-30,,2.0,2.0,12.0,350.0,,,
2012-05-31,,3.0,,12.1,226.0,,,
2012-06-01,1.0,2.0,,12.4,327.0,,,
2012-06-02,,2.0,,12.6,508.0,,,
2012-06-03,,1.0,,13.0,729.0,,,
2012-06-04,,1.0,,12.8,220.0,,,
2012-06-05,,2.0,1.0,12.5,175.0,,,
2012-06-06,,2.0,,12.4,232.0,,,
2012-06-07,,1.0,,12.4,210.0,,,
2012-06-08,,,,12.1,140.0,,,
2012-06-09,1.0,1.0,,11.8,168.0,,,
2012-06-10,,,,11.9,114.0,,,
2012-06-11,3.0,5.0,,12.5,109.0,,,
2012-06-12,1.0,5.0,,12.8,112.0,,2.0,
2012-06-13,5.0,7.0,,13.0,343.0,,,
2012-06-14,2.0,5.0,,13.1,461.0,,,
2012-06-15,26.0,10.0,,13.4,482.0,,,
2012-06-16,36.0,3.0,,13.7,221.0,,,
2012-06-17,99.0,,,13.5,843.0,,,
2012-06-18,115.0,1.0,,13.5,241.0,,,
2012-06-19,330.0,,,13.5,281.0,,,
2012-06-20,274.0,4.0,,13.7,285.0,,,
2012-06-21,457.0,3.0,,14.1,311.0,,,
2012-06-22,933.0,8.0,,13.7,840.0,1.0,,
2012-06-23,1034.0,5.0,,13.7,287.0,,,
2012-06-24,1736.0,10.0,,13.7,494.0,,,
2012-06-25,1457.0,6.0,,13.6,217.0,,,
2012-06-26,2036.0,2.0,,13.2,212.0,,,
2012-06-27,1210.0,1.0,1.0,13.0,53.0,,,
2012-06-28,1700.0,5.0,,13.3,89.0,,,
2012-06-29,487.0,3.0,,13.2,158.0,,,
2012-06-30,952.0,4.0,,13.4,151.0,,,
2012-07-01,1424.0,6.0,,13.8,346.0,,,
2012-07-02,12596.0,35.0,,14.0,1993.0,,,
2012-07-03,11911.0,22.0,2.0,13.9,1236.0,1.0,,
2012-07-04,18648.0,21.0,2.0,14.2,1960.0,1.0,,
2012-07-05,32537.0,19.0,2.0,14.2,2661.0,,,
2012-07-06,34557.0,51.0,,14.7,2245.0,,,
2012-07-07,28230.0,29.0,,14.8,2367.0,4.0,,
2012-07-08,48049.0,77.0,1.0,15.0,2706.0,1.0,,
2012-07-09,41606.0,59.0,2.0,15.4,2094.0,18.0,,
2012-07-10,33875.0,45.0,1.0,15.5,1674.0,5.0,,
2012-07-11,17857.0,34.0,2.0,15.9,788.0,8.0,,
2012-07-12,17635.0,49.0,4.0,16.0,875.0,,,
2012-07-13,14005.0,41.0,1.0,15.9,1179.0,11.0,,
2012-07-14,14554.0,52.0,1.0,16.1,1135.0,1.0,,
2012-07-15,20691.0,91.0,2.0,15.8,2052.0,6.0,,
2012-07-16,17899.0,61.0,5.0,16.3,1190.0,1.0,,
2012-07-17,11716.0,85.0,,16.5,1031.0,6.0,,
2012-07-18,10634.0,77.0,3.0,16.4,1224.0,,,
2012-07-19,8227.0,49.0,2.0,16.5,825.0,2.0,,
2012-07-20,9497.0,62.0,2.0,16.4,1251.0,,,
2012-07-21,5876.0,31.0,2.0,16.3,813.0,4.0,,
2012-07-22,4875.0,65.0,1.0,16.5,1082.0,-1.0,,
2012-07-23,5368.0,68.0,7.0,16.3,1003.0,8.0,,
2012-07-24,3313.0,70.0,2.0,16.9,599.0,,,
2012-07-25,2141.0,105.0,5.0,17.1,607.0,2.0,,1.0
2012-07-26,1818.0,97.0,3.0,17.2,1117.0,,,
2012-07-27,1847.0,78.0,4.0,17.3,1206.0,,,
2012-07-28,1586.0,46.0,5.0,17.4,330.0,8.0,,
2012-07-29,1224.0,122.0,4.0,17.7,1023.0,,,
2012-07-30,782.0,138.0,9.0,17.6,705.0,7.0,,
2012-07-31,411.0,151.0,12.0,18.0,903.0,,,
2012-08-01,396.0,71.0,15.0,18.0,616.0,2.0,,
2012-08-02,310.0,122.0,8.0,17.8,454.0,1.0,,
2012-08-03,239.0,148.0,4.0,18.3,625.0,,,
2012-08-04,277.0,133.0,10.0,19.0,517.0,,,
2012-08-05,120.0,166.0,13.0,18.8,732.0,4.0,,
2012-08-06,202.0,236.0,13.0,18.8,410.0,1.0,,
2012-08-07,105.0,227.0,14.0,18.9,344.0,,,1.0
2012-08-08,32.0,173.0,10.0,18.4,456.0,,,
2012-08-09,8.0,253.0,10.0,18.7,453.0,,,
2012-08-10,29.0,178.0,21.0,18.5,389.0,,,
2012-08-11,3.0,225.0,24.0,18.9,448.0,,,
2012-08-12,38.0,282.0,25.0,19.0,436.0,1.0,,
2012-08-13,9.0,206.0,26.0,18.9,377.0,,,
2012-08-14,30.0,127.0,29.0,18.6,412.0,,,
2012-08-15,34.0,226.0,58.0,19.0,401.0,-1.0,,
2012-08-16,16.0,193.0,24.0,19.5,216.0,,,
2012-08-17,9.0,213.0,51.0,19.2,734.0,,,
2012-08-18,17.0,271.0,31.0,19.4,273.0,,,
2012-08-19,14.0,262.0,58.0,19.6,222.0,,,
2012-08-20,11.0,357.0,37.0,19.1,224.0,,,
2012-08-21,,248.0,45.0,19.0,268.0,4.0,,
2012-08-22,,277.0,45.0,18.9,161.0,,,
2012-08-23,2.0,176.0,67.0,18.5,306.0,1.0,,
2012-08-24,,121.0,83.0,18.5,194.0,,,
2012-08-25,1.0,153.0,41.0,18.7,138.0,,,
2012-08-26,3.0,177.0,70.0,19.0,192.0,,,
2012-08-27,1.0,176.0,64.0,18.6,159.0,,,
2012-08-28,2.0,164.0,54.0,18.7,240.0,,,
2012-08-29,,60.0,93.0,18.7,271.0,3.0,,
2012-08-30,,122.0,58.0,19.0,71.0,1.0,,
2012-08-31,,98.0,63.0,18.9,156.0,,,
2012-09-01,,136.0,64.0,18.5,82.0,,,
2012-09-02,1.0,191.0,40.0,18.4,171.0,,,2.0
2012-09-03,1.0,224.0,60.0,18.7,111.0,,,5.0
2012-09-04,,190.0,54.0,18.9,250.0,,,1.0
2012-09-05,,180.0,67.0,18.8,139.0,,,20.0
2012-09-06,1.0,131.0,38.0,19.3,128.0,,,30.0
2012-09-07,,195.0,61.0,19.6,340.0,,,106.0
2012-09-08,,79.0,46.0,19.7,93.0,5.0,,393.0
2012-09-09,,306.0,45.0,19.1,101.0,,,82.0
2012-09-10,,368.0,79.0,18.8,520.0,,,108.0
2012-09-11,,276.0,91.0,18.7,184.0,,,114.0
2012-09-12,2.0,172.0,49.0,18.7,158.0,,,173.0
2012-09-13,,333.0,62.0,18.6,205.0,,,309.0
2012-09-14,1.0,147.0,68.0,18.5,151.0,,,420.0
2012-09-15,,265.0,54.0,18.4,162.0,,,346.0
2012-09-16,,294.0,39.0,18.6,245.0,,1.0,327.0
2012-09-17,,279.0,40.0,18.5,445.0,,,312.0
2012-09-18,,199.0,37.0,18.4,383.0,,,318.0
2012-09-19,,162.0,52.0,18.4,340.0,,,365.0
2012-09-20,,225.0,50.0,18.4,602.0,,,117.0
2012-09-21,,120.0,73.0,10.6,448.0,1.0,,181.0
2012-09-22,,176.0,21.0,1.5,475.0,,,69.0
2012-09-23,,188.0,21.0,,759.0,,,189.0
2012-09-24,,182.0,33.0,,940.0,,,119.0
2012-09-25,,223.0,50.0,,589.0,,,180.0
2012-09-26,,159.0,29.0,11.7,885.0,,,136.0
2012-09-27,,99.0,22.0,18.5,829.0,,,101.0
2012-09-28,,192.0,34.0,18.3,720.0,,,79.0
2012-09-29,,159.0,35.0,18.0,716.0,-3.0,,64.0
2012-09-30,,130.0,25.0,18.0,586.0,1.0,,69.0
2012-10-01,,109.0,31.0,18.0,560.0,,,41.0
2012-10-02,,153.0,21.0,17.8,684.0,,,90.0
2012-10-03,,147.0,16.0,17.6,751.0,,,51.0
2012-10-04,,112.0,10.0,17.4,530.0,,,60.0
2012-10-05,,72.0,18.0,17.3,463.0,,,33.0
2012-10-06,,82.0,22.0,17.2,373.0,,,63.0
2012-10-07,,52.0,20.0,16.9,291.0,,,36.0
2012-10-08,,34.0,19.0,16.8,232.0,,,34.0
2012-10-09,,48.0,12.0,16.7,277.0,,,37.0
2012-10-10,,35.0,7.0,16.7,340.0,,,38.0
2012-10-11,,41.0,21.0,16.8,261.0,,,42.0
2012-10-12,,35.0,15.0,16.4,323.0,,,35.0
2012-10-13,,20.0,17.0,16.3,214.0,,,19.0
2012-10-14,,29.0,11.0,16.3,219.0,,,15.0
2012-10-15,,41.0,15.0,16.3,362.0,,,8.0
2012-10-16,,29.0,4.0,16.1,320.0,,,15.0
2012-10-17,,27.0,11.0,15.7,365.0,,,21.0
2012-10-18,,53.0,11.0,15.8,476.0,,,26.0
2012-10-19,,27.0,7.0,15.7,338.0,,,16.0
2012-10-20,,28.0,6.0,15.5,189.0,,,11.0
2012-10-21,,20.0,9.0,15.4,326.0,,,10.0
2012-10-22,,21.0,3.0,15.1,246.0,,,9.0
2012-10-23,,25.0,1.0,14.8,200.0,,,26.0
2012-10-24,,14.0,1.0,14.4,218.0,,,5.0
2012-10-25,,6.0,4.0,14.3,121.0,,,2.0
2012-10-26,,17.0,3.0,14.2,176.0,,,7.0
2012-10-27,,19.0,5.0,14.0,235.0,,,4.0
2012-10-28,,12.0,1.0,14.0,180.0,,,10.0
2012-10-29,,28.0,2.0,14.0,144.0,,,7.0
2012-10-30,,20.0,1.0,14.1,136.0,,,14.0
2012-10-31,,14.0,2.0,14.1,92.0,,,1.0
2012-11-01,,31.0,3.0,14.1,126.0,,,-1.0
2012-11-02,,3.0,,14.2,136.0,,,2.0
2012-11-03,,9.0,5.0,14.1,115.0,,,2.0
2012-11-04,,8.0,,14.1,54.0,,,
2012-11-05,,12.0,,14.0,57.0,,,2.0
2012-11-06,,15.0,1.0,14.0,59.0,,,1.0
2012-11-07,,6.0,2.0,14.0,63.0,,,
2012-11-08,,12.0,2.0,13.8,45.0,,,1.0
2012-11-09,,16.0,2.0,13.6,41.0,,,
2012-11-10,,8.0,2.0,13.4,28.0,,,
2012-11-11,,3.0,3.0,13.1,23.0,,,1.0
2012-11-12,,6.0,,12.9,16.0,,,
2012-11-13,,3.0,,12.7,17.0,,,
2012-11-14,,4.0,,12.4,1.0,,,1.0
2012-11-15,,2.0,,12.2,9.0,,,
2013-04-01,,,,6.7,,,,
2013-04-02,,,,6.6,,,,
2013-04-03,,,,6.9,,,,
2013-04-04,,,,6.8,,,,
2013-04-05,,,,7.0,,,,
2013-04-06,,,,7.0,,,,
2013-04-07,,,,7.0,,,,
2013-04-08,,,,7.0,,,,
2013-04-09,,,,6.8,,,,
2013-04-10,,,,6.9,,,,
2013-04-11,,,,6.9,,,,
2013-04-12,,,,6.7,,,,
2013-04-13,,,,6.5,,,,
2013-04-14,,,,6.6,,,,
2013-04-15,,1.0,,6.6,,,,
2013-04-16,,2.0,,6.7,1.0,,,
2013-04-17,,3.0,,-14.0,,,,
2013-04-18,,1.0,,-12.4,,,,
2013-04-19,,2.0,,13.6,1.0,,1.0,
2013-04-20,,6.0,,14.6,11.0,,,
2013-04-21,,4.0,,14.8,2.0,,,
2013-04-22,,1.0,,14.7,,,,
2013-04-23,,1.0,,7.8,3.0,,,
2013-04-24,,1.0,,7.9,11.0,,,
2013-04-25,,1.0,,8.0,3.0,,,
2013-04-26,,3.0,,8.4,4.0,,,
2013-04-27,,2.0,,8.4,8.0,,,
2013-04-28,,3.0,,8.6,6.0,,,
2013-04-29,,6.0,,8.6,5.0,,,
2013-04-30,,1.0,,8.8,8.0,,,
2013-05-01,,,,9.2,18.0,,,
2013-05-02,,,,9.3,22.0,,,
2013-05-03,,,,9.7,16.0,,,
2013-05-04,,3.0,,9.7,193.0,,,
2013-05-05,,3.0,,9.7,377.0,,,
2013-05-06,,1.0,,10.2,82.0,,,
2013-05-07,,3.0,,11.0,225.0,,,
2013-05-08,,6.0,,10.9,362.0,,,
2013-05-09,,4.0,,11.5,258.0,,,
2013-05-10,,1.0,,11.4,441.0,,,
2013-05-11,,2.0,1.0,11.4,917.0,,,
2013-05-12,,6.0,,11.2,810.0,,,
2013-05-13,,2.0,,10.9,452.0,,,
2013-05-14,,1.0,,10.9,293.0,,,
2013-05-15,,1.0,,10.9,332.0,,,
2013-05-16,,,,11.4,489.0,,,
2013-05-17,,,,10.9,572.0,,,
2013-05-18,,12.0,,10.9,619.0,,,
2013-05-19,,19.0,,11.0,927.0,,,
2013-05-20,,,,11.3,667.0,,,
2013-05-21,,1.0,,11.4,353.0,,,
2013-05-22,,,,11.5,295.0,,,
2013-05-23,,2.0,,11.6,324.0,,,
2013-05-24,,,,11.3,417.0,,,
2013-05-25,,3.0,,11.5,504.0,,,
2013-05-26,,1.0,,11.8,731.0,,,
2013-05-27,,2.0,,11.8,378.0,,,
2013-05-28,,1.0,,11.9,277.0,,,
2013-05-29,,1.0,,12.0,124.0,,,
2013-05-30,,,,12.2,303.0,,,
2013-05-31,1.0,4.0,,12.9,203.0,,,
2013-06-01,,,,13.2,220.0,,1.0,
2013-06-02,,,,13.2,549.0,,,
2013-06-03,1.0,4.0,1.0,13.3,154.0,,,
2013-06-04,,,,13.7,92.0,,1.0,
2013-06-05,,2.0,1.0,14.0,115.0,,,
2013-06-06,1.0,,,14.1,113.0,,,
2013-06-07,1.0,1.0,2.0,14.2,332.0,1.0,,
2013-06-08,,1.0,3.0,14.6,316.0,,,
2013-06-09,14.0,1.0,1.0,14.5,374.0,,,
2013-06-10,18.0,2.0,1.0,14.4,293.0,,2.0,
2013-06-11,5.0,2.0,,14.4,315.0,,,
2013-06-12,27.0,2.0,,14.5,320.0,,,
2013-06-13,28.0,,2.0,14.4,139.0,,1.0,
2013-06-14,37.0,,,14.4,492.0,,,
2013-06-15,55.0,9.0,1.0,14.8,874.0,,2.0,
2013-06-16,160.0,7.0,,14.8,1284.0,1.0,,
2013-06-17,232.0,3.0,1.0,14.5,1317.0,,2.0,
2013-06-18,320.0,8.0,,14.6,824.0,,,
2013-06-19,490.0,9.0,,14.6,1399.0,,,
2013-06-20,732.0,2.0,1.0,14.3,982.0,,1.0,
2013-06-21,415.0,1.0,,14.6,162.0,,,
2013-06-22,1081.0,3.0,,14.4,1478.0,,,
2013-06-23,914.0,3.0,,14.6,1617.0,,,
2013-06-24,1035.0,2.0,,14.3,1056.0,1.0,,
2013-06-25,1671.0,4.0,2.0,14.3,780.0,2.0,,
2013-06-26,1335.0,6.0,,14.2,206.0,,,
2013-06-27,1840.0,10.0,,14.7,1000.0,,,
2013-06-28,2809.0,1.0,2.0,15.5,1771.0,2.0,,
2013-06-29,3726.0,41.0,,15.6,2192.0,16.0,,
2013-06-30,7443.0,9.0,,16.1,4055.0,1.0,,
2013-07-01,3071.0,20.0,,16.8,1026.0,,,
2013-07-02,8174.0,79.0,4.0,16.8,2227.0,7.0,,
2013-07-03,6552.0,18.0,3.0,16.8,2233.0,,,
2013-07-04,5563.0,20.0,3.0,16.7,3088.0,1.0,,
2013-07-05,8531.0,7.0,2.0,16.9,2548.0,,,
2013-07-06,5983.0,16.0,3.0,17.6,3555.0,36.0,,
2013-07-07,7086.0,21.0,6.0,17.7,2350.0,47.0,,
2013-07-08,6703.0,25.0,3.0,17.9,1802.0,14.0,,
2013-07-09,6361.0,11.0,4.0,17.9,1853.0,,,
2013-07-10,7357.0,18.0,4.0,17.6,1719.0,4.0,,
2013-07-11,7089.0,11.0,4.0,17.4,1853.0,6.0,,
2013-07-12,6097.0,26.0,5.0,17.5,3156.0,2.0,,
2013-07-13,5010.0,18.0,4.0,17.7,1140.0,1.0,,
2013-07-14,5248.0,21.0,5.0,17.6,1554.0,20.0,,
2013-07-15,5030.0,17.0,5.0,18.0,1311.0,4.0,,
2013-07-16,4561.0,11.0,6.0,17.9,932.0,14.0,,
2013-07-17,4898.0,20.0,3.0,18.3,1080.0,,,
2013-07-18,3785.0,16.0,2.0,18.5,1357.0,,,
2013-07-19,2791.0,23.0,4.0,18.4,1031.0,,,
2013-07-20,3933.0,25.0,6.0,18.5,1361.0,17.0,,
2013-07-21,3220.0,34.0,9.0,18.6,885.0,2.0,,
2013-07-22,3383.0,38.0,10.0,18.8,1109.0,,,
2013-07-23,2991.0,46.0,10.0,19.6,984.0,2.0,,
2013-07-24,1753.0,56.0,22.0,19.7,865.0,,,
2013-07-25,1341.0,24.0,4.0,19.7,1010.0,1.0,,
2013-07-26,870.0,53.0,15.0,19.9,886.0,,,
2013-07-27,640.0,47.0,20.0,19.7,511.0,,,
2013-07-28,655.0,50.0,19.0,19.6,352.0,1.0,,
2013-07-29,482.0,59.0,17.0,19.8,487.0,,,
2013-07-30,410.0,50.0,24.0,19.8,466.0,,,
2013-07-31,414.0,66.0,26.0,19.7,328.0,,,
2013-08-01,212.0,74.0,33.0,19.4,608.0,,,
2013-08-02,319.0,78.0,41.0,19.2,390.0,1.0,,
2013-08-03,290.0,52.0,42.0,20.0,410.0,3.0,,
