Date,dS (m3),GranD_ID
2023-04-01,-218123.8356888201,299
2023-04-15,957978.8627573,299
1982-11-15,47901376.0493244,287
1982-12-01,,287
1982-12-15,-35194244.29402555,287
1983-01-01,,287
1983-01-15,,287
1983-02-01,-4983228.687452201,287
1983-02-15,,287
1983-03-01,,287
1983-03-15,,287
1983-04-01,,287
1983-04-15,,287
1983-05-01,,287
1983-05-15,,287
1983-06-01,,287
1983-06-15,,287
1983-07-01,,287
1983-07-15,,287
1983-08-01,,287
1983-08-15,,287
1983-09-01,,287
1983-09-15,,287
1983-10-01,,287
1983-10-15,,287
1983-11-01,,287
1983-11-15,,287
1983-12-01,,287
1983-12-15,,287
1984-01-01,,287
1984-01-15,,287
1984-02-01,,287
1984-02-15,,287
1984-03-01,,287
1984-03-15,,287
1984-04-01,,287
1984-04-15,26689654.6284954,287
1984-05-01,42248342.9401482,287
1984-05-15,-26044606.0587282,287
1984-06-01,25291692.004825547,287
1984-06-15,80224237.5259532,287
1984-07-01,19274396.80935165,287
1984-07-15,5017444.5805006,287
1984-08-01,-8805083.929209499,287
1984-08-15,-2994181.2726157,287
1984-09-01,-8839220.427885901,287
1984-09-15,-62255625.1959984,287
1984-10-01,,287
1984-10-15,-37628571.5114471,287
1984-11-01,-3984640.3341551,287
1984-11-15,,287
1984-12-01,-227469066.806324,287
1984-12-15,-35016560.7595793,287
1985-01-01,10922783.23051335,287
1985-01-15,26309377.5315827,287
1985-02-01,0.0,287
1985-02-15,68636502.2080822,287
1985-03-01,13263478.12879345,287
1985-03-15,48564015.4872701,287
1985-04-01,43753194.0564785,287
1985-04-15,56897321.06433675,287
1985-05-01,18493986.657150798,287
1985-05-15,8059687.262981299,287
1985-06-01,,287
1985-06-15,7706259.424404433,287
1985-07-01,8178177.681403399,287
1985-07-15,179006.3969994,287
1985-08-01,-321378.8247186,287
1985-08-15,-39931.347593249986,287
1985-09-01,-13272638.5345203,287
1985-09-15,10784048.3001126,287
1985-10-01,-73125550.2891154,287
1985-10-15,-68045531.043051,287
1985-11-01,-125130.026385,287
1985-11-15,-63280970.01148945,287
1985-12-01,0.0,287
1985-12-15,,287
1986-01-01,-91301381.7808993,287
1986-01-15,-10387997.238941398,287
1986-02-01,82877526.77101935,287
1986-02-15,22657539.7993718,287
1986-03-01,122457267.6146489,287
1986-03-15,0.0,287
1986-04-01,75617258.91521889,287
1986-04-15,27250909.9456385,287
1986-05-01,-21460331.7984604,287
1986-05-15,-4773676.402118264,287
1986-06-01,17798710.35958485,287
1986-06-15,17279837.276693102,287
1986-07-01,-3483038.69338155,287
1986-07-15,36975210.4356951,287
1986-08-01,121069.52500945,287
1986-08-15,-6829140.83024275,287
1986-09-01,-21747892.4039602,287
1986-09-15,-25546768.61481495,287
1986-10-01,-33366587.5150358,287
1986-10-15,-27035253.294079665,287
1986-11-01,-69115175.78150341,287
1986-11-15,-25579745.50948775,287
1986-12-01,25214480.1018147,287
1986-12-15,,287
1987-01-01,,287
1987-01-15,,287
1987-02-01,48872683.7135349,287
1987-02-15,-179078.0988182,287
1987-03-01,44975040.7678151,287
1987-03-15,41932373.495915696,287
1987-04-01,28885554.1249272,287
1987-04-15,37344335.11415575,287
1987-05-01,6427653.66288265,287
1987-05-15,3361704.0647352,287
1987-06-01,15642084.996609699,287
1987-06-15,747132.7902088,287
1987-07-01,-3246043.93693165,287
1987-07-15,-2635970.5621940996,287
1987-08-01,494575.68034359993,287
1987-08-15,-7920426.600579766,287
1987-09-01,-4548673.0774747,287
1987-09-15,-7807683.34724245,287
1987-10-01,-4869689.3134509,287
1987-10-15,-10162232.9333366,287
1987-11-01,,287
1987-11-15,,287
1987-12-01,,287
1987-12-15,,287
1988-01-01,,287
1988-01-15,,287
1988-02-01,,287
1988-02-15,,287
1988-03-01,-13851927.6303181,287
1988-03-15,-6423893.2296708,287
1988-04-01,7226923.2561857,287
1988-04-15,1186798.8231069,287
1988-05-01,468792.6324297,287
1988-05-15,25071876.1203869,287
1988-06-01,-7417376.4182046,287
1988-06-15,819735.13869395,287
1988-07-01,-7310419.813235,287
1988-07-15,-3466411.1865464,287
1988-08-01,-21853727.22553375,287
1988-08-15,-3727722.8398502,287
1988-09-01,-3005986.270303138,287
1988-09-15,-65497896.0178733,287
1988-10-01,-44200463.5765107,287
1988-10-15,-17060442.378012598,287
1988-11-01,,287
1988-11-15,,287
1988-12-01,,287
1988-12-15,,287
1989-01-01,,287
1989-01-15,,287
1989-02-01,2181924.6066751,287
1989-02-15,37730704.2909225,287
1989-03-01,,287
1989-03-15,381615.2999766,287
1989-04-01,39693983.66991165,287
1989-04-15,15526426.3664798,287
1989-05-01,422934.32424444996,287
1989-05-15,16745493.11817235,287
1989-06-01,5205179.4221515,287
1989-06-15,10453441.78472545,287
1989-07-01,4674294.54219155,287
1989-07-15,-690240.1197335661,287
1989-08-01,-1310425.4345181999,287
1989-08-15,-8781948.13224875,287
1989-09-01,-78028922.50986029,287
1989-09-15,-22706264.52311955,287
1989-10-01,13816926.9236236,287
1989-10-15,7546755.8115642,287
1989-11-01,,287
1989-11-15,,287
1989-12-01,,287
1989-12-15,-21274240.5662042,287
1990-01-01,,287
1990-01-15,,287
1990-02-01,,287
1990-02-15,15773936.0878256,287
1990-03-01,,287
1990-03-15,-16318925.111771602,287
1990-04-01,32794287.1624078,287
1990-04-15,-8712042.1003677,287
1990-05-01,2659603.4995013666,287
1990-05-15,49771850.433794,287
1990-06-01,15532216.223473,287
1990-06-15,7610701.5245324,287
1990-07-01,,287
1990-07-15,5033308.557316233,287
1990-08-01,1675839.7281636002,287
1990-08-15,-6348934.6086719,287
1990-09-01,-8815063.0909076,287
1990-09-15,-1116791.6666856,287
1990-10-01,-30366304.4632332,287
1990-10-15,-10019134.1754763,287
1990-11-01,,287
1990-11-15,,287
1990-12-01,,287
1990-12-15,,287
1991-01-01,1072382.9954342,287
1991-01-15,,287
1991-02-01,,287
1991-02-15,,287
1991-03-01,,287
1991-03-15,-7594779.596073599,287
1991-04-01,-322528.40093880007,287
1991-04-15,-674414.17702575,287
1991-05-01,,287
1991-05-15,3450793.3820652333,287
1991-06-01,,287
1991-06-15,-983474.7474412002,287
1991-07-01,11161482.504934967,287
1991-07-15,18058994.866067648,287
1991-08-01,2619780.28739205,287
1991-08-15,2693751.2633091,287
1991-09-01,-1225231.718042462,287
1991-09-15,-7393733.02446705,287
1991-10-01,-3577403.8816404,287
1991-10-15,-11491659.38143595,287
1991-11-01,,287
1991-11-15,,287
1991-12-01,,287
1991-12-15,,287
1992-01-01,,287
1992-01-15,,287
1992-02-01,,287
1992-02-15,,287
1992-03-01,,287
1992-03-15,-31706302.38365715,287
1992-04-01,12278375.8685218,287
1992-04-15,-2900679.37084075,287
1992-05-01,5088722.26201555,287
1992-05-15,19517988.135094747,287
1992-06-01,36200706.06121275,287
1992-06-15,30772425.19110105,287
1992-07-01,-12096748.033634601,287
1992-07-15,-14295644.38853785,287
1992-08-01,-10660038.254361,287
1992-08-15,-5901482.250944549,287
1992-09-01,-40717109.504318506,287
1992-09-15,-26453754.186763003,287
1992-10-01,-53094805.9188463,287
1992-10-15,-43129110.49447426,287
1992-11-01,-89938888.02326359,287
1992-11-15,-42398524.3166648,287
1992-12-01,4045263.088783701,287
1992-12-15,,287
1993-01-01,4397397.95089475,287
1993-01-15,-14597263.174611852,287
1993-02-01,-7854935.0983341,287
1993-02-15,,287
1993-03-01,0.0,287
1993-03-15,6558317.892099,287
1993-04-01,101728584.98482595,287
1993-04-15,38404488.58029587,287
1993-05-01,-25822263.84910295,287
1993-05-15,62097041.631774396,287
1993-06-01,-3275876.7228682,287
1993-06-15,21898490.644550703,287
1993-07-01,-2436320.6906948984,287
1993-07-15,56887360.363022104,287
1993-08-01,-1295387.6279504,287
1993-08-15,1014645.7272895502,287
1993-09-01,-10460718.0963551,287
1993-09-15,-3917178.20113145,287
1993-10-01,-13332576.4975899,287
1993-10-15,-34844589.30641985,287
1993-11-01,-106291129.3103859,287
1993-11-15,-2848549.7516903,287
1993-12-01,15944426.545391297,287
1993-12-15,,287
1994-01-01,0.0,287
1994-01-15,37360717.1252027,287
1994-02-01,59199852.057779,287
1994-02-15,3543238.62962285,287
1994-03-01,20190781.638559148,287
1994-03-15,16305015.619951451,287
1994-04-01,6258893.448050499,287
1994-04-15,6536871.73244665,287
1994-05-01,-10101927.61367855,287
1994-05-15,2034523.0635074996,287
1994-06-01,3623529.7691498,287
1994-06-15,1941210.3321975,287
1994-07-01,6094573.402080949,287
1994-07-15,11166102.2256503,287
1994-08-01,1532003.9896173498,287
1994-08-15,-2477894.5632195,287
1994-09-01,-2239943.01884755,287
1994-09-15,-6028804.8381016,287
1994-10-01,-93555208.9029686,287
1994-10-15,-128792308.3928272,287
1994-11-01,-4696449.142548299,287
1994-11-15,-7558631.88808925,287
1994-12-01,687.3705910486523,287
1994-12-15,,287
1995-01-01,,287
1995-01-15,71624022.8156303,287
1995-02-01,44287435.353948854,287
1995-02-15,13620442.076389257,287
1995-03-01,31399656.7928052,287
1995-03-15,13952264.650094,287
1995-04-01,18561.46759861605,287
1995-04-15,8872013.558898501,287
1995-05-01,12356618.59336365,287
1995-05-15,7915262.34897335,287
1995-06-01,14742973.8528091,287
1995-06-15,1006868.21628385,287
1995-07-01,20390685.39612325,287
1995-07-15,-2050466.4747957499,287
1995-08-01,3458621.6213634,287
1995-08-15,-2335099.1063351,287
1995-09-01,2581236.992593,287
1995-09-15,-36426605.5761343,287
1995-10-01,-29223040.29435395,287
1995-10-15,-90133685.8664414,287
1995-11-01,-7885454.940032999,287
1995-11-15,-25624593.51024615,287
1995-12-01,-20136.379432487935,287
1995-12-15,,287
1996-01-01,,287
1996-01-15,13445362.75816665,287
1996-02-01,,287
1996-02-15,-2592537.889805727,287
1996-03-01,79389607.51367539,287
1996-03-15,-7771245.140944,287
1996-04-01,503054.4292117999,287
1996-04-15,30483015.298635602,287
1996-05-01,12319397.6001301,287
1996-05-15,13805104.3790921,287
1996-06-01,14716501.9808866,287
1996-06-15,8806158.53110225,287
1996-07-01,10842656.6230897,287
1996-07-15,10221.261776633328,287
1996-08-01,3017936.4253268,287
1996-08-15,-4229680.36884335,287
1996-09-01,-24694506.6397994,287
1996-09-15,-8250940.3799159005,287
1996-10-01,-5422919.901213002,287
1996-10-15,-85098306.12949435,287
1996-11-01,-41720.169284156254,287
1996-11-15,-74346855.68810579,287
1996-12-01,-32850158.0434872,287
1996-12-15,,287
1997-01-01,11284.61537602984,287
1997-01-15,66019882.4071756,287
1997-02-01,42174752.2951653,287
1997-02-15,-7136380.263055,287
1997-03-01,27259509.2482094,287
1997-03-15,3801.125279159152,287
1997-04-01,50174788.362378,287
1997-04-15,22073099.883278802,287
1997-05-01,60622713.2619604,287
1997-05-15,6647192.981838434,287
1997-06-01,44626967.4509768,287
1997-06-15,21762603.491884053,287
1997-07-01,13941783.963908501,287
1997-07-15,15412872.0987298,287
1997-08-01,-1829018.3100343929,287
1997-08-15,5391448.230394451,287
1997-09-01,4210511.17425495,287
1997-09-15,-41136126.4581782,287
1997-10-01,-39850706.30718455,287
1997-10-15,-126590747.6451153,287
1997-11-01,37764.34605802824,287
1997-11-15,-58541.153683846576,287
1997-12-01,-98226508.1904536,287
1997-12-15,971483.5948389,287
1998-01-01,-179768503.083615,287
1998-01-15,24912516.2091702,287
1998-02-01,36428149.5274433,287
1998-02-15,113782750.24883224,287
1998-03-01,0.0,287
1998-03-15,45602023.234333396,287
1998-04-01,512521.9591085,287
1998-04-15,10840913.914625,287
1998-05-01,6759933.03909028,287
1998-05-15,-9312225.3508994,287
1998-06-01,-2411615.6393810003,287
1998-06-15,2237590.8240562994,287
1998-07-01,7287913.5493678,287
1998-07-15,14341676.35287375,287
1998-08-01,11192229.9860285,287
1998-08-15,-2206363.9024802,287
1998-09-01,-1502601.870703,287
1998-09-15,-13922901.6263633,287
1998-10-01,-68357784.8053863,287
1998-10-15,-75170406.84591466,287
1998-11-01,-143382819.9232552,287
1998-11-15,,287
1998-12-01,-382916.4279355,287
1998-12-15,36616151.492302105,287
1999-01-01,1039210.7657161,287
1999-01-15,20011309.36785385,287
1999-02-01,29094626.0438875,287
1999-02-15,,287
1999-03-01,-84818.20142286575,287
1999-03-15,131261524.81229821,287
1999-04-01,-331530.94476205,287
1999-04-15,-1483431.62207495,287
1999-05-01,11116040.26442525,287
1999-05-15,5269680.665983416,287
1999-06-01,-12588015.5016272,287
1999-06-15,21761478.800937563,287
1999-07-01,15618422.59403395,287
1999-07-15,6317749.01978165,287
1999-08-01,4723215.266997534,287
1999-08-15,-3056808.82701595,287
1999-09-01,-4747671.580618925,287
1999-09-15,-9033774.573525375,287
1999-10-01,-7833318.645754334,287
1999-10-15,-26826766.505263522,287
1999-11-01,-58192337.722660705,287
1999-11-15,-41306331.16672467,287
1999-12-01,2473031.2862033327,287
1999-12-15,-9942005.54407435,287
2000-01-01,0.0,287
2000-01-15,1893807.5519343,287
2000-02-01,32981627.5949344,287
2000-02-15,12341784.110575302,287
2000-03-01,12819454.8355579,287
2000-03-15,70202938.86021248,287
2000-04-01,13724044.392840626,287
2000-04-15,11245858.198173666,287
2000-05-01,4969055.037014566,287
2000-05-15,161240.13263069995,287
2000-06-01,-30187771.8942215,287
2000-06-15,6196952.8092352,287
2000-07-01,10432139.045679733,287
2000-07-15,3527351.8463971247,287
2000-08-01,-4072925.866810625,287
2000-08-15,-39786818.03264205,287
2000-09-01,7563310.603015926,287
2000-09-15,50145390.06196952,287
2000-10-01,2834330.4471078664,287
2000-10-15,9308726.890368124,287
2000-11-01,-116053097.22885844,287
2000-11-15,-38658877.631033234,287
2000-12-01,-75576482.52027017,287
2000-12-15,-6233658.332631542,287
2001-01-01,0.0,287
2001-01-15,3884078.6020027646,287
2001-02-01,77768860.95086841,287
2001-02-15,13509825.942596167,287
2001-03-01,3551409.0413813666,287
2001-03-15,13872858.030064777,287
2001-04-01,-2420044.4211109,287
2001-04-15,3125235.0669587664,287
2001-05-01,8083936.0750719,287
2001-05-15,9786112.140075065,287
2001-06-01,12344602.4057995,287
2001-06-15,9003305.609544532,287
2001-07-01,-2132460.35677795,287
2001-07-15,6150608.278629967,287
2001-08-01,-460326.4379936501,287
2001-08-15,-1187620.3358274752,287
2001-09-01,-11202071.023339001,287
2001-09-15,-3979483.817974225,287
2001-10-01,-5213608.0288341,287
2001-10-15,-12924144.222661301,287
2001-11-01,-3224903.80913182,287
2001-11-15,-97123434.8782179,287
2001-12-01,-87625076.602356,287
2001-12-15,42680.145459357256,287
2002-01-01,12513215.77033605,287
2002-01-15,28271918.8569525,287
2002-02-01,37373155.90400033,287
2002-02-15,-11573872.3264228,287
2002-03-01,39287485.4326444,287
2002-03-15,32841617.063238896,287
2002-04-01,24223229.305341024,287
2002-04-15,-6263831.237080458,287
2002-05-01,16485318.446601069,287
2002-05-15,4697219.767085001,287
2002-06-01,-4250312.103204843,287
2002-06-15,12478171.1944931,287
2002-07-01,7387749.9338913,287
2002-07-15,3031484.6713157995,287
2002-08-01,-3058127.4024113,287
2002-08-15,-6575812.004711732,287
2002-09-01,20874864.950570278,287
2002-09-15,-6084617.075478334,287
2002-10-01,-18527795.365987524,287
2002-10-15,65964.14555341756,287
2002-11-01,-38358931.62833836,287
2002-11-15,-51359962.85224213,287
2002-12-01,-31284904.2642733,287
2002-12-15,13601177.79349278,287
2003-01-01,-30713720.333701998,287
2003-01-15,74819982.26747075,287
2003-02-01,39756315.94138143,287
2003-02-15,13089321.529853433,287
2003-03-01,-6094273.7282563,287
2003-03-15,-16898183.552630674,287
2003-04-01,21038818.252669983,287
2003-04-15,7432976.324159282,287
2003-05-01,11418588.094215501,287
2003-05-15,7616656.504071021,287
2003-06-01,14041287.78363815,287
2003-06-15,-1094126.8317832,287
2003-07-01,9349262.11319885,287
2003-07-15,12292198.007647749,287
2003-08-01,-5816840.640862924,287
2003-08-15,6574595.450181699,287
2003-09-01,3915032.3933261996,287
2003-09-15,-2122118.4404273666,287
2003-10-01,5627196.844036266,287
2003-10-15,-55886309.8013694,287
2003-11-01,-23921610.75743955,287
2003-11-15,-48752556.12719855,287
2003-12-01,-19245570.22028457,287
2003-12-15,17516044.145839598,287
2004-01-01,29743050.9759376,287
2004-01-15,-67361229.4756629,287
2004-02-01,6159967.737967575,287
2004-02-15,10339347.19642295,287
2004-03-01,61800051.84773995,287
2004-03-15,11767574.40607085,287
2004-04-01,69082768.82732666,287
2004-04-15,-1090325.5105887,287
2004-05-01,-10034104.71377975,287
2004-05-15,-17727058.155845076,287
2004-06-01,12097376.217142025,287
2004-06-15,3653422.320985724,287
2004-07-01,-2789438.3264297494,287
2004-07-15,-3716256.1016581263,287
2004-08-01,11422297.649959298,287
2004-08-15,14353877.339907499,287
2004-09-01,-282820.4712956672,287
2004-09-15,756185.7888927,287
2004-10-01,-26789211.204083532,287
2004-10-15,-49649743.40079057,287
2004-11-01,-3931453.6801700997,287
2004-11-15,-3356870.35892155,287
2004-12-01,-17062046.233957697,287
2004-12-15,-1638219.8266994245,287
2005-01-01,-8147178.606750325,287
2005-01-15,12872447.8126072,287
2005-02-01,33590790.47638665,287
2005-02-15,225389.94887179998,287
2005-03-01,2836643.714979134,287
2005-03-15,5943456.688053901,287
2005-04-01,-1371021.3463975,287
2005-04-15,6581736.1189669,287
2005-05-01,-4709935.125651,287
2005-05-15,6831329.116617599,287
2005-06-01,17406897.567005735,287
2005-06-15,2041236.5554576248,287
2005-07-01,-14634789.3327064,287
2005-07-15,6749946.881773358,287
2005-08-01,11521193.035089001,287
2005-08-15,-14074362.642186366,287
2005-09-01,9497929.3587454,287
2005-09-15,-26266782.213646725,287
2005-10-01,-30269659.075200655,287
2005-10-15,-22683355.844850432,287
2005-11-01,160452.72378255054,287
2005-11-15,-11677452.0419198,287
2005-12-01,37556040.75048837,287
2005-12-15,3137667.04572725,287
2006-01-01,8069819.0038697,287
2006-01-15,12757725.1960193,287
2006-02-01,-32782788.049884066,287
2006-02-15,20250451.034438133,287
2006-03-01,7603452.858552749,287
2006-03-15,14509257.76696815,287
2006-04-01,-4123475.8480110504,287
2006-04-15,13130523.253055133,287
2006-05-01,-14097648.2975225,287
2006-05-15,6582610.956029819,287
2006-06-01,-5147241.473565433,287
2006-06-15,6437000.8540640995,287
2006-07-01,4568147.843390499,287
2006-07-15,-6886693.9682482,287
2006-08-01,-3395583.2707229997,287
2006-08-15,13322705.03997245,287
2006-09-01,-1435596.9208300253,287
2006-09-15,-12637134.6406738,287
2006-10-01,-10933767.384365333,287
2006-10-15,-16256013.12844688,287
2006-11-01,-10812957.3818573,287
2006-11-15,-30326274.16162065,287
2006-12-01,-17709083.8758505,287
2006-12-15,40743909.62770803,287
2007-01-01,-5901332.444531233,287
2007-01-15,-1436099.88138585,287
2007-02-01,-24320553.633420598,287
2007-02-15,1227061.3982286528,287
2007-03-01,73255229.78069435,287
2007-03-15,5450340.820872898,287
2007-04-01,27766680.08364317,287
2007-04-15,-19200260.199049268,287
2007-05-01,49217747.4416897,287
2007-05-15,-5779645.4911533,287
2007-06-01,18208406.503804553,287
2007-06-15,-1145045.1016869498,287
2007-07-01,-3813123.7106312006,287
2007-07-15,-13265249.751626402,287
2007-08-01,-4671738.979047967,287
2007-08-15,1295537.5236757405,287
2007-09-01,-5794621.428804152,287
2007-09-15,104255.57049319986,287
2007-10-01,-7716277.67615055,287
2007-10-15,-10727475.77959525,287
2007-11-01,-7519370.3617718,287
2007-11-15,-2821025.239825,287
2007-12-01,-45426214.5602985,287
2007-12-15,-11184933.1590886,287
2008-01-01,-2517559.9721645997,287
2008-01-15,12884000.828867799,287
2008-02-01,-2851378.4419925,287
2008-02-15,-3583295.7992972,287
2008-03-01,3382819.6570488247,287
2008-03-15,143451.6687159051,287
2008-04-01,13448744.998170398,287
2008-04-15,17259970.463664025,287
2008-05-01,-4891152.226859,287
2008-05-15,-1316183.839087675,287
2008-06-01,3044400.5268042,287
2008-06-15,12269572.96770985,287
2008-07-01,16269993.2445447,287
2008-07-15,-2359946.18456882,287
2008-08-01,7498353.322045668,287
2008-08-15,-5702779.580729167,287
2008-09-01,-10763435.727071226,287
2008-09-15,1130866.4959282503,287
2008-10-01,405926.28750115,287
2008-10-15,-10791656.929959865,287
2008-11-01,-68548078.31814851,287
2008-11-15,-15411189.35576375,287
2008-12-01,-26401294.3311268,287
2008-12-15,-9139460.119862566,287
2009-01-01,721277.8073208,287
2009-01-15,2862407.8914363,287
2009-02-01,11970405.060289266,287
2009-02-15,6388637.954725899,287
2009-03-01,36574628.33055123,287
2009-03-15,-11682262.476723399,287
2009-04-01,-7782911.110482999,287
2009-04-15,-10469493.46305345,287
2009-05-01,38249797.1418216,287
2009-05-15,2185123.6637927396,287
2009-06-01,8564472.474224167,287
2009-06-15,1132658.862687475,287
2009-07-01,6314446.027800975,287
2009-07-15,-1788913.3495485496,287
2009-08-01,-1422606.9695508,287
2009-08-15,4076187.9210380083,287
2009-09-01,-14751900.000893176,287
2009-09-15,-22493692.322417647,287
2009-10-01,-18181487.7084377,287
2009-10-15,-44297152.683079764,287
2009-11-01,48425961.731328696,287
2009-11-15,-7022827.630066767,287
2009-12-01,37601332.41346375,287
2009-12-15,-24148860.706169397,287
2010-01-01,11519659.09145745,287
2010-01-15,-5044490.816366322,287
2010-02-01,13268102.217074832,287
2010-02-15,2744995.92434895,287
2010-03-01,4226851.503601002,287
2010-03-15,3829814.9738613605,287
2010-04-01,-7605646.525951333,287
2010-04-15,-4559622.808870075,287
2010-05-01,-4389992.1996629,287
2010-05-15,24149849.6918016,287
2010-06-01,22381834.4621938,287
2010-06-15,8532176.732298553,287
2010-07-01,2696674.58678315,287
2010-07-15,-49800.42025248132,287
2010-08-01,-47459.02157557934,287
2010-08-15,-15740075.53201056,287
2010-09-01,8371937.822421,287
2010-09-15,-9209052.511047034,287
2010-10-01,559292.9995986993,287
2010-10-15,478792.41676755005,287
2010-11-01,-37398611.8454839,287
2010-11-15,-34625865.41587922,287
2010-12-01,-7908359.7125282,287
2010-12-15,5108067.332353634,287
2011-01-01,-28614344.5318342,287
2011-01-15,3573251.96367975,287
2011-02-01,,287
2011-02-15,-6836006.5372423,287
2011-03-01,52334815.44232693,287
2011-03-15,29091328.925957352,287
2011-04-01,12238814.040970385,287
2011-04-15,-828318.4227346769,287
2011-05-01,18101862.69468455,287
2011-05-15,1001366.6882165759,287
2011-06-01,3881753.863881375,287
2011-06-15,5435343.7319404,287
2011-07-01,988185.4722174341,287
2011-07-15,-908835.6117942254,287
2011-08-01,-8031071.784447601,287
2011-08-15,8078118.541631326,287
2011-09-01,3462264.1943579763,287
2011-09-15,-27750437.903498232,287
2011-10-01,-46880333.80095673,287
2011-10-15,32092932.8896576,287
2011-11-01,4739121.590552751,287
2011-11-15,,287
2011-12-01,24878729.5353165,287
2011-12-15,-49034092.9488277,287
2012-01-01,-6902267.6339124,287
2012-01-15,-27615780.605776697,287
2012-02-01,,287
2012-02-15,1879759.9197640503,287
2012-03-01,21731456.567202102,287
2012-03-15,8021262.4476900995,287
2012-04-01,34548485.01960085,287
2012-04-15,21705941.0022255,287
2012-05-01,2197445.314145,287
2012-05-15,28886510.788636103,287
2012-06-01,34208135.8504331,287
2012-06-15,6678488.8237524,287
2012-07-01,7777396.29208925,287
2012-07-15,33959.561355518235,287
2012-08-01,329568.319672399,287
2012-08-15,-3852.457263550008,287
2012-09-01,-28438.5891271698,287
2012-09-15,-498751.04433199996,287
2012-10-01,-149589.71231399995,287
2012-10-15,-160411.17356640002,287
2012-11-01,-141126460.6579256,287
2012-11-15,-75330544.2069632,287
2012-12-01,23898694.19911225,287
2012-12-15,3699968.58556425,287
2013-01-01,-5055616.6072353,287
2013-01-15,68871535.957155,287
2013-02-01,8529309.7834089,287
2013-02-15,-9196501.998645,287
2013-03-01,5281021.9896881,287
2013-03-15,27491457.0257639,287
2013-04-01,19186306.2663283,287
2013-04-15,-8389138.383012926,287
2013-05-01,892280.1112158006,287
2013-05-15,-8483209.202190699,287
2013-06-01,2372916.9688153267,287
2013-06-15,-1968288.0790885333,287
2013-07-01,14728027.022373103,287
2013-07-15,-63404.43809462525,287
2013-08-01,-20326285.19657375,287
2013-08-15,-13883475.500837099,287
2013-09-01,-3638128.43725125,287
2013-09-15,8117719.09251105,287
2013-10-01,-14705103.68978221,287
2013-10-15,10466985.373281326,287
2013-11-01,-14134904.858158851,287
2013-11-15,-10538779.259128634,287
2013-12-01,4591202.796407349,287
2013-12-15,-18329095.091198854,287
2014-01-01,10568235.23829675,287
2014-01-15,-4265301.260506733,287
2014-02-01,-344686.0576284,287
2014-02-15,0.0,287
2014-03-01,17607291.202067,287
2014-03-15,437528.60823066626,287
2014-04-01,17092067.581584338,287
2014-04-15,18373269.83497345,287
2014-05-01,-10972307.41616625,287
2014-05-15,-16227956.91038765,287
2014-06-01,16176989.284383267,287
2014-06-15,8935526.68842765,287
2014-07-01,-4465413.825884268,287
2014-07-15,17815651.944430534,287
2014-08-01,-10870027.1142562,287
2014-08-15,2965693.4294654746,287
2014-09-01,-9905729.300924376,287
2014-09-15,7842870.913847767,287
2014-10-01,-11691654.6028515,287
2014-10-15,-6050659.0870676,287
2014-11-01,6052935.136781633,287
2014-11-15,-5812916.862124967,287
2014-12-01,-25752052.988355745,287
2014-12-15,-17038788.6912501,287
2015-01-01,-13974058.732323,287
2015-01-15,22093941.9975404,287
2015-02-01,922821.2595643,287
2015-02-15,36111580.38796587,287
2015-03-01,4963.791507966816,287
2015-03-15,-26033945.0612146,287
2015-04-01,18245110.3953405,287
2015-04-15,12967547.517414501,287
2015-05-01,9543308.743710568,287
2015-05-15,5552419.746525125,287
2015-06-01,2488729.7989949337,287
2015-06-15,-7050906.903663824,287
2015-07-01,7672699.21021525,287
2015-07-15,611499.181516175,287
2015-08-01,-102770.16083997188,287
2015-08-15,-5367094.293209818,287
2015-09-01,-31297731.9210697,287
2015-09-15,12795243.439973766,287
2015-10-01,-5575884.8076566,287
2015-10-15,-9647495.2477653,287
2015-11-01,-27708671.59885023,287
2015-11-15,-1172597.1561436665,287
2015-12-01,-5081022.933671101,287
2015-12-15,-7248999.042013776,287
2016-01-01,4221297.03416615,287
2016-01-15,-16616104.702594867,287
2016-02-01,49866084.958006054,287
2016-02-15,-5545720.767875333,287
2016-03-01,6291428.621169699,287
2016-03-15,-2661623.898472699,287
2016-04-01,7069483.194224167,287
2016-04-15,-5636216.612260375,287
2016-05-01,-3930353.2785882754,287
2016-05-15,-2774463.197455699,287
2016-06-01,17697929.023015,287
2016-06-15,14090022.787796926,287
2016-07-01,-425047.5967171248,287
2016-07-15,8575589.1102254,287
2016-08-01,-10429989.764249334,287
2016-08-15,-13874406.074811101,287
2016-09-01,4489779.0576685,287
2016-09-15,4446538.194179875,287
2016-10-01,3223533.995335526,287
2016-10-15,-32926830.122556053,287
2016-11-01,9105885.1655842,287
2016-11-15,-14290355.578702899,287
2016-12-01,-8429288.944496926,287
2016-12-15,-30743953.773646902,287
2017-01-01,-4519985.798183975,287
2017-01-15,14363432.491082076,287
2017-02-01,6276737.14075575,287
2017-02-15,13360206.187843233,287
2017-03-01,816624.7393840495,287
2017-03-15,7694427.54802565,287
2017-04-01,2304379.194735833,287
2017-04-15,-3892897.3716949336,287
2017-05-01,15944650.160610497,287
2017-05-15,7770377.1917907,287
2017-06-01,12705313.178683868,287
2017-06-15,-3194384.4875528677,287
2017-07-01,-994027.7839021672,287
2017-07-15,14423147.900566176,287
2017-08-01,1118478.5804683203,287
2017-08-15,-14023678.91335655,287
2017-09-01,-6986669.727345975,287
2017-09-15,1509926.7419152246,287
2017-10-01,-3415914.1473765504,287
2017-10-15,-20557652.011630975,287
2017-11-01,-20508057.55693295,287
